This run aims to check if discrepancy is less than 0.0358
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.071530972653,     	0.0,                	0.997438379025,     	0.0,                	1.499204213076,     	1.0,                	0.009584898932,     	0.02068537246,      	0.02068537246,      	Normal,             	
1,     	0.068540068028,     	0.020468002426,     	0.997438379025,     	0.290197858455,     	1.499204213076,     	1.0,                	0.008879386161,     	0.02235029638,      	0.02235029638,      	Normal,             	
2,     	0.058877497091,     	0.040621673833,     	0.997438379025,     	0.603939262742,     	1.499204213076,     	1.0,                	0.009073584081,     	0.021602673824,     	0.021602673824,     	Normal,             	
3,     	0.044065229791,     	0.05634656664,      	0.997438379025,     	0.907103377472,     	1.499204213076,     	1.0,                	0.009585922725,     	0.020547862379,     	0.020547862379,     	Normal,             	
4,     	0.02622896472,      	0.066548639794,     	0.997438379025,     	1.195358572598,     	1.499204213076,     	1.0,                	0.008863867882,     	0.022087809472,     	0.022087809472,     	Normal,             	
5,     	0.004675575278,     	0.071378001124,     	0.997438379025,     	1.505385345792,     	1.499204213076,     	1.0,                	0.009162844119,     	0.021099817452,     	0.021099817452,     	Normal,             	
6,     	-0.016352275204,    	0.069636794472,     	0.997438379025,     	1.801439920732,     	1.499204213076,     	1.0,                	0.009422535967,     	0.021419324869,     	0.021419324869,     	Normal,             	
7,     	-0.036236252913,    	0.061673446665,     	0.997438379025,     	2.102011348546,     	1.499204213076,     	1.0,                	0.00909899375,      	0.021625189058,     	0.021625189058,     	Normal,             	
8,     	-0.053011137628,    	0.048026027693,     	0.997438379025,     	2.405493880283,     	1.499204213076,     	1.0,                	0.009460820281,     	0.022096150054,     	0.022096150054,     	Normal,             	
9,     	-0.065139320533,    	0.029555861841,     	0.997438379025,     	2.715638670074,     	1.499204213076,     	1.0,                	0.009581907155,     	0.020644021096,     	0.020644021096,     	Normal,             	
10,    	-0.070867168381,    	0.00972237082,      	0.997438379025,     	3.005252311347,     	1.499204213076,     	1.0,                	0.00891562977,      	0.022565725284,     	0.022565725284,     	Normal,             	
11,    	-0.07036951922,     	-0.012837866389,    	0.997438379025,     	3.322043211821,     	1.499204213076,     	1.0,                	0.009216053068,     	0.021652796901,     	0.021652796901,     	Normal,             	
