number	direction_ind	# of covercap	
0	55	2	
1	64	2	
2	98	2	
3	103	2	
4	105	2	
5	110	2	
6	161	2	
7	178	2	
8	180	2	
9	194	2	
10	215	2	
11	231	2	
12	262	2	
13	321	3	
14	323	2	
15	366	2	
16	374	2	
17	376	2	
18	378	2	
19	432	2	
20	437	2	
21	442	2	
22	445	2	
23	466	2	
24	503	2	
25	522	2	
26	680	3	
27	683	2	
28	691	2	
29	696	2	
30	742	2	
31	762	2	
32	767	2	
33	794	2	
34	832	2	
35	849	3	
36	874	2	
37	917	2	
38	921	2	
39	931	2	
40	934	3	
41	937	2	
42	966	2	
43	969	2	
44	972	2	
45	973	3	
46	1001	2	
47	1025	2	
48	1026	2	
49	1050	2	
50	1057	2	
51	1099	2	
52	1112	2	
53	1115	3	
54	1116	3	
55	1155	3	
56	1158	2	
57	1159	2	
58	1163	2	
59	1204	3	
60	1205	2	
61	1208	2	
62	1249	2	
63	1250	2	
64	1254	2	
65	1255	2	
66	1258	2	
67	1297	2	
68	1298	2	
69	1300	2	
70	1301	2	
71	1344	2	
72	1347	3	
73	1349	2	
74	1353	2	
75	1385	2	
76	1387	2	
77	1389	2	
78	1390	2	
79	1392	2	
80	1403	2	
81	1426	2	
82	1439	2	
83	1450	2	
84	1451	2	
85	1452	2	
86	1453	2	
87	1491	3	
88	1492	4	
89	1494	2	
90	1499	2	
91	1511	2	
92	1514	2	
93	1538	2	
94	1539	2	
95	1545	2	
96	1546	3	
97	1547	2	
98	1550	2	
99	1582	2	
100	1584	2	
101	1585	2	
102	1587	2	
103	1599	2	
104	1641	2	
105	1648	2	
106	1653	2	
107	1692	2	
108	1704	2	
109	1776	2	
110	1790	2	
111	1809	2	
112	1821	2	
113	1839	2	
114	1846	2	
115	1850	2	
116	1864	2	
117	1868	2	
118	1874	2	
119	2001	2	
120	2004	2	
121	2017	2	
122	2021	2	
123	2022	2	
124	2025	2	
125	2038	2	
126	2057	2	
127	2067	2	
128	2070	2	
129	2077	2	
130	2111	2	
131	2141	2	
132	2167	2	
133	2168	2	
134	2182	2	
135	2188	2	
136	2194	2	
137	2217	2	
138	2253	2	
139	2345	2	
140	2353	2	
141	2358	2	
142	2364	2	
143	2391	2	
144	2404	2	
145	2409	2	
146	2410	2	
147	2437	2	
148	2439	2	
149	2479	2	
150	2552	2	
151	2555	2	
152	2556	2	
153	2562	2	
154	2569	2	
155	2572	2	
156	2575	2	
157	2587	2	
