number	direction_ind	# of covercap	
0	2	2	
1	52	2	
2	114	2	
3	121	2	
4	156	2	
5	160	2	
6	167	2	
7	168	2	
8	170	2	
9	190	2	
10	193	2	
11	203	2	
12	235	2	
13	262	2	
14	284	2	
15	290	2	
16	291	2	
17	293	2	
18	302	2	
19	303	2	
20	307	2	
21	315	2	
22	320	2	
23	321	2	
24	370	2	
25	402	2	
26	420	2	
27	422	2	
28	437	2	
29	444	2	
30	456	2	
31	459	2	
32	486	2	
33	489	2	
34	532	2	
35	569	2	
36	615	2	
37	620	2	
38	627	2	
39	631	2	
40	634	2	
41	684	2	
42	720	2	
43	756	2	
44	774	2	
45	775	2	
46	776	2	
47	778	2	
48	779	3	
49	782	2	
50	799	2	
51	801	2	
52	802	2	
53	808	2	
54	850	3	
55	853	2	
56	888	2	
57	903	2	
58	916	2	
59	922	2	
60	923	2	
61	926	2	
62	956	3	
63	957	3	
64	960	2	
65	983	2	
66	1004	2	
67	1008	2	
68	1009	2	
69	1012	2	
70	1047	2	
71	1052	2	
72	1079	2	
73	1080	2	
74	1088	2	
75	1094	2	
76	1118	2	
77	1126	2	
78	1131	2	
79	1135	2	
80	1145	2	
81	1153	2	
82	1154	2	
83	1159	2	
84	1167	2	
85	1168	2	
86	1172	2	
87	1173	3	
88	1174	2	
89	1207	2	
90	1208	3	
91	1211	2	
92	1212	2	
93	1213	2	
94	1214	2	
95	1217	2	
96	1223	2	
97	1231	4	
98	1242	2	
99	1246	2	
100	1249	2	
101	1251	2	
102	1268	2	
103	1294	2	
104	1297	2	
105	1301	2	
106	1311	2	
107	1314	2	
108	1323	2	
109	1331	2	
110	1340	2	
111	1343	4	
112	1344	3	
113	1395	2	
114	1396	2	
115	1397	2	
116	1398	2	
117	1399	2	
118	1410	2	
119	1419	3	
120	1422	2	
121	1437	3	
122	1443	3	
123	1455	2	
124	1456	2	
125	1470	2	
126	1482	2	
127	1485	2	
128	1487	3	
129	1488	3	
130	1489	2	
131	1493	2	
132	1494	2	
133	1509	2	
134	1521	2	
135	1522	2	
136	1524	2	
137	1537	2	
138	1608	2	
139	1609	2	
140	1615	2	
141	1619	2	
142	1622	2	
143	1642	2	
144	1670	2	
145	1681	2	
146	1690	2	
147	1705	2	
148	1762	2	
149	1788	2	
150	1789	2	
151	1791	2	
152	1793	2	
153	1794	2	
154	1795	2	
155	1796	2	
156	1809	2	
157	1810	2	
158	1833	2	
159	1840	2	
160	1845	2	
161	1851	3	
162	1852	2	
163	1856	2	
164	1886	2	
165	1904	2	
166	1944	2	
167	1963	2	
168	1971	2	
169	1972	3	
170	1978	2	
171	1997	2	
172	2002	2	
173	2022	2	
174	2034	2	
175	2043	3	
176	2066	2	
177	2070	2	
178	2074	2	
179	2075	4	
180	2083	2	
181	2090	2	
182	2097	2	
183	2114	2	
184	2122	2	
185	2125	2	
186	2129	2	
187	2142	2	
188	2148	2	
189	2149	2	
190	2168	3	
191	2169	3	
192	2170	2	
193	2174	2	
194	2175	3	
195	2190	2	
196	2235	2	
197	2254	2	
198	2255	2	
199	2258	2	
200	2260	2	
201	2274	3	
202	2279	2	
203	2289	2	
204	2305	2	
205	2306	2	
206	2307	2	
207	2308	2	
208	2360	2	
209	2362	2	
210	2372	5	
211	2373	3	
212	2377	2	
213	2390	2	
214	2395	2	
215	2396	2	
216	2413	3	
217	2414	2	
218	2440	3	
219	2468	2	
220	2474	3	
221	2480	2	
222	2481	2	
223	2482	2	
224	2485	3	
225	2486	2	
226	2492	2	
227	2496	2	
228	2502	2	
229	2518	2	
230	2527	2	
231	2536	2	
232	2549	2	
233	2556	2	
234	2573	2	
235	2577	2	
236	2588	2	
237	2591	2	
238	2598	2	
239	2599	2	
240	2617	2	
241	2634	2	
242	2639	2	
243	2640	2	
244	2641	2	
245	2642	2	
246	2660	4	
247	2661	3	
248	2685	2	
249	2704	2	
250	2710	2	
251	2712	4	
252	2732	2	
253	2733	2	
254	2736	2	
255	2737	3	
256	2740	3	
