Point's Coordinates for twisted_polar_coordinates_86

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.036518124177,     	0.00053364296,      	-0.99933284837,     	0.014612058854,     	-1.53426617966,     	1.0,                	
2,     	0.010777196359,     	0.034895704705,     	-0.99933284837,     	1.27124912029,      	-1.53426617966,     	1.0,                	
3,     	-0.029857450524,    	0.021033088609,     	-0.99933284837,     	2.527886181726,     	-1.53426617966,     	1.0,                	
4,     	-0.0292301156,      	-0.021896541056,    	-0.99933284837,     	3.784523243162,     	-1.53426617966,     	1.0,                	
5,     	0.011792245588,     	-0.034565895218,    	-0.99933284837,     	5.041160304598,     	-1.53426617966,     	1.0,                	
6,     	0.07298887451,      	0.000969618605,     	-0.997332283664,    	0.013283689867,     	-1.497736032525,    	1.0,                	
7,     	0.060877933143,     	0.040276459857,     	-0.997332283664,    	0.584482354156,     	-1.497736032525,    	1.0,                	
8,     	0.029438678147,     	0.066795809685,     	-0.997332283664,    	1.155681018445,     	-1.497736032525,    	1.0,                	
9,     	-0.011347149158,    	0.072107961894,     	-0.997332283664,    	1.726879682734,     	-1.497736032525,    	1.0,                	
10,    	-0.04853033678,     	0.054526345692,     	-0.997332283664,    	2.298078347023,     	-1.497736032525,    	1.0,                	
11,    	-0.070305485373,    	0.019632999998,     	-0.997332283664,    	2.869277011312,     	-1.497736032525,    	1.0,                	
12,    	-0.069759139115,    	-0.021493684475,    	-0.997332283664,    	3.440475675602,     	-1.497736032525,    	1.0,                	
13,    	-0.047064759083,    	-0.055796275995,    	-0.997332283664,    	4.011674339891,     	-1.497736032525,    	1.0,                	
14,    	-0.009427650586,    	-0.072383944124,    	-0.997332283664,    	4.58287300418,      	-1.497736032525,    	1.0,                	
15,    	0.03120267036,      	-0.065990221434,    	-0.997332283664,    	5.154071668469,     	-1.497736032525,    	1.0,                	
16,    	0.061926363934,     	-0.038645069703,    	-0.997332283664,    	5.725270332758,     	-1.497736032525,    	1.0,                	
17,    	0.109360946388,     	0.001498208016,     	-0.99400097524,     	0.013698805176,     	-1.461205885391,    	1.0,                	
18,    	0.100463000638,     	0.043234786052,     	-0.99400097524,     	0.406397886874,     	-1.461205885391,    	1.0,                	
19,    	0.07627047374,      	0.078389259835,     	-0.99400097524,     	0.799096968573,     	-1.461205885391,    	1.0,                	
20,    	0.040466458609,     	0.101609679409,     	-0.99400097524,     	1.191796050272,     	-1.461205885391,    	1.0,                	
21,    	-0.001498208016,    	0.109360946388,     	-0.99400097524,     	1.58449513197,      	-1.461205885391,    	1.0,                	
22,    	-0.043234786052,    	0.100463000638,     	-0.99400097524,     	1.977194213669,     	-1.461205885391,    	1.0,                	
23,    	-0.078389259835,    	0.07627047374,      	-0.99400097524,     	2.369893295368,     	-1.461205885391,    	1.0,                	
24,    	-0.101609679409,    	0.040466458609,     	-0.99400097524,     	2.762592377067,     	-1.461205885391,    	1.0,                	
25,    	-0.109360946388,    	-0.001498208016,    	-0.99400097524,     	3.155291458765,     	-1.461205885391,    	1.0,                	
26,    	-0.100463000638,    	-0.043234786052,    	-0.99400097524,     	3.547990540464,     	-1.461205885391,    	1.0,                	
27,    	-0.07627047374,     	-0.078389259835,    	-0.99400097524,     	3.940689622163,     	-1.461205885391,    	1.0,                	
28,    	-0.040466458609,    	-0.101609679409,    	-0.99400097524,     	4.333388703862,     	-1.461205885391,    	1.0,                	
29,    	0.001498208016,     	-0.109360946388,    	-0.99400097524,     	4.72608778556,      	-1.461205885391,    	1.0,                	
30,    	0.043234786052,     	-0.100463000638,    	-0.99400097524,     	5.118786867259,     	-1.461205885391,    	1.0,                	
31,    	0.078389259835,     	-0.07627047374,     	-0.99400097524,     	5.511485948958,     	-1.461205885391,    	1.0,                	
32,    	0.101609679409,     	-0.040466458609,    	-0.99400097524,     	5.904185030656,     	-1.461205885391,    	1.0,                	
