This run aims to check if discrepancy is less than 0.0092
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
24,    	1.120261842532,     	0.012608206726,     	0.029287828417,     	1.10938375326,      	1408,  	1511,  	104,   	
25,    	1.098173018367,     	0.012905244219,     	0.028766614529,     	1.08703731533,      	1512,  	1620,  	109,   	
26,    	1.077314243522,     	0.01125533949,      	0.024232010353,     	1.067596173066,     	1621,  	1744,  	124,   	
27,    	1.058511465828,     	0.010472131377,     	0.021364687834,     	1.049430888582,     	1745,  	1873,  	129,   	
28,    	1.039912691091,     	0.010997223092,     	0.024371633508,     	1.030414470745,     	1874,  	2009,  	136,   	
29,    	1.021280085465,     	0.010652966126,     	0.024801439208,     	1.012077422427,     	2010,  	2151,  	142,   	
30,    	1.003005783102,     	0.010613456535,     	0.022256947858,     	0.993821511562,     	2152,  	2298,  	147,   	
31,    	0.985080658418,     	0.010078364704,     	0.021401537209,     	0.976216279362,     	2299,  	2448,  	150,   	
32,    	0.96712063629,      	0.010605383622,     	0.021035313489,     	0.957956408437,     	2449,  	2602,  	154,   	
33,    	0.949178078813,     	0.01012318186,      	0.021641378922,     	0.94015980241,      	2603,  	2759,  	157,   	
34,    	0.932198069071,     	0.009204900442,     	0.02233115004,      	0.923765630573,     	2760,  	2915,  	156,   	
35,    	0.9141723974,       	0.011285123846,     	0.019815431118,     	0.904419745818,     	2916,  	3076,  	161,   	
36,    	0.895473163128,     	0.010454272272,     	0.020799284344,     	0.886407267825,     	3077,  	3244,  	168,   	
37,    	0.877117353618,     	0.010769326566,     	0.020459534296,     	0.867808187965,     	3245,  	3417,  	173,   	
38,    	0.860045536553,     	0.008959603141,     	0.020153578616,     	0.852184525435,     	3418,  	3594,  	177,   	
39,    	0.844236302746,     	0.009170602187,     	0.019225794902,     	0.836306101439,     	3595,  	3775,  	181,   	
40,    	0.828442405177,     	0.009115101755,     	0.01965454508,      	0.82055976163,      	3776,  	3961,  	186,   	
41,    	0.814008203621,     	0.007588216543,     	0.017962456913,     	0.807199943572,     	3962,  	4157,  	196,   	
42,    	0.800480221627,     	0.00775154449,      	0.017052245605,     	0.793774894578,     	4158,  	4364,  	207,   	
43,    	0.785273792135,     	0.009837702576,     	0.01745493722,      	0.776766117972,     	4365,  	4562,  	198,   	
44,    	0.769313506912,     	0.008597744151,     	0.018242974347,     	0.761876543911,     	4563,  	4757,  	195,   	
45,    	0.753433469835,     	0.010151571274,     	0.015986915477,     	0.744653959561,     	4758,  	4953,  	196,   	
46,    	0.736197756594,     	0.009763939106,     	0.016017755304,     	0.72775266872,      	4954,  	5153,  	200,   	
47,    	0.722380697857,     	0.009663328001,     	0.013925925859,     	0.714022232301,     	5154,  	5363,  	210,   	
48,    	0.707967160331,     	0.007072452334,     	0.012721782124,     	0.701476348083,     	5364,  	5584,  	221,   	
49,    	0.694579247797,     	0.007991573173,     	0.014626979437,     	0.68733391948,      	5585,  	5797,  	213,   	
50,    	0.679474748563,     	0.009134783183,     	0.014489518689,     	0.671572165065,     	5798,  	6008,  	211,   	
51,    	0.663712424598,     	0.00910323707,      	0.014099173649,     	0.655836836914,     	6009,  	6224,  	216,   	
52,    	0.647559482061,     	0.009604145029,     	0.014946409786,     	0.639250705582,     	6225,  	6445,  	221,   	
53,    	0.631188764065,     	0.009300711787,     	0.014951388381,     	0.623141957065,     	6446,  	6671,  	226,   	
54,    	0.616221201546,     	0.007990104622,     	0.013336786475,     	0.60903485359,      	6672,  	6905,  	234,   	
55,    	0.60213561313,      	0.007966194249,     	0.012540451685,     	0.595242101957,     	6906,  	7141,  	236,   	
56,    	0.587849291458,     	0.008543020793,     	0.014073323883,     	0.580315789654,     	7142,  	7370,  	229,   	
57,    	0.571874803776,     	0.009752409522,     	0.014802596268,     	0.563436554405,     	7371,  	7600,  	230,   	
58,    	0.554717579896,     	0.010060700177,     	0.01328953801,      	0.546012524135,     	7601,  	7832,  	232,   	
59,    	0.538789615258,     	0.008337944947,     	0.013932516125,     	0.531283859982,     	7833,  	8074,  	242,   	
60,    	0.523786387867,     	0.008669171163,     	0.012721536856,     	0.516284044609,     	8075,  	8325,  	251,   	
61,    	0.509025763378,     	0.008390749975,     	0.011283903541,     	0.501764029539,     	8326,  	8579,  	254,   	
62,    	0.493053041415,     	0.010054491492,     	0.011414052026,     	0.484352313026,     	8580,  	8832,  	253,   	
63,    	0.476030847908,     	0.009643401121,     	0.013660378213,     	0.467604232702,     	8833,  	9084,  	252,   	
64,    	0.459321353135,     	0.009583052146,     	0.013673846146,     	0.45102780088,      	9085,  	9338,  	254,   	
65,    	0.442676192972,     	0.009644573245,     	0.01312618291,      	0.434199588998,     	9339,  	9592,  	254,   	
66,    	0.425404411559,     	0.010175512847,     	0.011959675953,     	0.416597946963,     	9593,  	9846,  	254,   	
67,    	0.408456360198,     	0.009428574049,     	0.013742604996,     	0.400129825933,     	9847,  	10105, 	259,   	
68,    	0.391958629092,     	0.009451190242,     	0.012074458768,     	0.383778212606,     	10106, 	10369, 	264,   	
69,    	0.37568484913,      	0.009348498194,     	0.010881074508,     	0.367593062127,     	10370, 	10634, 	265,   	
70,    	0.359122450242,     	0.009786696143,     	0.011089698812,     	0.350651349726,     	10635, 	10901, 	267,   	
71,    	0.343228473948,     	0.008590420268,     	0.011273615999,     	0.335506669159,     	10902, 	11174, 	273,   	
72,    	0.327382631162,     	0.009389546015,     	0.013121555735,     	0.319252455715,     	11175, 	11446, 	272,   	
73,    	0.311696763852,     	0.008745252993,     	0.012434117629,     	0.303712474243,     	11447, 	11719, 	273,   	
74,    	0.296238257268,     	0.008655440927,     	0.013095123159,     	0.288344934544,     	11720, 	11989, 	270,   	
75,    	0.279618753737,     	0.010079697709,     	0.012044557493,     	0.270893052287,     	11990, 	12259, 	270,   	
76,    	0.261985232726,     	0.010483295598,     	0.012976360472,     	0.252910032975,     	12260, 	12527, 	268,   	
77,    	0.244553985916,     	0.009677781425,     	0.013339056632,     	0.236175637536,     	12528, 	12801, 	274,   	
78,    	0.228226818644,     	0.009188975705,     	0.012407127601,     	0.22005619091,      	12802, 	13074, 	273,   	
79,    	0.212598044068,     	0.008653636742,     	0.011254484649,     	0.204881653842,     	13075, 	13351, 	277,   	
80,    	0.196148303474,     	0.010098067171,     	0.01145373665,      	0.187405579305,     	13352, 	13630, 	279,   	
81,    	0.179894861716,     	0.00883087409,      	0.011151967079,     	0.171833776027,     	13631, 	13914, 	284,   	
82,    	0.163285558562,     	0.009872436024,     	0.012103140866,     	0.154737715981,     	13915, 	14199, 	285,   	
83,    	0.14618909105,      	0.009886202982,     	0.010756146571,     	0.1376291172,       	14200, 	14486, 	287,   	
84,    	0.130141699463,     	0.0086684048,       	0.011027808811,     	0.122531341887,     	14487, 	14775, 	289,   	
85,    	0.114726700268,     	0.009011713884,     	0.011264480078,     	0.106913535028,     	14776, 	15058, 	283,   	
86,    	0.099311875766,     	0.008790490865,     	0.010610302924,     	0.091590416277,     	15059, 	15341, 	283,   	
87,    	0.083593894797,     	0.009262696045,     	0.012904048722,     	0.07557300603,      	15342, 	15624, 	283,   	
88,    	0.067286483435,     	0.009779095671,     	0.011658138077,     	0.058818276256,     	15625, 	15912, 	288,   	
89,    	0.051814252152,     	0.00809787819,      	0.011477781311,     	0.044764495894,     	15913, 	16206, 	294,   	
90,    	0.038656687639,     	0.007070434247,     	0.010683662763,     	0.032533728213,     	16207, 	16507, 	301,   	
91,    	0.02652363769,      	0.006951826901,     	0.010582393487,     	0.020503315142,     	16508, 	16801, 	294,   	
92,    	0.013964607178,     	0.007569113378,     	0.010590664405,     	0.007409631322,     	16802, 	17089, 	288,   	
93,    	0.000853507209,     	0.007583532559,     	0.011398777835,     	-0.005714049935,    	17090, 	17440, 	351,   	
