Point's Coordinates for twisted_polar_coordinates_55

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.057073910513,     	0.001304248618,     	-0.998369103926,    	0.022847946572,     	-1.513676460366,    	1.0,                	
2,     	0.016396394137,     	0.054683549492,     	-0.998369103926,    	1.279485008007,     	-1.513676460366,    	1.0,                	
3,     	-0.046940381643,    	0.032492043594,     	-0.998369103926,    	2.536122069443,     	-1.513676460366,    	1.0,                	
4,     	-0.045407145438,    	-0.034602362187,    	-0.998369103926,    	3.792759130879,     	-1.513676460366,    	1.0,                	
5,     	0.018877222431,     	-0.053877479516,    	-0.998369103926,    	5.049396192315,     	-1.513676460366,    	1.0,                	
6,     	0.113966821195,     	0.00236752943,      	-0.993481735349,    	0.02077086052,      	-1.456556593937,    	1.0,                	
7,     	0.094595007909,     	0.063606807871,     	-0.993481735349,    	0.591969524809,     	-1.456556593937,    	1.0,                	
8,     	0.045189947989,     	0.104651374237,     	-0.993481735349,    	1.163168189098,     	-1.456556593937,    	1.0,                	
9,     	-0.018562601121,    	0.112469868714,     	-0.993481735349,    	1.734366853387,     	-1.456556593937,    	1.0,                	
10,    	-0.076421655532,    	0.084579974548,     	-0.993481735349,    	2.305565517676,     	-1.456556593937,    	1.0,                	
11,    	-0.110017374281,    	0.029836536077,     	-0.993481735349,    	2.876764181965,     	-1.456556593937,    	1.0,                	
12,    	-0.108683354042,    	-0.034379791783,    	-0.993481735349,    	3.447962846254,     	-1.456556593937,    	1.0,                	
13,    	-0.072843136814,    	-0.087680778669,    	-0.993481735349,    	4.019161510543,     	-1.456556593937,    	1.0,                	
14,    	-0.013875738333,    	-0.113143737849,    	-0.993481735349,    	4.590360174832,     	-1.456556593937,    	1.0,                	
15,    	0.049497109028,     	-0.102684359699,    	-0.993481735349,    	5.161558839121,     	-1.456556593937,    	1.0,                	
16,    	0.097154974002,     	-0.059623422876,    	-0.993481735349,    	5.73275750341,      	-1.456556593937,    	1.0,                	
17,    	0.170483075122,     	0.003652297522,     	-0.985353835848,    	0.021419949911,     	-1.399436727508,    	1.0,                	
18,    	0.156108149993,     	0.068615331275,     	-0.985353835848,    	0.41411903161,      	-1.399436727508,    	1.0,                	
19,    	0.117967174151,     	0.123132302841,     	-0.985353835848,    	0.806818113308,     	-1.399436727508,    	1.0,                	
20,    	0.06186676542,      	0.158903497497,     	-0.985353835848,    	1.199517195007,     	-1.399436727508,    	1.0,                	
21,    	-0.003652297522,    	0.170483075122,     	-0.985353835848,    	1.592216276706,     	-1.399436727508,    	1.0,                	
22,    	-0.068615331275,    	0.156108149993,     	-0.985353835848,    	1.984915358404,     	-1.399436727508,    	1.0,                	
23,    	-0.123132302841,    	0.117967174151,     	-0.985353835848,    	2.377614440103,     	-1.399436727508,    	1.0,                	
24,    	-0.158903497497,    	0.06186676542,      	-0.985353835848,    	2.770313521802,     	-1.399436727508,    	1.0,                	
25,    	-0.170483075122,    	-0.003652297522,    	-0.985353835848,    	3.163012603501,     	-1.399436727508,    	1.0,                	
26,    	-0.156108149993,    	-0.068615331275,    	-0.985353835848,    	3.555711685199,     	-1.399436727508,    	1.0,                	
27,    	-0.117967174151,    	-0.123132302841,    	-0.985353835848,    	3.948410766898,     	-1.399436727508,    	1.0,                	
28,    	-0.06186676542,     	-0.158903497497,    	-0.985353835848,    	4.341109848597,     	-1.399436727508,    	1.0,                	
29,    	0.003652297522,     	-0.170483075122,    	-0.985353835848,    	4.733808930296,     	-1.399436727508,    	1.0,                	
