This run aims to check if discrepancy is less than 0.0143
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.541906026951,     	0.008339632721,     	0.315994441727,     	1.534956636304,     	0,     	11,    	12,    	
2,     	1.517600201168,     	0.019197105179,     	0.387236023386,     	1.501846866092,     	12,    	21,    	10,    	
3,     	1.486953234683,     	0.016880898701,     	0.206555610872,     	1.472758549709,     	22,    	38,    	17,    	
4,     	1.458028958866,     	0.016835979714,     	0.168799660997,     	1.443632100554,     	39,    	59,    	21,    	
5,     	1.42880685334,      	0.017161777433,     	0.123799396912,     	1.41395441146,      	60,    	85,    	26,    	
6,     	1.399654422856,     	0.01644069225,      	0.096572759443,     	1.385483887418,     	86,    	118,   	33,    	
7,     	1.371096111185,     	0.016538150306,     	0.092807973543,     	1.35679724323,      	119,   	155,   	37,    	
8,     	1.342964834399,     	0.015895292643,     	0.073966476308,     	1.329335079353,     	156,   	196,   	41,    	
9,     	1.314663496118,     	0.016891467468,     	0.06869437857,      	1.300131972809,     	197,   	242,   	46,    	
10,    	1.28550759304,      	0.017213020664,     	0.065047509771,     	1.270668796408,     	243,   	292,   	50,    	
11,    	1.256379730786,     	0.016427006902,     	0.053123091468,     	1.241913694306,     	293,   	348,   	56,    	
12,    	1.227711609322,     	0.016337770686,     	0.053022077896,     	1.213001900113,     	349,   	408,   	60,    	
13,    	1.199087523586,     	0.016093831293,     	0.047950975406,     	1.184936028617,     	409,   	474,   	66,    	
14,    	1.17175785357,      	0.015264124301,     	0.044595460795,     	1.157544319164,     	475,   	543,   	69,    	
15,    	1.143181752007,     	0.016589632612,     	0.041631980409,     	1.128889875861,     	544,   	619,   	76,    	
16,    	1.115124811016,     	0.015872999979,     	0.039973418832,     	1.101152736049,     	620,   	698,   	79,    	
17,    	1.087516446006,     	0.015703930858,     	0.039994956676,     	1.073710522385,     	699,   	780,   	82,    	
18,    	1.060002389572,     	0.017224231743,     	0.03523456716,      	1.045151580577,     	781,   	864,   	84,    	
19,    	1.030293097226,     	0.017129874374,     	0.033291383074,     	1.015518954742,     	865,   	955,   	91,    	
20,    	1.00187269225,      	0.015770530815,     	0.029274821248,     	0.988263350772,     	956,   	1053,  	98,    	
21,    	0.974861430491,     	0.01547800382,      	0.033338669039,     	0.961336747781,     	1054,  	1153,  	100,   	
22,    	0.947448666423,     	0.016122167492,     	0.032515452522,     	0.933531351085,     	1154,  	1257,  	104,   	
23,    	0.920381320847,     	0.015194682714,     	0.029126213141,     	0.906770619189,     	1258,  	1367,  	110,   	
24,    	0.894216722652,     	0.014557138462,     	0.030174426215,     	0.881642636745,     	1368,  	1485,  	118,   	
25,    	0.871137696574,     	0.012112487056,     	0.02905953498,      	0.860363429607,     	1486,  	1616,  	131,   	
26,    	0.851522224658,     	0.010241743775,     	0.022020507895,     	0.84256914726,      	1617,  	1767,  	151,   	
27,    	0.832747565316,     	0.011352162703,     	0.024700849791,     	0.822794654035,     	1768,  	1902,  	135,   	
28,    	0.81292186946,      	0.011385416147,     	0.024390275112,     	0.80304025369,      	1903,  	2043,  	141,   	
29,    	0.794516446255,     	0.009896616174,     	0.025079881743,     	0.785894321291,     	2044,  	2200,  	157,   	
30,    	0.775881784916,     	0.011579177007,     	0.022474463839,     	0.765870255685,     	2201,  	2341,  	141,   	
31,    	0.757457736383,     	0.00972038313,      	0.02468949988,      	0.749050740127,     	2342,  	2493,  	152,   	
32,    	0.738669014544,     	0.011994834652,     	0.021718781794,     	0.728297436666,     	2494,  	2654,  	161,   	
33,    	0.716805232881,     	0.01327462709,      	0.023179865778,     	0.705328095566,     	2655,  	2804,  	150,   	
34,    	0.694536549261,     	0.012442993406,     	0.017666574074,     	0.683776583746,     	2805,  	2956,  	152,   	
35,    	0.675648015287,     	0.009398660122,     	0.022066197502,     	0.667517327013,     	2957,  	3123,  	167,   	
36,    	0.656277401644,     	0.01297495528,      	0.020164441484,     	0.645056810697,     	3124,  	3288,  	165,   	
37,    	0.63522297446,      	0.011348659356,     	0.018639290468,     	0.625406509284,     	3289,  	3448,  	160,   	
38,    	0.6157154426,       	0.01122941818,      	0.018666853476,     	0.6060015306,       	3449,  	3618,  	170,   	
39,    	0.597994852364,     	0.009285276274,     	0.0167642893,       	0.589818361453,     	3619,  	3793,  	175,   	
40,    	0.581832244109,     	0.009216358984,     	0.018442514774,     	0.573434604739,     	3794,  	3965,  	172,   	
41,    	0.564513139911,     	0.010297990055,     	0.015085444938,     	0.555603134802,     	3966,  	4144,  	179,   	
42,    	0.544954602762,     	0.012942741607,     	0.019023239099,     	0.53375839678,      	4145,  	4321,  	177,   	
43,    	0.522150029962,     	0.013441420804,     	0.01844429354,      	0.51052223858,      	4322,  	4499,  	178,   	
44,    	0.498884320961,     	0.013435538793,     	0.018362426284,     	0.487260922702,     	4500,  	4678,  	179,   	
45,    	0.476528313959,     	0.01286688731,      	0.016613671403,     	0.465395791958,     	4679,  	4864,  	186,   	
