number	direction_ind	# of covercap	
0	13	4	
1	23	2	
2	24	2	
3	36	2	
4	101	2	
5	118	2	
6	128	2	
7	144	2	
8	147	2	
9	153	2	
10	194	2	
11	195	2	
12	235	2	
13	244	2	
14	285	2	
15	328	2	
16	348	2	
17	411	2	
18	418	2	
19	547	2	
20	551	2	
21	561	2	
22	565	2	
23	568	2	
24	572	2	
25	573	2	
26	577	2	
27	586	2	
28	592	2	
29	594	2	
30	597	2	
31	598	2	
32	599	2	
33	602	2	
34	603	2	
35	605	2	
36	616	2	
37	624	2	
38	636	2	
39	638	2	
40	685	2	
41	690	2	
42	695	2	
43	782	2	
44	783	2	
45	819	2	
46	861	2	
47	864	2	
48	866	2	
49	867	2	
50	868	2	
51	869	2	
52	870	2	
53	871	2	
54	877	2	
55	892	2	
56	900	2	
57	908	2	
58	909	2	
59	911	2	
60	912	2	
61	915	2	
62	938	2	
63	942	2	
64	944	2	
65	947	2	
66	951	2	
67	953	2	
68	954	2	
69	955	2	
70	957	2	
71	995	2	
72	1003	2	
73	1006	2	
74	1008	2	
75	1036	2	
76	1050	2	
77	1051	2	
78	1053	2	
79	1061	2	
80	1063	2	
81	1156	2	
82	1162	2	
83	1163	2	
84	1164	2	
85	1165	2	
86	1195	2	
87	1218	2	
88	1219	2	
89	1245	2	
90	1248	2	
91	1249	2	
92	1256	2	
93	1259	2	
94	1270	2	
95	1305	2	
96	1315	2	
97	1325	2	
98	1374	2	
99	1384	2	
100	1425	2	
101	1429	2	
102	1436	2	
103	1443	2	
104	1470	2	
105	1471	2	
106	1543	2	
107	1552	2	
108	1560	2	
109	1570	2	
110	1685	2	
111	1689	2	
112	1698	2	
113	1700	2	
114	1702	2	
115	1704	2	
116	1706	2	
117	1818	2	
118	1824	2	
119	1855	2	
120	1953	2	
121	1955	2	
122	1995	2	
123	2039	2	
124	2095	2	
125	2148	2	
126	2150	2	
127	2152	2	
128	2244	2	
129	2245	2	
130	2299	2	
131	2301	2	
132	2385	2	
133	2386	2	
134	2451	2	
135	2509	2	
136	2539	2	
137	2540	2	
138	2541	2	
139	2609	2	
140	2612	2	
141	2620	2	
142	2685	2	
143	2691	2	
144	2692	2	
145	2694	2	
146	2695	2	
147	2696	2	
148	2697	2	
149	2717	2	
150	2744	2	
151	2750	2	
152	2765	2	
153	2767	2	
154	2769	2	
155	2770	2	
156	2773	2	
157	2785	2	
158	2810	2	
159	2823	2	
160	2843	2	
161	2846	2	
162	2848	2	
163	2913	2	
164	2918	2	
165	2920	2	
166	2922	2	
167	2923	2	
168	2958	2	
169	2959	2	
170	3155	2	
171	3158	2	
172	3160	2	
173	3161	2	
174	3162	2	
175	3163	2	
176	3164	2	
177	3167	2	
178	3175	2	
179	3238	2	
180	3243	2	
181	3246	2	
182	3248	2	
183	3249	2	
184	3250	2	
185	3251	2	
186	3252	2	
187	3257	2	
188	3275	2	
189	3325	2	
190	3326	2	
191	3414	2	
192	3451	2	
193	3485	2	
194	3487	2	
195	3490	2	
196	3585	2	
197	3586	2	
198	3760	2	
199	3827	2	
200	3999	2	
201	4000	2	
202	4001	2	
203	4017	2	
204	4095	2	
205	4113	2	
206	4177	2	
207	4178	2	
208	4181	2	
209	4193	2	
210	4204	2	
211	4208	2	
212	4214	2	
213	4227	2	
214	4257	2	
215	4259	2	
216	4265	2	
217	4275	2	
218	4290	2	
219	4291	2	
220	4292	2	
221	4317	2	
222	4331	2	
223	4335	2	
224	4353	2	
225	4354	2	
226	4355	2	
227	4356	2	
228	4367	2	
229	4368	2	
230	4373	2	
231	4375	2	
232	4382	2	
233	4383	2	
234	4406	2	
235	4436	2	
236	4440	2	
237	4452	2	
238	4455	2	
239	4458	2	
240	4464	2	
241	4468	2	
242	4469	2	
243	4470	2	
244	4527	2	
245	4530	2	
246	4532	2	
247	4533	2	
248	4534	2	
249	4540	2	
250	4544	2	
251	4546	2	
252	4549	2	
253	4559	2	
254	4563	2	
255	4573	2	
256	4578	2	
257	4602	2	
258	4603	2	
259	4606	2	
260	4622	2	
261	4631	2	
262	4634	2	
263	4637	2	
264	4648	2	
265	4650	2	
266	4665	2	
267	4671	2	
268	4684	2	
269	4709	2	
270	4710	2	
271	4711	2	
272	4712	2	
273	4720	2	
274	4741	2	
275	4762	2	
276	4797	2	
277	4806	2	
278	4811	2	
279	4828	2	
280	4834	2	
281	4836	2	
282	4861	2	
283	4943	2	
284	4944	2	
285	5244	2	
286	5268	2	
287	5280	2	
288	5347	2	
289	5363	2	
290	5381	2	
291	5407	2	
292	5461	2	
293	5462	2	
294	5463	2	
295	5475	2	
296	5512	2	
297	5547	2	
298	5589	2	
299	5595	2	
300	5624	2	
301	5653	2	
302	5657	2	
303	5680	2	
304	5695	2	
305	5697	2	
306	5702	2	
307	5705	2	
308	5753	2	
309	5774	2	
310	5793	2	
311	5796	2	
312	5797	2	
313	5799	2	
314	5896	2	
315	5899	2	
316	6044	2	
317	6094	2	
318	6143	2	
319	6223	2	
320	6228	2	
321	6232	2	
322	6234	2	
323	6235	2	
324	6236	2	
325	6238	2	
326	6241	2	
327	6242	2	
328	6243	2	
329	6244	2	
330	6247	2	
331	6248	2	
332	6250	2	
333	6251	2	
334	6252	2	
335	6256	2	
336	6258	2	
337	6264	2	
338	6265	2	
339	6285	2	
340	6291	2	
341	6295	2	
342	6297	2	
343	6338	2	
344	6342	2	
345	6345	2	
346	6348	2	
347	6350	2	
348	6354	2	
349	6355	2	
350	6365	2	
351	6372	2	
352	6388	2	
353	6391	2	
354	6395	2	
355	6397	2	
356	6398	2	
357	6400	2	
358	6402	2	
359	6404	2	
360	6405	2	
361	6407	2	
362	6409	2	
363	6410	2	
364	6412	2	
365	6414	2	
366	6488	2	
367	6620	2	
368	6632	2	
369	6639	2	
370	6698	2	
371	6738	2	
372	6790	2	
373	6829	2	
374	6832	2	
375	6839	2	
376	6884	2	
377	6890	2	
378	6902	2	
379	6910	2	
380	6934	2	
381	6995	2	
382	7006	2	
383	7021	2	
384	7106	2	
385	7138	2	
386	7191	2	
387	7212	2	
388	7231	2	
389	7232	2	
390	7236	2	
391	7238	2	
392	7239	2	
393	7243	2	
394	7247	2	
395	7249	2	
396	7250	2	
397	7252	2	
398	7259	2	
399	7261	2	
400	7284	2	
401	7296	2	
402	7307	2	
403	7312	2	
404	7315	2	
405	7364	2	
406	7365	2	
407	7395	2	
408	7397	2	
409	7400	2	
410	7402	2	
411	7403	2	
412	7405	2	
413	7406	2	
414	7409	2	
415	7424	2	
416	7429	2	
417	7439	2	
418	7449	2	
419	7510	2	
420	7513	2	
421	7537	2	
422	7539	2	
423	7540	2	
424	7600	2	
425	7601	2	
426	7610	2	
427	7611	2	
428	7614	2	
429	7644	2	
430	7651	2	
431	7721	2	
432	7726	2	
433	7729	2	
434	7746	2	
435	7752	2	
436	7826	2	
437	7865	2	
438	7902	2	
439	7932	2	
440	7933	2	
441	7956	2	
442	8038	2	
443	8050	2	
444	8051	2	
445	8053	2	
446	8062	2	
447	8064	2	
448	8079	2	
449	8081	2	
450	8093	2	
451	8102	2	
452	8104	2	
453	8106	2	
454	8108	2	
455	8109	2	
456	8110	2	
457	8111	2	
458	8113	2	
459	8117	2	
460	8127	2	
461	8132	2	
462	8134	2	
463	8136	2	
464	8137	2	
465	8139	2	
466	8142	2	
467	8144	2	
468	8145	2	
469	8148	2	
470	8158	2	
471	8159	2	
472	8164	2	
473	8165	2	
474	8167	2	
475	8169	2	
476	8170	2	
477	8172	2	
478	8181	2	
479	8199	2	
480	8201	2	
481	8204	2	
482	8210	2	
483	8233	2	
484	8237	2	
485	8245	2	
486	8249	2	
487	8257	2	
488	8277	2	
489	8320	2	
490	8321	2	
491	8332	2	
