This run aims to check if discrepancy is less than 0.0143
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.028886281133,     	0.0,                	0.999582704313,     	0.0,                	1.541906026951,     	1.0,                	0.003546872085,     	0.008339632721,     	0.008339632721,     	Normal,             	
1,     	0.027682431568,     	0.008252285753,     	0.999582704313,     	0.289717837634,     	1.541906026951,     	1.0,                	0.003495887445,     	0.00894624712,      	0.00894624712,      	Normal,             	
2,     	0.023829863439,     	0.01632650747,      	0.999582704313,     	0.600674889602,     	1.541906026951,     	1.0,                	0.00355775185,      	0.008409458331,     	0.008409458331,     	Normal,             	
3,     	0.018117645571,     	0.022498181186,     	0.999582704313,     	0.892835789724,     	1.541906026951,     	1.0,                	0.003504141881,     	0.008767147796,     	0.008767147796,     	Normal,             	
4,     	0.010533944908,     	0.026897086132,     	0.999582704313,     	1.197518520156,     	1.541906026951,     	1.0,                	0.003528896417,     	0.008441560797,     	0.008441560797,     	Normal,             	
5,     	0.002308252782,     	0.028793909196,     	0.999582704313,     	1.490802770327,     	1.541906026951,     	1.0,                	0.003542300817,     	0.00850617517,      	0.00850617517,      	Normal,             	
6,     	-0.006178391084,    	0.028217808584,     	0.999582704313,     	1.786348331055,     	1.541906026951,     	1.0,                	0.003582575393,     	0.008541144042,     	0.008541144042,     	Normal,             	
7,     	-0.014160113708,    	0.025177537955,     	0.999582704313,     	2.083117856656,     	1.541906026951,     	1.0,                	0.003548826291,     	0.008507271259,     	0.008507271259,     	Normal,             	
8,     	-0.020880199903,    	0.019960823873,     	0.999582704313,     	2.378701780518,     	1.541906026951,     	1.0,                	0.003542790941,     	0.008422588344,     	0.008422588344,     	Normal,             	
9,     	-0.025750552147,    	0.013089167346,     	0.999582704313,     	2.671322123235,     	1.541906026951,     	1.0,                	0.003523182747,     	0.008359963642,     	0.008359963642,     	Normal,             	
10,    	-0.028420405351,    	0.005166991132,     	0.999582704313,     	2.961751255217,     	1.541906026951,     	1.0,                	0.00356813738,      	0.008625286496,     	0.008625286496,     	Normal,             	
11,    	-0.028678985875,    	-0.003454418455,    	0.999582704313,     	3.261466357361,     	1.541906026951,     	1.0,                	0.003499456894,     	0.009089974822,     	0.009089974822,     	Normal,             	
