This run aims to check if discrepancy is less than 0.0063
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
37,    	1.055786370237,     	0.007940302379,     	0.016121191602,     	1.048923756008,     	3229,  	3410,  	182,   	
38,    	1.04158391667,      	0.008466819001,     	0.016931192949,     	1.034266714446,     	3411,  	3590,  	180,   	
39,    	1.026707144169,     	0.008753407806,     	0.016910456752,     	1.019142253686,     	3591,  	3766,  	176,   	
40,    	1.011153503255,     	0.009371277118,     	0.018867276527,     	1.003055203778,     	3767,  	3942,  	176,   	
41,    	0.995782635924,     	0.008396833733,     	0.017498633001,     	0.988524321786,     	3943,  	4135,  	193,   	
42,    	0.981581907371,     	0.008052451435,     	0.015260933067,     	0.974620368422,     	4136,  	4340,  	205,   	
43,    	0.968341791722,     	0.007273010313,     	0.01532148565,      	0.961841273959,     	4341,  	4549,  	209,   	
44,    	0.955095858619,     	0.007793374929,     	0.013997647059,     	0.948357295683,     	4550,  	4764,  	215,   	
45,    	0.941344194817,     	0.008114374728,     	0.013865287584,     	0.934328203048,     	4765,  	4982,  	218,   	
46,    	0.927910781707,     	0.00740879593,      	0.014602110276,     	0.921381479297,     	4983,  	5205,  	223,   	
47,    	0.914582036913,     	0.007864682806,     	0.014052773614,     	0.907781027249,     	5206,  	5429,  	224,   	
48,    	0.901957716573,     	0.006722903254,     	0.014479616114,     	0.895329324673,     	5430,  	5658,  	229,   	
49,    	0.888802378046,     	0.007536632873,     	0.014264500662,     	0.88226276282,      	5659,  	5892,  	234,   	
50,    	0.875890830951,     	0.00737489994,      	0.014442613068,     	0.869371635825,     	5893,  	6129,  	237,   	
51,    	0.863456129377,     	0.006846108548,     	0.012523639808,     	0.857506951489,     	6130,  	6376,  	247,   	
52,    	0.852435546436,     	0.005851369906,     	0.012916581629,     	0.847372992859,     	6377,  	6640,  	264,   	
53,    	0.841536130267,     	0.006770044516,     	0.012971806364,     	0.835679489008,     	6641,  	6902,  	262,   	
54,    	0.830353736998,     	0.006155336193,     	0.01328286751,      	0.825028224787,     	6903,  	7158,  	256,   	
55,    	0.818453645631,     	0.007597679766,     	0.014117103476,     	0.811881539609,     	7159,  	7408,  	250,   	
56,    	0.806116760581,     	0.006693080774,     	0.01205503024,      	0.800326197529,     	7409,  	7662,  	254,   	
57,    	0.793383506325,     	0.008012819456,     	0.012329469012,     	0.786452318893,     	7663,  	7915,  	253,   	
58,    	0.780528985632,     	0.006866501192,     	0.013112452825,     	0.774588234444,     	7916,  	8174,  	259,   	
59,    	0.770044778843,     	0.005346475693,     	0.012988688436,     	0.765211072041,     	8175,  	8436,  	262,   	
60,    	0.758681620435,     	0.007543854098,     	0.012308617158,     	0.752155163775,     	8437,  	8701,  	265,   	
61,    	0.745385768515,     	0.007828143049,     	0.012465755892,     	0.738613433644,     	8702,  	8968,  	267,   	
62,    	0.731652608949,     	0.008036115759,     	0.012522195698,     	0.724700339359,     	8969,  	9235,  	267,   	
63,    	0.718737586269,     	0.006888333313,     	0.012184400101,     	0.712777279976,     	9236,  	9510,  	275,   	
64,    	0.70737653601,      	0.006236354593,     	0.012661938321,     	0.701851768051,     	9511,  	9791,  	281,   	
65,    	0.696443822717,     	0.006264641858,     	0.011236952221,     	0.690957562713,     	9792,  	10080, 	289,   	
66,    	0.685026651897,     	0.0068542651,       	0.011711416403,     	0.679095459118,     	10081, 	10376, 	296,   	
67,    	0.672676716262,     	0.007435999015,     	0.011570171256,     	0.666242428512,     	10377, 	10674, 	298,   	
68,    	0.66069251751,      	0.006420212674,     	0.010966783147,     	0.654962681495,     	10675, 	10977, 	303,   	
69,    	0.648799232304,     	0.007149667101,     	0.011300942572,     	0.64261225818,      	10978, 	11282, 	305,   	
70,    	0.636030176585,     	0.007599848312,     	0.010319393442,     	0.629453814368,     	11283, 	11588, 	306,   	
71,    	0.62384527518,      	0.006497736696,     	0.009811302196,     	0.618214894362,     	11589, 	11898, 	310,   	
72,    	0.613182164719,     	0.005819074626,     	0.009900947436,     	0.608009402642,     	11899, 	12206, 	308,   	
73,    	0.601993338655,     	0.006950214239,     	0.010589250049,     	0.595978400986,     	12207, 	12509, 	303,   	
74,    	0.589615293177,     	0.007377903525,     	0.010265079668,     	0.58323036451,      	12510, 	12813, 	304,   	
75,    	0.577121432548,     	0.007081367411,     	0.010832282811,     	0.570896883186,     	12814, 	13120, 	307,   	
76,    	0.56423098148,      	0.007712918943,     	0.009413768582,     	0.557556070641,     	13121, 	13428, 	308,   	
77,    	0.550880714336,     	0.007880812419,     	0.010096244918,     	0.544060464593,     	13429, 	13740, 	312,   	
78,    	0.537961305455,     	0.007052584375,     	0.010812360974,     	0.531820909543,     	13741, 	14060, 	320,   	
79,    	0.525296594853,     	0.007549700299,     	0.009989523791,     	0.518762461118,     	14061, 	14380, 	320,   	
80,    	0.512283708991,     	0.007482295072,     	0.010486736127,     	0.505807756656,     	14381, 	14705, 	325,   	
81,    	0.49911450845,      	0.007739911836,     	0.010156370619,     	0.492401925731,     	14706, 	15034, 	329,   	
82,    	0.485697420583,     	0.007740643355,     	0.009285049781,     	0.478997746962,     	15035, 	15365, 	331,   	
83,    	0.472066936471,     	0.008033800149,     	0.009020384116,     	0.465113543315,     	15366, 	15700, 	335,   	
84,    	0.45863553245,      	0.007502151768,     	0.01008142884,      	0.452141921799,     	15701, 	16041, 	341,   	
85,    	0.446860344837,     	0.006113475084,     	0.010142928662,     	0.440733500451,     	16042, 	16384, 	343,   	
86,    	0.434439674372,     	0.007277040611,     	0.010257362029,     	0.428140616165,     	16385, 	16727, 	343,   	
87,    	0.421425831409,     	0.007773926438,     	0.009699362803,     	0.414696766142,     	16728, 	17071, 	344,   	
88,    	0.408872732406,     	0.006732463855,     	0.009765013821,     	0.402603217074,     	17072, 	17419, 	348,   	
89,    	0.397614416442,     	0.005783401853,     	0.009778640792,     	0.392211187871,     	17420, 	17766, 	347,   	
90,    	0.385825114093,     	0.007389151423,     	0.009581619832,     	0.379307182705,     	17767, 	18113, 	347,   	
91,    	0.373209317923,     	0.007158192457,     	0.009699948942,     	0.36689937845,      	18114, 	18460, 	347,   	
92,    	0.360535850743,     	0.007349421927,     	0.009335802006,     	0.354171164884,     	18461, 	18809, 	349,   	
93,    	0.347687075181,     	0.007494445154,     	0.008393848948,     	0.341199209316,     	18810, 	19161, 	352,   	
94,    	0.334757542387,     	0.007454200022,     	0.009695118932,     	0.32827734349,      	19162, 	19515, 	354,   	
95,    	0.321772636031,     	0.007654273397,     	0.009308878604,     	0.315146249777,     	19516, 	19871, 	356,   	
96,    	0.308828841995,     	0.007295520811,     	0.008879959604,     	0.302451053989,     	19872, 	20230, 	359,   	
97,    	0.296225908037,     	0.007193839132,     	0.008655976092,     	0.289817812542,     	20231, 	20593, 	363,   	
98,    	0.283485804333,     	0.007319292188,     	0.009134316902,     	0.277149033909,     	20594, 	20957, 	364,   	
99,    	0.270882082296,     	0.007234910184,     	0.009232840665,     	0.264553830788,     	20958, 	21323, 	366,   	
100,   	0.258387328189,     	0.007143413419,     	0.008077069942,     	0.252057159447,     	21324, 	21690, 	367,   	
101,   	0.245690360015,     	0.007351613554,     	0.008923153382,     	0.239230425503,     	21691, 	22056, 	366,   	
102,   	0.233092692818,     	0.007088448884,     	0.008679167995,     	0.226714600225,     	22057, 	22424, 	368,   	
103,   	0.220249025178,     	0.007467950881,     	0.009151047013,     	0.213696733358,     	22425, 	22791, 	367,   	
104,   	0.207217514471,     	0.007489966535,     	0.007806243564,     	0.200732456982,     	22792, 	23161, 	370,   	
105,   	0.194553485475,     	0.007146229502,     	0.009327920204,     	0.188365900824,     	23162, 	23531, 	370,   	
106,   	0.181792120291,     	0.007595075457,     	0.008766115892,     	0.17520079957,      	23532, 	23903, 	372,   	
107,   	0.168542503494,     	0.007707513343,     	0.009341463773,     	0.161868831607,     	23904, 	24276, 	373,   	
108,   	0.155561106978,     	0.007283132558,     	0.008872208389,     	0.149181490238,     	24277, 	24654, 	378,   	
109,   	0.142793809774,     	0.007381270388,     	0.009426000285,     	0.136402392204,     	24655, 	25034, 	380,   	
110,   	0.130169603411,     	0.007198951899,     	0.007520552361,     	0.123751351532,     	25035, 	25413, 	379,   	
111,   	0.117532290704,     	0.00720038329,      	0.007919713638,     	0.111297314171,     	25414, 	25794, 	381,   	
112,   	0.105131397784,     	0.007250755792,     	0.008924266915,     	0.098852725044,     	25795, 	26175, 	381,   	
113,   	0.092794257741,     	0.006997266505,     	0.008830499458,     	0.086711806255,     	26176, 	26556, 	381,   	
114,   	0.08073604834,      	0.006903260757,     	0.008300367521,     	0.07475810745,      	26557, 	26938, 	382,   	
115,   	0.068600922991,     	0.007124841354,     	0.008396083093,     	0.062431039296,     	26939, 	27320, 	382,   	
116,   	0.05685842289,      	0.006455566728,     	0.008022241193,     	0.051268015227,     	27321, 	27705, 	385,   	
117,   	0.045489196779,     	0.006679639626,     	0.009431299661,     	0.039704691569,     	27706, 	28095, 	390,   	
118,   	0.033938331426,     	0.006669544087,     	0.007450030954,     	0.028162504128,     	28096, 	28487, 	392,   	
119,   	0.023544207628,     	0.005348256967,     	0.008507366789,     	0.018912554749,     	28488, 	28888, 	401,   	
120,   	0.013620869771,     	0.00611308873,      	0.008317693786,     	0.00832682672,      	28889, 	29292, 	404,   	
121,   	0.004534828362,     	0.004389198232,     	0.008643500064,     	0.000733675695,     	29293, 	29700, 	408,   	
122,   	0,                  	0.00387745794,      	0.007014760904,     	-0.003357980309,    	29701, 	30213, 	513,   	
