number	direction_ind	# of covercap	
0	19	4	
1	20	4	
2	21	4	
3	30	2	
4	87	2	
5	112	2	
6	115	2	
7	116	2	
8	154	2	
9	190	2	
10	209	2	
11	228	2	
12	238	2	
13	292	2	
14	312	2	
15	336	2	
16	386	2	
17	466	2	
18	469	2	
19	470	2	
20	471	2	
21	500	2	
22	534	2	
23	535	3	
24	537	2	
25	570	2	
26	576	2	
27	611	2	
28	619	2	
29	645	2	
30	650	2	
31	660	2	
32	695	2	
33	701	2	
34	736	2	
35	753	2	
36	756	2	
37	785	2	
38	830	2	
39	834	2	
40	846	2	
41	852	2	
42	855	2	
43	858	2	
44	860	2	
45	861	2	
46	882	2	
47	903	2	
48	904	2	
49	906	2	
50	910	2	
51	911	2	
52	912	2	
53	920	2	
54	924	2	
55	928	2	
56	931	2	
57	936	2	
58	939	2	
59	942	2	
60	945	2	
61	947	2	
62	948	2	
63	950	2	
64	967	2	
65	980	2	
66	986	2	
67	1022	2	
68	1033	2	
69	1038	2	
70	1043	2	
71	1044	2	
72	1045	2	
73	1047	2	
74	1048	2	
75	1070	2	
76	1073	2	
77	1100	2	
78	1127	2	
79	1134	2	
80	1136	2	
81	1141	2	
82	1142	2	
83	1143	2	
84	1144	2	
85	1145	2	
86	1146	2	
87	1148	2	
88	1151	2	
89	1166	2	
90	1167	2	
91	1168	2	
92	1169	2	
93	1173	2	
94	1187	2	
95	1254	2	
96	1256	2	
97	1259	2	
98	1334	2	
99	1346	2	
100	1348	2	
101	1364	2	
102	1368	2	
103	1370	2	
104	1372	2	
105	1373	3	
106	1374	2	
107	1376	2	
108	1378	2	
109	1412	2	
110	1414	2	
111	1415	2	
112	1416	2	
113	1417	2	
114	1491	2	
115	1492	2	
116	1493	2	
117	1494	2	
118	1511	2	
119	1535	2	
120	1539	2	
121	1546	2	
122	1550	2	
123	1574	2	
124	1581	2	
125	1606	2	
126	1613	2	
127	1616	2	
128	1617	2	
129	1618	2	
130	1619	2	
131	1671	2	
132	1672	2	
133	1674	2	
134	1687	2	
135	1728	2	
136	1730	2	
137	1733	2	
138	1734	2	
139	1736	2	
140	1737	2	
141	1738	2	
142	1739	2	
143	1742	2	
144	1744	2	
145	1752	2	
146	1800	2	
147	1803	2	
148	1804	2	
149	1809	2	
150	1811	2	
151	1844	2	
152	1853	2	
153	1854	2	
154	1859	2	
155	1864	2	
156	1865	2	
157	1867	2	
158	1868	2	
159	1889	2	
160	1892	2	
161	1918	2	
162	1928	2	
163	1936	2	
164	1939	2	
165	1940	2	
166	1942	2	
167	1957	2	
168	1971	2	
169	1987	2	
170	1998	2	
171	1999	2	
172	2000	2	
173	2004	2	
174	2007	2	
175	2013	2	
176	2018	2	
177	2057	2	
178	2060	2	
179	2067	2	
180	2068	2	
181	2070	2	
182	2076	2	
183	2080	2	
184	2084	2	
185	2103	2	
186	2108	2	
187	2112	2	
188	2114	2	
189	2116	2	
190	2122	2	
191	2123	2	
192	2124	2	
193	2125	2	
194	2126	2	
195	2127	2	
196	2135	2	
197	2143	2	
198	2160	2	
199	2168	2	
200	2190	2	
201	2191	2	
202	2199	2	
203	2200	2	
204	2202	2	
205	2203	2	
206	2204	2	
207	2214	2	
208	2218	2	
209	2256	2	
210	2257	2	
211	2258	2	
212	2261	2	
213	2272	2	
214	2273	2	
215	2274	2	
216	2341	2	
217	2342	2	
218	2376	2	
219	2398	2	
220	2465	2	
221	2495	2	
222	2507	2	
223	2537	2	
224	2538	2	
225	2547	2	
226	2624	2	
227	2625	2	
228	2678	2	
229	2679	2	
230	2807	2	
231	2809	2	
232	2914	2	
233	2960	2	
234	2965	2	
235	2968	2	
236	2981	2	
237	2984	2	
238	2988	2	
239	3024	2	
240	3047	2	
241	3054	2	
242	3061	2	
243	3065	2	
244	3083	2	
245	3098	2	
246	3114	2	
247	3116	2	
248	3186	2	
249	3221	2	
250	3225	2	
251	3262	2	
252	3273	2	
253	3281	2	
254	3333	2	
255	3345	2	
256	3348	2	
257	3372	2	
258	3386	2	
259	3410	2	
260	3460	2	
261	3495	2	
262	3496	2	
263	3522	2	
264	3565	2	
265	3570	2	
266	3663	2	
267	3690	2	
268	3706	2	
269	3724	2	
270	3765	2	
271	3778	2	
272	3822	2	
273	3843	2	
274	3857	2	
275	3996	2	
276	4001	2	
277	4007	2	
278	4016	2	
279	4034	2	
280	4056	2	
281	4057	2	
282	4067	2	
283	4124	2	
284	4132	2	
285	4171	2	
286	4173	2	
287	4175	2	
288	4220	2	
289	4374	2	
290	4576	2	
291	4592	2	
292	4619	2	
293	4647	2	
294	4866	2	
295	4879	2	
296	4880	2	
297	4922	2	
298	4924	2	
299	4925	2	
300	4930	2	
301	4933	2	
302	4936	2	
303	4967	2	
304	4968	2	
305	5017	2	
306	5025	2	
307	5036	2	
308	5037	2	
309	5084	2	
310	5091	2	
311	5094	2	
312	5095	2	
313	5097	2	
314	5099	2	
315	5100	2	
316	5103	2	
317	5106	2	
318	5109	2	
319	5110	2	
320	5120	2	
321	5124	2	
322	5127	2	
323	5128	2	
324	5129	2	
325	5130	2	
326	5135	2	
327	5136	2	
328	5154	2	
329	5187	2	
330	5201	2	
331	5218	2	
332	5223	2	
333	5240	2	
334	5243	2	
335	5246	2	
336	5251	2	
337	5258	2	
338	5260	2	
339	5263	2	
340	5266	2	
341	5268	2	
342	5269	2	
343	5271	2	
344	5272	2	
345	5274	2	
346	5298	2	
347	5299	2	
348	5301	2	
349	5302	2	
350	5304	2	
351	5315	2	
352	5316	2	
353	5322	2	
354	5333	2	
355	5339	2	
356	5344	2	
357	5348	2	
358	5352	2	
359	5357	2	
360	5364	2	
361	5365	2	
362	5373	2	
363	5379	2	
364	5381	2	
365	5403	2	
366	5408	2	
367	5413	2	
368	5415	2	
369	5417	2	
370	5418	2	
371	5423	2	
372	5428	2	
373	5438	2	
374	5441	2	
375	5445	2	
376	5446	2	
377	5447	2	
378	5449	2	
379	5453	2	
380	5454	2	
381	5456	2	
382	5457	2	
383	5458	2	
384	5461	2	
385	5467	2	
386	5468	2	
387	5479	2	
388	5484	2	
389	5487	2	
390	5492	2	
391	5493	2	
392	5495	2	
393	5500	2	
394	5521	2	
395	5536	2	
396	5781	2	
397	5798	2	
398	5800	3	
399	5801	2	
400	5829	2	
401	5832	2	
402	5971	2	
403	5974	2	
404	5975	2	
405	5976	2	
406	5977	3	
407	5978	2	
408	5980	4	
409	5981	3	
410	5983	3	
411	5988	2	
412	5996	2	
413	6064	2	
414	6154	2	
415	6155	2	
416	6157	3	
417	6158	3	
418	6159	4	
419	6160	6	
420	6161	5	
421	6163	3	
422	6164	2	
423	6166	3	
424	6169	2	
425	6172	2	
426	6175	2	
427	6180	2	
428	6211	2	
429	6286	2	
430	6341	2	
431	6347	2	
432	6349	5	
433	6350	5	
434	6351	8	
435	6352	7	
436	6353	6	
437	6354	7	
438	6355	7	
439	6356	6	
440	6357	5	
441	6358	5	
442	6359	3	
443	6360	4	
444	6361	3	
445	6362	3	
446	6363	3	
447	6372	2	
448	6376	2	
