number	direction_ind	# of covercap	
0	13	4	
1	58	2	
2	60	2	
3	122	2	
4	211	2	
5	246	2	
6	248	2	
7	264	2	
8	265	2	
9	266	2	
10	310	2	
11	326	2	
12	329	2	
13	483	2	
14	571	2	
15	638	2	
16	641	2	
17	727	2	
18	746	2	
19	769	2	
20	773	2	
21	791	2	
22	798	2	
23	866	2	
24	882	2	
25	889	2	
26	890	2	
27	891	2	
28	908	2	
29	916	2	
30	956	2	
31	957	2	
32	968	2	
33	969	2	
34	970	2	
35	972	2	
36	976	2	
37	1028	2	
38	1063	2	
39	1064	2	
40	1117	2	
41	1159	2	
42	1160	2	
43	1162	2	
44	1163	2	
45	1164	2	
46	1166	2	
47	1211	2	
48	1213	2	
49	1218	2	
50	1257	2	
51	1259	2	
52	1266	2	
53	1272	2	
54	1298	2	
55	1303	2	
56	1312	2	
57	1320	2	
58	1360	2	
59	1380	2	
60	1403	2	
61	1414	2	
62	1421	2	
63	1428	2	
64	1459	2	
65	1460	2	
66	1470	2	
67	1474	2	
68	1475	2	
69	1528	2	
70	1627	2	
71	1631	2	
72	1650	2	
73	1654	2	
74	1656	2	
75	1657	2	
76	1658	2	
77	1661	2	
78	1665	2	
79	1670	2	
80	1675	2	
81	1682	2	
82	1698	2	
83	1707	2	
84	1708	2	
85	1725	2	
86	1780	2	
87	1795	2	
88	1796	2	
89	1799	2	
90	1930	2	
91	1940	2	
92	1941	2	
93	1943	2	
94	1948	2	
95	1949	2	
96	2078	2	
97	2220	2	
98	2368	2	
99	2475	2	
100	2523	2	
101	2524	2	
102	2578	2	
103	2580	2	
104	2582	2	
105	2633	2	
106	2671	2	
107	2672	2	
108	2673	2	
109	2675	2	
110	2677	2	
111	2733	2	
112	2734	2	
113	2735	2	
114	2773	2	
115	2809	2	
116	2824	2	
117	2825	2	
118	2826	2	
119	2828	2	
120	2898	2	
121	2899	2	
122	2912	2	
123	2988	2	
124	2989	2	
125	2990	2	
126	2991	2	
127	3019	2	
128	3058	2	
129	3071	2	
130	3073	2	
131	3091	2	
132	3155	2	
133	3157	2	
134	3159	2	
135	3235	2	
136	3238	2	
137	3321	2	
138	3405	2	
139	3406	2	
140	3408	2	
141	3482	2	
142	3490	2	
143	3593	2	
144	3663	2	
145	3664	2	
146	3665	2	
147	3666	2	
148	3667	2	
149	3669	2	
150	3757	2	
151	3758	2	
152	3759	2	
153	3763	2	
154	3796	2	
155	3827	2	
156	3829	2	
157	3831	2	
158	3832	2	
159	3833	2	
160	3834	2	
161	3835	3	
162	3836	2	
163	3851	2	
164	3864	2	
165	3895	2	
166	3899	2	
167	3920	2	
168	3923	2	
169	3924	2	
170	3926	2	
171	3927	2	
172	3928	2	
173	3930	2	
174	3935	2	
175	3949	2	
176	4004	2	
177	4107	2	
178	4285	2	
179	4293	2	
180	4366	2	
181	4367	2	
182	4474	2	
183	4475	2	
184	4543	2	
185	4544	2	
186	4545	2	
187	4690	2	
188	4694	2	
189	4698	2	
190	4719	2	
191	4723	2	
192	4724	2	
193	4739	2	
194	4772	2	
195	4781	2	
196	4782	2	
197	4784	2	
198	4785	2	
199	4794	2	
200	4820	2	
201	4829	2	
202	4841	2	
203	4842	2	
204	4843	2	
205	4844	2	
206	4847	2	
207	4887	2	
208	4902	2	
209	4951	2	
210	4962	2	
211	4984	2	
212	5001	2	
213	5047	2	
214	5056	2	
215	5078	2	
216	5079	2	
217	5086	2	
218	5088	2	
219	5089	2	
220	5097	2	
221	5099	2	
222	5101	2	
223	5102	2	
224	5107	2	
225	5108	2	
226	5111	2	
227	5116	2	
228	5127	2	
229	5134	2	
230	5144	2	
231	5148	2	
232	5151	2	
233	5152	2	
234	5160	2	
235	5161	2	
236	5165	2	
237	5177	2	
238	5180	2	
239	5184	2	
240	5187	2	
241	5188	2	
242	5195	2	
243	5222	2	
244	5223	2	
245	5228	2	
246	5230	2	
247	5231	2	
248	5240	2	
249	5241	2	
250	5242	2	
251	5244	2	
252	5246	2	
253	5250	2	
254	5253	2	
255	5254	2	
256	5255	2	
257	5259	2	
258	5260	2	
259	5261	2	
260	5263	2	
261	5270	2	
262	5274	2	
263	5278	2	
264	5283	2	
265	5291	2	
266	5294	2	
267	5299	2	
268	5343	2	
269	5346	2	
270	5347	2	
271	5377	2	
272	5380	2	
273	5383	2	
274	5424	2	
275	5433	2	
276	5444	2	
277	5458	2	
278	5471	2	
279	5488	2	
280	5494	2	
281	5532	2	
282	5536	2	
283	5576	2	
284	5617	2	
285	5618	2	
286	5620	2	
287	5632	2	
288	5643	2	
289	5727	2	
290	5741	2	
291	5773	2	
292	5816	2	
293	5819	2	
294	5843	2	
295	5857	2	
296	5861	2	
297	5874	2	
298	5881	2	
299	5887	2	
300	5900	2	
301	5915	2	
302	5930	2	
303	5933	2	
304	5978	2	
305	5980	2	
306	5981	2	
307	6000	2	
308	6030	2	
309	6045	2	
310	6051	2	
311	6066	2	
312	6068	2	
313	6072	2	
314	6086	2	
315	6136	2	
316	6139	2	
317	6185	2	
318	6186	2	
319	6236	2	
320	6249	2	
321	6254	2	
322	6259	2	
323	6337	2	
324	6742	2	
325	6800	2	
326	6853	2	
327	6949	2	
328	7009	2	
329	7156	2	
330	7298	2	
331	7339	2	
332	7343	2	
333	7365	2	
334	7371	2	
335	7432	2	
336	7442	2	
337	7500	2	
338	7509	2	
339	7568	2	
340	7579	2	
341	7585	2	
342	7635	2	
343	7645	2	
344	7670	2	
345	7686	2	
346	7692	2	
347	7700	2	
348	7786	2	
349	7813	2	
350	7831	2	
351	7837	2	
352	7858	2	
353	7932	2	
354	7942	2	
355	7944	2	
356	7960	2	
357	7961	2	
358	7978	2	
359	7987	2	
360	7996	2	
361	7999	2	
362	8002	2	
363	8008	2	
364	8012	2	
365	8019	2	
366	8027	2	
367	8042	2	
368	8045	2	
369	8053	2	
370	8055	2	
371	8058	2	
372	8071	2	
373	8076	2	
374	8078	2	
375	8081	2	
376	8083	2	
377	8101	2	
378	8103	2	
379	8114	2	
380	8116	2	
381	8137	2	
382	8139	2	
383	8159	2	
384	8161	2	
385	8171	2	
386	8176	2	
387	8194	2	
388	8213	2	
389	8216	2	
390	8218	2	
391	8225	2	
392	8240	2	
393	8266	2	
394	8267	2	
395	8274	2	
396	8277	2	
397	8299	2	
398	8304	2	
399	8326	2	
400	8333	2	
401	8356	2	
402	8361	2	
403	8434	2	
404	8459	2	
405	8526	2	
406	8531	2	
407	8605	2	
408	8607	2	
409	8608	2	
410	8653	2	
411	8662	2	
412	8678	2	
413	8680	2	
414	8683	2	
415	8739	2	
416	8746	2	
417	8779	2	
418	8793	2	
419	8965	2	
420	9039	2	
421	9040	2	
422	9042	2	
423	9045	2	
424	9046	2	
425	9051	2	
426	9052	2	
427	9055	2	
428	9061	2	
429	9079	2	
430	9098	2	
431	9127	2	
432	9129	2	
433	9132	2	
434	9140	2	
435	9141	2	
436	9164	2	
437	9165	2	
438	9167	2	
439	9224	2	
440	9235	2	
441	9243	2	
442	9249	2	
443	9252	2	
444	9282	2	
445	9319	2	
446	9328	2	
447	9337	2	
448	9361	2	
449	9364	2	
450	9367	2	
451	9436	2	
452	9462	2	
453	9506	2	
454	9547	2	
455	9579	2	
456	9580	2	
457	9583	2	
458	9586	2	
459	9588	2	
460	9599	2	
461	9604	2	
462	9639	2	
463	9679	2	
464	9683	2	
465	9805	2	
466	9814	2	
467	9827	2	
468	9830	2	
469	9833	2	
470	10039	2	
471	10042	2	
472	10043	2	
473	10045	2	
474	10046	2	
475	10054	2	
476	10057	2	
477	10164	2	
478	10165	2	
479	10168	2	
480	10185	2	
481	10263	2	
482	10267	2	
483	10268	2	
484	10269	4	
485	10270	2	
486	10271	2	
487	10272	4	
488	10273	5	
489	10274	3	
490	10277	2	
491	10281	2	
492	10292	2	
493	10489	2	
494	10490	3	
495	10491	2	
496	10493	3	
497	10494	4	
498	10495	6	
499	10496	4	
500	10498	2	
501	10499	3	
502	10501	2	
503	10503	2	
504	10504	2	
505	10507	2	
506	10511	2	
507	10514	2	
508	10519	2	
509	10713	2	
510	10722	2	
511	10725	2	
512	10726	2	
513	10727	2	
514	10728	2	
515	10729	2	
516	10730	2	
517	10731	2	
518	10732	2	
519	10733	2	
520	10734	2	
521	10735	3	
522	10736	6	
523	10737	7	
524	10738	8	
525	10739	8	
526	10740	8	
527	10741	8	
528	10742	6	
529	10743	6	
530	10744	6	
531	10745	7	
532	10746	7	
533	10747	5	
534	10748	3	
535	10749	4	
536	10750	3	
537	10751	2	
538	10753	2	
539	10755	2	
540	10756	2	
541	10758	2	
542	10759	2	
543	10760	2	
544	10762	2	
545	10763	2	
546	10766	2	
547	10772	2	
548	10778	2	
549	10845	2	
