This run aims to check if discrepancy is less than 0.0302
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.06010488324,      	0.0,                	0.998192067195,     	0.0,                	1.510655195477,     	1.0,                	0.007667700832,     	0.016815589508,     	0.016815589508,     	Normal,             	
1,     	0.057752628021,     	0.016650253629,     	0.998192067195,     	0.280691322019,     	1.510655195477,     	1.0,                	0.007639886291,     	0.016902223757,     	0.016902223757,     	Normal,             	
2,     	0.050833342713,     	0.032071299597,     	0.998192067195,     	0.562838416389,     	1.510655195477,     	1.0,                	0.007583781877,     	0.017077172176,     	0.017077172176,     	Normal,             	
3,     	0.039761788838,     	0.045073241925,     	0.998192067195,     	0.847925743977,     	1.510655195477,     	1.0,                	0.007470101272,     	0.019679018484,     	0.019679018484,     	Normal,             	
4,     	0.023072194215,     	0.055500187777,     	0.998192067195,     	1.176817387837,     	1.510655195477,     	1.0,                	0.007489967847,     	0.019853687135,     	0.019853687135,     	Normal,             	
5,     	0.003732581951,     	0.059988872478,     	0.998192067195,     	1.508655198277,     	1.510655195477,     	1.0,                	0.007154410832,     	0.020221951353,     	0.020221951353,     	Normal,             	
6,     	-0.016373967985,    	0.057831567173,     	0.998192067195,     	1.846706975862,     	1.510655195477,     	1.0,                	0.007366246643,     	0.020158101297,     	0.020158101297,     	Normal,             	
7,     	-0.034574107948,    	0.049165313472,     	0.998192067195,     	2.183681134585,     	1.510655195477,     	1.0,                	0.007287196111,     	0.020270417185,     	0.020270417185,     	Normal,             	
8,     	-0.048951513862,    	0.034876156323,     	0.998192067195,     	2.522550952466,     	1.510655195477,     	1.0,                	0.007487509154,     	0.020457295678,     	0.020457295678,     	Normal,             	
9,     	-0.057813415117,    	0.016437944571,     	0.998192067195,     	2.86457557381,      	1.510655195477,     	1.0,                	0.007624457489,     	0.016950308339,     	0.016950308339,     	Normal,             	
10,    	-0.060103823571,    	-0.000356905291,    	0.998192067195,     	3.147530729989,     	1.510655195477,     	1.0,                	0.007552587805,     	0.017174558071,     	0.017174558071,     	Normal,             	
11,    	0.09620120869,      	0.0,                	0.995361907774,     	0.0,                	1.4744461116,       	1.0,                	0.008298805671,     	0.02482742558,      	0.02482742558,      	Normal,             	
12,    	0.092997501224,     	0.024619856202,     	0.995361907774,     	0.258799737838,     	1.4744461116,       	1.0,                	0.007830931664,     	0.027288529134,     	0.027288529134,     	Normal,             	
13,    	0.082342952498,     	0.049742443922,     	0.995361907774,     	0.543420446497,     	1.4744461116,       	1.0,                	0.007854625173,     	0.026348861011,     	0.026348861011,     	Normal,             	
14,    	0.065758612273,     	0.070217358718,     	0.995361907774,     	0.818177112382,     	1.4744461116,       	1.0,                	0.007691672529,     	0.027135936731,     	0.027135936731,     	Normal,             	
15,    	0.043533964546,     	0.085787332889,     	0.995361907774,     	1.101195534635,     	1.4744461116,       	1.0,                	0.007820707226,     	0.026476739722,     	0.026476739722,     	Normal,             	
16,    	0.018499188741,     	0.094405786736,     	0.995361907774,     	1.377294189751,     	1.4744461116,       	1.0,                	0.007824035475,     	0.026525570636,     	0.026525570636,     	Normal,             	
17,    	-0.007985984935,    	0.095869163958,     	0.995361907774,     	1.653905320921,     	1.4744461116,       	1.0,                	0.007817115042,     	0.02749110197,      	0.02749110197,      	Normal,             	
18,    	-0.034775023517,    	0.089695988164,     	0.995361907774,     	1.940653416572,     	1.4744461116,       	1.0,                	0.007899648215,     	0.026179057253,     	0.026179057253,     	Normal,             	
19,    	-0.057669216067,    	0.076999571892,     	0.995361907774,     	2.213628314202,     	1.4744461116,       	1.0,                	0.008092820568,     	0.027278063011,     	0.027278063011,     	Normal,             	
20,    	-0.076963712834,    	0.057717063856,     	0.995361907774,     	2.498139118165,     	1.4744461116,       	1.0,                	0.008056933835,     	0.026357632868,     	0.026357632868,     	Normal,             	
21,    	-0.089739465548,    	0.034662672669,     	0.995361907774,     	2.772987833985,     	1.4744461116,       	1.0,                	0.008018796735,     	0.025719875591,     	0.025719875591,     	Normal,             	
22,    	-0.095716300036,    	0.009646888654,     	0.995361907774,     	3.041145578823,     	1.4744461116,       	1.0,                	0.007951065331,     	0.026346886189,     	0.026346886189,     	Normal,             	
23,    	-0.094743770363,    	-0.016682042161,    	0.995361907774,     	3.315881521429,     	1.4744461116,       	1.0,                	0.007786867058,     	0.028732268285,     	0.028732268285,     	Normal,             	
24,    	0.13267104467,      	0.0,                	0.99116012526,      	0.0,                	1.437732962747,     	1.0,                	0.00933092379,      	0.017492975016,     	0.017492975016,     	Normal,             	
25,    	0.131517800661,     	0.017454919168,     	0.99116012526,      	0.131947942302,     	1.437732962747,     	1.0,                	0.009725030927,     	0.01758781469,      	0.01758781469,      	Normal,             	
26,    	0.128053292386,     	0.034698132557,     	0.99116012526,      	0.26461229996,      	1.437732962747,     	1.0,                	0.009341510281,     	0.018211560393,     	0.018211560393,     	Normal,             	
27,    	0.12209513025,      	0.051907468277,     	0.99116012526,      	0.401988838452,     	1.437732962747,     	1.0,                	0.009128649271,     	0.018353131939,     	0.018353131939,     	Normal,             	
28,    	0.113763423842,     	0.068260453334,     	0.99116012526,      	0.540435005917,     	1.437732962747,     	1.0,                	0.009043692465,     	0.018245671769,     	0.018245671769,     	Normal,             	
29,    	0.103322259451,     	0.083223294791,     	0.99116012526,      	0.678069265722,     	1.437732962747,     	1.0,                	0.008933034576,     	0.017212375419,     	0.017492975016,     	cover cap,          	
30,    	0.091474823832,     	0.09609351018,      	0.99116012526,      	0.810017208023,     	1.437732962747,     	1.0,                	0.008665563703,     	0.018411883289,     	0.018411883289,     	Normal,             	
31,    	0.077290380116,     	0.107832292173,     	0.99116012526,      	0.948907276782,     	1.437732962747,     	1.0,                	0.008498528646,     	0.018776522152,     	0.018776522152,     	Normal,             	
32,    	0.061293409626,     	0.117663605376,     	0.99116012526,      	1.090552562553,     	1.437732962747,     	1.0,                	0.008363575323,     	0.019117423807,     	0.019117423807,     	Normal,             	
33,    	0.043746226018,     	0.12525124272,      	0.99116012526,      	1.23477395007,      	1.437732962747,     	1.0,                	0.008608289214,     	0.019208422586,     	0.019208422586,     	Normal,             	
34,    	0.02520113542,      	0.130255552155,     	0.99116012526,      	1.379683031136,     	1.437732962747,     	1.0,                	0.008589621447,     	0.019098566446,     	0.019098566446,     	Normal,             	
35,    	0.006237804378,     	0.132524321882,     	0.99116012526,      	1.523761912441,     	1.437732962747,     	1.0,                	0.008630726138,     	0.019205398544,     	0.019205398544,     	Normal,             	
36,    	-0.012961394978,    	0.132036390188,     	0.99116012526,      	1.668648140026,     	1.437732962747,     	1.0,                	0.008835473984,     	0.018756464815,     	0.018756464815,     	Normal,             	
37,    	-0.031451909598,    	0.128889035517,     	0.99116012526,      	1.810141865284,     	1.437732962747,     	1.0,                	0.008879191715,     	0.018362943152,     	0.018362943152,     	Normal,             	
38,    	-0.04894735043,     	0.123311649813,     	0.99116012526,      	1.948662161811,     	1.437732962747,     	1.0,                	0.008864988329,     	0.01855654793,      	0.01855654793,      	Normal,             	
39,    	-0.065673795803,    	0.115276010681,     	0.99116012526,      	2.088645286997,     	1.437732962747,     	1.0,                	0.008878808922,     	0.01792963709,      	0.01792963709,      	Normal,             	
40,    	-0.080617273485,    	0.10536821774,      	0.99116012526,      	2.223891900427,     	1.437732962747,     	1.0,                	0.008708685088,     	0.019091354942,     	0.019091354942,     	Normal,             	
41,    	-0.094905777213,    	0.092706523748,     	0.99116012526,      	2.36791628416,      	1.437732962747,     	1.0,                	0.008879518269,     	0.01809337025,      	0.01809337025,      	Normal,             	
42,    	-0.106636880568,    	0.07893150066,      	0.99116012526,      	2.504399879563,     	1.437732962747,     	1.0,                	0.00875754952,      	0.019046780832,     	0.019046780832,     	Normal,             	
43,    	-0.116840441985,    	0.062848366809,     	0.99116012526,      	2.648087417648,     	1.437732962747,     	1.0,                	0.008871929129,     	0.017921097649,     	0.017921097649,     	Normal,             	
44,    	-0.124244605627,    	0.046528314673,     	0.99116012526,      	2.783269518175,     	1.437732962747,     	1.0,                	0.008742647908,     	0.019312382855,     	0.019312382855,     	Normal,             	
45,    	-0.12968324281,     	0.027997546823,     	0.99116012526,      	2.928964266036,     	1.437732962747,     	1.0,                	0.008815652861,     	0.019383970065,     	0.019383970065,     	Normal,             	
46,    	-0.132378746451,    	0.008801907849,     	0.99116012526,      	3.07520003841,      	1.437732962747,     	1.0,                	0.008806578471,     	0.019341060154,     	0.019341060154,     	Normal,             	
47,    	-0.1322518096,      	-0.010538735753,    	0.99116012526,      	3.221111515349,     	1.437732962747,     	1.0,                	0.008559306389,     	0.019540444969,     	0.019540444969,     	Normal,             	
48,    	0.174138394515,     	0.0,                	0.984721188741,     	0.0,                	1.395765600494,     	1.0,                	0.005776314367,     	0.030681191759,     	0.030681191759,     	Normal,             	
49,    	0.171435557124,     	0.030561907627,     	0.984721188741,     	0.176417240779,     	1.395765600494,     	1.0,                	0.00416270553,      	0.037701306369,     	0.037701306369,     	Normal,             	
50,    	0.160839867783,     	0.066743669183,     	0.984721188741,     	0.393344299698,     	1.395765600494,     	1.0,                	0.005082570104,     	0.033825954094,     	0.033825954094,     	Normal,             	
51,    	0.144901954577,     	0.09657952166,      	0.984721188741,     	0.587898529929,     	1.395765600494,     	1.0,                	0.005167857873,     	0.033175078917,     	0.033175078917,     	Normal,             	
52,    	0.123956732235,     	0.122306618701,     	0.984721188741,     	0.778697658299,     	1.395765600494,     	1.0,                	0.005235712158,     	0.033326735705,     	0.033326735705,     	Normal,             	
53,    	0.098386956102,     	0.143680852285,     	0.984721188741,     	0.970371681201,     	1.395765600494,     	1.0,                	0.005588586005,     	0.030946928258,     	0.030946928258,     	Normal,             	
54,    	0.071400129085,     	0.1588275858,       	0.984721188741,     	1.1483209376,       	1.395765600494,     	1.0,                	0.005128109989,     	0.033112872685,     	0.033112872685,     	Normal,             	
55,    	0.040044616299,     	0.169471558528,     	0.984721188741,     	1.338761214355,     	1.395765600494,     	1.0,                	0.005093810346,     	0.031491452923,     	0.031491452923,     	Normal,             	
56,    	0.008867861191,     	0.1739124535,       	0.984721188741,     	1.519850075125,     	1.395765600494,     	1.0,                	0.004905129425,     	0.032769210469,     	0.032769210469,     	Normal,             	
57,    	-0.023870659289,    	0.172494556637,     	0.984721188741,     	1.708307964177,     	1.395765600494,     	1.0,                	0.004784494354,     	0.037127754973,     	0.037127754973,     	Normal,             	
58,    	-0.059895806828,    	0.163513524727,     	0.984721188741,     	1.921922198387,     	1.395765600494,     	1.0,                	0.005215515246,     	0.032204257675,     	0.032204257675,     	Normal,             	
59,    	-0.088981356479,    	0.149688004341,     	0.984721188741,     	2.107121605542,     	1.395765600494,     	1.0,                	0.004906224904,     	0.033328800879,     	0.033328800879,     	Normal,             	
60,    	-0.115869306544,    	0.129994170044,     	0.984721188741,     	2.298807542498,     	1.395765600494,     	1.0,                	0.005399510921,     	0.031307042666,     	0.031307042666,     	Normal,             	
61,    	-0.137272824212,    	0.10714640534,      	0.984721188741,     	2.478833086288,     	1.395765600494,     	1.0,                	0.004805804734,     	0.036489369292,     	0.036489369292,     	Normal,             	
62,    	-0.156587280599,    	0.076187951797,     	0.984721188741,     	2.688760705189,     	1.395765600494,     	1.0,                	0.004983544964,     	0.034096282728,     	0.034096282728,     	Normal,             	
63,    	-0.168431624038,    	0.044215025368,     	0.984721188741,     	2.884874747079,     	1.395765600494,     	1.0,                	0.004665059708,     	0.038068280115,     	0.038068280115,     	Normal,             	
64,    	-0.174014849519,    	0.006558398539,     	0.984721188741,     	3.103921754065,     	1.395765600494,     	1.0,                	0.005241300013,     	0.032055798994,     	0.032055798994,     	Normal,             	
65,    	-0.172268650411,    	-0.025449804125,    	0.984721188741,     	3.288264977267,     	1.395765600494,     	1.0,                	0.005246260116,     	0.03153731621,      	0.03153731621,      	Normal,             	
66,    	0.228805190718,     	0.0,                	0.973472231088,     	0.0,                	1.339946189961,     	1.0,                	0.005182535315,     	0.034057836753,     	0.034057836753,     	Normal,             	
67,    	0.226270422515,     	0.033963380198,     	0.973472231088,     	0.14898856593,      	1.339946189961,     	1.0,                	0.005090357777,     	0.034145117853,     	0.034145117853,     	Normal,             	
68,    	0.2186965676,       	0.067257911204,     	0.973472231088,     	0.298359660177,     	1.339946189961,     	1.0,                	0.004946035275,     	0.033112246917,     	0.033112246917,     	Normal,             	
69,    	0.206698530606,     	0.098119991565,     	0.973472231088,     	0.443204320932,     	1.339946189961,     	1.0,                	0.004908561991,     	0.035640069936,     	0.035640069936,     	Normal,             	
70,    	0.188953627931,     	0.129028453417,     	0.973472231088,     	0.599128228189,     	1.339946189961,     	1.0,                	0.004359933743,     	0.03969463624,      	0.03969463624,      	Normal,             	
71,    	0.163809768469,     	0.159744092391,     	0.973472231088,     	0.772833139132,     	1.339946189961,     	1.0,                	0.005070315672,     	0.03305700809,      	0.033072723376,     	cover cap,          	
72,    	0.139068620128,     	0.181691315685,     	0.973472231088,     	0.9175046076,       	1.339946189961,     	1.0,                	0.004806591494,     	0.038375876012,     	0.038375876012,     	Normal,             	
73,    	0.106746099103,     	0.202378570076,     	0.973472231088,     	1.085424750212,     	1.339946189961,     	1.0,                	0.004656376356,     	0.039417603211,     	0.039417603211,     	Normal,             	
74,    	0.070426692375,     	0.217696799014,     	0.973472231088,     	1.257914330936,     	1.339946189961,     	1.0,                	0.004986497935,     	0.03493863072,      	0.03493863072,      	Normal,             	
75,    	0.036460265697,     	0.225881527188,     	0.973472231088,     	1.410763420042,     	1.339946189961,     	1.0,                	0.005799679573,     	0.035017544891,     	0.035017544891,     	Normal,             	
76,    	0.001564536859,     	0.228799841617,     	0.973472231088,     	1.563958417888,     	1.339946189961,     	1.0,                	0.004213166736,     	0.040699987051,     	0.040699987051,     	Normal,             	
