Point's Coordinates for twisted_polar_coordinates_56

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.056056330658,     	0.0012581123,       	-0.998426815018,    	0.022439947526,     	-1.514696457981,    	1.0,                	
2,     	0.016125822914,     	0.053701516633,     	-0.998426815018,    	1.279077008962,     	-1.514696457981,    	1.0,                	
3,     	-0.046090024,       	0.031931250227,     	-0.998426815018,    	2.535714070397,     	-1.514696457981,    	1.0,                	
4,     	-0.044611024289,    	-0.03396691869,     	-0.998426815018,    	3.792351131833,     	-1.514696457981,    	1.0,                	
5,     	0.018518894717,     	-0.05292396047,     	-0.998426815018,    	5.048988193269,     	-1.514696457981,    	1.0,                	
6,     	0.111941179452,     	0.002283911552,     	-0.993712209893,    	0.020399952296,     	-1.458596589167,    	1.0,                	
7,     	0.092936136875,     	0.062441319428,     	-0.993712209893,    	0.591598616585,     	-1.458596589167,    	1.0,                	
8,     	0.044424527495,     	0.102774049574,     	-0.993712209893,    	1.162797280874,     	-1.458596589167,    	1.0,                	
9,     	-0.018191555476,    	0.110476745148,     	-0.993712209893,    	1.733995945163,     	-1.458596589167,    	1.0,                	
10,    	-0.075031948118,    	0.083103854728,     	-0.993712209893,    	2.305194609452,     	-1.458596589167,    	1.0,                	
11,    	-0.108050227384,    	0.029346077616,     	-0.993712209893,    	2.876393273741,     	-1.458596589167,    	1.0,                	
12,    	-0.106763322901,    	-0.03372887179,     	-0.993712209893,    	3.44759193803,      	-1.458596589167,    	1.0,                	
13,    	-0.071579817751,    	-0.086095142719,    	-0.993712209893,    	4.018790602319,     	-1.458596589167,    	1.0,                	
14,    	-0.013670226224,    	-0.111126814154,    	-0.993712209893,    	4.589989266608,     	-1.458596589167,    	1.0,                	
15,    	0.04857956554,      	-0.10087650728,     	-0.993712209893,    	5.161187930898,     	-1.458596589167,    	1.0,                	
16,    	0.095405688492,     	-0.058598622104,    	-0.993712209893,    	5.732386595187,     	-1.458596589167,    	1.0,                	
17,    	0.167469157694,     	0.003523644007,     	-0.985871018518,    	0.021037450805,     	-1.402496720353,    	1.0,                	
18,    	0.153372886938,     	0.067343094659,     	-0.985871018518,    	0.413736532504,     	-1.402496720353,    	1.0,                	
19,    	0.115926984474,     	0.120910169617,     	-0.985871018518,    	0.806435614203,     	-1.402496720353,    	1.0,                	
20,    	0.060832249504,     	0.156069767303,     	-0.985871018518,    	1.199134695901,     	-1.402496720353,    	1.0,                	
21,    	-0.003523644007,    	0.167469157694,     	-0.985871018518,    	1.5918337776,       	-1.402496720353,    	1.0,                	
22,    	-0.067343094659,    	0.153372886938,     	-0.985871018518,    	1.984532859299,     	-1.402496720353,    	1.0,                	
23,    	-0.120910169617,    	0.115926984474,     	-0.985871018518,    	2.377231940998,     	-1.402496720353,    	1.0,                	
24,    	-0.156069767303,    	0.060832249504,     	-0.985871018518,    	2.769931022696,     	-1.402496720353,    	1.0,                	
25,    	-0.167469157694,    	-0.003523644007,    	-0.985871018518,    	3.162630104395,     	-1.402496720353,    	1.0,                	
26,    	-0.153372886938,    	-0.067343094659,    	-0.985871018518,    	3.555329186094,     	-1.402496720353,    	1.0,                	
27,    	-0.115926984474,    	-0.120910169617,    	-0.985871018518,    	3.948028267793,     	-1.402496720353,    	1.0,                	
28,    	-0.060832249504,    	-0.156069767303,    	-0.985871018518,    	4.340727349491,     	-1.402496720353,    	1.0,                	
29,    	0.003523644007,     	-0.167469157694,    	-0.985871018518,    	4.73342643119,      	-1.402496720353,    	1.0,                	
30,    	0.067343094659,     	-0.153372886938,    	-0.985871018518,    	5.126125512889,     	-1.402496720353,    	1.0,                	
31,    	0.120910169617,     	-0.115926984474,    	-0.985871018518,    	5.518824594587,     	-1.402496720353,    	1.0,                	
32,    	0.156069767303,     	-0.060832249504,    	-0.985871018518,    	5.911523676286,     	-1.402496720353,    	1.0,                	
33,    	0.222474633623,     	0.004539101592,     	-0.974927912182,    	0.020399952296,     	-1.346396851538,    	1.0,                	
34,    	0.212184035071,     	0.067033583447,     	-0.974927912182,    	0.305999284441,     	-1.346396851538,    	1.0,                	
35,    	0.184703547905,     	0.124097403035,     	-0.974927912182,    	0.591598616585,     	-1.346396851538,    	1.0,                	
36,    	0.142259477762,     	0.171107589065,     	-0.974927912182,    	0.87719794873,      	-1.346396851538,    	1.0,                	
37,    	0.088290390781,     	0.204255655845,     	-0.974927912182,    	1.162797280874,     	-1.346396851538,    	1.0,                	
38,    	0.027168541422,     	0.220856144143,     	-0.974927912182,    	1.448396613019,     	-1.346396851538,    	1.0,                	
39,    	-0.036154341586,    	0.219564181125,     	-0.974927912182,    	1.733995945163,     	-1.346396851538,    	1.0,                	
40,    	-0.096548214857,    	0.200484433951,     	-0.974927912182,    	2.019595277308,     	-1.346396851538,    	1.0,                	
41,    	-0.149120325954,    	0.165162630265,     	-0.974927912182,    	2.305194609452,     	-1.346396851538,    	1.0,                	
42,    	-0.189611595095,    	0.116460332535,     	-0.974927912182,    	2.590793941597,     	-1.346396851538,    	1.0,                	
43,    	-0.214741660466,    	0.058323111279,     	-0.974927912182,    	2.876393273741,     	-1.346396851538,    	1.0,                	
44,    	-0.222474633623,    	-0.004539101592,    	-0.974927912182,    	3.161992605886,     	-1.346396851538,    	1.0,                	
45,    	-0.212184035071,    	-0.067033583447,    	-0.974927912182,    	3.44759193803,      	-1.346396851538,    	1.0,                	
46,    	-0.184703547905,    	-0.124097403035,    	-0.974927912182,    	3.733191270175,     	-1.346396851538,    	1.0,                	
47,    	-0.142259477762,    	-0.171107589065,    	-0.974927912182,    	4.018790602319,     	-1.346396851538,    	1.0,                	
48,    	-0.088290390781,    	-0.204255655845,    	-0.974927912182,    	4.304389934464,     	-1.346396851538,    	1.0,                	
49,    	-0.027168541422,    	-0.220856144143,    	-0.974927912182,    	4.589989266608,     	-1.346396851538,    	1.0,                	
