This run aims to check if discrepancy is less than 0.0140
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.028297256329,     	0.0,                	0.999599552463,     	0.0,                	1.542495292672,     	1.0,                	0.003386232562,     	0.008364304491,     	0.008364304491,     	Normal,             	
1,     	0.027061065993,     	0.008272449642,     	0.999599552463,     	0.296673918136,     	1.542495292672,     	1.0,                	0.003365674335,     	0.008522531705,     	0.008522531705,     	Normal,             	
2,     	0.023370655957,     	0.015954534022,     	0.999599552463,     	0.599002735769,     	1.542495292672,     	1.0,                	0.003296659709,     	0.009320718926,     	0.009320718926,     	Normal,             	
3,     	0.016919415892,     	0.022681888845,     	0.999599552463,     	0.929896200783,     	1.542495292672,     	1.0,                	0.003263599799,     	0.009296421659,     	0.009296421659,     	Normal,             	
4,     	0.008655957203,     	0.026940844839,     	0.999599552463,     	1.259919166264,     	1.542495292672,     	1.0,                	0.003315118255,     	0.00915809759,      	0.00915809759,      	Normal,             	
5,     	-0.000401560174,    	0.028294406959,     	0.999599552463,     	1.58498758437,      	1.542495292672,     	1.0,                	0.003325766729,     	0.009174339124,     	0.009174339124,     	Normal,             	
6,     	-0.009432536355,    	0.026678867548,     	0.999599552463,     	1.910637643428,     	1.542495292672,     	1.0,                	0.003341578384,     	0.00836424729,      	0.008364304491,     	cover cap,          	
7,     	-0.016819795938,    	0.022755860351,     	0.999599552463,     	2.207311561564,     	1.542495292672,     	1.0,                	0.003299356092,     	0.009257614361,     	0.009257614361,     	Normal,             	
8,     	-0.023264113037,    	0.016109492864,     	0.999599552463,     	2.535944306636,     	1.542495292672,     	1.0,                	0.003278800233,     	0.009270420348,     	0.009270420348,     	Normal,             	
9,     	-0.027221996535,    	0.007726423518,     	0.999599552463,     	2.865035791622,     	1.542495292672,     	1.0,                	0.003295497564,     	0.009266334375,     	0.009266334375,     	Normal,             	
10,    	-0.028258433889,    	-0.001481765792,    	0.999599552463,     	3.193980905771,     	1.542495292672,     	1.0,                	0.003310835985,     	0.009264427406,     	0.009264427406,     	Normal,             	
11,    	0.052349020427,     	0.0,                	0.998628850004,     	0.0,                	1.518423367118,     	1.0,                	0.001689483491,     	0.018894454796,     	0.018894454796,     	Normal,             	
12,    	0.048939210472,     	0.018584230361,     	0.998628850004,     	0.362920771681,     	1.518423367118,     	1.0,                	0.001649771712,     	0.01907119371,      	0.01907119371,      	Normal,             	
13,    	0.03903446315,      	0.034881666048,     	0.998628850004,     	0.729274608279,     	1.518423367118,     	1.0,                	0.001554346933,     	0.020089450193,     	0.020089450193,     	Normal,             	
