This run aims to check if discrepancy is less than 0.0104
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
18,    	1.19092052687,      	0.011945458438,     	0.036103071132,     	1.180528505753,     	802,   	893,   	92,    	
19,    	1.170307266299,     	0.01177313471,      	0.035423394202,     	1.160132614405,     	894,   	991,   	98,    	
20,    	1.150976928923,     	0.010584759855,     	0.030170351771,     	1.141234959034,     	992,   	1091,  	100,   	
21,    	1.130817339544,     	0.01235350985,      	0.030208611701,     	1.120159275474,     	1092,  	1191,  	100,   	
22,    	1.110050071011,     	0.011654473277,     	0.031824347529,     	1.09958205645,      	1192,  	1295,  	104,   	
23,    	1.089223463647,     	0.012001315621,     	0.027977221235,     	1.078734201125,     	1296,  	1403,  	108,   	
24,    	1.068068338468,     	0.01228351439,      	0.025494797839,     	1.057300920674,     	1404,  	1516,  	113,   	
25,    	1.046937014068,     	0.011991061006,     	0.024440064754,     	1.036532682385,     	1517,  	1635,  	119,   	
26,    	1.025878763276,     	0.012315328844,     	0.023759382001,     	1.015244520139,     	1636,  	1759,  	124,   	
27,    	1.005667602362,     	0.011050176977,     	0.024846374435,     	0.995899551721,     	1760,  	1885,  	126,   	
28,    	0.985354745388,     	0.012351933537,     	0.022354176033,     	0.974686288903,     	1886,  	2015,  	130,   	
29,    	0.964821774218,     	0.011408589597,     	0.022070868681,     	0.954779351594,     	2016,  	2147,  	132,   	
30,    	0.945392617881,     	0.010857492959,     	0.026166023186,     	0.935047715787,     	2148,  	2281,  	134,   	
31,    	0.925143076884,     	0.011443636755,     	0.025385852296,     	0.915017812238,     	2282,  	2419,  	138,   	
32,    	0.904095306055,     	0.012660711446,     	0.023245103317,     	0.893156125889,     	2420,  	2563,  	144,   	
33,    	0.882685541744,     	0.012424930516,     	0.020265975508,     	0.871948570273,     	2564,  	2713,  	150,   	
34,    	0.862884668689,     	0.010449378886,     	0.018237584337,     	0.853851105765,     	2714,  	2871,  	158,   	
35,    	0.846464181548,     	0.00853697517,      	0.017419657177,     	0.838826032089,     	2872,  	3043,  	172,   	
36,    	0.831118942882,     	0.009006618988,     	0.017942106697,     	0.823198905392,     	3044,  	3225,  	182,   	
37,    	0.815977851795,     	0.008331932646,     	0.014579967428,     	0.808475894292,     	3226,  	3409,  	184,   	
38,    	0.801308929586,     	0.008387643986,     	0.015994686136,     	0.793850919289,     	3410,  	3582,  	173,   	
39,    	0.784455754568,     	0.010860190728,     	0.018948065261,     	0.775065176723,     	3583,  	3761,  	179,   	
40,    	0.766647043203,     	0.009722512243,     	0.017070764101,     	0.75823841542,      	3762,  	3950,  	189,   	
41,    	0.749776031076,     	0.009778448361,     	0.017752988667,     	0.741318708874,     	3951,  	4149,  	199,   	
42,    	0.733094246099,     	0.009489103145,     	0.018156372509,     	0.724886515866,     	4150,  	4341,  	192,   	
43,    	0.715457590363,     	0.01090175543,      	0.0188205166,       	0.706029210935,     	4342,  	4528,  	187,   	
44,    	0.697222717031,     	0.010183872887,     	0.018839088361,     	0.688414006427,     	4529,  	4720,  	192,   	
45,    	0.67999692505,      	0.009761488937,     	0.016640089746,     	0.671552792534,     	4721,  	4918,  	198,   	
46,    	0.663832162047,     	0.008925378385,     	0.016424044685,     	0.656110296043,     	4919,  	5126,  	208,   	
47,    	0.647049195606,     	0.010465975631,     	0.016704185335,     	0.637995657572,     	5127,  	5337,  	211,   	
48,    	0.629609626823,     	0.009680076546,     	0.016071491268,     	0.621234902513,     	5338,  	5541,  	204,   	
49,    	0.615049603877,     	0.00715900708,      	0.016168213255,     	0.608511522141,     	5542,  	5746,  	205,   	
50,    	0.601497478548,     	0.008119537312,     	0.015605276272,     	0.59385595857,      	5747,  	5964,  	218,   	
51,    	0.585804008281,     	0.009293116249,     	0.016061792174,     	0.577763038392,     	5965,  	6180,  	216,   	
52,    	0.569104536764,     	0.010003244907,     	0.016287828427,     	0.560449401985,     	6181,  	6392,  	212,   	
53,    	0.552450337297,     	0.009277742213,     	0.016362542229,     	0.544281431981,     	6393,  	6608,  	216,   	
54,    	0.535291479006,     	0.010393973668,     	0.016728462215,     	0.5262979616,       	6609,  	6828,  	220,   	
55,    	0.51753094557,      	0.010169248897,     	0.013933662149,     	0.508731400983,     	6829,  	7055,  	227,   	
56,    	0.499920529632,     	0.010179737481,     	0.013943645868,     	0.49111161754,      	7056,  	7285,  	230,   	
57,    	0.482287884498,     	0.010181024314,     	0.015121360705,     	0.473268983663,     	7286,  	7515,  	230,   	
58,    	0.464163720158,     	0.01054661717,      	0.015742767842,     	0.455036958226,     	7516,  	7742,  	227,   	
59,    	0.447677056974,     	0.008499157532,     	0.014619392216,     	0.440278988022,     	7743,  	7971,  	229,   	
60,    	0.43127577867,      	0.010401170691,     	0.013583495422,     	0.422220319088,     	7972,  	8204,  	233,   	
61,    	0.413533511958,     	0.010025645735,     	0.014513516571,     	0.404647087595,     	8205,  	8441,  	237,   	
62,    	0.396243581233,     	0.009705619109,     	0.01334679525,      	0.387509079049,     	8442,  	8681,  	240,   	
63,    	0.378164263702,     	0.010797116866,     	0.013693399692,     	0.368819384788,     	8682,  	8923,  	242,   	
64,    	0.359656614781,     	0.010575954538,     	0.013281425232,     	0.350502741396,     	8924,  	9166,  	243,   	
65,    	0.34148971994,      	0.010432117017,     	0.014037034232,     	0.332459994666,     	9167,  	9408,  	242,   	
66,    	0.324338490252,     	0.009431092913,     	0.013740280445,     	0.315988612206,     	9409,  	9651,  	243,   	
67,    	0.306937460313,     	0.010469835131,     	0.013551315806,     	0.297874577388,     	9652,  	9896,  	245,   	
68,    	0.289267729527,     	0.009934846146,     	0.01398291864,      	0.280399963633,     	9897,  	10147, 	251,   	
69,    	0.271124819194,     	0.010707339089,     	0.013491006138,     	0.261794110713,     	10148, 	10397, 	250,   	
70,    	0.252377024356,     	0.010871993367,     	0.013648578843,     	0.242965319397,     	10398, 	10648, 	251,   	
71,    	0.233692481986,     	0.010796990676,     	0.014005536222,     	0.22434539172,      	10649, 	10902, 	254,   	
72,    	0.215230492934,     	0.010532982046,     	0.012375798905,     	0.206111610367,     	10903, 	11155, 	253,   	
73,    	0.197286964616,     	0.010191506439,     	0.013645717692,     	0.188335327348,     	11156, 	11409, 	254,   	
74,    	0.180045545036,     	0.009660705406,     	0.013916873067,     	0.171396016531,     	11410, 	11664, 	255,   	
75,    	0.162875102719,     	0.009863189069,     	0.012833354004,     	0.154174822987,     	11665, 	11925, 	261,   	
76,    	0.145283975927,     	0.010273740585,     	0.012131077971,     	0.136388507812,     	11926, 	12191, 	266,   	
77,    	0.127386107127,     	0.010398375155,     	0.010980429519,     	0.118382500073,     	12192, 	12456, 	265,   	
78,    	0.1101349753,       	0.009535929424,     	0.013536744617,     	0.101528517696,     	12457, 	12717, 	261,   	
79,    	0.092976766896,     	0.009894204862,     	0.011490213827,     	0.084409205289,     	12718, 	12975, 	258,   	
80,    	0.076005863942,     	0.009737689775,     	0.011469759401,     	0.067573613215,     	12976, 	13239, 	264,   	
81,    	0.059897043124,     	0.008876313326,     	0.010545665518,     	0.052210470526,     	13240, 	13511, 	272,   	
82,    	0.045268180592,     	0.008021607109,     	0.01302409459,      	0.038321592079,     	13512, 	13787, 	276,   	
83,    	0.03133459993,      	0.010004329396,     	0.012156574751,     	0.022670916444,     	13788, 	14050, 	263,   	
84,    	0.013869393412,     	0.010163033065,     	0.01421705791,      	0.005068051891,     	14051, 	14305, 	255,   	
85,    	0,                  	0.007479688906,     	0.009247122951,     	-0.006477630825,    	14306, 	14662, 	357,   	
