Point's Coordinates for twisted_polar_coordinates_28

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.111851735326,     	0.005023267226,     	-0.993712209893,    	0.044879895051,     	-1.458596589167,    	1.0,                	
2,     	0.029786676038,     	0.107929596681,     	-0.993712209893,    	1.301516956487,     	-1.458596589167,    	1.0,                	
3,     	-0.093442557123,    	0.061680891915,     	-0.993712209893,    	2.558154017923,     	-1.458596589167,    	1.0,                	
4,     	-0.087537352336,    	-0.069808709021,    	-0.993712209893,    	3.814791079359,     	-1.458596589167,    	1.0,                	
5,     	0.039341498094,     	-0.104825046801,    	-0.993712209893,    	5.071428140795,     	-1.458596589167,    	1.0,                	
6,     	0.222335751889,     	0.009076314265,     	-0.974927912182,    	0.040799904592,     	-1.346396851538,    	1.0,                	
7,     	0.182133710788,     	0.127839264092,     	-0.974927912182,    	0.611998568881,     	-1.346396851538,    	1.0,                	
8,     	0.084105503406,     	0.206014150838,     	-0.974927912182,    	1.18319723317,      	-1.346396851538,    	1.0,                	
9,     	-0.040625607045,    	0.21878100032,      	-0.974927912182,    	1.754395897459,     	-1.346396851538,    	1.0,                	
10,    	-0.152458374307,    	0.162086428033,     	-0.974927912182,    	2.325594561748,     	-1.346396851538,    	1.0,                	
11,    	-0.215886684946,    	0.053930560093,     	-0.974927912182,    	2.896793226037,     	-1.346396851538,    	1.0,                	
12,    	-0.210772498496,    	-0.071347879621,    	-0.974927912182,    	3.467991890326,     	-1.346396851538,    	1.0,                	
13,    	-0.138739533022,    	-0.173973871675,    	-0.974927912182,    	4.039190554615,     	-1.346396851538,    	1.0,                	
14,    	-0.0226577461,      	-0.221364388713,    	-0.974927912182,    	4.610389218905,     	-1.346396851538,    	1.0,                	
15,    	0.100617715117,     	-0.198473276421,    	-0.974927912182,    	5.181587883194,     	-1.346396851538,    	1.0,                	
16,    	0.191947762715,     	-0.11256830121,     	-0.974927912182,    	5.752786547483,     	-1.346396851538,    	1.0,                	
17,    	0.329986759008,     	0.013892359255,     	-0.943883330308,    	0.042074901611,     	-1.23419711391,     	1.0,                	
18,    	0.299551636924,     	0.139115331946,     	-0.943883330308,    	0.434773983309,     	-1.23419711391,     	1.0,                	
19,    	0.22351249356,      	0.243159256432,     	-0.943883330308,    	0.827473065008,     	-1.23419711391,     	1.0,                	
20,    	0.113445599198,     	0.31018438837,      	-0.943883330308,    	1.220172146707,     	-1.23419711391,     	1.0,                	
21,    	-0.013892359255,    	0.329986759008,     	-0.943883330308,    	1.612871228405,     	-1.23419711391,     	1.0,                	
22,    	-0.139115331946,    	0.299551636924,     	-0.943883330308,    	2.005570310104,     	-1.23419711391,     	1.0,                	
23,    	-0.243159256432,    	0.22351249356,      	-0.943883330308,    	2.398269391803,     	-1.23419711391,     	1.0,                	
24,    	-0.31018438837,     	0.113445599198,     	-0.943883330308,    	2.790968473502,     	-1.23419711391,     	1.0,                	
25,    	-0.329986759008,    	-0.013892359255,    	-0.943883330308,    	3.1836675552,       	-1.23419711391,     	1.0,                	
26,    	-0.299551636924,    	-0.139115331946,    	-0.943883330308,    	3.576366636899,     	-1.23419711391,     	1.0,                	
