This run aims to check if discrepancy is less than 0.0282
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
17,    	0.864842827049,     	0.018238802057,     	0.038785297186,     	0.849060976442,     	700,   	785,   	86,    	
18,    	0.837886568737,     	0.012900368412,     	0.0396972343,       	0.825763861836,     	786,   	886,   	101,   	
19,    	0.813661952342,     	0.013973012036,     	0.032398658993,     	0.802185808712,     	887,   	981,   	95,    	
20,    	0.787909840608,     	0.016452277636,     	0.042539650307,     	0.773248217006,     	982,   	1075,  	94,    	
21,    	0.76061768931,      	0.014558173657,     	0.038750623574,     	0.748083499729,     	1076,  	1172,  	97,    	
22,    	0.73605181606,      	0.017699568813,     	0.031357874331,     	0.722285853763,     	1173,  	1267,  	95,    	
23,    	0.711525536389,     	0.012991034057,     	0.02896801914,      	0.704479558853,     	1268,  	1376,  	109,   	
24,    	0.690984891236,     	0.015581800181,     	0.033246699372,     	0.677515483277,     	1377,  	1477,  	101,   	
25,    	0.665120159813,     	0.01431307006,      	0.030533380932,     	0.652549530191,     	1478,  	1590,  	113,   	
26,    	0.641326033953,     	0.012973547274,     	0.024867131688,     	0.634751609988,     	1591,  	1698,  	108,   	
27,    	0.622933074809,     	0.013692997886,     	0.027111312251,     	0.611091242251,     	1699,  	1809,  	111,   	
28,    	0.598077264423,     	0.015145156,        	0.038142227643,     	0.58498045957,      	1810,  	1919,  	110,   	
29,    	0.570885916585,     	0.016688247126,     	0.030140890553,     	0.556455493587,     	1920,  	2026,  	107,   	
30,    	0.542235472521,     	0.016408635426,     	0.031443019001,     	0.528444599109,     	2027,  	2143,  	117,   	
31,    	0.51547407439,      	0.014958838767,     	0.02956995686,      	0.501929795027,     	2144,  	2263,  	120,   	
32,    	0.490644845376,     	0.013083596717,     	0.031135960001,     	0.479012924796,     	2264,  	2389,  	126,   	
33,    	0.464389519205,     	0.016866591958,     	0.035062137903,     	0.449295870377,     	2390,  	2509,  	120,   	
34,    	0.437352861732,     	0.014507948376,     	0.024254145635,     	0.423724335562,     	2510,  	2639,  	130,   	
35,    	0.407812302459,     	0.018367639983,     	0.029650666891,     	0.391923232981,     	2640,  	2760,  	121,   	
36,    	0.380734170663,     	0.012910682755,     	0.026961254066,     	0.375630495489,     	2761,  	2889,  	129,   	
37,    	0.360976846151,     	0.016909999756,     	0.03231744936,      	0.346345502404,     	2890,  	3014,  	125,   	
38,    	0.333675242867,     	0.014702586717,     	0.026872942491,     	0.319991615026,     	3015,  	3146,  	132,   	
39,    	0.30497225024,      	0.018248813599,     	0.02775381315,      	0.289180980316,     	3147,  	3272,  	126,   	
40,    	0.275891805225,     	0.015675612374,     	0.031139024638,     	0.26232474504,      	3273,  	3411,  	139,   	
41,    	0.248797119772,     	0.016377745306,     	0.021328339649,     	0.235034622653,     	3412,  	3539,  	128,   	
42,    	0.224012847671,     	0.012728585668,     	0.025827038529,     	0.213440037595,     	3540,  	3678,  	139,   	
43,    	0.200272599044,     	0.015273974285,     	0.025527297053,     	0.18774487554,      	3679,  	3815,  	137,   	
44,    	0.17376996485,      	0.016156940499,     	0.022986286114,     	0.159503809144,     	3816,  	3951,  	136,   	
45,    	0.145067332871,     	0.016712555014,     	0.025926765402,     	0.1305985997,       	3952,  	4091,  	140,   	
46,    	0.116475077975,     	0.016331020718,     	0.022665776798,     	0.102335585687,     	4092,  	4234,  	143,   	
47,    	0.089462981765,     	0.014916545716,     	0.026797448871,     	0.081710795979,     	4235,  	4371,  	137,   	
48,    	0.070603764477,     	0.012839503779,     	0.029231946818,     	0.059485732634,     	4372,  	4518,  	147,   	
49,    	0.04647327623,      	0.015050657325,     	0.018207816023,     	0.033440095503,     	4519,  	4661,  	143,   	
50,    	0.0208035929,       	0.01548388827,      	0.023542353312,     	0.00739450798,      	4662,  	4804,  	143,   	
51,    	0.001724850933,     	0.006555175448,     	0.012717114025,     	-0.000404979917,    	4805,  	5063,  	259,   	
