Point's Coordinates for twisted_polar_coordinates_44

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.071310090569,     	0.002037165339,     	-0.99745211461,     	0.028559933214,     	-1.499396493759,    	1.0,                	
2,     	0.020098570486,     	0.068449445023,     	-0.99745211461,     	1.28519699465,      	-1.499396493759,    	1.0,                	
3,     	-0.058888490883,    	0.040266918196,     	-0.99745211461,     	2.541834056086,     	-1.499396493759,    	1.0,                	
4,     	-0.056493659398,    	-0.043563120956,    	-0.99745211461,     	3.798471117522,     	-1.499396493759,    	1.0,                	
5,     	0.023973489227,     	-0.067190407603,    	-0.99745211461,     	5.055108178958,     	-1.499396493759,    	1.0,                	
6,     	0.142266873235,     	0.003694586946,     	-0.989821441881,    	0.02596357565,      	-1.427996660723,    	1.0,                	
7,     	0.117685065207,     	0.080023362963,     	-0.989821441881,    	0.597162239939,     	-1.427996660723,    	1.0,                	
8,     	0.055739080499,     	0.130945286658,     	-0.989821441881,    	1.168360904228,     	-1.427996660723,    	1.0,                	
9,     	-0.023903668434,    	0.140293007054,     	-0.989821441881,    	1.739559568517,     	-1.427996660723,    	1.0,                	
10,    	-0.095957171534,    	0.105098688973,     	-0.989821441881,    	2.310758232806,     	-1.427996660723,    	1.0,                	
11,    	-0.137544950674,    	0.036536279736,     	-0.989821441881,    	2.881956897095,     	-1.427996660723,    	1.0,                	
12,    	-0.13546317982,     	-0.043626140165,    	-0.989821441881,    	3.453155561384,     	-1.427996660723,    	1.0,                	
13,    	-0.090372806511,    	-0.109937568811,    	-0.989821441881,    	4.024354225673,     	-1.427996660723,    	1.0,                	
14,    	-0.016589705678,    	-0.141344596141,    	-0.989821441881,    	4.595552889962,     	-1.427996660723,    	1.0,                	
15,    	0.06246050949,      	-0.12787571289,     	-0.989821441881,    	5.166751554251,     	-1.427996660723,    	1.0,                	
16,    	0.12167995422,      	-0.073807194322,    	-0.989821441881,    	5.73795021854,      	-1.427996660723,    	1.0,                	
17,    	0.212489100367,     	0.005690742316,     	-0.977146865971,    	0.026774937389,     	-1.356596827687,    	1.0,                	
18,    	0.194136577908,     	0.086573618619,     	-0.977146865971,    	0.419474019087,     	-1.356596827687,    	1.0,                	
19,    	0.146228521316,     	0.154276446279,     	-0.977146865971,    	0.812173100786,     	-1.356596827687,    	1.0,                	
20,    	0.076058497918,     	0.198492083513,     	-0.977146865971,    	1.204872182485,     	-1.356596827687,    	1.0,                	
21,    	-0.005690742316,    	0.212489100367,     	-0.977146865971,    	1.597571264183,     	-1.356596827687,    	1.0,                	
22,    	-0.086573618619,    	0.194136577908,     	-0.977146865971,    	1.990270345882,     	-1.356596827687,    	1.0,                	
23,    	-0.154276446279,    	0.146228521316,     	-0.977146865971,    	2.382969427581,     	-1.356596827687,    	1.0,                	
24,    	-0.198492083513,    	0.076058497918,     	-0.977146865971,    	2.77566850928,      	-1.356596827687,    	1.0,                	
25,    	-0.212489100367,    	-0.005690742316,    	-0.977146865971,    	3.168367590978,     	-1.356596827687,    	1.0,                	
26,    	-0.194136577908,    	-0.086573618619,    	-0.977146865971,    	3.561066672677,     	-1.356596827687,    	1.0,                	
27,    	-0.146228521316,    	-0.154276446279,    	-0.977146865971,    	3.953765754376,     	-1.356596827687,    	1.0,                	
28,    	-0.076058497918,    	-0.198492083513,    	-0.977146865971,    	4.346464836075,     	-1.356596827687,    	1.0,                	
29,    	0.005690742316,     	-0.212489100367,    	-0.977146865971,    	4.739163917773,     	-1.356596827687,    	1.0,                	
30,    	0.086573618619,     	-0.194136577908,    	-0.977146865971,    	5.131862999472,     	-1.356596827687,    	1.0,                	
31,    	0.154276446279,     	-0.146228521316,    	-0.977146865971,    	5.524562081171,     	-1.356596827687,    	1.0,                	
