This run aims to check if discrepancy is less than 0.0178
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.035946198338,     	0.0,                	0.999353726578,     	0.0,                	1.534842382764,     	1.0,                	0.004568571675,     	0.010602869929,     	0.010602869929,     	Normal,             	
1,     	0.034382460642,     	0.010486924008,     	0.999353726578,     	0.296044892422,     	1.534842382764,     	1.0,                	0.004622308645,     	0.010771480526,     	0.010771480526,     	Normal,             	
2,     	0.029731806069,     	0.020202694939,     	0.999353726578,     	0.596833126643,     	1.534842382764,     	1.0,                	0.004582886204,     	0.010991201609,     	0.010991201609,     	Normal,             	
3,     	0.02223721105,      	0.028242443585,     	0.999353726578,     	0.903805102817,     	1.534842382764,     	1.0,                	0.004639521179,     	0.010838665292,     	0.010838665292,     	Normal,             	
4,     	0.012807881388,     	0.033587011616,     	0.999353726578,     	1.206483847819,     	1.534842382764,     	1.0,                	0.004589492054,     	0.010751417588,     	0.010751417588,     	Normal,             	
5,     	0.002302169928,     	0.035872401488,     	0.999353726578,     	1.50670758399,      	1.534842382764,     	1.0,                	0.004531072138,     	0.010925466083,     	0.010925466083,     	Normal,             	
6,     	-0.008580565543,    	0.034907063324,     	0.999353726578,     	1.811829218543,     	1.534842382764,     	1.0,                	0.004666307244,     	0.01087505128,      	0.01087505128,      	Normal,             	
7,     	-0.018627032035,    	0.03074350098,      	0.999353726578,     	2.115531941829,     	1.534842382764,     	1.0,                	0.004642488995,     	0.010978433407,     	0.010978433407,     	Normal,             	
8,     	-0.027037633674,    	0.023687455335,     	0.999353726578,     	2.422144494494,     	1.534842382764,     	1.0,                	0.004645267844,     	0.010839327751,     	0.010839327751,     	Normal,             	
9,     	-0.032869528167,    	0.014550714519,     	0.999353726578,     	2.724841881792,     	1.534842382764,     	1.0,                	0.004641353059,     	0.010638187479,     	0.010638187479,     	Normal,             	
10,    	-0.035688931967,    	0.004292937223,     	0.999353726578,     	3.021880185332,     	1.534842382764,     	1.0,                	0.004528499102,     	0.010782399473,     	0.010782399473,     	Normal,             	
11,    	-0.035356506521,    	-0.00648433663,     	0.999353726578,     	3.322975649112,     	1.534842382764,     	1.0,                	0.004576301596,     	0.011163607824,     	0.011163607824,     	Normal,             	
12,    	0.065952595573,     	0.0,                	0.997822757376,     	0.0,                	1.504795824563,     	1.0,                	0.002583580934,     	0.023449302316,     	0.023449302316,     	Normal,             	
13,    	0.061783921283,     	0.023075786742,     	0.997822757376,     	0.357447740092,     	1.504795824563,     	1.0,                	0.002712310947,     	0.023745973571,     	0.023745973571,     	Normal,             	
14,    	0.049606690085,     	0.043461720648,     	0.997822757376,     	0.719467488896,     	1.504795824563,     	1.0,                	0.002582737685,     	0.023796354681,     	0.023796354681,     	Normal,             	
15,    	0.030953567059,     	0.05823763001,      	0.997822757376,     	1.082263851697,     	1.504795824563,     	1.0,                	0.002573865709,     	0.024018095872,     	0.024018095872,     	Normal,             	
16,    	0.008047046279,     	0.065459834319,     	0.997822757376,     	1.448478966593,     	1.504795824563,     	1.0,                	0.00274967806,      	0.023553131603,     	0.023553131603,     	Normal,             	
17,    	-0.015467556091,    	0.06411317783,      	0.997822757376,     	1.807526606604,     	1.504795824563,     	1.0,                	0.002721674577,     	0.023501876011,     	0.023501876011,     	Normal,             	
18,    	-0.03696635703,     	0.054618983063,     	0.997822757376,     	2.165784422988,     	1.504795824563,     	1.0,                	0.002654149198,     	0.024056412641,     	0.024056412641,     	Normal,             	
19,    	-0.054095584495,    	0.037728140704,     	0.997822757376,     	2.532590405953,     	1.504795824563,     	1.0,                	0.002583066932,     	0.023719803505,     	0.023719803505,     	Normal,             	
20,    	-0.063944725078,    	0.016149829646,     	0.997822757376,     	2.894206770587,     	1.504795824563,     	1.0,                	0.002685622267,     	0.023618360811,     	0.023618360811,     	Normal,             	
21,    	-0.065534441994,    	-0.007414969685,    	0.997822757376,     	3.254259642701,     	1.504795824563,     	1.0,                	0.002586977874,     	0.023789402275,     	0.023789402275,     	Normal,             	
22,    	0.103856740692,     	0.0,                	0.994592266918,     	0.0,                	1.466751970365,     	1.0,                	0.002777149729,     	0.022511699319,     	0.022511699319,     	Normal,             	
23,    	0.101416953911,     	0.022379098434,     	0.994592266918,     	0.217183823305,     	1.466751970365,     	1.0,                	0.003158661603,     	0.02143087221,      	0.02143087221,      	Normal,             	
24,    	0.094664474547,     	0.042718378316,     	0.994592266918,     	0.423902017183,     	1.466751970365,     	1.0,                	0.00296406489,      	0.021253507161,     	0.021253507161,     	Normal,             	
25,    	0.083986153965,     	0.061094586744,     	0.994592266918,     	0.62890333865,      	1.466751970365,     	1.0,                	0.003023288265,     	0.021065058642,     	0.021065058642,     	Normal,             	
26,    	0.069930784659,     	0.076784815844,     	0.994592266918,     	0.832080667112,     	1.466751970365,     	1.0,                	0.002981990396,     	0.021131798132,     	0.021131798132,     	Normal,             	
27,    	0.052940812976,     	0.089350394004,     	0.994592266918,     	1.035903947553,     	1.466751970365,     	1.0,                	0.002936751478,     	0.021407198691,     	0.021407198691,     	Normal,             	
28,    	0.03349713459,      	0.098306482805,     	0.994592266918,     	1.242392975789,     	1.466751970365,     	1.0,                	0.003038151337,     	0.021074069141,     	0.021074069141,     	Normal,             	
29,    	0.012962615596,     	0.103044617444,     	0.994592266918,     	1.445657512993,     	1.466751970365,     	1.0,                	0.003158185634,     	0.021285097462,     	0.021285097462,     	Normal,             	
30,    	-0.008317101357,    	0.10352317814,      	0.994592266918,     	1.650964613656,     	1.466751970365,     	1.0,                	0.002990424824,     	0.021372246638,     	0.021372246638,     	Normal,             	
31,    	-0.029331529832,    	0.09962873052,      	0.994592266918,     	1.857115302176,     	1.466751970365,     	1.0,                	0.003310924776,     	0.021235636776,     	0.021235636776,     	Normal,             	
32,    	-0.048982774892,    	0.091580076169,     	0.994592266918,     	2.061943648891,     	1.466751970365,     	1.0,                	0.00304377797,      	0.021298404598,     	0.021298404598,     	Normal,             	
33,    	-0.066634551592,    	0.079662156143,     	0.994592266918,     	2.267379557786,     	1.466751970365,     	1.0,                	0.002907032553,     	0.021685017136,     	0.021685017136,     	Normal,             	
34,    	-0.081724398757,    	0.064088573358,     	0.994592266918,     	2.476558110901,     	1.466751970365,     	1.0,                	0.002980547431,     	0.020994397741,     	0.021060091986,     	cover cap,          	
35,    	-0.09297307608,     	0.046284227459,     	0.994592266918,     	2.679687369406,     	1.466751970365,     	1.0,                	0.00280636217,      	0.022375231895,     	0.022375231895,     	Normal,             	
36,    	-0.100728966516,    	0.025296203113,     	0.994592266918,     	2.895549457726,     	1.466751970365,     	1.0,                	0.00299335062,      	0.021130739355,     	0.021130739355,     	Normal,             	
37,    	-0.103764146091,    	0.004384583601,     	0.994592266918,     	3.099362490408,     	1.466751970365,     	1.0,                	0.002795072323,     	0.02222383825,      	0.02222383825,      	Normal,             	
38,    	-0.102321328001,    	-0.017792369808,    	0.994592266918,     	3.313758388755,     	1.466751970365,     	1.0,                	0.003087928595,     	0.021069311318,     	0.021069311318,     	Normal,             	
39,    	0.139584356652,     	0.0,                	0.990210183435,     	0.0,                	1.430754677166,     	1.0,                	0.0028382848,       	0.021091696985,     	0.021091696985,     	Normal,             	
40,    	0.137990841116,     	0.021031414359,     	0.990210183435,     	0.151247709278,     	1.430754677166,     	1.0,                	0.002814603793,     	0.022859911336,     	0.022859911336,     	Normal,             	
41,    	0.132707537293,     	0.043272418091,     	0.990210183435,     	0.315202583721,     	1.430754677166,     	1.0,                	0.002978124996,     	0.021341465149,     	0.021341465149,     	Normal,             	
42,    	0.124559747214,     	0.062997317369,     	0.990210183435,     	0.468244853883,     	1.430754677166,     	1.0,                	0.002853742726,     	0.022514513391,     	0.022514513391,     	Normal,             	
43,    	0.112811264572,     	0.082203474424,     	0.990210183435,     	0.629717041742,     	1.430754677166,     	1.0,                	0.003105768652,     	0.021719671097,     	0.021719671097,     	Normal,             	
44,    	0.098693271299,     	0.098708818361,     	0.990210183435,     	0.785476921746,     	1.430754677166,     	1.0,                	0.002855692025,     	0.021059503464,     	0.021059503464,     	Normal,             	
45,    	0.082719955311,     	0.112433098397,     	0.990210183435,     	0.936493332494,     	1.430754677166,     	1.0,                	0.002841649929,     	0.022682427688,     	0.022682427688,     	Normal,             	
46,    	0.063417848347,     	0.124346166539,     	0.990210183435,     	1.099172440483,     	1.430754677166,     	1.0,                	0.003135403266,     	0.021601280709,     	0.021601280709,     	Normal,             	
47,    	0.043473042365,     	0.132641951167,     	0.990210183435,     	1.254081592162,     	1.430754677166,     	1.0,                	0.003062278527,     	0.02131053118,      	0.02131053118,      	Normal,             	
48,    	0.022774858766,     	0.137713828028,     	0.990210183435,     	1.406901597981,     	1.430754677166,     	1.0,                	0.003210906004,     	0.020976482888,     	0.020976482888,     	Normal,             	
49,    	0.001880811696,     	0.139571684697,     	0.990210183435,     	1.557321545962,     	1.430754677166,     	1.0,                	0.002957924885,     	0.021921852694,     	0.021921852694,     	Normal,             	
50,    	-0.019994559797,    	0.138144888434,     	0.990210183435,     	1.714534325607,     	1.430754677166,     	1.0,                	0.003197458716,     	0.021265384635,     	0.021265384635,     	Normal,             	
51,    	-0.040747460264,    	0.133504446008,     	0.990210183435,     	1.867029951385,     	1.430754677166,     	1.0,                	0.002840705473,     	0.022361600853,     	0.022361600853,     	Normal,             	
52,    	-0.061543447267,    	0.125284463204,     	0.990210183435,     	2.027403098767,     	1.430754677166,     	1.0,                	0.003066087149,     	0.021621339293,     	0.021621339293,     	Normal,             	
53,    	-0.080153152949,    	0.114277139859,     	0.990210183435,     	2.182456385213,     	1.430754677166,     	1.0,                	0.002974367048,     	0.021409774182,     	0.021409774182,     	Normal,             	
54,    	-0.096686777984,    	0.100675019667,     	0.990210183435,     	2.335989470819,     	1.430754677166,     	1.0,                	0.002942867365,     	0.021504714345,     	0.021504714345,     	Normal,             	
55,    	-0.111003494304,    	0.084628700062,     	0.990210183435,     	2.490204737803,     	1.430754677166,     	1.0,                	0.003129079945,     	0.021671947038,     	0.021671947038,     	Normal,             	
56,    	-0.122765425972,    	0.066426220784,     	0.990210183435,     	2.645621679414,     	1.430754677166,     	1.0,                	0.002945736312,     	0.020964941126,     	0.020964941126,     	Normal,             	
57,    	-0.131329458499,    	0.047290231045,     	0.990210183435,     	2.795958706466,     	1.430754677166,     	1.0,                	0.002911813638,     	0.021058397659,     	0.021058397659,     	Normal,             	
58,    	-0.136949027723,    	0.026995489024,     	0.990210183435,     	2.946967172451,     	1.430754677166,     	1.0,                	0.002921891455,     	0.020913210506,     	0.020949105812,     	cover cap,          	
59,    	-0.139446779982,    	0.006195819123,     	0.990210183435,     	3.097190432293,     	1.430754677166,     	1.0,                	0.002941572553,     	0.020679067517,     	0.020949105812,     	cover cap,          	
60,    	-0.138803546444,    	-0.014743409252,    	0.990210183435,     	3.247413692135,     	1.430754677166,     	1.0,                	0.002820501447,     	0.023166412312,     	0.023166412312,     	Normal,             	
61,    	0.175122679015,     	0.0,                	0.984546620173,     	0.0,                	1.394765955435,     	1.0,                	0.002909408211,     	0.021209336514,     	0.021209336514,     	Normal,             	
62,    	0.173838333783,     	0.021170413617,     	0.984546620173,     	0.121185448192,     	1.394765955435,     	1.0,                	0.003176808153,     	0.020002962992,     	0.021027573503,     	cover cap,          	
63,    	0.170047748418,     	0.041853505988,     	0.984546620173,     	0.241331086297,     	1.394765955435,     	1.0,                	0.002854117671,     	0.022516106857,     	0.022516106857,     	Normal,             	
