Point's Coordinates for twisted_polar_coordinates_98

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.032048942569,     	0.000410980577,     	-0.999486216201,    	0.012822827158,     	-1.538739258901,    	1.0,                	
2,     	0.00951280215,      	0.030607355653,     	-0.999486216201,    	1.269459888593,     	-1.538739258901,    	1.0,                	
3,     	-0.026169707512,    	0.018505405523,     	-0.999486216201,    	2.526096950029,     	-1.538739258901,    	1.0,                	
4,     	-0.025686570868,    	-0.019170386064,    	-0.999486216201,    	3.782734011465,     	-1.538739258901,    	1.0,                	
5,     	0.010294533661,     	-0.030353355688,    	-0.999486216201,    	5.039371072901,     	-1.538739258901,    	1.0,                	
6,     	0.064065866832,     	0.000746857046,     	-0.99794539275,     	0.011657115598,     	-1.506682191007,    	1.0,                	
7,     	0.053491855403,     	0.035264918743,     	-0.99794539275,     	0.582855779887,     	-1.506682191007,    	1.0,                	
8,     	0.025934557838,     	0.05858661791,      	-0.99794539275,     	1.154054444176,     	-1.506682191007,    	1.0,                	
9,     	-0.009856778595,    	0.063307479843,     	-0.99794539275,     	1.725253108465,     	-1.506682191007,    	1.0,                	
10,    	-0.042518657469,    	0.047928664236,     	-0.99794539275,     	2.296451772754,     	-1.506682191007,    	1.0,                	
11,    	-0.061681163019,    	0.017332836381,     	-0.99794539275,     	2.867650437043,     	-1.506682191007,    	1.0,                	
12,    	-0.061260335129,    	-0.018766044556,    	-0.99794539275,     	3.438849101332,     	-1.506682191007,    	1.0,                	
13,    	-0.04138978368,     	-0.048906838942,    	-0.99794539275,     	4.010047765621,     	-1.506682191007,    	1.0,                	
14,    	-0.008378268359,    	-0.063520057523,    	-0.99794539275,     	4.58124642991,      	-1.506682191007,    	1.0,                	
15,    	0.027293287968,     	-0.057966106651,    	-0.99794539275,     	5.152445094199,     	-1.506682191007,    	1.0,                	
16,    	0.05429941821,      	-0.034008326487,    	-0.99794539275,     	5.723643758488,     	-1.506682191007,    	1.0,                	
17,    	0.096016087652,     	0.001154303445,     	-0.995379112949,    	0.01202140046,      	-1.474625123114,    	1.0,                	
18,    	0.088265565369,     	0.037810203312,     	-0.995379112949,    	0.404720482159,     	-1.474625123114,    	1.0,                	
19,    	0.067077410888,     	0.068709842475,     	-0.995379112949,    	0.797419563858,     	-1.474625123114,    	1.0,                	
20,    	0.035677328658,     	0.089149030978,     	-0.995379112949,    	1.190118645556,     	-1.474625123114,    	1.0,                	
21,    	-0.001154303445,    	0.096016087652,     	-0.995379112949,    	1.582817727255,     	-1.474625123114,    	1.0,                	
22,    	-0.037810203312,    	0.088265565369,     	-0.995379112949,    	1.975516808954,     	-1.474625123114,    	1.0,                	
23,    	-0.068709842475,    	0.067077410888,     	-0.995379112949,    	2.368215890653,     	-1.474625123114,    	1.0,                	
