Point's Coordinates for twisted_polar_coordinates_91

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.034512848012,     	0.000476625065,     	-0.999404140551,    	0.013809198477,     	-1.536273330602,    	1.0,                	
2,     	0.010211759186,     	0.032970954243,     	-0.999404140551,    	1.270446259913,     	-1.536273330602,    	1.0,                	
3,     	-0.02820163375,     	0.019900545299,     	-0.999404140551,    	2.527083321349,     	-1.536273330602,    	1.0,                	
4,     	-0.027641327382,    	-0.020671740854,    	-0.999404140551,    	3.783720382785,     	-1.536273330602,    	1.0,                	
5,     	0.011118353934,     	-0.032676383753,    	-0.999404140551,    	5.040357444221,     	-1.536273330602,    	1.0,                	
6,     	0.068985708032,     	0.000866079438,     	-0.997617272301,    	0.012553816798,     	-1.501750334408,    	1.0,                	
7,     	0.057566232701,     	0.03802508197,      	-0.997617272301,    	0.583752481087,     	-1.501750334408,    	1.0,                	
8,     	0.027869885231,     	0.063111389649,     	-0.997617272301,    	1.154951145376,     	-1.501750334408,    	1.0,                	
9,     	-0.01067495388,     	0.068160277038,     	-0.997617272301,    	1.726149809665,     	-1.501750334408,    	1.0,                	
10,    	-0.04583057056,     	0.051568758065,     	-0.997617272301,    	2.297348473954,     	-1.501750334408,    	1.0,                	
11,    	-0.066435304911,    	0.018604522774,     	-0.997617272301,    	2.868547138243,     	-1.501750334408,    	1.0,                	
12,    	-0.065947299362,    	-0.020266517045,    	-0.997617272301,    	3.439745802532,     	-1.501750334408,    	1.0,                	
13,    	-0.044521492226,    	-0.052703080898,    	-0.997617272301,    	4.010944466821,     	-1.501750334408,    	1.0,                	
14,    	-0.008960425883,    	-0.068406788948,    	-0.997617272301,    	4.58214313111,      	-1.501750334408,    	1.0,                	
15,    	0.029445512367,     	-0.062391824847,    	-0.997617272301,    	5.153341795399,     	-1.501750334408,    	1.0,                	
16,    	0.058502708492,     	-0.036567897196,    	-0.997617272301,    	5.724540459688,     	-1.501750334408,    	1.0,                	
17,    	0.103375268227,     	0.00133838377,      	-0.994641524695,    	0.012946123572,     	-1.467227338215,    	1.0,                	
18,    	0.094994117188,     	0.040796507838,     	-0.994641524695,    	0.405645205271,     	-1.467227338215,    	1.0,                	
19,    	0.072150972931,     	0.074043733409,     	-0.994641524695,    	0.79834428697,      	-1.467227338215,    	1.0,                	
