number	direction_ind	# of covercap	
0	18	4	
1	87	2	
2	89	2	
3	117	2	
4	176	2	
5	183	2	
6	197	2	
7	205	2	
8	207	2	
9	215	2	
10	221	2	
11	229	2	
12	244	2	
13	316	2	
14	428	2	
15	486	2	
16	491	2	
17	512	2	
18	513	2	
19	560	2	
20	570	2	
21	573	2	
22	578	2	
23	590	2	
24	593	2	
25	598	2	
26	600	2	
27	601	2	
28	602	2	
29	603	2	
30	607	2	
31	610	2	
32	611	2	
33	612	2	
34	613	2	
35	620	2	
36	621	2	
37	635	2	
38	716	2	
39	737	2	
40	799	2	
41	806	2	
42	808	2	
43	809	2	
44	811	2	
45	816	2	
46	817	2	
47	819	2	
48	823	2	
49	824	2	
50	828	2	
51	829	2	
52	836	2	
53	848	2	
54	883	2	
55	889	2	
56	902	2	
57	942	2	
58	1025	2	
59	1030	2	
60	1087	2	
61	1130	2	
62	1194	2	
63	1220	2	
64	1228	2	
65	1319	2	
66	1325	2	
67	1341	2	
68	1343	2	
69	1356	2	
70	1363	2	
71	1403	2	
72	1410	2	
73	1422	2	
74	1459	2	
75	1464	2	
76	1478	2	
77	1497	2	
78	1503	2	
79	1592	2	
80	1601	2	
81	1628	2	
82	1646	2	
83	1691	2	
84	1715	2	
85	1717	2	
86	1719	2	
87	1731	2	
88	1733	2	
89	1784	2	
90	1880	2	
91	1881	2	
92	1882	2	
93	1883	2	
94	1884	2	
95	1899	2	
96	1901	2	
97	1997	2	
98	2017	2	
99	2018	2	
100	2019	2	
101	2020	2	
102	2022	2	
103	2023	2	
104	2046	2	
105	2058	2	
106	2138	2	
107	2140	2	
108	2144	2	
109	2146	2	
110	2149	2	
111	2151	2	
112	2153	2	
113	2155	2	
114	2158	2	
115	2159	2	
116	2160	2	
117	2161	2	
118	2162	2	
119	2164	2	
120	2171	2	
121	2178	2	
122	2197	2	
123	2275	2	
124	2292	2	
125	2293	2	
126	2302	2	
127	2305	2	
128	2457	2	
129	2458	2	
130	2490	2	
131	2596	2	
132	2629	2	
133	2645	2	
134	2672	2	
135	2684	2	
136	2720	2	
137	2866	2	
138	3168	2	
139	3180	2	
140	3193	2	
141	3233	2	
142	3442	2	
143	3515	2	
144	3520	2	
145	3521	2	
146	3526	2	
147	3536	2	
148	3539	2	
149	3540	2	
150	3544	2	
151	3570	2	
152	3596	2	
153	3626	2	
154	3683	2	
155	3869	2	
156	3874	2	
157	3877	2	
158	3880	2	
159	3882	2	
160	3884	2	
161	3885	2	
162	3888	2	
163	3892	2	
164	3893	2	
165	3896	2	
166	3898	2	
167	3899	2	
168	3903	2	
169	3907	2	
170	3910	2	
171	3916	2	
172	3937	2	
173	4063	2	
174	4066	2	
175	4072	2	
176	4075	2	
177	4078	2	
178	4080	2	
179	4083	2	
180	4086	2	
181	4090	2	
182	4236	2	
183	4239	2	
184	4241	2	
185	4242	2	
186	4243	2	
187	4245	2	
188	4246	2	
189	4279	2	
190	4281	2	
191	4282	2	
192	4283	2	
193	4284	2	
194	4287	2	
195	4290	2	
196	4424	2	
197	4427	2	
198	4626	2	
199	4693	2	
200	4792	2	
201	4808	2	
202	4814	2	
203	4833	2	
204	4834	2	
205	4835	2	
206	4837	2	
207	4842	2	
208	4909	2	
209	4910	2	
210	4911	2	
211	4912	2	
212	4913	2	
213	4914	2	
214	4935	2	
215	4954	2	
216	4958	2	
217	4961	2	
218	5047	2	
219	5128	2	
220	5130	2	
221	5132	2	
222	5199	2	
223	5247	2	
224	5250	2	
225	5253	2	
226	5254	2	
227	5255	2	
228	5256	2	
229	5257	2	
230	5258	2	
231	5259	2	
232	5273	2	
233	5337	2	
234	5340	2	
235	5341	2	
236	5342	2	
237	5343	2	
238	5344	2	
239	5346	2	
240	5402	2	
241	5449	2	
242	5457	2	
243	5458	2	
244	5459	2	
245	5461	2	
246	5464	2	
247	5466	2	
248	5532	2	
249	5551	2	
250	5553	2	
251	5554	2	
252	5555	2	
253	5572	2	
254	5667	2	
255	5768	2	
256	5825	2	
257	5865	2	
258	5874	2	
259	5876	2	
260	5880	2	
261	5881	2	
262	5882	2	
263	5883	2	
264	5980	2	
265	5983	2	
266	5987	2	
267	5988	2	
268	5989	2	
269	5990	2	
270	5991	2	
271	5995	2	
272	6004	2	
273	6013	2	
274	6044	2	
275	6085	2	
276	6087	2	
277	6088	2	
278	6091	2	
279	6094	2	
280	6097	2	
281	6098	2	
282	6099	2	
