number	direction_ind	# of covercap	
0	49	2	
1	82	2	
2	96	2	
3	117	2	
4	139	2	
5	141	2	
6	169	2	
7	191	2	
8	193	2	
9	205	3	
10	226	2	
11	230	2	
12	247	2	
13	249	2	
14	257	2	
15	293	2	
16	296	2	
17	298	2	
18	300	2	
19	320	2	
20	322	2	
21	367	2	
22	371	2	
23	376	2	
24	383	2	
25	393	2	
26	399	2	
27	405	2	
28	413	2	
29	437	2	
30	439	2	
31	441	2	
32	443	2	
33	445	2	
34	452	2	
35	490	2	
36	511	2	
37	517	2	
38	527	2	
39	532	2	
40	556	2	
41	557	2	
42	571	2	
43	576	2	
44	581	3	
45	585	2	
46	587	2	
47	594	2	
48	643	2	
49	650	4	
50	661	2	
51	670	2	
52	672	2	
53	677	2	
54	678	2	
55	705	2	
56	714	2	
57	716	2	
58	717	2	
59	726	2	
60	728	2	
61	729	3	
62	730	2	
63	732	2	
64	735	2	
65	754	2	
66	757	2	
67	758	2	
68	759	2	
69	760	2	
70	763	2	
71	764	2	
72	770	2	
73	771	2	
74	774	2	
75	779	2	
76	802	2	
77	808	2	
78	809	2	
79	810	2	
80	820	2	
81	823	2	
82	841	2	
83	843	2	
84	885	2	
85	888	2	
86	890	2	
87	891	2	
88	896	2	
89	907	2	
90	923	2	
91	924	2	
92	928	2	
93	932	2	
94	933	2	
95	936	2	
96	949	2	
97	955	2	
98	971	4	
99	972	3	
100	974	2	
101	975	2	
102	989	2	
103	1007	2	
104	1010	2	
105	1011	2	
106	1012	2	
107	1015	3	
108	1025	2	
109	1033	2	
110	1056	4	
111	1104	2	
112	1105	2	
113	1109	3	
114	1110	3	
115	1111	2	
116	1136	2	
117	1147	2	
118	1148	2	
119	1150	3	
120	1151	2	
121	1197	2	
122	1201	3	
123	1202	5	
124	1203	3	
125	1205	2	
126	1216	2	
127	1223	2	
128	1226	2	
129	1229	2	
130	1241	2	
131	1245	2	
132	1247	2	
133	1255	2	
134	1265	2	
135	1271	2	
136	1273	2	
137	1282	2	
138	1285	2	
139	1290	2	
140	1291	2	
141	1295	2	
142	1298	2	
143	1305	2	
144	1310	2	
145	1317	2	
146	1321	2	
147	1331	2	
148	1332	2	
149	1344	2	
150	1391	2	
151	1406	2	
152	1410	3	
153	1413	3	
154	1416	2	
155	1423	2	
156	1425	2	
157	1430	2	
158	1457	3	
159	1467	2	
160	1471	2	
161	1485	2	
162	1491	2	
163	1499	3	
164	1504	2	
165	1510	2	
166	1511	3	
167	1515	2	
168	1522	2	
169	1523	2	
170	1534	2	
171	1535	2	
172	1553	2	
173	1557	2	
174	1567	2	
175	1580	2	
176	1586	2	
177	1587	2	
178	1602	3	
179	1610	2	
180	1623	2	
181	1633	2	
182	1644	2	
183	1669	2	
184	1670	2	
185	1671	2	
186	1679	2	
187	1683	2	
188	1700	2	
189	1705	2	
190	1749	2	
191	1774	3	
192	1786	2	
193	1793	2	
194	1794	2	
195	1797	2	
196	1798	2	
197	1802	2	
198	1803	2	
199	1824	2	
200	1825	2	
201	1829	2	
202	1851	2	
203	1885	3	
204	1886	2	
205	1897	2	
206	1901	2	
207	1908	2	
208	1916	2	
209	1917	2	
210	1923	2	
211	1998	2	
212	1999	3	
213	2002	2	
214	2005	3	
215	2009	2	
216	2010	2	
217	2015	2	
218	2017	2	
219	2018	2	
220	2019	2	
221	2021	2	
222	2022	2	
223	2024	2	
224	2026	2	
225	2031	2	
226	2033	2	
227	2037	3	
228	2038	3	
229	2039	2	
230	2042	2	
231	2067	2	
232	2077	2	
233	2079	2	
234	2080	2	
235	2081	2	
236	2085	4	
237	2088	2	
238	2090	2	
239	2122	2	
240	2130	2	
241	2134	2	
242	2141	3	
243	2142	3	
244	2151	2	
245	2187	2	
246	2189	2	
247	2192	2	
248	2193	2	
249	2197	2	
250	2200	2	
251	2256	2	
252	2283	2	
253	2316	2	
254	2335	2	
255	2367	2	
256	2372	2	
257	2376	2	
258	2387	2	
259	2390	3	
260	2427	2	
261	2429	2	
262	2486	2	
263	2487	2	
264	2488	4	
265	2489	2	
266	2490	2	
267	2501	2	
268	2503	2	
269	2507	2	
270	2508	2	
271	2524	3	
272	2531	2	
273	2532	3	
274	2555	2	
275	2560	2	
276	2561	2	
277	2562	3	
278	2572	2	
279	2586	2	
280	2600	3	
281	2601	3	
282	2602	5	
283	2608	2	
284	2615	2	
285	2616	2	
286	2617	2	
287	2621	2	
288	2622	2	
289	2625	2	
290	2631	2	
291	2641	2	
292	2657	2	
293	2658	3	
294	2680	2	
295	2712	2	
296	2717	2	
297	2771	2	
298	2795	2	
299	2799	2	
300	2824	2	
301	2838	2	
302	2840	2	
303	2841	5	
304	2842	2	
305	2843	2	
306	2847	2	
307	2848	2	
308	2852	3	
309	2853	2	
310	2854	2	
311	2896	2	
312	2898	3	
313	2904	2	
314	2906	2	
315	2909	2	
316	2910	2	
317	2911	2	
318	2912	2	
319	2936	2	
320	2949	2	
321	2954	4	
322	2955	5	
323	2956	3	
324	2957	3	
325	2966	2	
326	2967	2	
327	2968	2	
328	3009	2	
329	3010	3	
330	3011	3	
331	3073	2	
332	3079	4	
333	3090	2	
334	3141	2	
335	3146	2	
336	3170	2	
337	3196	5	
338	3197	4	
339	3199	4	
340	3200	3	
341	3229	2	
342	3238	2	
343	3260	3	
344	3288	2	
345	3299	2	
346	3304	2	
347	3307	6	
348	3308	8	
349	3309	5	
350	3310	2	
351	3313	2	
352	3314	3	
353	3315	4	
354	3369	35	
355	3370	30	
356	3374	3	
357	3375	3	
358	3376	2	
359	3410	3	
360	3417	4	
361	3425	4	
362	3426	15	
363	3427	7	
364	3430	6	
365	3431	10	
366	3432	10	
367	3433	8	
368	3434	7	
369	3435	5	
370	3436	6	
371	3437	7	
372	3438	9	
373	3439	8	
374	3440	6	
