This run aims to check if discrepancy is less than 0.0412
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.488369509415,     	0.022660704599,     	0.286043665003,     	1.46943773217,      	0,     	12,    	13,    	
2,     	1.449261884852,     	0.02281559232,      	0.198748115583,     	1.429859000584,     	13,    	28,    	16,    	
3,     	1.404424933458,     	0.02879905416,      	0.194456976462,     	1.379626756097,     	29,    	46,    	18,    	
4,     	1.341442008781,     	0.042953807686,     	0.211770143934,     	1.304739235811,     	47,    	63,    	17,    	
5,     	1.272866003663,     	0.038479670112,     	0.134747502297,     	1.239454330738,     	64,    	87,    	24,    	
6,     	1.219094311609,     	0.023341514484,     	0.082010141072,     	1.19777307899,      	88,    	126,   	39,    	
7,     	1.171052084757,     	0.030743000248,     	0.084564182646,     	1.142838379418,     	127,   	155,   	29,    	
8,     	1.1240093137,       	0.021666187111,     	0.088424782231,     	1.105140523926,     	156,   	203,   	48,    	
9,     	1.080283882645,     	0.030898834589,     	0.070868661961,     	1.053348819482,     	204,   	245,   	42,    	
10,    	1.034634350467,     	0.0215562721,       	0.072978969556,     	1.015626938551,     	246,   	294,   	49,    	
11,    	0.995646044938,     	0.023090061767,     	0.081614728807,     	0.980493666154,     	295,   	347,   	53,    	
12,    	0.963703612996,     	0.020997059442,     	0.046325649637,     	0.947091146919,     	348,   	411,   	64,    	
13,    	0.928194559082,     	0.026137482754,     	0.074464434629,     	0.905372906235,     	412,   	468,   	57,    	
14,    	0.888309103612,     	0.019636750829,     	0.050789545588,     	0.870661914311,     	469,   	542,   	74,    	
15,    	0.853040070114,     	0.020301746984,     	0.050748925172,     	0.836802987809,     	543,   	613,   	71,    	
16,    	0.823413410898,     	0.015449408731,     	0.039829579278,     	0.810065761074,     	614,   	700,   	87,    	
17,    	0.793090187047,     	0.019546000779,     	0.045491358869,     	0.776401345865,     	701,   	785,   	85,    	
18,    	0.758118958193,     	0.021101232795,     	0.044103068495,     	0.739896783217,     	786,   	862,   	77,    	
19,    	0.723026091312,     	0.019449885064,     	0.047839777742,     	0.708949539191,     	863,   	950,   	88,    	
20,    	0.688826263226,     	0.023178102118,     	0.046366618914,     	0.668807837546,     	951,   	1030,  	80,    	
21,    	0.655161955253,     	0.015731653978,     	0.057161237445,     	0.644950020341,     	1031,  	1128,  	98,    	
22,    	0.630513089313,     	0.016669672989,     	0.046657664375,     	0.616455693357,     	1129,  	1220,  	92,    	
23,    	0.597562650349,     	0.021802307179,     	0.032794478461,     	0.584978418241,     	1221,  	1311,  	91,    	
24,    	0.570952324503,     	0.016479836313,     	0.029897597416,     	0.556701851167,     	1312,  	1407,  	96,    	
25,    	0.537992582011,     	0.021596979096,     	0.036504351044,     	0.518956764544,     	1408,  	1496,  	89,    	
26,    	0.502875681758,     	0.021657708451,     	0.04763187228,      	0.484151076072,     	1497,  	1590,  	94,    	
27,    	0.468272094087,     	0.019890806513,     	0.038882381409,     	0.45107059868,      	1591,  	1687,  	97,    	
28,    	0.434735573938,     	0.018911490562,     	0.036651925113,     	0.42155845817,      	1688,  	1783,  	96,    	
29,    	0.405910928832,     	0.018066876523,     	0.036037271211,     	0.39028166591,      	1784,  	1890,  	107,   	
30,    	0.377633782946,     	0.014597370736,     	0.036741728305,     	0.369862574591,     	1891,  	1995,  	105,   	
31,    	0.350057640123,     	0.022887128267,     	0.034949260979,     	0.330259848235,     	1996,  	2099,  	104,   	
32,    	0.314285060799,     	0.018492330594,     	0.05003445813,      	0.29876298561,      	2100,  	2212,  	113,   	
33,    	0.284282401052,     	0.016739932636,     	0.036522966119,     	0.274189368049,     	2213,  	2323,  	111,   	
34,    	0.258402404878,     	0.018233052661,     	0.029990964007,     	0.243978533983,     	2324,  	2435,  	112,   	
35,    	0.2296807387,       	0.016545858813,     	0.03554500531,      	0.215359279152,     	2436,  	2552,  	117,   	
36,    	0.197350014846,     	0.020811899918,     	0.036686464243,     	0.179336556912,     	2553,  	2663,  	111,   	
37,    	0.168188698426,     	0.012939159003,     	0.035495735088,     	0.157376234206,     	2664,  	2786,  	123,   	
38,    	0.141734453568,     	0.018097052328,     	0.027830308384,     	0.127688396767,     	2787,  	2901,  	115,   	
39,    	0.111133179791,     	0.019127346919,     	0.032772816579,     	0.094573010096,     	2902,  	3014,  	113,   	
40,    	0.082655444374,     	0.01383227419,      	0.016871196831,     	0.074304956638,     	3015,  	3140,  	126,   	
41,    	0.060754865555,     	0.015789416404,     	0.024002279173,     	0.055428732931,     	3141,  	3257,  	117,   	
42,    	0.041024299653,     	0.016633822813,     	0.038379696253,     	0.029450584225,     	3258,  	3365,  	108,   	
43,    	0.014011725361,     	0.017887493131,     	0.022116338262,     	-0.001479150698,    	3366,  	3497,  	132,   	
