Point's Coordinates for twisted_polar_coordinates_48

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.065380717211,     	0.001712054333,     	-0.997858923239,    	0.02617993878,      	-1.505346479845,    	1.0,                	
2,     	0.018575492293,     	0.062709811028,     	-0.997858923239,    	1.282817000216,     	-1.505346479845,    	1.0,                	
3,     	-0.053900431616,    	0.03704474031,      	-0.997858923239,    	2.539454061652,     	-1.505346479845,    	1.0,                	
4,     	-0.05188779104,     	-0.039814902412,    	-0.997858923239,    	3.796091123088,     	-1.505346479845,    	1.0,                	
5,     	0.021832013152,     	-0.06165170326,     	-0.997858923239,    	5.052728184524,     	-1.505346479845,    	1.0,                	
6,     	0.13048922651,      	0.003106222844,     	-0.991444861374,    	0.023799944345,     	-1.439896632895,    	1.0,                	
7,     	0.10809517194,      	0.073160923031,     	-0.991444861374,    	0.594998608634,     	-1.439896632895,    	1.0,                	
8,     	0.051381664043,     	0.119987547086,     	-0.991444861374,    	1.166197272923,     	-1.439896632895,    	1.0,                	
9,     	-0.021645159142,    	0.128718972732,     	-0.991444861374,    	1.737395937213,     	-1.439896632895,    	1.0,                	
10,    	-0.087799797237,    	0.096583034021,     	-0.991444861374,    	2.308594601502,     	-1.439896632895,    	1.0,                	
11,    	-0.126078620073,    	0.033782664431,     	-0.991444861374,    	2.879793265791,     	-1.439896632895,    	1.0,                	
12,    	-0.124328371864,    	-0.039743462418,    	-0.991444861374,    	3.45099193008,      	-1.439896632895,    	1.0,                	
13,    	-0.083104744052,    	-0.100651320764,    	-0.991444861374,    	4.022190594369,     	-1.439896632895,    	1.0,                	
14,    	-0.015495947193,    	-0.129603095936,    	-0.991444861374,    	4.593389258658,     	-1.439896632895,    	1.0,                	
15,    	0.057032703411,     	-0.117406803879,    	-0.991444861374,    	5.164587922947,     	-1.439896632895,    	1.0,                	
16,    	0.111453873655,     	-0.067934681148,    	-0.991444861374,    	5.735786587236,     	-1.439896632895,    	1.0,                	
17,    	0.195031564459,     	0.004787756175,     	-0.980785280403,    	0.024543692606,     	-1.374446785946,    	1.0,                	
18,    	0.17835347563,      	0.079058658443,     	-0.980785280403,    	0.417242774305,     	-1.374446785946,    	1.0,                	
19,    	0.134522686916,     	0.141293596632,     	-0.980785280403,    	0.809941856004,     	-1.374446785946,    	1.0,                	
20,    	0.07021203857,      	0.182017865563,     	-0.980785280403,    	1.202640937702,     	-1.374446785946,    	1.0,                	
21,    	-0.004787756175,    	0.195031564459,     	-0.980785280403,    	1.595340019401,     	-1.374446785946,    	1.0,                	
22,    	-0.079058658443,    	0.17835347563,      	-0.980785280403,    	1.9880391011,       	-1.374446785946,    	1.0,                	
23,    	-0.141293596632,    	0.134522686916,     	-0.980785280403,    	2.380738182799,     	-1.374446785946,    	1.0,                	
24,    	-0.182017865563,    	0.07021203857,      	-0.980785280403,    	2.773437264497,     	-1.374446785946,    	1.0,                	
25,    	-0.195031564459,    	-0.004787756175,    	-0.980785280403,    	3.166136346196,     	-1.374446785946,    	1.0,                	
26,    	-0.17835347563,     	-0.079058658443,    	-0.980785280403,    	3.558835427895,     	-1.374446785946,    	1.0,                	
27,    	-0.134522686916,    	-0.141293596632,    	-0.980785280403,    	3.951534509593,     	-1.374446785946,    	1.0,                	
28,    	-0.07021203857,     	-0.182017865563,    	-0.980785280403,    	4.344233591292,     	-1.374446785946,    	1.0,                	
29,    	0.004787756175,     	-0.195031564459,    	-0.980785280403,    	4.736932672991,     	-1.374446785946,    	1.0,                	
30,    	0.079058658443,     	-0.17835347563,     	-0.980785280403,    	5.12963175469,      	-1.374446785946,    	1.0,                	
31,    	0.141293596632,     	-0.134522686916,    	-0.980785280403,    	5.522330836388,     	-1.374446785946,    	1.0,                	
32,    	0.182017865563,     	-0.07021203857,     	-0.980785280403,    	5.915029918087,     	-1.374446785946,    	1.0,                	
33,    	0.258745746175,     	0.006159297355,     	-0.965925826289,    	0.023799944345,     	-1.308996938996,    	1.0,                	
34,    	0.246529450816,     	0.078806903176,     	-0.965925826289,    	0.30939927649,      	-1.308996938996,    	1.0,                	
35,    	0.214340805518,     	0.145070042385,     	-0.965925826289,    	0.594998608634,     	-1.308996938996,    	1.0,                	
36,    	0.164787542892,     	0.199580469524,     	-0.965925826289,    	0.880597940779,     	-1.308996938996,    	1.0,                	
37,    	0.101884173569,     	0.237922073974,     	-0.965925826289,    	1.166197272923,     	-1.308996938996,    	1.0,                	
38,    	0.030726754432,     	0.256988646967,     	-0.965925826289,    	1.451796605068,     	-1.308996938996,    	1.0,                	
