number	direction_ind	# of covercap	
0	3	2	
1	20	5	
2	37	2	
3	40	2	
4	91	2	
5	104	2	
6	118	2	
7	123	2	
8	124	2	
9	155	2	
10	156	2	
11	171	2	
12	172	2	
13	209	2	
14	210	2	
15	218	2	
16	290	2	
17	421	2	
18	422	2	
19	430	2	
20	453	2	
21	455	2	
22	464	2	
23	473	2	
24	478	2	
25	479	2	
26	483	2	
27	494	2	
28	504	2	
29	505	2	
30	513	2	
31	525	2	
32	545	2	
33	614	2	
34	686	2	
35	687	2	
36	689	2	
37	690	2	
38	691	2	
39	726	2	
40	731	2	
41	743	2	
42	767	2	
43	768	3	
44	776	2	
45	795	2	
46	857	2	
47	863	2	
48	864	2	
49	911	2	
50	950	2	
51	960	2	
52	980	2	
53	999	2	
54	1316	2	
55	1337	2	
56	1341	2	
57	1344	2	
58	1345	2	
59	1448	2	
60	1450	2	
61	1453	2	
62	1454	2	
63	1456	2	
64	1458	2	
65	1475	2	
66	1478	2	
67	1479	2	
68	1481	2	
69	1483	2	
70	1578	2	
71	1580	2	
72	1582	2	
73	1614	2	
74	1704	2	
75	1831	2	
76	1836	2	
77	1890	2	
78	1943	2	
79	1954	2	
80	1957	2	
81	1969	2	
82	1970	3	
83	1971	2	
84	1973	2	
85	1975	2	
86	1986	2	
87	1994	2	
88	2007	2	
89	2008	2	
90	2015	2	
91	2019	2	
92	2022	2	
93	2023	2	
94	2025	2	
95	2027	2	
96	2028	2	
97	2029	2	
98	2032	2	
99	2035	2	
100	2037	2	
101	2057	2	
102	2062	2	
103	2068	2	
104	2099	2	
105	2100	2	
106	2101	2	
107	2102	2	
108	2106	2	
109	2111	2	
110	2155	2	
111	2164	2	
112	2165	3	
113	2167	2	
114	2202	2	
115	2238	2	
116	2239	2	
117	2309	2	
118	2311	2	
119	2337	2	
120	2379	2	
121	2458	2	
122	2525	2	
123	2527	2	
124	2604	2	
125	2605	2	
126	2624	2	
127	2639	2	
128	2650	2	
129	2654	2	
130	2657	2	
131	2664	2	
132	2666	2	
133	2667	2	
134	2668	2	
135	2669	2	
136	2670	2	
137	2672	2	
138	2673	2	
139	2696	2	
140	2734	2	
141	2746	2	
142	2748	2	
143	2749	2	
144	2750	2	
145	2751	2	
146	2752	2	
147	2764	2	
148	2766	2	
149	2772	2	
150	2814	2	
151	2819	2	
152	2907	2	
153	2911	2	
154	2949	2	
155	2972	2	
156	2973	2	
157	2974	2	
158	3063	2	
159	3064	2	
160	3119	2	
161	3124	2	
162	3125	2	
163	3218	2	
164	3219	2	
165	3266	2	
166	3280	2	
167	3281	2	
168	3287	2	
169	3303	2	
170	3310	2	
171	3313	2	
172	3322	2	
173	3367	2	
174	3372	2	
175	3378	2	
176	3379	2	
177	3383	2	
178	3393	2	
179	3394	2	
180	3426	2	
181	3438	2	
182	3445	2	
183	3489	2	
184	3490	2	
185	3495	2	
186	3496	3	
187	3497	2	
188	3533	2	
189	3582	2	
190	3600	2	
191	3612	2	
192	3665	2	
193	3666	2	
194	3667	2	
195	3690	2	
196	3706	2	
197	3725	2	
198	3740	2	
199	3926	2	
200	3929	2	
201	3972	2	
202	3973	2	
203	3982	2	
204	4004	2	
205	4016	2	
206	4043	2	
207	4051	2	
208	4067	2	
209	4079	2	
210	4083	2	
211	4098	2	
212	4102	2	
213	4174	2	
214	4210	2	
215	4236	2	
216	4239	2	
217	4240	2	
218	4242	2	
219	4253	2	
220	4261	2	
221	4264	2	
222	4267	2	
223	4268	2	
224	4270	2	
225	4271	2	
226	4278	2	
227	4290	2	
228	4298	2	
229	4300	2	
230	4301	2	
231	4303	2	
232	4305	2	
233	4306	2	
234	4343	2	
235	4346	2	
236	4347	2	
237	4349	2	
238	4351	2	
239	4352	2	
240	4373	2	
241	4374	2	
242	4381	2	
243	4382	2	
244	4385	2	
245	4388	2	
246	4389	2	
247	4391	2	
248	4392	2	
249	4396	2	
250	4404	2	
251	4416	2	
252	4440	2	
253	4479	2	
254	4480	2	
255	4485	2	
256	4524	2	
257	4532	2	
258	4564	2	
259	4581	2	
260	4602	2	
261	4607	2	
262	4616	2	
263	4639	2	
264	4641	2	
265	4644	2	
266	4646	2	
267	4647	2	
268	4655	2	
269	4658	2	
270	4696	2	
271	4701	2	
272	4709	2	
273	4739	2	
274	4749	2	
275	4751	2	
276	4757	2	
277	4923	2	
278	4939	2	
279	4962	2	
280	4964	2	
281	4989	2	
282	4994	2	
283	4999	2	
284	5002	2	
285	5063	2	
286	5068	2	
287	5092	2	
288	5120	2	
289	5125	2	
290	5132	2	
291	5139	2	
292	5165	2	
293	5174	2	
294	5183	2	
295	5186	2	
296	5223	2	
297	5254	2	
298	5298	3	
299	5301	2	
300	5362	2	
301	5412	2	
302	5491	2	
303	5518	2	
304	5539	2	
305	5599	2	
306	5657	2	
307	5828	2	
308	5863	2	
309	5870	2	
310	5906	2	
311	5925	2	
312	5936	2	
313	5964	2	
314	5967	2	
315	5979	2	
316	6013	2	
317	6017	2	
318	6020	2	
319	6025	2	
320	6041	2	
321	6044	2	
322	6066	2	
323	6090	2	
324	6102	2	
325	6117	2	
326	6120	2	
327	6137	2	
328	6141	2	
329	6142	2	
330	6145	2	
331	6153	2	
332	6156	2	
333	6174	2	
334	6175	2	
335	6188	2	
336	6207	2	
337	6212	2	
338	6217	2	
339	6222	2	
340	6249	2	
341	6306	2	
342	6316	2	
343	6325	2	
344	6342	2	
345	6345	2	
346	6348	2	
347	6356	2	
348	6358	2	
349	6361	2	
350	6386	2	
351	6412	2	
352	6513	2	
353	6517	2	
354	6531	2	
355	6535	2	
356	6576	2	
357	6618	2	
358	6636	2	
359	6687	2	
360	6695	2	
361	6709	2	
362	6742	2	
363	6796	2	
364	6797	2	
365	6817	2	
366	6903	2	
367	7026	2	
368	7072	2	
369	7092	2	
370	7095	2	
371	7098	2	
372	7101	2	
373	7102	2	
374	7103	2	
375	7105	2	
376	7121	2	
377	7141	2	
378	7230	2	
379	7232	2	
380	7240	2	
381	7288	2	
382	7289	2	
383	7290	2	
384	7296	2	
385	7298	2	
386	7299	2	
387	7300	2	
388	7302	2	
389	7310	2	
390	7311	2	
391	7314	2	
392	7378	2	
393	7380	2	
394	7381	2	
395	7497	2	
396	7500	2	
397	7502	2	
398	7504	5	
399	7505	2	
400	7511	2	
401	7515	2	
402	7652	2	
403	7657	2	
404	7662	2	
405	7675	2	
406	7686	2	
407	7691	2	
408	7693	2	
409	7696	3	
410	7697	3	
411	7698	4	
412	7699	5	
413	7700	6	
414	7701	5	
415	7702	4	
416	7703	3	
417	7704	4	
418	7705	3	
419	7706	3	
420	7707	2	
421	7708	3	
422	7709	2	
423	7711	2	
424	7712	2	
425	7713	2	
426	7716	2	
427	7717	2	
428	7721	2	
429	7727	2	
430	7729	2	
431	7734	2	
432	7748	2	
433	7750	2	
434	7753	2	
435	7755	2	
436	7909	2	
437	7911	2	
438	7913	2	
439	7916	2	
440	7917	3	
441	7918	3	
442	7919	3	
443	7920	7	
444	7921	10	
445	7922	8	
446	7923	6	
447	7924	8	
448	7925	8	
449	7926	4	
450	7927	5	
451	7928	4	
452	7929	3	
453	7930	5	
454	7931	4	
455	7932	3	
456	7933	3	
457	7935	2	
458	7938	2	
459	7940	2	
460	7942	2	
461	7945	2	
462	7947	2	
