Point's Coordinates for twisted_polar_coordinates_32

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.097941572667,     	0.003848134871,     	-0.995184726672,    	0.03926990817,      	-1.47262155637,     	1.0,                	
2,     	0.026605816666,     	0.094337109972,     	-0.995184726672,    	1.295906969606,     	-1.47262155637,     	1.0,                	
3,     	-0.081498273669,    	0.054455405493,     	-0.995184726672,    	2.552544031042,     	-1.47262155637,     	1.0,                	
4,     	-0.076974519817,    	-0.060681818507,    	-0.995184726672,    	3.809181092478,     	-1.47262155637,     	1.0,                	
5,     	0.033925404154,     	-0.091958831829,    	-0.995184726672,    	5.065818153914,     	-1.47262155637,     	1.0,                	
6,     	0.194966015468,     	0.006963228902,     	-0.980785280403,    	0.035699916518,     	-1.374446785946,    	1.0,                	
7,     	0.160251243529,     	0.111264426893,     	-0.980785280403,    	0.606898580807,     	-1.374446785946,    	1.0,                	
8,     	0.07465783405,      	0.180239955502,     	-0.980785280403,    	1.178097245096,     	-1.374446785946,    	1.0,                	
9,     	-0.034638910232,    	0.191990571754,     	-0.980785280403,    	1.749295909385,     	-1.374446785946,    	1.0,                	
10,    	-0.132938045263,    	0.142785538014,     	-0.980785280403,    	2.320494573674,     	-1.374446785946,    	1.0,                	
11,    	-0.189030290218,    	0.04824710483,      	-0.980785280403,    	2.891693237963,     	-1.374446785946,    	1.0,                	
12,    	-0.185106753653,    	-0.06160944324,     	-0.980785280403,    	3.462891902252,     	-1.374446785946,    	1.0,                	
13,    	-0.122413130705,    	-0.151905428393,    	-0.980785280403,    	4.034090566541,     	-1.374446785946,    	1.0,                	
14,    	-0.020854203688,    	-0.193972513344,    	-0.980785280403,    	4.60528923083,      	-1.374446785946,    	1.0,                	
15,    	0.087325785651,     	-0.174454695852,    	-0.980785280403,    	5.17648789512,      	-1.374446785946,    	1.0,                	
16,    	0.167780455061,     	-0.099548745065,    	-0.980785280403,    	5.747686559409,     	-1.374446785946,    	1.0,                	
17,    	0.290087975883,     	0.010684572832,     	-0.956940335732,    	0.036815538909,     	-1.276272015521,    	1.0,                	
18,    	0.263917534542,     	0.120883120452,     	-0.956940335732,    	0.429514620608,     	-1.276272015521,    	1.0,                	
19,    	0.197568040984,     	0.212678308792,     	-0.956940335732,    	0.822213702307,     	-1.276272015521,    	1.0,                	
20,    	0.101140604146,     	0.272095152551,     	-0.956940335732,    	1.214912784005,     	-1.276272015521,    	1.0,                	
21,    	-0.010684572832,    	0.290087975883,     	-0.956940335732,    	1.607611865704,     	-1.276272015521,    	1.0,                	
22,    	-0.120883120452,    	0.263917534542,     	-0.956940335732,    	2.000310947403,     	-1.276272015521,    	1.0,                	
23,    	-0.212678308792,    	0.197568040984,     	-0.956940335732,    	2.393010029102,     	-1.276272015521,    	1.0,                	
24,    	-0.272095152551,    	0.101140604146,     	-0.956940335732,    	2.7857091108,       	-1.276272015521,    	1.0,                	
25,    	-0.290087975883,    	-0.010684572832,    	-0.956940335732,    	3.178408192499,     	-1.276272015521,    	1.0,                	
26,    	-0.263917534542,    	-0.120883120452,    	-0.956940335732,    	3.571107274198,     	-1.276272015521,    	1.0,                	
27,    	-0.197568040984,    	-0.212678308792,    	-0.956940335732,    	3.963806355896,     	-1.276272015521,    	1.0,                	
28,    	-0.101140604146,    	-0.272095152551,    	-0.956940335732,    	4.356505437595,     	-1.276272015521,    	1.0,                	
29,    	0.010684572832,     	-0.290087975883,    	-0.956940335732,    	4.749204519294,     	-1.276272015521,    	1.0,                	
30,    	0.120883120452,     	-0.263917534542,    	-0.956940335732,    	5.141903600993,     	-1.276272015521,    	1.0,                	
31,    	0.212678308792,     	-0.197568040984,    	-0.956940335732,    	5.534602682691,     	-1.276272015521,    	1.0,                	
32,    	0.272095152551,     	-0.101140604146,    	-0.956940335732,    	5.92730176439,      	-1.276272015521,    	1.0,                	
33,    	0.382415823673,     	0.014308990566,     	-0.923879532511,    	0.037399912543,     	-1.178097245096,    	1.0,                	
34,    	0.361208512595,     	0.126392325067,     	-0.923879532511,    	0.336599212885,     	-1.178097245096,    	1.0,                	
35,    	0.307906240034,     	0.227245146823,     	-0.923879532511,    	0.635798513227,     	-1.178097245096,    	1.0,                	
36,    	0.227245146823,     	0.307906240034,     	-0.923879532511,    	0.934997813568,     	-1.178097245096,    	1.0,                	
37,    	0.126392325067,     	0.361208512595,     	-0.923879532511,    	1.23419711391,      	-1.178097245096,    	1.0,                	
38,    	0.014308990566,     	0.382415823673,     	-0.923879532511,    	1.533396414252,     	-1.178097245096,    	1.0,                	
39,    	-0.099045760541,    	0.369643810614,     	-0.923879532511,    	1.832595714594,     	-1.178097245096,    	1.0,                	
40,    	-0.203599861169,    	0.324027322827,     	-0.923879532511,    	2.131795014936,     	-1.178097245096,    	1.0,                	
41,    	-0.290063220649,    	0.249619585436,     	-0.923879532511,    	2.430994315278,     	-1.178097245096,    	1.0,                	
