This run aims to check if discrepancy is less than 0.0246
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.049063659184,     	0.0,                	0.998795653448,     	0.0,                	1.521712961568,     	1.0,                	0.00615186286,      	0.014193832792,     	0.014193832792,     	Normal,             	
1,     	0.047010562322,     	0.014044560606,     	0.998795653448,     	0.290312640475,     	1.521712961568,     	1.0,                	0.006172117764,     	0.014433667436,     	0.014433667436,     	Normal,             	
2,     	0.040889614553,     	0.027116085156,     	0.998795653448,     	0.585566366595,     	1.521712961568,     	1.0,                	0.006096741021,     	0.014836362359,     	0.014836362359,     	Normal,             	
3,     	0.030914775678,     	0.038098809657,     	0.998795653448,     	0.889120535018,     	1.521712961568,     	1.0,                	0.005970026039,     	0.01686620636,      	0.01686620636,      	Normal,             	
4,     	0.016186144094,     	0.046316858614,     	0.998795653448,     	1.234597757155,     	1.521712961568,     	1.0,                	0.006125761246,     	0.015011299211,     	0.015011299211,     	Normal,             	
5,     	0.001424457752,     	0.049042976792,     	0.998795653448,     	1.541759398738,     	1.521712961568,     	1.0,                	0.006133173981,     	0.014194237126,     	0.014194237126,     	Normal,             	
6,     	-0.012674184493,    	0.047398393432,     	0.998795653448,     	1.832080367797,     	1.521712961568,     	1.0,                	0.006059719438,     	0.01440973645,      	0.01440973645,      	Normal,             	
7,     	-0.025897313833,    	0.041672194431,     	0.998795653448,     	2.126840985484,     	1.521712961568,     	1.0,                	0.006077912465,     	0.014880846837,     	0.014880846837,     	Normal,             	
8,     	-0.03719904424,     	0.031991776445,     	0.998795653448,     	2.431312399003,     	1.521712961568,     	1.0,                	0.006186566532,     	0.014894720405,     	0.014894720405,     	Normal,             	
9,     	-0.04508441456,     	0.019355573262,     	0.998795653448,     	2.736069890957,     	1.521712961568,     	1.0,                	0.006148356247,     	0.014294583582,     	0.014294583582,     	Normal,             	
10,    	-0.048749999949,    	0.005538967183,     	0.998795653448,     	3.028457985237,     	1.521712961568,     	1.0,                	0.006108608609,     	0.014249896834,     	0.014249896834,     	Normal,             	
11,    	-0.048285548573,    	-0.008703358635,    	0.998795653448,     	3.319925499047,     	1.521712961568,     	1.0,                	0.006103733735,     	0.014549321388,     	0.014549321388,     	Normal,             	
12,    	0.089439551438,     	0.0,                	0.995992252298,     	0.0,                	1.481237099764,     	1.0,                	0.003768193718,     	0.031753569958,     	0.031753569958,     	Normal,             	
13,    	0.083802843802,     	0.031249267705,     	0.995992252298,     	0.35691979007,      	1.481237099764,     	1.0,                	0.003538691123,     	0.032148146755,     	0.032148146755,     	Normal,             	
14,    	0.067339953468,     	0.058862246206,     	0.995992252298,     	0.718323345006,     	1.481237099764,     	1.0,                	0.003361503656,     	0.03280170805,      	0.03280170805,      	Normal,             	
15,    	0.041589710705,     	0.079181622393,     	0.995992252298,     	1.087157683251,     	1.481237099764,     	1.0,                	0.003359743209,     	0.032047570225,     	0.032047570225,     	Normal,             	
16,    	0.011006912882,     	0.088759682459,     	0.995992252298,     	1.447418165483,     	1.481237099764,     	1.0,                	0.00334019349,      	0.033239988856,     	0.033239988856,     	Normal,             	
17,    	-0.022166014993,    	0.086649299713,     	0.995992252298,     	1.821238496414,     	1.481237099764,     	1.0,                	0.003299113007,     	0.034135773461,     	0.034135773461,     	Normal,             	
18,    	-0.053014678019,    	0.072033862009,     	0.995992252298,     	2.205256851293,     	1.481237099764,     	1.0,                	0.003746441756,     	0.031933428147,     	0.031933428147,     	Normal,             	
19,    	-0.074941376478,    	0.048818269664,     	0.995992252298,     	2.564220229708,     	1.481237099764,     	1.0,                	0.003689206173,     	0.032086282713,     	0.032086282713,     	Normal,             	
20,    	-0.087348304115,    	0.019227769753,     	0.995992252298,     	2.924920673132,     	1.481237099764,     	1.0,                	0.003338510659,     	0.033220657862,     	0.033220657862,     	Normal,             	
21,    	-0.088340517277,    	-0.013978067412,    	0.995992252298,     	3.298521040488,     	1.481237099764,     	1.0,                	0.003346298675,     	0.03220815197,      	0.03220815197,      	Normal,             	
22,    	0.141836266976,     	0.0,                	0.989890131969,     	0.0,                	1.428480136491,     	1.0,                	0.004110534896,     	0.030132971527,     	0.030132971527,     	Normal,             	
23,    	0.138635407308,     	0.029962484384,     	0.989890131969,     	0.212850564548,     	1.428480136491,     	1.0,                	0.003781797857,     	0.030688475666,     	0.030688475666,     	Normal,             	
24,    	0.128945565689,     	0.059081026725,     	0.989890131969,     	0.429640348043,     	1.428480136491,     	1.0,                	0.003713008055,     	0.030285864654,     	0.030285864654,     	Normal,             	
25,    	0.113462722215,     	0.085110148028,     	0.989890131969,     	0.643575032715,     	1.428480136491,     	1.0,                	0.003891146987,     	0.030416908708,     	0.030416908708,     	Normal,             	
26,    	0.092706977347,     	0.107344971848,     	0.989890131969,     	0.858438962384,     	1.428480136491,     	1.0,                	0.003864808491,     	0.031078288311,     	0.031078288311,     	Normal,             	
27,    	0.067102320236,     	0.124959214341,     	0.989890131969,     	1.077993508249,     	1.428480136491,     	1.0,                	0.003608855206,     	0.030570231149,     	0.030570231149,     	Normal,             	
28,    	0.038767894584,     	0.136435248302,     	0.989890131969,     	1.293944720055,     	1.428480136491,     	1.0,                	0.003930020478,     	0.030524628788,     	0.030524628788,     	Normal,             	
29,    	0.008678329819,     	0.141570523844,     	0.989890131969,     	1.509572537216,     	1.428480136491,     	1.0,                	0.003754348978,     	0.030756915075,     	0.030756915075,     	Normal,             	
30,    	-0.02204401992,     	0.14011276821,      	0.989890131969,     	1.726847699815,     	1.428480136491,     	1.0,                	0.00386696017,      	0.030501878061,     	0.030501878061,     	Normal,             	
31,    	-0.051490841348,    	0.132159827055,     	0.989890131969,     	1.942314179567,     	1.428480136491,     	1.0,                	0.003862990738,     	0.030607229429,     	0.030607229429,     	Normal,             	
32,    	-0.07864460166,     	0.118036237061,     	0.989890131969,     	2.158527773311,     	1.428480136491,     	1.0,                	0.003915812194,     	0.030330077395,     	0.030330077395,     	Normal,             	
33,    	-0.101942535386,    	0.09861666243,      	0.989890131969,     	2.372775969254,     	1.428480136491,     	1.0,                	0.003715902269,     	0.031160513717,     	0.031160513717,     	Normal,             	
34,    	-0.12101673141,     	0.073976194473,     	0.989890131969,     	2.59291375585,      	1.428480136491,     	1.0,                	0.003797690752,     	0.03077303624,      	0.03077303624,      	Normal,             	
35,    	-0.134123740682,    	0.04613403099,      	0.989890131969,     	2.810303253224,     	1.428480136491,     	1.0,                	0.003717288267,     	0.03089661895,      	0.03089661895,      	Normal,             	
36,    	-0.140931302155,    	0.015996709123,     	0.989890131969,     	3.028569249511,     	1.428480136491,     	1.0,                	0.003904373174,     	0.030452382839,     	0.030452382839,     	Normal,             	
37,    	-0.141097743701,    	-0.014455218858,    	0.989890131969,     	3.243684737385,     	1.428480136491,     	1.0,                	0.00413766931,      	0.030519073418,     	0.030519073418,     	Normal,             	
38,    	0.190653059189,     	0.0,                	0.981657481519,     	0.0,                	1.378968961421,     	1.0,                	0.003989791929,     	0.028871750337,     	0.028871750337,     	Normal,             	
