Point's Coordinates for twisted_polar_coordinates_51

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.061542219443,     	0.001516703697,     	-0.998103328737,    	0.024639942381,     	-1.509196470842,    	1.0,                	
2,     	0.017575120745,     	0.058998816046,     	-0.998103328737,    	1.281277003817,     	-1.509196470842,    	1.0,                	
3,     	-0.050680197466,    	0.034946569915,     	-0.998103328737,    	2.537914065253,     	-1.509196470842,    	1.0,                	
4,     	-0.048897205335,    	-0.037400648048,    	-0.998103328737,    	3.794551126689,     	-1.509196470842,    	1.0,                	
5,     	0.020460062614,     	-0.05806144161,     	-0.998103328737,    	5.051188188125,     	-1.509196470842,    	1.0,                	
6,     	0.122857461884,     	0.002752461082,     	-0.992420509672,    	0.022399947619,     	-1.447596614889,    	1.0,                	
7,     	0.101866181035,     	0.068737276233,     	-0.992420509672,    	0.593598611908,     	-1.447596614889,    	1.0,                	
8,     	0.048533107459,     	0.112898491854,     	-0.992420509672,    	1.164797276197,     	-1.447596614889,    	1.0,                	
9,     	-0.020208884816,    	0.121215234014,     	-0.992420509672,    	1.735995940486,     	-1.447596614889,    	1.0,                	
10,    	-0.082534698951,    	0.09104699584,      	-0.992420509672,    	2.307194604775,     	-1.447596614889,    	1.0,                	
11,    	-0.118656329332,    	0.031971979795,     	-0.992420509672,    	2.878393269064,     	-1.447596614889,    	1.0,                	
12,    	-0.117105413535,    	-0.037253913932,    	-0.992420509672,    	3.449591933353,     	-1.447596614889,    	1.0,                	
13,    	-0.078374356368,    	-0.094651953209,    	-0.992420509672,    	4.020790597643,     	-1.447596614889,    	1.0,                	
14,    	-0.014759994821,    	-0.121998666121,    	-0.992420509672,    	4.591989261932,     	-1.447596614889,    	1.0,                	
15,    	0.053540560792,     	-0.110611664541,    	-0.992420509672,    	5.163187926221,     	-1.447596614889,    	1.0,                	
16,    	0.104842366654,     	-0.064106241014,    	-0.992420509672,    	5.73438659051,      	-1.447596614889,    	1.0,                	
17,    	0.183700494936,     	0.004244226454,     	-0.982973099684,    	0.023099945982,     	-1.385996758937,    	1.0,                	
18,    	0.168092932236,     	0.074220289881,     	-0.982973099684,    	0.415799027681,     	-1.385996758937,    	1.0,                	
19,    	0.12689474437,      	0.132896986983,     	-0.982973099684,    	0.80849810938,      	-1.385996758937,    	1.0,                	
20,    	0.066377981977,     	0.17134132253,      	-0.982973099684,    	1.201197191078,     	-1.385996758937,    	1.0,                	
21,    	-0.004244226454,    	0.183700494936,     	-0.982973099684,    	1.593896272777,     	-1.385996758937,    	1.0,                	
22,    	-0.074220289881,    	0.168092932236,     	-0.982973099684,    	1.986595354476,     	-1.385996758937,    	1.0,                	
23,    	-0.132896986983,    	0.12689474437,      	-0.982973099684,    	2.379294436175,     	-1.385996758937,    	1.0,                	
24,    	-0.17134132253,     	0.066377981977,     	-0.982973099684,    	2.771993517873,     	-1.385996758937,    	1.0,                	
25,    	-0.183700494936,    	-0.004244226454,    	-0.982973099684,    	3.164692599572,     	-1.385996758937,    	1.0,                	
26,    	-0.168092932236,    	-0.074220289881,    	-0.982973099684,    	3.557391681271,     	-1.385996758937,    	1.0,                	
27,    	-0.12689474437,     	-0.132896986983,    	-0.982973099684,    	3.95009076297,      	-1.385996758937,    	1.0,                	
28,    	-0.066377981977,    	-0.17134132253,     	-0.982973099684,    	4.342789844668,     	-1.385996758937,    	1.0,                	
29,    	0.004244226454,     	-0.183700494936,    	-0.982973099684,    	4.735488926367,     	-1.385996758937,    	1.0,                	
30,    	0.074220289881,     	-0.168092932236,    	-0.982973099684,    	5.128188008066,     	-1.385996758937,    	1.0,                	
31,    	0.132896986983,     	-0.12689474437,     	-0.982973099684,    	5.520887089764,     	-1.385996758937,    	1.0,                	
32,    	0.17134132253,      	-0.066377981977,    	-0.982973099684,    	5.913586171463,     	-1.385996758937,    	1.0,                	
33,    	0.243852529879,     	0.00546319766,      	-0.969796936035,    	0.022399947619,     	-1.324396902984,    	1.0,                	
34,    	0.232435628372,     	0.073943096504,     	-0.969796936035,    	0.307999279764,     	-1.324396902984,    	1.0,                	
35,    	0.202188174602,     	0.136432565425,     	-0.969796936035,    	0.593598611908,     	-1.324396902984,    	1.0,                	
36,    	0.155560637385,     	0.187869079291,     	-0.969796936035,    	0.879197944053,     	-1.324396902984,    	1.0,                	
37,    	0.096330502481,     	0.224085557653,     	-0.969796936035,    	1.164797276197,     	-1.324396902984,    	1.0,                	
38,    	0.029296243167,     	0.242147956823,     	-0.969796936035,    	1.450396608342,     	-1.324396902984,    	1.0,                	
39,    	-0.040111423538,    	0.24059296864,      	-0.969796936035,    	1.735995940486,     	-1.324396902984,    	1.0,                	
40,    	-0.106269501259,    	0.219546568999,     	-0.969796936035,    	2.021595272631,     	-1.324396902984,    	1.0,                	
41,    	-0.163818255998,    	0.180713812032,     	-0.969796936035,    	2.307194604775,     	-1.324396902984,    	1.0,                	
42,    	-0.2080954299,      	0.12724069676,      	-0.969796936035,    	2.59279393692,      	-1.324396902984,    	1.0,                	
43,    	-0.235513949663,    	0.063459296966,     	-0.969796936035,    	2.878393269064,     	-1.324396902984,    	1.0,                	
44,    	-0.243852529879,    	-0.00546319766,     	-0.969796936035,    	3.163992601209,     	-1.324396902984,    	1.0,                	
45,    	-0.232435628372,    	-0.073943096504,    	-0.969796936035,    	3.449591933353,     	-1.324396902984,    	1.0,                	
46,    	-0.202188174602,    	-0.136432565425,    	-0.969796936035,    	3.735191265498,     	-1.324396902984,    	1.0,                	
47,    	-0.155560637385,    	-0.187869079291,    	-0.969796936035,    	4.020790597643,     	-1.324396902984,    	1.0,                	
48,    	-0.096330502481,    	-0.224085557653,    	-0.969796936035,    	4.306389929787,     	-1.324396902984,    	1.0,                	
49,    	-0.029296243167,    	-0.242147956823,    	-0.969796936035,    	4.591989261932,     	-1.324396902984,    	1.0,                	
50,    	0.040111423538,     	-0.24059296864,     	-0.969796936035,    	4.877588594076,     	-1.324396902984,    	1.0,                	
51,    	0.106269501259,     	-0.219546568999,    	-0.969796936035,    	5.163187926221,     	-1.324396902984,    	1.0,                	
52,    	0.163818255998,     	-0.180713812032,    	-0.969796936035,    	5.448787258365,     	-1.324396902984,    	1.0,                	
53,    	0.2080954299,       	-0.12724069676,     	-0.969796936035,    	5.73438659051,      	-1.324396902984,    	1.0,                	
54,    	0.235513949663,     	-0.063459296966,    	-0.969796936035,    	6.019985922654,     	-1.324396902984,    	1.0,                	
55,    	0.30307378003,      	0.006915755953,     	-0.952942000427,    	0.022814761464,     	-1.262797047031,    	1.0,                	
56,    	0.293309503984,     	0.076622964537,     	-0.952942000427,    	0.255525328397,     	-1.262797047031,    	1.0,                	
57,    	0.267732836658,     	0.14219940927,      	-0.952942000427,    	0.488235895329,     	-1.262797047031,    	1.0,                	
58,    	0.227722622808,     	0.200109847042,     	-0.952942000427,    	0.720946462262,     	-1.262797047031,    	1.0,                	
59,    	0.175435823419,     	0.247232311163,     	-0.952942000427,    	0.953657029194,     	-1.262797047031,    	1.0,                	
60,    	0.113691233379,     	0.281026417396,     	-0.952942000427,    	1.186367596127,     	-1.262797047031,    	1.0,                	
61,    	0.04581751952,      	0.299670316726,     	-0.952942000427,    	1.419078163059,     	-1.262797047031,    	1.0,                	
62,    	-0.024526228676,    	0.302158911715,     	-0.952942000427,    	1.651788729992,     	-1.262797047031,    	1.0,                	
63,    	-0.093547761536,    	0.288358041562,     	-0.952942000427,    	1.884499296925,     	-1.262797047031,    	1.0,                	
64,    	-0.157526110357,    	0.25901171475,      	-0.952942000427,    	2.117209863857,     	-1.262797047031,    	1.0,                	
65,    	-0.213012185795,    	0.215701999353,     	-0.952942000427,    	2.34992043079,      	-1.262797047031,    	1.0,                	
66,    	-0.25701471916,     	0.160763733338,     	-0.952942000427,    	2.582630997722,     	-1.262797047031,    	1.0,                	
67,    	-0.28716152249,     	0.097158652847,     	-0.952942000427,    	2.815341564655,     	-1.262797047031,    	1.0,                	
68,    	-0.301827373813,    	0.028315724233,     	-0.952942000427,    	3.048052131587,     	-1.262797047031,    	1.0,                	
69,    	-0.300221633289,    	-0.042053712404,    	-0.952942000427,    	3.28076269852,      	-1.262797047031,    	1.0,                	
70,    	-0.282430866805,    	-0.110156022521,    	-0.952942000427,    	3.513473265453,     	-1.262797047031,    	1.0,                	
