number	direction_ind	# of covercap	
0	2	2	
1	17	4	
2	40	2	
3	76	2	
4	88	2	
5	98	2	
6	100	2	
7	133	2	
8	156	2	
9	165	2	
10	166	2	
11	189	2	
12	245	2	
13	252	2	
14	258	2	
15	288	2	
16	292	2	
17	294	2	
18	299	2	
19	328	2	
20	366	2	
21	388	2	
22	448	2	
23	450	2	
24	452	2	
25	454	2	
26	470	2	
27	524	2	
28	555	2	
29	560	2	
30	561	2	
31	562	2	
32	568	2	
33	574	2	
34	589	2	
35	596	2	
36	602	2	
37	606	2	
38	608	2	
39	613	2	
40	621	2	
41	691	2	
42	699	2	
43	700	2	
44	701	2	
45	702	2	
46	736	2	
47	774	2	
48	780	2	
49	782	2	
50	783	2	
51	786	2	
52	787	2	
53	798	2	
54	822	2	
55	851	2	
56	863	2	
57	866	2	
58	869	2	
59	870	2	
60	873	2	
61	874	2	
62	882	2	
63	883	2	
64	899	2	
65	907	2	
66	954	2	
67	956	2	
68	960	2	
69	962	2	
70	972	2	
71	986	2	
72	996	2	
73	1031	2	
74	1272	2	
75	1275	2	
76	1320	2	
77	1327	2	
78	1329	2	
79	1331	2	
80	1334	2	
81	1336	2	
82	1341	2	
83	1343	2	
84	1462	2	
85	1469	2	
86	1473	2	
87	1474	2	
88	1486	2	
89	1489	2	
90	1584	2	
91	1588	2	
92	1590	2	
93	1609	2	
94	1611	2	
95	1713	2	
96	1714	2	
97	1716	2	
98	1759	2	
99	1847	2	
100	1849	2	
101	1889	2	
102	1979	2	
103	1981	2	
104	2032	2	
105	2035	2	
106	2106	2	
107	2110	2	
108	2120	3	
109	2122	2	
110	2124	2	
111	2125	3	
112	2182	2	
113	2183	2	
114	2184	2	
115	2204	2	
116	2261	2	
117	2262	2	
118	2264	2	
119	2323	2	
120	2324	2	
121	2474	2	
122	2552	2	
123	2624	2	
124	2811	2	
125	2840	2	
126	2849	2	
127	2871	2	
128	2923	2	
129	2931	2	
130	2937	2	
131	2939	2	
132	2940	2	
133	3005	2	
134	3089	2	
135	3156	2	
136	3157	2	
137	3160	2	
138	3245	2	
139	3247	2	
140	3248	2	
141	3249	2	
142	3319	2	
143	3476	2	
144	3551	2	
145	3573	2	
146	3604	2	
147	3636	2	
148	3637	2	
149	3741	2	
150	3742	2	
151	3743	2	
152	3773	2	
153	3778	2	
154	3779	2	
155	3780	2	
156	3782	2	
157	3784	2	
158	3787	2	
159	3794	2	
160	3808	2	
161	3829	2	
162	3839	2	
163	3873	2	
164	3887	2	
165	3888	2	
166	3892	2	
167	3906	2	
168	3908	2	
169	3909	2	
170	3932	2	
171	3934	2	
172	3935	2	
173	3936	2	
174	3938	2	
175	3939	2	
176	3969	2	
177	3971	2	
178	4003	2	
179	4007	2	
180	4024	2	
181	4030	2	
182	4041	2	
183	4054	2	
184	4073	2	
185	4074	2	
186	4098	2	
187	4099	2	
188	4103	2	
189	4106	2	
190	4135	2	
191	4175	2	
192	4338	2	
193	4377	2	
194	4463	2	
195	4475	2	
196	4478	2	
197	4481	2	
198	4500	2	
199	4515	2	
200	4522	2	
201	4523	2	
202	4524	2	
203	4525	2	
204	4556	2	
205	4558	2	
206	4560	2	
207	4582	2	
208	4599	2	
209	4622	2	
210	4654	2	
211	4655	2	
212	4658	2	
213	4697	2	
214	4737	2	
215	4766	2	
216	4779	2	
217	4829	2	
218	4837	2	
219	4911	2	
220	4917	2	
221	4919	2	
222	4989	2	
223	4998	2	
224	5009	2	
225	5011	2	
226	5012	2	
227	5102	2	
228	5145	2	
229	5161	2	
230	5192	2	
231	5195	2	
232	5201	2	
233	5206	2	
234	5241	2	
235	5282	2	
236	5318	2	
237	5321	2	
238	5323	2	
239	5324	2	
240	5379	2	
241	5388	2	
242	5391	2	
243	5564	2	
244	5566	2	
245	5598	2	
246	5611	2	
247	5615	2	
248	5617	2	
249	5647	2	
250	5679	2	
251	5711	2	
252	5738	2	
253	5751	2	
254	5759	2	
255	5783	2	
256	5788	2	
257	5882	2	
258	5898	2	
259	5912	2	
260	5934	2	
261	5937	2	
262	5944	2	
263	5970	2	
264	5977	2	
265	6002	2	
266	6010	2	
267	6011	2	
268	6048	2	
269	6086	2	
270	6093	2	
271	6098	2	
272	6126	2	
273	6135	2	
274	6155	2	
275	6261	2	
276	6321	2	
277	6349	2	
278	6495	2	
279	6745	2	
280	6753	2	
281	6758	2	
282	6782	2	
283	6845	2	
284	6896	2	
285	6921	2	
286	6948	2	
287	6955	2	
288	6956	2	
289	6965	2	
290	6982	2	
291	6985	2	
292	7024	2	
293	7034	2	
294	7049	2	
295	7064	2	
296	7161	2	
297	7180	2	
298	7186	2	
299	7207	2	
300	7217	2	
301	7229	2	
302	7278	2	
303	7367	2	
304	7494	2	
305	7549	2	
306	7576	2	
307	7586	2	
308	7618	2	
309	7720	2	
310	7786	2	
311	7790	2	
312	7793	2	
313	7796	2	
314	7808	2	
315	7813	2	
316	7816	2	
317	7882	2	
318	7891	2	
319	7902	2	
320	7956	2	
321	7986	2	
322	7991	2	
323	7994	2	
324	7997	2	
325	7998	2	
326	7999	2	
327	8009	2	
328	8012	2	
329	8017	2	
330	8096	2	
331	8202	2	
332	8204	2	
333	8214	2	
334	8221	2	
335	8317	2	
336	8322	2	
337	8327	2	
338	8342	2	
339	8378	2	
340	8403	2	
341	8406	2	
342	8407	2	
343	8408	2	
344	8409	2	
345	8410	3	
346	8411	3	
347	8412	5	
348	8413	3	
349	8414	3	
350	8417	2	
351	8418	2	
352	8421	2	
353	8425	2	
354	8426	2	
355	8428	2	
356	8435	2	
357	8440	2	
358	8449	2	
359	8456	2	
360	8460	2	
361	8467	2	
362	8469	2	
363	8474	2	
364	8495	2	
365	8498	2	
366	8511	2	
367	8565	2	
368	8593	2	
369	8598	2	
370	8612	2	
371	8614	2	
372	8615	3	
373	8616	5	
374	8617	5	
375	8618	6	
376	8619	4	
377	8624	2	
378	8626	2	
379	8632	2	
380	8635	2	
381	8643	2	
382	8648	2	
383	8654	2	
384	8682	2	
385	8806	2	
386	8814	3	
387	8815	2	
388	8817	2	
389	8820	3	
390	8821	4	
391	8823	4	
392	8824	2	
393	8825	4	
394	8826	6	
395	8827	8	
396	8828	8	
397	8829	8	
398	8830	7	
399	8831	6	
400	8832	6	
401	8833	5	
402	8834	5	
403	8835	5	
404	8836	5	
405	8837	4	
406	8838	3	
407	8840	3	
408	8841	3	
409	8843	4	
410	8844	4	
411	8846	3	
412	8847	2	
413	8849	3	
414	8850	3	
415	8852	2	
416	8855	2	
417	8858	2	
418	8863	2	
