Point's Coordinates for twisted_polar_coordinates_47

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.06676876131,      	0.00178561913,      	-0.997766878623,    	0.026736958754,     	-1.50395392991,     	1.0,                	
2,     	0.018934457229,     	0.064052652186,     	-0.997766878623,    	1.28337402019,      	-1.50395392991,     	1.0,                	
3,     	-0.055066623184,    	0.037801096991,     	-0.997766878623,    	2.540011081626,     	-1.50395392991,     	1.0,                	
4,     	-0.052967502003,    	-0.040690289434,    	-0.997766878623,    	3.796648143062,     	-1.50395392991,     	1.0,                	
5,     	0.022330906647,     	-0.062949078873,    	-0.997766878623,    	5.053285204498,     	-1.50395392991,     	1.0,                	
6,     	0.133247584513,     	0.003239397214,     	-0.991077488155,    	0.02430632614,      	-1.437111533025,    	1.0,                	
7,     	0.110343650855,     	0.074764237366,     	-0.991077488155,    	0.595504990429,     	-1.437111533025,    	1.0,                	
8,     	0.052406387701,     	0.122551960412,     	-0.991077488155,    	1.166703654718,     	-1.437111533025,    	1.0,                	
9,     	-0.022169533262,    	0.131430301939,     	-0.991077488155,    	1.737902319007,     	-1.437111533025,    	1.0,                	
10,    	-0.089706784056,    	0.098580451242,     	-0.991077488155,    	2.309100983296,     	-1.437111533025,    	1.0,                	
11,    	-0.128762764751,    	0.034432003812,     	-0.991077488155,    	2.880299647585,     	-1.437111533025,    	1.0,                	
12,    	-0.126937477431,    	-0.040648361544,    	-0.991077488155,    	3.451498311874,     	-1.437111533025,    	1.0,                	
13,    	-0.084810437925,    	-0.102823159317,    	-0.991077488155,    	4.022696976163,     	-1.437111533025,    	1.0,                	
14,    	-0.015756683619,    	-0.13235233052,     	-0.991077488155,    	4.593895640452,     	-1.437111533025,    	1.0,                	
15,    	0.058299706405,     	-0.119860571941,    	-0.991077488155,    	5.165094304741,     	-1.437111533025,    	1.0,                	
16,    	0.113846351571,     	-0.069313928664,    	-0.991077488155,    	5.73629296903,      	-1.437111533025,    	1.0,                	
17,    	0.199123414174,     	0.004992252942,     	-0.979961705037,    	0.025065898832,     	-1.37026913614,     	1.0,                	
18,    	0.182055594308,     	0.080813471914,     	-0.979961705037,    	0.417764980531,     	-1.37026913614,     	1.0,                	
19,    	0.137271460547,     	0.144331572364,     	-0.979961705037,    	0.810464062229,     	-1.37026913614,     	1.0,                	
20,    	0.071588991287,     	0.18587649929,      	-0.979961705037,    	1.203163143928,     	-1.37026913614,     	1.0,                	
21,    	-0.004992252942,    	0.199123414174,     	-0.979961705037,    	1.595862225627,     	-1.37026913614,     	1.0,                	
22,    	-0.080813471914,    	0.182055594308,     	-0.979961705037,    	1.988561307325,     	-1.37026913614,     	1.0,                	
23,    	-0.144331572364,    	0.137271460547,     	-0.979961705037,    	2.381260389024,     	-1.37026913614,     	1.0,                	
24,    	-0.18587649929,     	0.071588991287,     	-0.979961705037,    	2.773959470723,     	-1.37026913614,     	1.0,                	
25,    	-0.199123414174,    	-0.004992252942,    	-0.979961705037,    	3.166658552422,     	-1.37026913614,     	1.0,                	
26,    	-0.182055594308,    	-0.080813471914,    	-0.979961705037,    	3.55935763412,      	-1.37026913614,     	1.0,                	
27,    	-0.137271460547,    	-0.144331572364,    	-0.979961705037,    	3.952056715819,     	-1.37026913614,     	1.0,                	
28,    	-0.071588991287,    	-0.18587649929,     	-0.979961705037,    	4.344755797518,     	-1.37026913614,     	1.0,                	
29,    	0.004992252942,     	-0.199123414174,    	-0.979961705037,    	4.737454879217,     	-1.37026913614,     	1.0,                	
30,    	0.080813471914,     	-0.182055594308,    	-0.979961705037,    	5.130153960915,     	-1.37026913614,     	1.0,                	
31,    	0.144331572364,     	-0.137271460547,    	-0.979961705037,    	5.522853042614,     	-1.37026913614,     	1.0,                	
32,    	0.18587649929,      	-0.071588991287,    	-0.979961705037,    	5.915552124313,     	-1.37026913614,     	1.0,                	
33,    	0.264117362723,     	0.006420987308,     	-0.964469175054,    	0.02430632614,      	-1.303426739255,    	1.0,                	
34,    	0.251609752571,     	0.080571352112,     	-0.964469175054,    	0.309905658284,     	-1.303426739255,    	1.0,                	
35,    	0.218718216646,     	0.148194305144,     	-0.964469175054,    	0.595504990429,     	-1.303426739255,    	1.0,                	
