number	direction_ind	# of covercap	
0	92	2	
1	122	2	
2	126	2	
3	137	2	
4	141	2	
5	143	2	
6	145	2	
7	149	2	
8	172	2	
9	201	2	
10	202	2	
11	203	2	
12	228	2	
13	239	2	
14	240	2	
15	241	2	
16	242	2	
17	243	2	
18	281	2	
19	288	2	
20	290	2	
21	295	2	
22	304	2	
23	321	2	
24	347	2	
25	348	2	
26	350	2	
27	352	2	
28	355	2	
29	419	2	
30	421	2	
31	425	2	
32	428	2	
33	431	2	
34	452	2	
35	535	2	
36	540	2	
37	542	2	
38	566	2	
39	595	2	
40	608	2	
41	617	2	
42	622	2	
43	626	2	
44	630	2	
45	639	2	
46	711	2	
47	793	2	
48	796	2	
49	798	2	
50	800	2	
51	805	2	
52	807	2	
53	879	2	
54	880	2	
55	881	2	
56	882	2	
57	883	2	
58	885	2	
59	900	2	
60	903	2	
61	909	2	
62	910	2	
63	913	2	
64	970	2	
65	972	2	
66	973	2	
67	974	2	
68	979	3	
69	988	2	
70	1009	2	
71	1012	2	
72	1014	2	
73	1029	2	
74	1073	2	
75	1074	2	
76	1075	2	
77	1076	2	
78	1080	2	
79	1110	2	
80	1117	2	
81	1118	2	
82	1119	2	
83	1120	2	
84	1121	2	
85	1124	2	
86	1133	2	
87	1177	2	
88	1187	2	
89	1222	2	
90	1337	2	
91	1391	2	
92	1392	3	
93	1449	2	
94	1491	2	
95	1503	2	
96	1514	2	
97	1561	2	
98	1562	2	
99	1566	2	
100	1591	2	
101	1595	2	
102	1609	2	
103	1612	2	
104	1613	2	
105	1614	2	
106	1615	2	
107	1617	2	
108	1618	2	
109	1621	2	
110	1623	2	
111	1629	2	
112	1642	2	
113	1672	2	
114	1677	2	
115	1678	2	
116	1679	2	
117	1680	2	
118	1683	2	
119	1711	2	
120	1720	2	
121	1726	3	
122	1737	2	
123	1755	2	
124	1778	2	
125	1785	2	
126	1803	2	
127	1815	2	
128	1820	2	
129	1828	2	
130	1829	2	
131	1838	2	
132	1852	3	
133	1900	2	
134	1921	2	
135	1922	2	
136	1956	2	
137	1957	2	
138	1970	2	
139	1971	2	
140	2074	2	
141	2076	2	
142	2086	2	
143	2089	2	
144	2091	2	
145	2092	2	
146	2093	2	
147	2095	2	
148	2111	2	
149	2115	2	
150	2142	2	
151	2164	2	
152	2165	2	
153	2166	2	
154	2167	2	
155	2172	2	
156	2175	2	
157	2180	2	
158	2182	2	
159	2184	2	
160	2185	2	
161	2193	2	
162	2194	2	
163	2196	2	
164	2205	2	
165	2211	2	
166	2212	2	
167	2243	2	
168	2257	2	
169	2289	2	
170	2306	2	
171	2332	2	
172	2333	2	
173	2343	2	
174	2351	2	
175	2389	2	
176	2424	2	
177	2427	2	
178	2432	2	
179	2435	2	
180	2438	2	
181	2445	2	
182	2574	2	
183	2605	2	
184	2624	2	
185	2625	2	
186	2656	2	
187	2663	2	
188	2674	2	
189	2685	2	
190	2707	2	
191	2709	2	
192	2733	2	
193	2750	2	
194	2756	2	
195	2760	2	
196	2784	2	
197	2792	2	
198	2793	2	
199	2814	2	
200	2815	2	
201	2819	2	
202	2820	2	
203	2831	2	
204	2843	2	
205	2860	2	
206	2875	2	
207	2883	2	
208	2890	2	
209	2893	2	
210	2894	2	
211	2897	2	
212	2934	2	
213	2953	2	
214	2954	2	
215	2982	2	
216	2987	2	
217	2988	2	
218	2990	2	
219	2998	2	
220	3000	2	
221	3002	2	
222	3007	2	
223	3008	2	
224	3014	2	
225	3019	2	
226	3022	2	
227	3026	2	
228	3061	2	
229	3068	2	
230	3071	2	
231	3075	2	
232	3081	2	
233	3084	2	
234	3087	2	
235	3091	2	
236	3096	2	
237	3099	2	
238	3105	2	
239	3108	2	
240	3115	2	
241	3163	2	
242	3228	2	
243	3264	2	
244	3298	2	
245	3302	2	
246	3407	2	
247	3430	2	
248	3500	2	
249	3506	2	
250	3529	2	
251	3530	2	
252	3574	2	
253	3662	2	
254	3672	2	
255	3683	2	
256	3686	2	
257	3687	2	
258	3692	2	
259	3693	2	
260	3695	2	
261	3706	2	
262	3711	2	
263	3717	2	
264	3722	2	
265	3727	2	
266	3728	2	
267	3733	2	
268	3734	2	
269	3737	2	
270	3740	2	
271	3766	2	
272	3777	2	
273	3806	2	
274	3817	2	
275	3819	2	
276	3828	2	
277	3836	2	
278	3872	2	
279	3874	2	
280	3922	2	
281	3930	2	
282	3966	2	
283	3967	2	
284	3970	2	
285	3971	2	
286	3978	2	
287	3982	2	
288	3999	2	
289	4009	2	
290	4012	2	
291	4017	2	
292	4018	2	
293	4021	2	
294	4024	2	
295	4025	2	
296	4027	2	
297	4030	2	
298	4033	2	
299	4039	2	
300	4042	2	
301	4046	2	
302	4047	2	
303	4055	2	
304	4058	2	
305	4061	2	
306	4064	2	
307	4067	2	
308	4070	2	
309	4071	2	
310	4076	2	
311	4096	2	
312	4098	2	
313	4104	2	
314	4109	2	
315	4165	2	
316	4172	2	
317	4175	2	
318	4178	2	
319	4202	2	
320	4241	2	
321	4304	2	
322	4307	2	
323	4314	2	
324	4317	2	
325	4321	3	
326	4322	2	
327	4323	2	
328	4325	2	
329	4337	2	
330	4404	2	
331	4407	2	
332	4421	2	
333	4443	2	
334	4459	2	
335	4462	2	
336	4465	2	
337	4466	2	
338	4467	2	
339	4468	3	
340	4469	4	
341	4470	5	
342	4471	5	
343	4472	2	
344	4473	2	
345	4477	2	
346	4502	2	
347	4546	2	
348	4595	2	
349	4601	2	
350	4607	3	
351	4608	2	
352	4609	2	
353	4610	4	
354	4611	10	
355	4613	3	
356	4614	4	
357	4617	2	
358	4618	2	
359	4621	2	
360	4624	2	
361	4625	2	
362	4626	2	
363	4628	2	
364	4634	2	
365	4654	2	
366	4661	2	
367	4663	2	
368	4748	2	
369	4749	4	
370	4750	4	
371	4751	3	
372	4752	6	
373	4753	7	
374	4754	8	
375	4755	6	
376	4756	5	
377	4757	5	
378	4758	6	
379	4759	5	
380	4760	3	
381	4762	4	
382	4763	4	
383	4766	4	
384	4767	2	
385	4768	2	
386	4770	2	
387	4771	2	
388	4775	2	
389	4777	2	
390	4833	2	
391	4836	2	
392	4852	2	
393	4871	2	
394	4872	2	
395	4929	3	
396	4930	3	
397	4931	2	
398	4934	2	
399	4935	2	
400	4936	3	
401	4937	3	
402	4938	2	
403	4939	2	
404	4940	2	
405	4941	3	
406	4942	4	
407	4943	7	
408	4944	10	
409	4945	10	
410	4946	6	
411	4947	6	
412	4948	6	
413	4949	9	
414	4950	8	
415	4951	8	
416	4952	10	
417	4953	10	
418	4954	4	
419	4955	4	
420	4956	2	
421	4957	2	
422	4958	2	
423	4959	4	
424	4960	4	
425	4961	3	
426	4962	3	
427	4963	2	
428	4966	2	
429	4967	2	
430	4969	2	
431	4970	2	
432	4974	2	
433	4979	2	
434	5045	2	
