This run aims to check if discrepancy is less than 0.0066
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.557235505764,     	0.004015330084,     	0.301288980507,     	1.553892684953,     	0,     	11,    	12,    	
2,     	1.545739747344,     	0.009165668475,     	0.370924950313,     	1.538218367939,     	12,    	21,    	10,    	
3,     	1.531221422886,     	0.00802963095,      	0.203983996412,     	1.524456082595,     	22,    	38,    	17,    	
4,     	1.517436377007,     	0.008178539286,     	0.157668874466,     	1.510509057049,     	39,    	60,    	22,    	
5,     	1.503596482435,     	0.008061102026,     	0.12219157786,      	1.496726698493,     	61,    	87,    	27,    	
6,     	1.490050471034,     	0.007625997537,     	0.09458240209,      	1.483536015615,     	88,    	121,   	34,    	
7,     	1.476622470011,     	0.008038754078,     	0.08783805926,      	1.4696777198,       	122,   	158,   	37,    	
8,     	1.46300847377,      	0.007873020969,     	0.075523454637,     	1.456131640136,     	159,   	200,   	42,    	
9,     	1.449471368027,     	0.007885201968,     	0.06725468474,      	1.44266358871,      	201,   	248,   	48,    	
10,    	1.435734594467,     	0.008120268841,     	0.061794574615,     	1.428761476508,     	249,   	301,   	53,    	
11,    	1.42193841541,      	0.007905740124,     	0.054989438781,     	1.415025140729,     	302,   	359,   	58,    	
12,    	1.408266685535,     	0.007768845374,     	0.048015267457,     	1.40157056305,      	360,   	423,   	64,    	
13,    	1.394881281845,     	0.007738892795,     	0.047492531877,     	1.388171891007,     	424,   	493,   	70,    	
14,    	1.381297122577,     	0.007919847698,     	0.042047850605,     	1.374479180624,     	494,   	567,   	74,    	
15,    	1.367790176063,     	0.007717136839,     	0.040532873692,     	1.361050221892,     	568,   	646,   	79,    	
16,    	1.354510750661,     	0.007589193118,     	0.038534318594,     	1.347857054823,     	647,   	731,   	85,    	
17,    	1.341087970974,     	0.007902279852,     	0.037670759025,     	1.334277744515,     	732,   	819,   	88,    	
18,    	1.327346384549,     	0.008018117149,     	0.034936028863,     	1.32043481191,      	820,   	912,   	93,    	
19,    	1.313343546887,     	0.008163633361,     	0.034200326867,     	1.30626597082,      	913,   	1007,  	95,    	
20,    	1.298538877934,     	0.008884820164,     	0.0355574848,       	1.290879693453,     	1008,  	1101,  	94,    	
21,    	1.282781468371,     	0.009414987184,     	0.036313474247,     	1.274636522367,     	1102,  	1193,  	92,    	
22,    	1.266178282491,     	0.009774694159,     	0.035299214418,     	1.257751071043,     	1194,  	1288,  	95,    	
23,    	1.25010886754,      	0.008826427358,     	0.029695799639,     	1.242385665508,     	1289,  	1396,  	108,   	
24,    	1.234932100621,     	0.008580690001,     	0.027212435699,     	1.227496433501,     	1397,  	1513,  	117,   	
25,    	1.21999985103,      	0.008627108066,     	0.026469421748,     	1.212494020269,     	1514,  	1634,  	121,   	
26,    	1.204280330275,     	0.009511833598,     	0.026543084586,     	1.196022598397,     	1635,  	1750,  	116,   	
27,    	1.18724114208,      	0.010149342693,     	0.029120937981,     	1.178474972496,     	1751,  	1864,  	114,   	
28,    	1.170813602412,     	0.009017322441,     	0.024489471972,     	1.162945430415,     	1865,  	1995,  	131,   	
29,    	1.155917011524,     	0.008101833113,     	0.02073448991,      	1.148919209183,     	1996,  	2141,  	146,   	
30,    	1.142270909301,     	0.007665304342,     	0.022826671952,     	1.135264939565,     	2142,  	2291,  	150,   	
31,    	1.128296951288,     	0.008043043948,     	0.01914905525,      	1.121284109201,     	2292,  	2444,  	153,   	
32,    	1.114644287998,     	0.007668918832,     	0.017409921605,     	1.107731150277,     	2445,  	2602,  	158,   	
33,    	1.100382836984,     	0.008537597579,     	0.020586800229,     	1.09300693486,      	2603,  	2763,  	161,   	
34,    	1.085279633264,     	0.00891051012,      	0.019094292027,     	1.077581664113,     	2764,  	2920,  	157,   	
35,    	1.069462446891,     	0.009412572003,     	0.019585531908,     	1.061331068625,     	2921,  	3074,  	154,   	
36,    	1.054089921876,     	0.008492506652,     	0.017954750897,     	1.046323667007,     	3075,  	3230,  	156,   	
37,    	1.038563468348,     	0.00900943086,      	0.017954432813,     	1.030778248675,     	3231,  	3400,  	170,   	
38,    	1.023570858546,     	0.008329130427,     	0.016007882726,     	1.016371811195,     	3401,  	3583,  	183,   	
39,    	1.009352356062,     	0.008111661462,     	0.015235916518,     	1.002340489726,     	3584,  	3774,  	191,   	
40,    	0.995153034249,     	0.008326949155,     	0.01529650997,      	0.987954998971,     	3775,  	3971,  	197,   	
41,    	0.98214368336,      	0.006721744198,     	0.01659327428,      	0.975604714359,     	3972,  	4172,  	201,   	
42,    	0.968869556975,     	0.007787358004,     	0.01420663985,      	0.962136507784,     	4173,  	4376,  	204,   	
43,    	0.955002717715,     	0.008272145075,     	0.016077299171,     	0.94785087783,      	4377,  	4584,  	208,   	
44,    	0.940918661338,     	0.008004940294,     	0.015037826747,     	0.933878804691,     	4585,  	4797,  	213,   	
45,    	0.926646449498,     	0.008383892376,     	0.016137243985,     	0.919397442593,     	4798,  	5009,  	212,   	
46,    	0.912287170319,     	0.008226761752,     	0.015451332675,     	0.905112999511,     	5010,  	5222,  	213,   	
47,    	0.89827901628,      	0.007907462091,     	0.015851795619,     	0.89129554544,      	5223,  	5438,  	216,   	
48,    	0.883867725124,     	0.008607971609,     	0.01508122683,      	0.876424250039,     	5439,  	5656,  	218,   	
49,    	0.870182655406,     	0.007204922233,     	0.015173634919,     	0.863578700926,     	5657,  	5879,  	223,   	
50,    	0.857533726776,     	0.007033406334,     	0.013780215013,     	0.851375612136,     	5880,  	6114,  	235,   	
51,    	0.845683777219,     	0.006574126691,     	0.013572651128,     	0.839996492439,     	6115,  	6363,  	249,   	
52,    	0.834218938394,     	0.006680944256,     	0.013060730307,     	0.828439202199,     	6364,  	6618,  	255,   	
53,    	0.822097135094,     	0.007492135368,     	0.013607108053,     	0.815616276799,     	6619,  	6879,  	261,   	
54,    	0.810568345171,     	0.006008920742,     	0.01216723695,      	0.80517695771,      	6880,  	7140,  	261,   	
55,    	0.799724191576,     	0.006534734042,     	0.01015691867,      	0.793936148579,     	7141,  	7390,  	250,   	
56,    	0.787491906706,     	0.007457612688,     	0.013041615194,     	0.781040375877,     	7391,  	7638,  	248,   	
57,    	0.776305080015,     	0.005703721144,     	0.011859382888,     	0.771232712712,     	7639,  	7891,  	253,   	
58,    	0.766062965405,     	0.005984346568,     	0.012775479148,     	0.760884660477,     	7892,  	8153,  	262,   	
59,    	0.753845507225,     	0.008144381364,     	0.012867820193,     	0.746800011122,     	8154,  	8417,  	264,   	
60,    	0.739832514476,     	0.008062681382,     	0.011236639863,     	0.732857407004,     	8418,  	8685,  	268,   	
61,    	0.727115154314,     	0.006628359385,     	0.012067339575,     	0.721379692055,     	8686,  	8961,  	276,   	
62,    	0.716362960328,     	0.005789864036,     	0.010306062045,     	0.711079187337,     	8962,  	9243,  	282,   	
63,    	0.705651677929,     	0.006270907326,     	0.011278628151,     	0.700168308979,     	9244,  	9521,  	278,   	
64,    	0.695073625216,     	0.005891150183,     	0.010264922523,     	0.689753533031,     	9522,  	9795,  	274,   	
65,    	0.683504009348,     	0.007238943253,     	0.01207022153,      	0.677240208148,     	9796,  	10070, 	275,   	
66,    	0.672145816742,     	0.005904221056,     	0.011663717526,     	0.666609825494,     	10071, 	10353, 	283,   	
67,    	0.660931561621,     	0.006557551192,     	0.009833390731,     	0.655231290529,     	10354, 	10645, 	292,   	
68,    	0.64926116543,      	0.006901043858,     	0.010526308038,     	0.643289181184,     	10646, 	10941, 	296,   	
69,    	0.637247462046,     	0.006980778247,     	0.009919370989,     	0.631206415741,     	10942, 	11238, 	297,   	
70,    	0.626191345875,     	0.005824721548,     	0.011096276394,     	0.621051513222,     	11239, 	11532, 	294,   	
71,    	0.615040798244,     	0.00693843841,      	0.01107261177,      	0.609036161484,     	11533, 	11821, 	289,   	
72,    	0.603237571881,     	0.006694670295,     	0.011063745257,     	0.597373239765,     	11822, 	12114, 	293,   	
73,    	0.591369933978,     	0.006963466639,     	0.011131678646,     	0.585343441084,     	12115, 	12410, 	296,   	
74,    	0.57886813863,      	0.007484425264,     	0.009688063543,     	0.572390982181,     	12411, 	12708, 	298,   	
75,    	0.565910114894,     	0.007647134908,     	0.010268396172,     	0.559292112866,     	12709, 	13011, 	303,   	
76,    	0.552372041455,     	0.007996960293,     	0.01092416338,      	0.545451361052,     	13012, 	13315, 	304,   	
