Point's Coordinates for twisted_polar_coordinates_45

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.069729276744,     	0.001947715059,     	-0.99756405026,     	0.027925268032,     	-1.500983156715,    	1.0,                	
2,     	0.019695144421,     	0.066918360077,     	-0.99756405026,     	1.284562329468,     	-1.500983156715,    	1.0,                	
3,     	-0.057557008079,    	0.039410105941,     	-0.99756405026,     	2.541199390904,     	-1.500983156715,    	1.0,                	
4,     	-0.055267331704,    	-0.042561575106,    	-0.99756405026,     	3.79783645234,      	-1.500983156715,    	1.0,                	
5,     	0.023399918618,     	-0.065714605971,    	-0.99756405026,     	5.054473513776,     	-1.500983156715,    	1.0,                	
6,     	0.13912825624,      	0.003532753368,     	-0.990268068742,    	0.025386607302,     	-1.431169986635,    	1.0,                	
7,     	0.11513218641,      	0.078190355436,     	-0.990268068742,    	0.596585271591,     	-1.431169986635,    	1.0,                	
8,     	0.05458246088,      	0.12802307212,      	-0.990268068742,    	1.16778393588,      	-1.431169986635,    	1.0,                	
9,     	-0.023296810318,    	0.137209367974,     	-0.990268068742,    	1.738982600169,     	-1.431169986635,    	1.0,                	
10,    	-0.093779508848,    	0.102832658971,     	-0.990268068742,    	2.310181264458,     	-1.431169986635,    	1.0,                	
11,    	-0.134487875933,    	0.035807307326,     	-0.990268068742,    	2.881379928747,     	-1.431169986635,    	1.0,                	
12,    	-0.132497292655,    	-0.042586611393,    	-0.990268068742,    	3.452578593036,     	-1.431169986635,    	1.0,                	
13,    	-0.08843975514,     	-0.107459581898,    	-0.990268068742,    	4.023777257325,     	-1.431169986635,    	1.0,                	
14,    	-0.016303220254,    	-0.138214894422,    	-0.990268068742,    	4.594975921614,     	-1.431169986635,    	1.0,                	
15,    	0.06100947187,      	-0.125087954548,    	-0.990268068742,    	5.166174585903,     	-1.431169986635,    	1.0,                	
16,    	0.118952087747,     	-0.072246472934,    	-0.990268068742,    	5.737373250192,     	-1.431169986635,    	1.0,                	
17,    	0.207840444674,     	0.005442493583,     	-0.978147600734,    	0.02617993878,      	-1.361356816556,    	1.0,                	
18,    	0.189936780737,     	0.084565303179,     	-0.978147600734,    	0.418879020479,     	-1.361356816556,    	1.0,                	
19,    	0.143116963715,     	0.150813811953,     	-0.978147600734,    	0.811578102177,     	-1.361356816556,    	1.0,                	
20,    	0.074508886325,     	0.194102284987,     	-0.978147600734,    	1.204277183876,     	-1.361356816556,    	1.0,                	
21,    	-0.005442493583,    	0.207840444674,     	-0.978147600734,    	1.596976265575,     	-1.361356816556,    	1.0,                	
22,    	-0.084565303179,    	0.189936780737,     	-0.978147600734,    	1.989675347274,     	-1.361356816556,    	1.0,                	
23,    	-0.150813811953,    	0.143116963715,     	-0.978147600734,    	2.382374428972,     	-1.361356816556,    	1.0,                	
24,    	-0.194102284987,    	0.074508886325,     	-0.978147600734,    	2.775073510671,     	-1.361356816556,    	1.0,                	
25,    	-0.207840444674,    	-0.005442493583,    	-0.978147600734,    	3.16777259237,      	-1.361356816556,    	1.0,                	
26,    	-0.189936780737,    	-0.084565303179,    	-0.978147600734,    	3.560471674068,     	-1.361356816556,    	1.0,                	
27,    	-0.143116963715,    	-0.150813811953,    	-0.978147600734,    	3.953170755767,     	-1.361356816556,    	1.0,                	
