This run aims to check if discrepancy is less than 0.0175
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.035226496547,     	0.0,                	0.99937935437,      	0.0,                	1.535562540714,     	1.0,                	0.004338011159,     	0.010327716727,     	0.010327716727,     	Normal,             	
1,     	0.033712554724,     	0.010216149614,     	0.99937935437,      	0.294240649066,     	1.535562540714,     	1.0,                	0.004357845225,     	0.010747603956,     	0.010747603956,     	Normal,             	
2,     	0.029063005472,     	0.019905973273,     	0.99937935437,      	0.600536567657,     	1.535562540714,     	1.0,                	0.004308133267,     	0.01028956252,      	0.01028956252,      	Normal,             	
3,     	0.022071032397,     	0.027454973828,     	0.99937935437,      	0.893682321779,     	1.535562540714,     	1.0,                	0.004378433648,     	0.010535933187,     	0.010535933187,     	Normal,             	
4,     	0.012964645201,     	0.032753992639,     	0.99937935437,      	1.193899643889,     	1.535562540714,     	1.0,                	0.004390946566,     	0.010741079949,     	0.010741079949,     	Normal,             	
5,     	0.002491536752,     	0.035138274056,     	0.99937935437,      	1.500008168827,     	1.535562540714,     	1.0,                	0.004329060519,     	0.010613227198,     	0.010613227198,     	Normal,             	
6,     	-0.008087380396,    	0.034285570395,     	0.99937935437,      	1.802444833345,     	1.535562540714,     	1.0,                	0.00429885045,      	0.010531596721,     	0.010531596721,     	Normal,             	
7,     	-0.017861066786,    	0.030362614385,     	0.99937935437,      	2.102537653613,     	1.535562540714,     	1.0,                	0.004399045541,     	0.010636286808,     	0.010636286808,     	Normal,             	
8,     	-0.026109499881,    	0.023647411592,     	0.99937935437,      	2.405636501106,     	1.535562540714,     	1.0,                	0.004355785463,     	0.010538148516,     	0.010538148516,     	Normal,             	
9,     	-0.031935823517,    	0.014866379361,     	0.99937935437,      	2.70591742676,      	1.535562540714,     	1.0,                	0.004377755069,     	0.010558828684,     	0.010558828684,     	Normal,             	
10,    	-0.034906927271,    	0.004734182874,     	0.99937935437,      	3.006792108167,     	1.535562540714,     	1.0,                	0.004405411498,     	0.010644272354,     	0.010644272354,     	Normal,             	
11,    	-0.034727435674,    	-0.005908576012,    	0.99937935437,      	3.310120277502,     	1.535562540714,     	1.0,                	0.004332054939,     	0.010608757977,     	0.010608757977,     	Normal,             	
12,    	0.064516916695,     	0.0,                	0.99791661348,      	0.0,                	1.506234568171,     	1.0,                	0.002303264638,     	0.023015449185,     	0.023015449185,     	Normal,             	
13,    	0.06041170733,      	0.022646371835,     	0.99791661348,      	0.358654299629,     	1.506234568171,     	1.0,                	0.002361256109,     	0.023175829294,     	0.023175829294,     	Normal,             	
14,    	0.048511195063,     	0.042533474974,     	0.99791661348,      	0.7198352637,       	1.506234568171,     	1.0,                	0.00222576299,      	0.024555294719,     	0.024555294719,     	Normal,             	
15,    	0.029105059048,     	0.057578885693,     	0.99791661348,      	1.1027731737,       	1.506234568171,     	1.0,                	0.002359318356,     	0.023418850019,     	0.023418850019,     	Normal,             	
16,    	0.00663429923,      	0.064174906416,     	0.99791661348,      	1.467783853467,     	1.506234568171,     	1.0,                	0.002138206901,     	0.024681722551,     	0.024681722551,     	Normal,             	
17,    	-0.017948735991,    	0.061969955754,     	0.99791661348,      	1.852718041348,     	1.506234568171,     	1.0,                	0.002346937358,     	0.023014558664,     	0.023014558664,     	Normal,             	
18,    	-0.038558284542,    	0.051727084134,     	0.99791661348,      	2.211358313114,     	1.506234568171,     	1.0,                	0.002295555791,     	0.024589148034,     	0.024589148034,     	Normal,             	
19,    	-0.055111159793,    	0.033543890741,     	0.99791661348,      	2.594830724302,     	1.506234568171,     	1.0,                	0.002353091204,     	0.023638231155,     	0.023638231155,     	Normal,             	
20,    	-0.063494186784,    	0.01144206207,      	0.99791661348,      	2.963299750482,     	1.506234568171,     	1.0,                	0.002303171246,     	0.02348076143,      	0.02348076143,      	Normal,             	
21,    	-0.063383818935,    	-0.012038439974,    	0.99791661348,      	3.329286295754,     	1.506234568171,     	1.0,                	0.002235176428,     	0.0249215892,       	0.0249215892,       	Normal,             	
22,    	0.101850370749,     	0.0,                	0.994799729583,     	0.0,                	1.468769038159,     	1.0,                	0.00263133989,      	0.022037647359,     	0.022037647359,     	Normal,             	
23,    	0.099466197292,     	0.021908300209,     	0.994799729583,     	0.216797095516,     	1.468769038159,     	1.0,                	0.002418859583,     	0.022486904842,     	0.022486904842,     	Normal,             	
24,    	0.092234501514,     	0.043200633701,     	0.994799729583,     	0.438031728602,     	1.468769038159,     	1.0,                	0.002665277888,     	0.021781263197,     	0.021781263197,     	Normal,             	
25,    	0.080939640566,     	0.061824530786,     	0.994799729583,     	0.65229687295,      	1.468769038159,     	1.0,                	0.002711156014,     	0.022402455385,     	0.022402455385,     	Normal,             	
26,    	0.065465609039,     	0.078024047927,     	0.994799729583,     	0.87269727433,      	1.468769038159,     	1.0,                	0.002454829804,     	0.022512607522,     	0.022512607522,     	Normal,             	
27,    	0.046725901404,     	0.09049965834,      	0.994799729583,     	1.094185818321,     	1.468769038159,     	1.0,                	0.002628454165,     	0.022171299588,     	0.022171299588,     	Normal,             	
28,    	0.02603542721,      	0.098466514875,     	0.994799729583,     	1.312302949812,     	1.468769038159,     	1.0,                	0.002550402765,     	0.022598047251,     	0.022598047251,     	Normal,             	
29,    	0.003682184997,     	0.101783788176,     	0.994799729583,     	1.534635559149,     	1.468769038159,     	1.0,                	0.002431394451,     	0.022515977985,     	0.022515977985,     	Normal,             	
30,    	-0.018771169273,    	0.100105650319,     	0.994799729583,     	1.756157399439,     	1.468769038159,     	1.0,                	0.002475983533,     	0.022714551177,     	0.022714551177,     	Normal,             	
31,    	-0.040490564953,    	0.093455937059,     	0.994799729583,     	1.979641023711,     	1.468769038159,     	1.0,                	0.002589049661,     	0.022298745551,     	0.022298745551,     	Normal,             	
32,    	-0.059858080843,    	0.082404539799,     	0.994799729583,     	2.199016982919,     	1.468769038159,     	1.0,                	0.002741211706,     	0.022386266033,     	0.022386266033,     	Normal,             	
33,    	-0.076414655516,    	0.067337199557,     	0.994799729583,     	2.41925746262,      	1.468769038159,     	1.0,                	0.002492347304,     	0.022372113943,     	0.022372113943,     	Normal,             	
34,    	-0.089272775987,    	0.04902927176,      	0.994799729583,     	2.639358146281,     	1.468769038159,     	1.0,                	0.002663076021,     	0.022517850535,     	0.022517850535,     	Normal,             	
35,    	-0.097864290416,    	0.028214866351,     	0.994799729583,     	2.860898485234,     	1.468769038159,     	1.0,                	0.002592154467,     	0.021909284947,     	0.021909284947,     	Normal,             	
36,    	-0.101634196124,    	0.006632360059,     	0.994799729583,     	3.076427879698,     	1.468769038159,     	1.0,                	0.002504068751,     	0.022772520372,     	0.022772520372,     	Normal,             	
37,    	-0.100567388771,    	-0.016115158623,    	0.994799729583,     	3.300484245471,     	1.468769038159,     	1.0,                	0.002771255153,     	0.020787752401,     	0.021702654663,     	cover cap,          	
38,    	0.137377538148,     	0.0,                	0.990518759041,     	0.0,                	1.432982965493,     	1.0,                	0.002697609876,     	0.021101517632,     	0.021101517632,     	Normal,             	
39,    	0.135756916421,     	0.02103919275,      	0.990518759041,     	0.153753790118,     	1.432982965493,     	1.0,                	0.002620238911,     	0.021285817643,     	0.021285817643,     	Normal,             	
40,    	0.130877217791,     	0.041758135146,     	0.990518759041,     	0.308853147888,     	1.432982965493,     	1.0,                	0.002421363132,     	0.021991408868,     	0.021991408868,     	Normal,             	
41,    	0.122537112441,     	0.062106715115,     	0.990518759041,     	0.469104657051,     	1.432982965493,     	1.0,                	0.002511346937,     	0.021809968791,     	0.021809968791,     	Normal,             	
42,    	0.111163959148,     	0.080716554524,     	0.990518759041,     	0.628031209827,     	1.432982965493,     	1.0,                	0.002511625337,     	0.021982528247,     	0.021982528247,     	Normal,             	
43,    	0.096866295324,     	0.097414109953,     	0.990518759041,     	0.788217867095,     	1.432982965493,     	1.0,                	0.00267907547,      	0.021878535469,     	0.021878535469,     	Normal,             	
44,    	0.080173115548,     	0.111556530652,     	0.990518759041,     	0.947645116097,     	1.432982965493,     	1.0,                	0.002660768685,     	0.021227100076,     	0.021227100076,     	Normal,             	
45,    	0.062030227404,     	0.122575849481,     	0.990518759041,     	1.102315771446,     	1.432982965493,     	1.0,                	0.002695752458,     	0.020937856847,     	0.020937856847,     	Normal,             	
46,    	0.042682182068,     	0.130578785879,     	0.990518759041,     	1.254874738626,     	1.432982965493,     	1.0,                	0.002560021501,     	0.021158640659,     	0.021158640659,     	Normal,             	
47,    	0.022124151379,     	0.135584327684,     	0.990518759041,     	1.409045574395,     	1.432982965493,     	1.0,                	0.002773575838,     	0.020458368321,     	0.020458368321,     	Normal,             	
48,    	0.001743552981,     	0.137366473387,     	0.990518759041,     	1.558104297105,     	1.432982965493,     	1.0,                	0.002836056592,     	0.020717313482,     	0.020717313482,     	Normal,             	
49,    	-0.01893294386,     	0.136066644055,     	0.990518759041,     	1.709053250238,     	1.432982965493,     	1.0,                	0.002399525349,     	0.021803760631,     	0.021803760631,     	Normal,             	
50,    	-0.040222077493,    	0.131357422591,     	0.990518759041,     	1.867934469502,     	1.432982965493,     	1.0,                	0.002609286943,     	0.021266655011,     	0.021266655011,     	Normal,             	
51,    	-0.060013837211,    	0.123575593589,     	0.990518759041,     	2.022893918328,     	1.432982965493,     	1.0,                	0.002650076584,     	0.021216415838,     	0.021216415838,     	Normal,             	
52,    	-0.07832600806,     	0.112861084742,     	0.990518759041,     	2.177486567828,     	1.432982965493,     	1.0,                	0.00260440758,      	0.020980707456,     	0.020980707456,     	Normal,             	
53,    	-0.09459871248,     	0.099617626878,     	0.990518759041,     	2.330358365139,     	1.432982965493,     	1.0,                	0.002533118672,     	0.021335905648,     	0.021335905648,     	Normal,             	
54,    	-0.108882567093,    	0.083768577468,     	0.990518759041,     	2.485823425736,     	1.432982965493,     	1.0,                	0.002801473083,     	0.019666412267,     	0.019666412267,     	Normal,             	
55,    	-0.119728078897,    	0.067363009963,     	0.990518759041,     	2.629101901525,     	1.432982965493,     	1.0,                	0.002540748453,     	0.021978569462,     	0.021978569462,     	Normal,             	
