This run aims to check if discrepancy is less than 0.0068
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
56,    	0.758147981866,     	0.006273390749,     	0.013035175968,     	0.752719706763,     	7348,  	7604,  	257,   	
57,    	0.745562837081,     	0.008276838991,     	0.011892892188,     	0.738402750368,     	7605,  	7865,  	261,   	
58,    	0.731770928297,     	0.007650778006,     	0.013095458445,     	0.725151699176,     	7866,  	8130,  	265,   	
59,    	0.719138878407,     	0.006953500785,     	0.01170948132,      	0.713122237413,     	8131,  	8403,  	273,   	
60,    	0.70795933505,      	0.006061252325,     	0.011709772175,     	0.702556536611,     	8404,  	8681,  	278,   	
61,    	0.697031648677,     	0.006394666549,     	0.011981820627,     	0.691368709311,     	8682,  	8952,  	271,   	
62,    	0.68539442905,      	0.006899590353,     	0.010945448335,     	0.679424050125,     	8953,  	9224,  	272,   	
63,    	0.672714637629,     	0.007750815412,     	0.012262604189,     	0.666008183645,     	9225,  	9495,  	271,   	
64,    	0.659802035461,     	0.007191469045,     	0.011607854622,     	0.653579028974,     	9496,  	9770,  	275,   	
65,    	0.648286769663,     	0.006112277142,     	0.010990465405,     	0.642781489591,     	9771,  	10053, 	283,   	
66,    	0.636308301388,     	0.007478645334,     	0.011681860593,     	0.629836739841,     	10054, 	10339, 	286,   	
67,    	0.624560765637,     	0.006091489846,     	0.012024427518,     	0.619061601989,     	10340, 	10634, 	295,   	
68,    	0.614535222002,     	0.005231815419,     	0.01162626334,      	0.609550958294,     	10635, 	10925, 	291,   	
69,    	0.604419501671,     	0.005926026288,     	0.011974324412,     	0.598927618006,     	10926, 	11212, 	287,   	
70,    	0.593003420974,     	0.006849375703,     	0.010251022493,     	0.586950426082,     	11213, 	11502, 	290,   	
71,    	0.580920241909,     	0.006973786054,     	0.009386704782,     	0.574824637486,     	11503, 	11798, 	296,   	
72,    	0.567736169868,     	0.008215746552,     	0.010560490982,     	0.560626465911,     	11799, 	12094, 	296,   	
73,    	0.553254975065,     	0.008509522289,     	0.011450569468,     	0.545891058409,     	12095, 	12390, 	296,   	
74,    	0.538804656797,     	0.008177500907,     	0.009617168938,     	0.531727690937,     	12391, 	12691, 	301,   	
75,    	0.52462426193,      	0.008239393143,     	0.010940545409,     	0.51749360876,      	12692, 	12994, 	303,   	
76,    	0.510815819271,     	0.007728342306,     	0.01000587788,      	0.504127029396,     	12995, 	13299, 	305,   	
77,    	0.497347236905,     	0.00795889849,      	0.010935921997,     	0.490458890574,     	13300, 	13609, 	310,   	
78,    	0.48364435186,      	0.007880272965,     	0.009445708591,     	0.476724316121,     	13610, 	13920, 	311,   	
79,    	0.469974957571,     	0.007956596363,     	0.009440956295,     	0.463088326239,     	13921, 	14235, 	315,   	
80,    	0.456340659295,     	0.007837332208,     	0.010791192484,     	0.449529421,        	14236, 	14551, 	316,   	
81,    	0.442627505328,     	0.007969956573,     	0.010446484005,     	0.435729047434,     	14552, 	14868, 	317,   	
82,    	0.428351192595,     	0.008533693826,     	0.010705772206,     	0.420964908805,     	14869, 	15185, 	317,   	
83,    	0.414496345964,     	0.007574921932,     	0.008456326786,     	0.407763722334,     	15186, 	15508, 	323,   	
84,    	0.401178303546,     	0.007634551942,     	0.010497466535,     	0.394354774237,     	15509, 	15833, 	325,   	
85,    	0.388098983873,     	0.007300065257,     	0.009231967748,     	0.381779637274,     	15834, 	16162, 	329,   	
86,    	0.375374043286,     	0.007406724095,     	0.009717201858,     	0.368942018927,     	16163, 	16491, 	329,   	
87,    	0.362873167913,     	0.007009571371,     	0.010467934,        	0.356572954747,     	16492, 	16824, 	333,   	
88,    	0.349952545121,     	0.007645386754,     	0.009598989838,     	0.343334080386,     	16825, 	17159, 	335,   	
89,    	0.33709802683,      	0.00724033509,      	0.009439330999,     	0.330630754231,     	17160, 	17498, 	339,   	
90,    	0.324152166659,     	0.007488619916,     	0.010447875705,     	0.317593889145,     	17499, 	17839, 	341,   	
91,    	0.310710181914,     	0.007957277709,     	0.008995041742,     	0.30382148243,      	17840, 	18181, 	342,   	
92,    	0.297491908181,     	0.00733296451,      	0.010074758422,     	0.29089890535,      	18182, 	18528, 	347,   	
93,    	0.28383359316,      	0.008231572902,     	0.009553573215,     	0.276707272381,     	18529, 	18873, 	345,   	
94,    	0.269804595364,     	0.007992895566,     	0.00854984184,      	0.262884716442,     	18874, 	19221, 	348,   	
95,    	0.256352905906,     	0.007557672328,     	0.009678874031,     	0.249809609995,     	19222, 	19572, 	351,   	
96,    	0.24338593248,      	0.007418480663,     	0.009376526255,     	0.236883422605,     	19573, 	19924, 	352,   	
97,    	0.230263625517,     	0.007643453878,     	0.009523683195,     	0.223621514618,     	19925, 	20277, 	353,   	
98,    	0.216994995088,     	0.007668824397,     	0.009288864957,     	0.21033602891,      	20278, 	20631, 	354,   	
99,    	0.203484471437,     	0.007909924325,     	0.008076578794,     	0.196635853981,     	20632, 	20985, 	354,   	
100,   	0.189800654574,     	0.007902508025,     	0.009294312012,     	0.182908555897,     	20986, 	21339, 	354,   	
101,   	0.176553925934,     	0.007346810458,     	0.009694248965,     	0.170094705707,     	21340, 	21697, 	358,   	
102,   	0.163206188491,     	0.007974347066,     	0.008939957543,     	0.156301473597,     	21698, 	22055, 	358,   	
103,   	0.149935863616,     	0.0073595551,       	0.009574074102,     	0.143508481688,     	22056, 	22418, 	363,   	
104,   	0.137306065792,     	0.00716184769,      	0.008831749521,     	0.130922319178,     	22419, 	22782, 	364,   	
105,   	0.124430679602,     	0.007497262639,     	0.008065672056,     	0.117864174708,     	22783, 	23146, 	364,   	
106,   	0.111416642386,     	0.007468226965,     	0.009062562741,     	0.104934791103,     	23147, 	23508, 	362,   	
107,   	0.098190704941,     	0.007836494344,     	0.009567203402,     	0.091404823126,     	23509, 	23871, 	363,   	
108,   	0.084676634474,     	0.007783106588,     	0.008192561609,     	0.077936875127,     	23872, 	24234, 	363,   	
109,   	0.071488258602,     	0.007446260036,     	0.010094996016,     	0.065040074638,     	24235, 	24598, 	364,   	
110,   	0.058442938688,     	0.007627716126,     	0.008587360545,     	0.051837536289,     	24599, 	24963, 	365,   	
111,   	0.045974891182,     	0.006769999777,     	0.008735979584,     	0.040112140701,     	24964, 	25333, 	370,   	
112,   	0.034079637319,     	0.007057056798,     	0.008574540364,     	0.027968233562,     	25334, 	25703, 	370,   	
113,   	0.023761911418,     	0.004875565417,     	0.009108345879,     	0.019385884954,     	25704, 	26080, 	377,   	
114,   	0.013692798261,     	0.006578132639,     	0.007986186402,     	0.007996021917,     	26081, 	26466, 	386,   	
115,   	0.003753946645,     	0.004915742628,     	0.008552558325,     	-0.00050320899,     	26467, 	26870, 	404,   	
