This run aims to check if discrepancy is less than 0.0070
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.556472282082,     	0.004487195044,     	0.328184173596,     	1.552652989666,     	0,     	10,    	11,    	
2,     	1.544032067623,     	0.009592102296,     	0.360382044586,     	1.536151874774,     	11,    	20,    	10,    	
3,     	1.528723959975,     	0.008583194286,     	0.214237862771,     	1.521392834766,     	21,    	36,    	16,    	
4,     	1.514128623545,     	0.008445325026,     	0.156208259668,     	1.506955089392,     	37,    	58,    	22,    	
5,     	1.499568289613,     	0.008647355644,     	0.126195614438,     	1.492152235839,     	59,    	85,    	27,    	
6,     	1.484854515459,     	0.008337195688,     	0.097167516744,     	1.477726876811,     	86,    	118,   	33,    	
7,     	1.470578129755,     	0.008404662394,     	0.085633233583,     	1.463282175625,     	119,   	155,   	37,    	
8,     	1.45620251736,      	0.008198208197,     	0.076547643802,     	1.448990265481,     	156,   	198,   	43,    	
9,     	1.44170898015,      	0.008568420239,     	0.07168979557,      	1.434359183177,     	199,   	246,   	48,    	
10,    	1.427142087225,     	0.008384805464,     	0.058577574991,     	1.419861797711,     	247,   	299,   	53,    	
11,    	1.412691621743,     	0.008270150296,     	0.053135328506,     	1.405471397855,     	300,   	357,   	58,    	
12,    	1.398416258941,     	0.008153840451,     	0.047834049107,     	1.391367491745,     	358,   	422,   	65,    	
13,    	1.384411716916,     	0.008026076967,     	0.045035198706,     	1.37706039175,      	423,   	489,   	67,    	
14,    	1.369940447903,     	0.008360944044,     	0.044864271514,     	1.362615396005,     	490,   	562,   	73,    	
15,    	1.355891553481,     	0.007831971341,     	0.043359410918,     	1.349016940624,     	563,   	641,   	79,    	
16,    	1.342042110421,     	0.008117666893,     	0.03585027079,      	1.335040737173,     	642,   	722,   	81,    	
17,    	1.327629208587,     	0.008543274358,     	0.03767792507,      	1.320267250999,     	723,   	809,   	87,    	
18,    	1.312895685593,     	0.00862086849,      	0.035688728329,     	1.305464970196,     	810,   	900,   	91,    	
19,    	1.297945603867,     	0.008667304477,     	0.034129149835,     	1.290473010575,     	901,   	996,   	96,    	
20,    	1.282573633522,     	0.009084579847,     	0.032840880487,     	1.274718731915,     	997,   	1094,  	98,    	
21,    	1.26632846103,      	0.009688897189,     	0.034335396188,     	1.257877681227,     	1095,  	1189,  	95,    	
22,    	1.248822234105,     	0.010476156955,     	0.033107828423,     	1.239753610323,     	1190,  	1282,  	93,    	
23,    	1.231104134305,     	0.010005103279,     	0.031714268625,     	1.22247479854,      	1283,  	1385,  	103,   	
24,    	1.214501621196,     	0.009258127923,     	0.02757876791,      	1.206512579116,     	1386,  	1501,  	116,   	
25,    	1.198703248917,     	0.009013724714,     	0.024793170409,     	1.190923105269,     	1502,  	1625,  	124,   	
26,    	1.182713714941,     	0.009509290187,     	0.026631022761,     	1.174504388386,     	1626,  	1747,  	122,   	
27,    	1.166128779183,     	0.009971636851,     	0.027253636834,     	1.157447296869,     	1748,  	1866,  	119,   	
