number	direction_ind	# of covercap	
0	26	2	
1	35	2	
2	40	2	
3	58	2	
4	59	2	
5	67	2	
6	73	2	
7	104	2	
8	123	2	
9	140	2	
10	208	2	
11	243	2	
12	288	2	
13	303	2	
14	306	2	
15	310	2	
16	316	2	
17	321	2	
18	323	2	
19	360	2	
20	402	2	
21	419	2	
22	438	2	
23	443	2	
24	451	2	
25	454	2	
26	455	2	
27	457	2	
28	460	2	
29	466	2	
30	471	2	
31	500	2	
32	514	2	
33	520	2	
34	521	2	
35	522	2	
36	532	2	
37	533	2	
38	534	2	
39	535	2	
40	540	2	
41	545	2	
42	546	2	
43	547	2	
44	548	2	
45	638	2	
46	642	2	
47	647	2	
48	844	2	
49	855	2	
50	858	2	
51	915	2	
52	937	2	
53	940	2	
54	942	2	
55	1048	2	
56	1055	2	
57	1150	2	
58	1199	2	
59	1202	2	
60	1203	2	
61	1223	2	
62	1234	2	
63	1238	2	
64	1239	2	
65	1242	2	
66	1245	2	
67	1246	2	
68	1249	2	
69	1253	2	
70	1254	2	
71	1262	2	
72	1263	2	
73	1269	2	
74	1273	2	
75	1274	2	
76	1278	2	
77	1292	2	
78	1301	2	
79	1333	2	
80	1396	2	
81	1407	2	
82	1548	2	
83	1553	2	
84	1555	2	
85	1654	2	
86	1659	2	
87	1661	2	
88	1665	2	
89	1673	2	
90	1787	2	
91	1790	2	
92	1791	2	
93	1792	2	
94	1793	2	
95	1794	2	
96	1917	2	
97	1918	2	
98	1919	2	
99	1923	2	
100	1925	2	
101	2044	2	
102	2048	2	
103	2049	2	
104	2052	2	
105	2053	2	
106	2056	2	
107	2058	2	
108	2094	2	
109	2134	2	
110	2137	2	
111	2171	2	
112	2175	2	
113	2179	2	
114	2183	2	
115	2184	2	
116	2187	2	
117	2188	2	
118	2189	2	
119	2191	2	
120	2192	2	
121	2196	2	
122	2214	2	
123	2254	2	
124	2272	2	
125	2320	2	
126	2322	2	
127	2323	2	
128	2334	2	
129	2364	2	
130	2481	2	
131	2495	2	
132	2518	2	
133	2535	2	
134	2542	2	
135	2544	2	
136	2608	2	
137	2632	2	
138	2784	2	
139	2991	2	
140	2993	2	
141	2996	2	
142	3000	2	
143	3012	2	
144	3013	2	
145	3056	2	
146	3155	2	
147	3300	2	
148	3317	2	
149	3318	2	
150	3327	2	
151	3332	2	
152	3348	2	
153	3477	2	
154	3482	2	
155	3491	2	
156	3492	2	
157	3495	2	
158	3496	3	
159	3500	2	
160	3501	2	
161	3503	2	
162	3504	2	
163	3505	2	
164	3508	2	
165	3513	2	
166	3644	2	
167	3650	2	
168	3654	2	
169	3657	2	
170	3659	2	
171	3660	2	
172	3661	2	
173	3662	2	
174	3664	2	
175	3667	2	
176	3671	2	
177	3675	2	
178	3678	2	
179	3679	2	
180	3681	2	
181	3685	2	
182	3688	2	
183	3689	2	
184	3951	2	
185	4003	2	
186	4006	2	
187	4018	2	
188	4019	2	
189	4020	2	
190	4021	2	
191	4023	2	
192	4072	2	
193	4074	2	
194	4076	2	
195	4077	2	
196	4079	2	
197	4096	2	
198	4146	2	
199	4212	2	
200	4214	2	
201	4215	2	
202	4216	2	
203	4282	2	
204	4349	2	
205	4366	2	
206	4379	2	
207	4382	2	
208	4398	2	
209	4405	2	
210	4407	2	
211	4409	2	
212	4410	2	
213	4411	2	
214	4412	2	
215	4414	2	
216	4417	2	
217	4418	2	
218	4480	2	
219	4482	3	
220	4484	2	
221	4485	2	
222	4512	2	
223	4600	2	
224	4601	2	
225	4602	2	
226	4603	2	
227	4606	2	
228	4679	2	
229	4680	2	
230	4681	2	
231	4682	2	
232	4790	2	
233	4791	3	
234	4792	2	
235	4793	2	
236	4795	2	
237	4800	2	
238	4874	2	
239	4875	2	
240	4876	2	
241	4877	2	
242	4878	2	
243	4919	2	
244	4984	2	
245	4985	2	
246	4986	2	
247	4989	2	
248	5078	2	
249	5079	2	
250	5080	2	
251	5081	2	
252	5400	2	
253	5505	2	
254	5611	2	
255	5770	2	
256	5819	2	
257	5822	2	
258	5926	2	
259	5931	2	
260	6025	2	
261	6032	2	
262	6033	2	
263	6035	2	
264	6037	2	
265	6150	2	
266	6153	2	
267	6154	2	
268	6160	2	
269	6205	2	
270	6213	2	
271	6235	2	
272	6238	2	
273	6247	2	
274	6248	2	
275	6253	2	
276	6255	2	
277	6256	2	
278	6258	2	
279	6259	2	
280	6261	2	
281	6272	2	
282	6309	2	
283	6356	2	
284	6371	2	
285	6373	2	
286	6375	2	
287	6376	2	
288	6378	2	
289	6379	2	
290	6380	2	
291	6381	2	
292	6383	2	
293	6386	2	
294	6391	2	
295	6400	2	
296	6478	2	
297	6479	2	
298	6482	2	
299	6487	2	
300	6603	2	
301	6606	2	
302	6607	2	
303	6678	2	
304	6698	2	
305	6703	2	
306	6706	2	
307	6709	2	
308	6823	2	
309	6825	2	
310	6826	2	
311	6828	2	
312	6829	2	
313	6924	2	
314	6925	2	
315	7055	2	
316	7145	2	
317	7334	2	
318	7336	2	
319	7341	2	
320	7348	2	
321	7359	2	
322	7368	2	
323	7376	2	
324	7377	2	
325	7379	2	
326	7380	2	
327	7381	2	
328	7387	2	
329	7409	2	
330	7427	2	
331	7429	2	
332	7471	2	
