Point's Coordinates for twisted_polar_coordinates_84

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.037387010269,     	0.000559350094,     	-0.999300704788,    	0.014959965017,     	-1.533396414252,    	1.0,                	
2,     	0.01102124799,      	0.035730008426,     	-0.999300704788,    	1.271597026453,     	-1.533396414252,    	1.0,                	
3,     	-0.030575504413,    	0.021523009532,     	-0.999300704788,    	2.528234087889,     	-1.533396414252,    	1.0,                	
4,     	-0.029917948941,    	-0.022428056995,    	-0.999300704788,    	3.784871149325,     	-1.533396414252,    	1.0,                	
5,     	0.012085195094,     	-0.035384311057,    	-0.999300704788,    	5.041508210761,     	-1.533396414252,    	1.0,                	
6,     	0.074723182686,     	0.001016295567,     	-0.997203797181,    	0.013599968197,     	-1.495996501709,    	1.0,                	
7,     	0.062311690553,     	0.041253364806,     	-0.997203797181,    	0.584798632486,     	-1.495996501709,    	1.0,                	
8,     	0.030116676943,     	0.068392782202,     	-0.997203797181,    	1.155997296775,     	-1.495996501709,    	1.0,                	
9,     	-0.011640168802,    	0.073817974489,     	-0.997203797181,    	1.727195961065,     	-1.495996501709,    	1.0,                	
10,    	-0.049701343199,    	0.055806481449,     	-0.997203797181,    	2.298394625354,     	-1.495996501709,    	1.0,                	
11,    	-0.071982692302,    	0.020076824858,     	-0.997203797181,    	2.869593289643,     	-1.495996501709,    	1.0,                	
12,    	-0.071410045205,    	-0.022027081769,    	-0.997203797181,    	3.440791953932,     	-1.495996501709,    	1.0,                	
13,    	-0.048165213315,    	-0.05713754557,     	-0.997203797181,    	4.011990618221,     	-1.495996501709,    	1.0,                	
14,    	-0.009628266516,    	-0.074107242368,    	-0.997203797181,    	4.58318928251,      	-1.495996501709,    	1.0,                	
15,    	0.031965586871,     	-0.06754841333,     	-0.997203797181,    	5.154387946799,     	-1.495996501709,    	1.0,                	
16,    	0.063410592285,     	-0.039543440335,    	-0.997203797181,    	5.725586611088,     	-1.495996501709,    	1.0,                	
17,    	0.111953464594,     	0.001570246626,     	-0.993712209893,    	0.014024967204,     	-1.458596589167,    	1.0,                	
18,    	0.102830607164,     	0.044293454815,     	-0.993712209893,    	0.406724048902,     	-1.458596589167,    	1.0,                	
19,    	0.078052721954,     	0.080273386029,     	-0.993712209893,    	0.799423130601,     	-1.458596589167,    	1.0,                	
20,    	0.041392017377,     	0.104032421901,     	-0.993712209893,    	1.1921222123,       	-1.458596589167,    	1.0,                	
21,    	-0.001570246626,    	0.111953464594,     	-0.993712209893,    	1.584821293998,     	-1.458596589167,    	1.0,                	
22,    	-0.044293454815,    	0.102830607164,     	-0.993712209893,    	1.977520375697,     	-1.458596589167,    	1.0,                	
23,    	-0.080273386029,    	0.078052721954,     	-0.993712209893,    	2.370219457396,     	-1.458596589167,    	1.0,                	
24,    	-0.104032421901,    	0.041392017377,     	-0.993712209893,    	2.762918539095,     	-1.458596589167,    	1.0,                	
25,    	-0.111953464594,    	-0.001570246626,    	-0.993712209893,    	3.155617620793,     	-1.458596589167,    	1.0,                	
26,    	-0.102830607164,    	-0.044293454815,    	-0.993712209893,    	3.548316702492,     	-1.458596589167,    	1.0,                	
27,    	-0.078052721954,    	-0.080273386029,    	-0.993712209893,    	3.941015784191,     	-1.458596589167,    	1.0,                	
28,    	-0.041392017377,    	-0.104032421901,    	-0.993712209893,    	4.333714865889,     	-1.458596589167,    	1.0,                	
29,    	0.001570246626,     	-0.111953464594,    	-0.993712209893,    	4.726413947588,     	-1.458596589167,    	1.0,                	
30,    	0.044293454815,     	-0.102830607164,    	-0.993712209893,    	5.119113029287,     	-1.458596589167,    	1.0,                	
31,    	0.080273386029,     	-0.078052721954,    	-0.993712209893,    	5.511812110986,     	-1.458596589167,    	1.0,                	
32,    	0.104032421901,     	-0.041392017377,    	-0.993712209893,    	5.904511192684,     	-1.458596589167,    	1.0,                	
33,    	0.149028483024,     	0.002026907596,     	-0.988830826225,    	0.013599968197,     	-1.421196676624,    	1.0,                	
34,    	0.142420736471,     	0.043930979161,     	-0.988830826225,    	0.299199300342,     	-1.421196676624,    	1.0,                	
35,    	0.124274908857,     	0.082276024062,     	-0.988830826225,    	0.584798632486,     	-1.421196676624,    	1.0,                	
36,    	0.096061067219,     	0.113955554808,     	-0.988830826225,    	0.870397964631,     	-1.421196676624,    	1.0,                	
37,    	0.060064929212,     	0.136403084223,     	-0.988830826225,    	1.155997296775,     	-1.421196676624,    	1.0,                	
38,    	0.01920268786,      	0.147800046975,     	-0.988830826225,    	1.44159662892,      	-1.421196676624,    	1.0,                	
39,    	-0.023215241059,    	0.147223128922,     	-0.988830826225,    	1.727195961065,     	-1.421196676624,    	1.0,                	
40,    	-0.063752409214,    	0.134719068533,     	-0.988830826225,    	2.012795293209,     	-1.421196676624,    	1.0,                	
41,    	-0.099124736325,    	0.111300870416,     	-0.988830826225,    	2.298394625354,     	-1.421196676624,    	1.0,                	
42,    	-0.126466566816,    	0.07886573771,      	-0.988830826225,    	2.583993957498,     	-1.421196676624,    	1.0,                	
43,    	-0.14356282819,     	0.040041371968,     	-0.988830826225,    	2.869593289643,     	-1.421196676624,    	1.0,                	
44,    	-0.149028483024,    	-0.002026907596,    	-0.988830826225,    	3.155192621787,     	-1.421196676624,    	1.0,                	
45,    	-0.142420736471,    	-0.043930979161,    	-0.988830826225,    	3.440791953932,     	-1.421196676624,    	1.0,                	
46,    	-0.124274908857,    	-0.082276024062,    	-0.988830826225,    	3.726391286076,     	-1.421196676624,    	1.0,                	
47,    	-0.096061067219,    	-0.113955554808,    	-0.988830826225,    	4.011990618221,     	-1.421196676624,    	1.0,                	
48,    	-0.060064929212,    	-0.136403084223,    	-0.988830826225,    	4.297589950365,     	-1.421196676624,    	1.0,                	
49,    	-0.01920268786,     	-0.147800046975,    	-0.988830826225,    	4.58318928251,      	-1.421196676624,    	1.0,                	
50,    	0.023215241059,     	-0.147223128922,    	-0.988830826225,    	4.868788614654,     	-1.421196676624,    	1.0,                	
51,    	0.063752409214,     	-0.134719068533,    	-0.988830826225,    	5.154387946799,     	-1.421196676624,    	1.0,                	
52,    	0.099124736325,     	-0.111300870416,    	-0.988830826225,    	5.439987278943,     	-1.421196676624,    	1.0,                	
53,    	0.126466566816,     	-0.07886573771,     	-0.988830826225,    	5.725586611088,     	-1.421196676624,    	1.0,                	
54,    	0.14356282819,      	-0.040041371968,    	-0.988830826225,    	6.011185943232,     	-1.421196676624,    	1.0,                	
55,    	0.185893771748,     	0.002575131666,     	-0.982566473233,    	0.01385181946,      	-1.383796764081,    	1.0,                	
56,    	0.180289114841,     	0.045375772696,     	-0.982566473233,    	0.246562386393,     	-1.383796764081,    	1.0,                	
57,    	0.164965025086,     	0.085730194075,     	-0.982566473233,    	0.479272953325,     	-1.383796764081,    	1.0,                	
58,    	0.14074762813,      	0.121462878501,     	-0.982566473233,    	0.711983520258,     	-1.383796764081,    	1.0,                	
59,    	0.108942490109,     	0.150647467707,     	-0.982566473233,    	0.944694087191,     	-1.383796764081,    	1.0,                	
60,    	0.071264234249,     	0.171710612936,     	-0.982566473233,    	1.177404654123,     	-1.383796764081,    	1.0,                	
