This run aims to check if discrepancy is less than 0.0094
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.019048901026,     	0.0,                	0.999818553223,     	0.0,                	1.551746273565,     	1.0,                	0.002300833413,     	0.005665771332,     	0.005665771332,     	Normal,             	
1,     	0.01820630741,      	0.005602767243,     	0.999818553223,     	0.298540401326,     	1.551746273565,     	1.0,                	0.002284695188,     	0.00571229247,      	0.00571229247,      	Normal,             	
2,     	0.015726567541,     	0.010748753587,     	0.999818553223,     	0.599550690946,     	1.551746273565,     	1.0,                	0.002270923144,     	0.005783423876,     	0.005783423876,     	Normal,             	
3,     	0.011776140521,     	0.014972746732,     	0.999818553223,     	0.90433836674,      	1.551746273565,     	1.0,                	0.002279618862,     	0.005774882144,     	0.005774882144,     	Normal,             	
4,     	0.006748287118,     	0.017813513165,     	0.999818553223,     	1.208672381854,     	1.551746273565,     	1.0,                	0.002285606126,     	0.005775966396,     	0.005775966396,     	Normal,             	
5,     	0.001099126917,     	0.019017164623,     	0.999818553223,     	1.513063981892,     	1.551746273565,     	1.0,                	0.002291927301,     	0.005755107755,     	0.005755107755,     	Normal,             	
6,     	-0.004630622312,    	0.018477498946,     	0.999818553223,     	1.816347818334,     	1.551746273565,     	1.0,                	0.002291676191,     	0.005733522202,     	0.005733522202,     	Normal,             	
7,     	-0.009919061839,    	0.016262621023,     	0.999818553223,     	2.1184853849,       	1.551746273565,     	1.0,                	0.002284623098,     	0.005712737223,     	0.005712737223,     	Normal,             	
8,     	-0.014294999561,    	0.012590219134,     	0.999818553223,     	2.419519289442,     	1.551746273565,     	1.0,                	0.002270991481,     	0.00569385386,      	0.00569385386,      	Normal,             	
9,     	-0.017377443065,    	0.00780289067,      	0.999818553223,     	2.719550585994,     	1.551746273565,     	1.0,                	0.002251329525,     	0.005766893816,     	0.005766893816,     	Normal,             	
10,    	-0.018916139516,    	0.002245060381,     	0.999818553223,     	3.023460346683,     	1.551746273565,     	1.0,                	0.00225481779,      	0.005793933589,     	0.005793933589,     	Normal,             	
11,    	-0.018716053173,    	-0.00354541731,     	0.999818553223,     	3.328806226398,     	1.551746273565,     	1.0,                	0.002266870928,     	0.00577279786,      	0.00577279786,      	Normal,             	
12,    	0.035184800878,     	0.0,                	0.999380823204,     	0.0,                	1.535604262247,     	1.0,                	0.001138162829,     	0.012608780799,     	0.012608780799,     	Normal,             	
13,    	0.032925567498,     	0.012404725622,     	0.999380823204,     	0.360304513963,     	1.535604262247,     	1.0,                	0.001084722615,     	0.012858482137,     	0.012858482137,     	Normal,             	
14,    	0.026269784203,     	0.023406594172,     	0.999380823204,     	0.727825008572,     	1.535604262247,     	1.0,                	0.001050115514,     	0.012812981837,     	0.012812981837,     	Normal,             	
15,    	0.016146596654,     	0.031261120091,     	0.999380823204,     	1.094030257492,     	1.535604262247,     	1.0,                	0.001051379037,     	0.012841026935,     	0.012841026935,     	Normal,             	
16,    	0.003853790063,     	0.034973111314,     	0.999380823204,     	1.461046167674,     	1.535604262247,     	1.0,                	0.00108227277,      	0.012707659932,     	0.012707659932,     	Normal,             	
17,    	-0.008821100575,    	0.034061098008,     	0.999380823204,     	1.824207562499,     	1.535604262247,     	1.0,                	0.001092377573,     	0.012759220281,     	0.012759220281,     	Normal,             	
18,    	-0.020388089644,    	0.028675704238,     	0.999380823204,     	2.188858969683,     	1.535604262247,     	1.0,                	0.001128210743,     	0.012627784352,     	0.012627784352,     	Normal,             	
19,    	-0.029199625609,    	0.019630386577,     	0.999380823204,     	2.549712488908,     	1.535604262247,     	1.0,                	0.001076599745,     	0.012731099359,     	0.012731099359,     	Normal,             	
20,    	-0.034273902853,    	0.007954231331,     	0.999380823204,     	2.9135512207,       	1.535604262247,     	1.0,                	0.001089952077,     	0.012747923906,     	0.012747923906,     	Normal,             	
21,    	-0.03485855921,     	-0.004780278509,    	0.999380823204,     	3.277876163069,     	1.535604262247,     	1.0,                	0.001066690745,     	0.012832113069,     	0.012832113069,     	Normal,             	
22,    	0.055456110254,     	0.0,                	0.998461125851,     	0.0,                	1.515311752361,     	1.0,                	0.001425667756,     	0.011289366503,     	0.011289366503,     	Normal,             	
23,    	0.054307005174,     	0.011230732548,     	0.998461125851,     	0.203926164273,     	1.515311752361,     	1.0,                	0.00130552825,      	0.011810709209,     	0.011810709209,     	Normal,             	
24,    	0.05069712464,      	0.022476247857,     	0.998461125851,     	0.41730472702,      	1.515311752361,     	1.0,                	0.001306193571,     	0.011486836975,     	0.011486836975,     	Normal,             	
25,    	0.04497900311,      	0.032438702868,     	0.998461125851,     	0.624810654071,     	1.515311752361,     	1.0,                	0.001392886001,     	0.011316326588,     	0.011316326588,     	Normal,             	
26,    	0.037457667455,     	0.040893805317,     	0.998461125851,     	0.829225514335,     	1.515311752361,     	1.0,                	0.001307227615,     	0.011278966912,     	0.011289366503,     	cover cap,          	
27,    	0.028399870505,     	0.047632210948,     	0.998461125851,     	1.033151678608,     	1.515311752361,     	1.0,                	0.001310527056,     	0.011348336666,     	0.011348336666,     	Normal,             	
28,    	0.018109107505,     	0.052416031802,     	0.998461125851,     	1.2381467902,       	1.515311752361,     	1.0,                	0.001346472398,     	0.011367911829,     	0.011367911829,     	Normal,             	
29,    	0.007040487837,     	0.055007378555,     	0.998461125851,     	1.443496752152,     	1.515311752361,     	1.0,                	0.001316110443,     	0.011345997911,     	0.011345997911,     	Normal,             	
30,    	-0.004302014596,    	0.055288993795,     	0.998461125851,     	1.648449468212,     	1.515311752361,     	1.0,                	0.00138022888,      	0.011380711887,     	0.011380711887,     	Normal,             	
31,    	-0.015497950171,    	0.053246537024,     	0.998461125851,     	1.854031467763,     	1.515311752361,     	1.0,                	0.001302271527,     	0.01155993102,      	0.01155993102,      	Normal,             	
32,    	-0.026200130576,    	0.048876715543,     	0.998461125851,     	2.062862618942,     	1.515311752361,     	1.0,                	0.001311552577,     	0.011363814974,     	0.011363814974,     	Normal,             	
33,    	-0.035612940963,    	0.042509982363,     	0.998461125851,     	2.268138314297,     	1.515311752361,     	1.0,                	0.001310917448,     	0.011290323644,     	0.011290323644,     	Normal,             	
34,    	-0.043484541453,    	0.034416199952,     	0.998461125851,     	2.472081828119,     	1.515311752361,     	1.0,                	0.001372290023,     	0.011384391935,     	0.011384391935,     	Normal,             	
35,    	-0.049596131897,    	0.02481136565,      	0.998461125851,     	2.677730539559,     	1.515311752361,     	1.0,                	0.001312905717,     	0.011277053708,     	0.011289366503,     	cover cap,          	
36,    	-0.05359314221,     	0.014253254805,     	0.998461125851,     	2.881656703832,     	1.515311752361,     	1.0,                	0.001424222232,     	0.011291992799,     	0.011291992799,     	Normal,             	
37,    	-0.055369295145,    	0.003101825206,     	0.998461125851,     	3.085630473503,     	1.515311752361,     	1.0,                	0.001283008535,     	0.011709111303,     	0.011709111303,     	Normal,             	
38,    	-0.054786353544,    	-0.008592766134,    	0.998461125851,     	3.297166608797,     	1.515311752361,     	1.0,                	0.001340258198,     	0.011381979128,     	0.011381979128,     	Normal,             	
39,    	0.074792692496,     	0.0,                	0.997199104066,     	0.0,                	1.495933727122,     	1.0,                	0.001405048445,     	0.01128290954,      	0.01128290954,      	Normal,             	
40,    	0.073941646469,     	0.011250767456,     	0.997199104066,     	0.150999187422,     	1.495933727122,     	1.0,                	0.001418786375,     	0.011063318293,     	0.011217578072,     	cover cap,          	
41,    	0.071427335283,     	0.022182935451,     	0.997199104066,     	0.301122393146,     	1.495933727122,     	1.0,                	0.00136349302,      	0.011251556798,     	0.011251556798,     	Normal,             	
42,    	0.067291422248,     	0.03264676619,      	0.997199104066,     	0.45170119105,      	1.495933727122,     	1.0,                	0.001377501361,     	0.01137830165,      	0.01137830165,      	Normal,             	
43,    	0.061560526857,     	0.042476445048,     	0.997199104066,     	0.603979473405,     	1.495933727122,     	1.0,                	0.001350451249,     	0.01131772785,      	0.01131772785,      	Normal,             	
44,    	0.054446548937,     	0.051278847098,     	0.997199104066,     	0.755445525813,     	1.495933727122,     	1.0,                	0.001356381667,     	0.011401438329,     	0.011401438329,     	Normal,             	
45,    	0.046019695755,     	0.058958752137,     	0.997199104066,     	0.908034052947,     	1.495933727122,     	1.0,                	0.001370956521,     	0.011324861156,     	0.011324861156,     	Normal,             	
46,    	0.036590431655,     	0.065231029136,     	0.997199104066,     	1.059595754076,     	1.495933727122,     	1.0,                	0.001367169651,     	0.011419490111,     	0.011419490111,     	Normal,             	
47,    	0.026233405108,     	0.070041097274,     	0.997199104066,     	1.212426344048,     	1.495933727122,     	1.0,                	0.001410774815,     	0.011223408596,     	0.011223408596,     	Normal,             	
48,    	0.015457285073,     	0.073177996618,     	0.997199104066,     	1.362627725815,     	1.495933727122,     	1.0,                	0.001356181181,     	0.011276631275,     	0.011276631275,     	Normal,             	
49,    	0.004279811481,     	0.07467014172,      	0.997199104066,     	1.513542731321,     	1.495933727122,     	1.0,                	0.001342378698,     	0.011371453243,     	0.011371453243,     	Normal,             	
50,    	-0.007089623777,    	0.07445592042,      	0.997199104066,     	1.665729182593,     	1.495933727122,     	1.0,                	0.001348451531,     	0.011311918703,     	0.011311918703,     	Normal,             	
51,    	-0.01823727653,     	0.072535154205,     	0.997199104066,     	1.817117341875,     	1.495933727122,     	1.0,                	0.001353327327,     	0.011332441581,     	0.011332441581,     	Normal,             	
52,    	-0.028986732617,    	0.068947198515,     	0.997199104066,     	1.968780687401,     	1.495933727122,     	1.0,                	0.001369016343,     	0.011237606016,     	0.011237606016,     	Normal,             	
53,    	-0.0389895898,      	0.06382600362,      	0.997199104066,     	2.119172430052,     	1.495933727122,     	1.0,                	0.00136822372,      	0.011337103584,     	0.011337103584,     	Normal,             	
54,    	-0.048188607761,    	0.057199693469,     	0.997199104066,     	2.270898287626,     	1.495933727122,     	1.0,                	0.001331811069,     	0.011386505343,     	0.011386505343,     	Normal,             	
55,    	-0.056313033373,    	0.049221835837,     	0.997199104066,     	2.423286574667,     	1.495933727122,     	1.0,                	0.001377109074,     	0.011381849824,     	0.011381849824,     	Normal,             	
56,    	-0.063129772097,    	0.040107090718,     	0.997199104066,     	2.57561243502,      	1.495933727122,     	1.0,                	0.001350623685,     	0.011292178287,     	0.011292178287,     	Normal,             	
57,    	-0.068448332623,    	0.030145855634,     	0.997199104066,     	2.726735902599,     	1.495933727122,     	1.0,                	0.001378495664,     	0.011351797862,     	0.011351797862,     	Normal,             	
58,    	-0.072222185974,    	0.019439719749,     	0.997199104066,     	2.87865879439,      	1.495933727122,     	1.0,                	0.001354544946,     	0.011140016075,     	0.011217578072,     	cover cap,          	
59,    	-0.07431728199,     	0.008419527805,     	0.997199104066,     	3.028782000115,     	1.495933727122,     	1.0,                	0.001366684319,     	0.011216018859,     	0.011217578072,     	cover cap,          	
60,    	-0.07474063435,     	-0.002790058742,    	0.997199104066,     	3.178905205839,     	1.495933727122,     	1.0,                	0.001324532521,     	0.011374098814,     	0.011374098814,     	Normal,             	
61,    	0.093592287584,     	0.0,                	0.995610608473,     	0.0,                	1.477066860597,     	1.0,                	0.001409566624,     	0.011499836753,     	0.011499836753,     	Normal,             	
62,    	0.092885785752,     	0.011478113979,     	0.995610608473,     	0.122949053291,     	1.477066860597,     	1.0,                	0.001318796686,     	0.011848092715,     	0.011848092715,     	Normal,             	
63,    	0.090691375482,     	0.023121217712,     	0.995610608473,     	0.249626354698,     	1.477066860597,     	1.0,                	0.001255103112,     	0.012018700846,     	0.012018700846,     	Normal,             	
64,    	0.086980604305,     	0.034552724494,     	0.995610608473,     	0.378130258542,     	1.477066860597,     	1.0,                	0.001275180897,     	0.012007191982,     	0.012007191982,     	Normal,             	
65,    	0.081841071275,     	0.045404353843,     	0.995610608473,     	0.506510940291,     	1.477066860597,     	1.0,                	0.001321476485,     	0.011801314277,     	0.011801314277,     	Normal,             	
66,    	0.075476686693,     	0.055342443577,     	0.995610608473,     	0.632687430602,     	1.477066860597,     	1.0,                	0.001334425373,     	0.011734375733,     	0.011734375733,     	Normal,             	
67,    	0.067958402477,     	0.064351937252,     	0.995610608473,     	0.758147289013,     	1.477066860597,     	1.0,                	0.001389781007,     	0.011488839622,     	0.011499836753,     	cover cap,          	
68,    	0.059553312413,     	0.072200549,        	0.995610608473,     	0.881096342304,     	1.477066860597,     	1.0,                	0.001353267564,     	0.011845648282,     	0.011845648282,     	Normal,             	
69,    	0.0499564635,       	0.079144602152,     	0.995610608473,     	1.007747473357,     	1.477066860597,     	1.0,                	0.001260871072,     	0.0119189887,       	0.0119189887,       	Normal,             	
70,    	0.039492744578,     	0.084851867516,     	0.995610608473,     	1.135183804076,     	1.477066860597,     	1.0,                	0.00129317449,      	0.011989792895,     	0.011989792895,     	Normal,             	
71,    	0.02832091561,      	0.089204495595,     	0.995610608473,     	1.263378199728,     	1.477066860597,     	1.0,                	0.001307750367,     	0.011814354536,     	0.011814354536,     	Normal,             	
72,    	0.016857252086,     	0.092061660573,     	0.995610608473,     	1.389694298571,     	1.477066860597,     	1.0,                	0.001315908565,     	0.011737701749,     	0.011737701749,     	Normal,             	
73,    	0.00520166375,      	0.093447626987,     	0.995610608473,     	1.515189764325,     	1.477066860597,     	1.0,                	0.001345745755,     	0.011480835986,     	0.011499836753,     	cover cap,          	
74,    	-0.006297975017,    	0.093380146744,     	0.995610608473,     	1.638138817616,     	1.477066860597,     	1.0,                	0.001271058837,     	0.011974817345,     	0.011974817345,     	Normal,             	
75,    	-0.018169626164,    	0.091811660372,     	0.995610608473,     	1.766172876046,     	1.477066860597,     	1.0,                	0.00132841973,      	0.011848194989,     	0.011848194989,     	Normal,             	
76,    	-0.029623505374,    	0.088780427036,     	0.995610608473,     	1.892851272416,     	1.477066860597,     	1.0,                	0.001325019386,     	0.011837636333,     	0.011837636333,     	Normal,             	
77,    	-0.040593106568,    	0.084330990712,     	0.995610608473,     	2.019416626857,     	1.477066860597,     	1.0,                	0.001274952371,     	0.012036732956,     	0.012036732956,     	Normal,             	
78,    	-0.051080608122,    	0.078423770435,     	0.995610608473,     	2.1481135963,       	1.477066860597,     	1.0,                	0.001297156386,     	0.012029021282,     	0.012029021282,     	Normal,             	
79,    	-0.060717352666,    	0.071224429661,     	0.995610608473,     	2.2767279985,       	1.477066860597,     	1.0,                	0.00133927046,      	0.011664141183,     	0.011664141183,     	Normal,             	
80,    	-0.069105071971,    	0.06311897752,      	0.995610608473,     	2.401435955894,     	1.477066860597,     	1.0,                	0.001364076723,     	0.011692502592,     	0.011692502592,     	Normal,             	
81,    	-0.076435858357,    	0.054009960678,     	0.995610608473,     	2.52644753626,      	1.477066860597,     	1.0,                	0.001309900139,     	0.011831837057,     	0.011831837057,     	Normal,             	
82,    	-0.082639296825,    	0.043934757488,     	0.995610608473,     	2.652950803301,     	1.477066860597,     	1.0,                	0.001380433073,     	0.011849002205,     	0.011849002205,     	Normal,             	
83,    	-0.087528106913,    	0.033141315536,     	0.995610608473,     	2.77963784181,      	1.477066860597,     	1.0,                	0.001243977126,     	0.01195756245,      	0.01195756245,      	Normal,             	
84,    	-0.091039298856,    	0.021710881122,     	0.995610608473,     	2.907487160005,     	1.477066860597,     	1.0,                	0.001297860998,     	0.011994175215,     	0.011994175215,     	Normal,             	
85,    	-0.093068322334,    	0.009889573969,     	0.995610608473,     	3.035728475552,     	1.477066860597,     	1.0,                	0.001343738724,     	0.011737352999,     	0.011737352999,     	Normal,             	
86,    	-0.093574260376,    	-0.001836869743,    	0.995610608473,     	3.16122020769,      	1.477066860597,     	1.0,                	0.001375329061,     	0.011544612845,     	0.011544612845,     	Normal,             	
