This run aims to check if discrepancy is less than 0.0088
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	
39,    	0.069627707378,     	0.0,                	0.99757304613,      	0.0,                	1.501112236934,     	1.0,                	0.001323204181,     	0.010430963062,     	0.010430963062,     	Normal,             	
40,    	0.068846373377,     	0.010401658886,     	0.99757304613,      	0.149950967847,     	1.501112236934,     	1.0,                	0.001268029851,     	0.011059533188,     	0.011059533188,     	Normal,             	
41,    	0.066330930983,     	0.021171330371,     	0.99757304613,      	0.308956525439,     	1.501112236934,     	1.0,                	0.001318100383,     	0.010616266029,     	0.010616266029,     	Normal,             	
42,    	0.062341273335,     	0.031009406212,     	0.99757304613,      	0.461576465029,     	1.501112236934,     	1.0,                	0.00127930792,      	0.010677742652,     	0.010677742652,     	Normal,             	
43,    	0.056866771049,     	0.040176958386,     	0.99757304613,      	0.615081929968,     	1.501112236934,     	1.0,                	0.00131570385,      	0.010734263263,     	0.010734263263,     	Normal,             	
44,    	0.050015471682,     	0.048440378065,     	0.99757304613,      	0.769401559155,     	1.501112236934,     	1.0,                	0.001290935431,     	0.010867467041,     	0.010867467041,     	Normal,             	
45,    	0.041868763342,     	0.055632942497,     	0.99757304613,      	0.925640054671,     	1.501112236934,     	1.0,                	0.001243611558,     	0.010528381284,     	0.010528381284,     	Normal,             	
46,    	0.033001951366,     	0.061309777693,     	0.99757304613,      	1.076994131434,     	1.501112236934,     	1.0,                	0.001297375188,     	0.010988555176,     	0.010988555176,     	Normal,             	
47,    	0.022945306756,     	0.065738349025,     	0.99757304613,      	1.234977086456,     	1.501112236934,     	1.0,                	0.001278096814,     	0.010866210987,     	0.010866210987,     	Normal,             	
48,    	0.012437937143,     	0.068507775868,     	0.99757304613,      	1.391197487222,     	1.501112236934,     	1.0,                	0.001237840348,     	0.010807651796,     	0.010807651796,     	Normal,             	
49,    	0.001686359505,     	0.069607282854,     	0.99757304613,      	1.546574296815,     	1.501112236934,     	1.0,                	0.001286926475,     	0.010844763935,     	0.010844763935,     	Normal,             	
50,    	-0.009142752104,    	0.069024834072,     	0.99757304613,      	1.702485732716,     	1.501112236934,     	1.0,                	0.001255251687,     	0.010933313142,     	0.010933313142,     	Normal,             	
51,    	-0.019835225034,    	0.06674265115,      	0.99757304613,      	1.859672827017,     	1.501112236934,     	1.0,                	0.001323704402,     	0.010535392716,     	0.010535392716,     	Normal,             	
52,    	-0.029678074007,    	0.062985947305,     	0.99757304613,      	2.011127891887,     	1.501112236934,     	1.0,                	0.001272934361,     	0.010792560561,     	0.010792560561,     	Normal,             	
53,    	-0.039055245654,    	0.057642913022,     	0.99757304613,      	2.166287304876,     	1.501112236934,     	1.0,                	0.001295649337,     	0.010917731416,     	0.010917731416,     	Normal,             	
54,    	-0.047585801496,    	0.050829215326,     	0.99757304613,      	2.323249920938,     	1.501112236934,     	1.0,                	0.001277988949,     	0.010899361066,     	0.010899361066,     	Normal,             	
55,    	-0.054935058599,    	0.042780333933,     	0.99757304613,      	2.479947886979,     	1.501112236934,     	1.0,                	0.00125956031,      	0.010834713587,     	0.010834713587,     	Normal,             	
56,    	-0.060906788215,    	0.033739898993,     	0.99757304613,      	2.635714539494,     	1.501112236934,     	1.0,                	0.001281728159,     	0.010737002818,     	0.010737002818,     	Normal,             	
57,    	-0.065370025993,    	0.023974514308,     	0.99757304613,      	2.790073631882,     	1.501112236934,     	1.0,                	0.00135885946,      	0.010472830991,     	0.010472830991,     	Normal,             	
58,    	-0.068226407804,    	0.013898737816,     	0.99757304613,      	2.940627611948,     	1.501112236934,     	1.0,                	0.001262772858,     	0.010544248341,     	0.010544248341,     	Normal,             	
59,    	-0.069542826732,    	0.003436987758,     	0.99757304613,      	3.092210228048,     	1.501112236934,     	1.0,                	0.001270996098,     	0.010956079934,     	0.010956079934,     	Normal,             	
60,    	-0.06922103687,     	-0.007514365529,    	0.99757304613,      	3.249725315846,     	1.501112236934,     	1.0,                	0.001232672234,     	0.010955107004,     	0.010955107004,     	Normal,             	
61,    	0.087624251989,     	0.0,                	0.996153597827,     	0.0,                	1.483059555631,     	1.0,                	0.001417704999,     	0.010448281859,     	0.010448281859,     	Normal,             	
62,    	0.087001327449,     	0.010429696008,     	0.996153597827,     	0.119310365755,     	1.483059555631,     	1.0,                	0.001384035465,     	0.010527719082,     	0.010527719082,     	Normal,             	
63,    	0.085122565803,     	0.020788418117,     	0.996153597827,     	0.239528926004,     	1.483059555631,     	1.0,                	0.001362961463,     	0.010553637468,     	0.010553637468,     	Normal,             	
64,    	0.082005906631,     	0.030871359127,     	0.996153597827,     	0.360043812838,     	1.483059555631,     	1.0,                	0.001352096554,     	0.010600881661,     	0.010600881661,     	Normal,             	
65,    	0.077677756786,     	0.040548435696,     	0.996153597827,     	0.481098852423,     	1.483059555631,     	1.0,                	0.001359826784,     	0.010554297958,     	0.010554297958,     	Normal,             	
66,    	0.072239105296,     	0.049593560093,     	0.996153597827,     	0.601621290717,     	1.483059555631,     	1.0,                	0.001349222572,     	0.010537507143,     	0.010537507143,     	Normal,             	
67,    	0.065763520397,     	0.057906553356,     	0.996153597827,     	0.721951758194,     	1.483059555631,     	1.0,                	0.001330236197,     	0.010593091153,     	0.010593091153,     	Normal,             	
68,    	0.058295304014,     	0.065419164368,     	0.996153597827,     	0.842917726656,     	1.483059555631,     	1.0,                	0.001321511716,     	0.010629899623,     	0.010629899623,     	Normal,             	
69,    	0.049944810828,     	0.071996704147,     	0.996153597827,     	0.964304539045,     	1.483059555631,     	1.0,                	0.001305390374,     	0.01083592916,      	0.01083592916,      	Normal,             	
70,    	0.040676581051,     	0.077610729224,     	0.996153597827,     	1.088047058047,     	1.483059555631,     	1.0,                	0.001323337068,     	0.010535829309,     	0.010535829309,     	Normal,             	
71,    	0.031067606641,     	0.081931760352,     	0.996153597827,     	1.208358342762,     	1.483059555631,     	1.0,                	0.001341221823,     	0.010527966817,     	0.010527966817,     	Normal,             	
72,    	0.021017123736,     	0.085066386114,     	0.996153597827,     	1.328579735371,     	1.483059555631,     	1.0,                	0.001343103759,     	0.01054068926,      	0.01054068926,      	Normal,             	
73,    	0.010650591301,     	0.086974562038,     	0.996153597827,     	1.448946584177,     	1.483059555631,     	1.0,                	0.001318714414,     	0.010540653513,     	0.010540653513,     	Normal,             	
74,    	0.000129973225,     	0.087624155594,     	0.996153597827,     	1.569313024288,     	1.483059555631,     	1.0,                	0.001415110375,     	0.010540607983,     	0.010540607983,     	Normal,             	
75,    	-0.01039248035,     	0.087005780778,     	0.996153597827,     	1.689678943851,     	1.483059555631,     	1.0,                	0.001399367125,     	0.010605166889,     	0.010605166889,     	Normal,             	
76,    	-0.020827378663,    	0.085113041508,     	0.996153597827,     	1.810782977774,     	1.483059555631,     	1.0,                	0.001315931239,     	0.01057121587,      	0.01057121587,      	Normal,             	
77,    	-0.030925369839,    	0.081985553831,     	0.996153597827,     	1.931498841129,     	1.483059555631,     	1.0,                	0.001342682655,     	0.010555951592,     	0.010555951592,     	Normal,             	
78,    	-0.040559699042,    	0.077671876186,     	0.996153597827,     	2.052040185629,     	1.483059555631,     	1.0,                	0.001297432305,     	0.010783656939,     	0.010783656939,     	Normal,             	
79,    	-0.049793284382,    	0.072101583666,     	0.996153597827,     	2.175185016827,     	1.483059555631,     	1.0,                	0.001332949808,     	0.010527988329,     	0.010527988329,     	Normal,             	
80,    	-0.058081185457,    	0.065609339522,     	0.996153597827,     	2.295406655385,     	1.483059555631,     	1.0,                	0.001337046156,     	0.010527910802,     	0.010527910802,     	Normal,             	
81,    	-0.065530584113,    	0.058170027355,     	0.996153597827,     	2.415627407577,     	1.483059555631,     	1.0,                	0.001334141352,     	0.010525310347,     	0.010525310347,     	Normal,             	
82,    	-0.072032524152,    	0.04989313581,      	0.996153597827,     	2.535818428738,     	1.483059555631,     	1.0,                	0.001356317765,     	0.010447883555,     	0.010447883555,     	Normal,             	
83,    	-0.077458910753,    	0.040964944547,     	0.996153597827,     	2.655124240808,     	1.483059555631,     	1.0,                	0.001328048469,     	0.010443321646,     	0.010443321646,     	Normal,             	
84,    	-0.081782423316,    	0.031458620014,     	0.996153597827,     	2.774377897978,     	1.483059555631,     	1.0,                	0.001360669716,     	0.010546201737,     	0.010546201737,     	Normal,             	
85,    	-0.084969486479,    	0.021405511069,     	0.996153597827,     	2.894807771348,     	1.483059555631,     	1.0,                	0.001361174595,     	0.010556817347,     	0.010556817347,     	Normal,             	
86,    	-0.086927035332,    	0.011031775242,     	0.996153597827,     	3.015359014138,     	1.483059555631,     	1.0,                	0.001341033946,     	0.01059380001,      	0.01059380001,      	Normal,             	
87,    	-0.087623040016,    	0.00046086345,      	0.996153597827,     	3.136333087155,     	1.483059555631,     	1.0,                	0.001392300466,     	0.010535756545,     	0.010535756545,     	Normal,             	
88,    	-0.087044963151,    	-0.010059022154,    	0.996153597827,     	3.256643539961,     	1.483059555631,     	1.0,                	0.001303025693,     	0.010886885916,     	0.010886885916,     	Normal,             	
89,    	0.105289008675,     	0.0,                	0.994441664781,     	0.0,                	1.465311806161,     	1.0,                	0.00136276295,      	0.010324466712,     	0.010324466712,     	Normal,             	
90,    	0.104782808577,     	0.010312049958,     	0.994441664781,     	0.098097681341,     	1.465311806161,     	1.0,                	0.001372798612,     	0.01006735384,      	0.010107636638,     	cover cap,          	
91,    	0.103311174584,     	0.020311980548,     	0.994441664781,     	0.194133554831,     	1.465311806161,     	1.0,                	0.001287996461,     	0.010979279316,     	0.010979279316,     	Normal,             	
92,    	0.100634279183,     	0.030959928956,     	0.994441664781,     	0.298458403064,     	1.465311806161,     	1.0,                	0.001313124215,     	0.010277234447,     	0.010277234447,     	Normal,             	
93,    	0.097136484459,     	0.040623622865,     	0.994441664781,     	0.396106950377,     	1.465311806161,     	1.0,                	0.00129462614,      	0.011000145347,     	0.011000145347,     	Normal,             	
94,    	0.092367965829,     	0.050536464422,     	0.994441664781,     	0.500630247677,     	1.465311806161,     	1.0,                	0.001342933057,     	0.010505084411,     	0.010505084411,     	Normal,             	
95,    	0.08687227615,      	0.059489351857,     	0.994441664781,     	0.600445477859,     	1.465311806161,     	1.0,                	0.001334741459,     	0.010628330377,     	0.010628330377,     	Normal,             	
96,    	0.080432212114,     	0.067944349303,     	0.994441664781,     	0.701432733773,     	1.465311806161,     	1.0,                	0.001331808459,     	0.010706499852,     	0.010706499852,     	Normal,             	
97,    	0.07311626357,      	0.075761384289,     	0.994441664781,     	0.803163371825,     	1.465311806161,     	1.0,                	0.001365182183,     	0.010606067483,     	0.010606067483,     	Normal,             	
98,    	0.06512332581,      	0.082732870029,     	0.994441664781,     	0.903938912905,     	1.465311806161,     	1.0,                	0.001367731088,     	0.010684022131,     	0.010684022131,     	Normal,             	
99,    	0.056403679843,     	0.088906694055,     	0.994441664781,     	1.005455789145,     	1.465311806161,     	1.0,                	0.00126171794,      	0.010873167772,     	0.010873167772,     	Normal,             	
100,   	0.046933794585,     	0.094249638056,     	0.994441664781,     	1.10877146582,      	1.465311806161,     	1.0,                	0.001313178728,     	0.01064722118,      	0.01064722118,      	Normal,             	
101,   	0.037175133935,     	0.098507790375,     	0.994441664781,     	1.209938369671,     	1.465311806161,     	1.0,                	0.001316824747,     	0.010633146806,     	0.010633146806,     	Normal,             	
102,   	0.027049939369,     	0.10175498085,      	0.994441664781,     	1.310971428827,     	1.465311806161,     	1.0,                	0.001298195644,     	0.010903386223,     	0.010903386223,     	Normal,             	
103,   	0.016381618672,     	0.104006816687,     	0.994441664781,     	1.414574494738,     	1.465311806161,     	1.0,                	0.001271710567,     	0.011134428735,     	0.011134428735,     	Normal,             	
104,   	0.005306569076,     	0.105155198028,     	0.994441664781,     	1.520374936123,     	1.465311806161,     	1.0,                	0.00128486782,      	0.010878351543,     	0.010878351543,     	Normal,             	
105,   	-0.005571773816,    	0.105141479371,     	0.994441664781,     	1.623739912329,     	1.465311806161,     	1.0,                	0.00129085612,      	0.010652070945,     	0.010652070945,     	Normal,             	
106,   	-0.016166786704,    	0.104040426544,     	0.994441664781,     	1.724952936659,     	1.465311806161,     	1.0,                	0.001284739768,     	0.010944832106,     	0.010944832106,     	Normal,             	
107,   	-0.026879863794,    	0.10180004062,      	0.994441664781,     	1.82895017254,      	1.465311806161,     	1.0,                	0.001282109353,     	0.010949299955,     	0.010949299955,     	Normal,             	
108,   	-0.037306669329,    	0.09845805082,      	0.994441664781,     	1.93298990002,      	1.465311806161,     	1.0,                	0.001364687925,     	0.010632420582,     	0.010632420582,     	Normal,             	
109,   	-0.047046376664,    	0.094193491232,     	0.994441664781,     	2.034016052935,     	1.465311806161,     	1.0,                	0.001329620398,     	0.010647249236,     	0.010647249236,     	Normal,             	
110,   	-0.056318869153,    	0.088960442473,     	0.994441664781,     	2.135183223597,     	1.465311806161,     	1.0,                	0.001332074419,     	0.010693780238,     	0.010693780238,     	Normal,             	
111,   	-0.065052081763,    	0.082788900259,     	0.994441664781,     	2.236792898727,     	1.465311806161,     	1.0,                	0.001256613704,     	0.010939715939,     	0.010939715939,     	Normal,             	
112,   	-0.073291243093,    	0.075592122827,     	0.994441664781,     	2.340741477223,     	1.465311806161,     	1.0,                	0.001298436486,     	0.010855467074,     	0.010855467074,     	Normal,             	
113,   	-0.08068500965,     	0.06764395439,      	0.994441664781,     	2.443888814359,     	1.465311806161,     	1.0,                	0.001313312669,     	0.010638287322,     	0.010638287322,     	Normal,             	
114,   	-0.087099103049,    	0.059156754439,     	0.994441664781,     	2.544970758827,     	1.465311806161,     	1.0,                	0.001278809957,     	0.010956694653,     	0.010956694653,     	Normal,             	
115,   	-0.092775193056,    	0.049784926445,     	0.994441664781,     	2.649080813889,     	1.465311806161,     	1.0,                	0.001320653631,     	0.010339645687,     	0.010339645687,     	Normal,             	
116,   	-0.097210951403,    	0.040445101992,     	0.994441664781,     	2.747322833936,     	1.465311806161,     	1.0,                	0.001332501096,     	0.010544459018,     	0.010544459018,     	Normal,             	
117,   	-0.100768864482,    	0.030519031747,     	0.994441664781,     	2.847512499013,     	1.465311806161,     	1.0,                	0.001353471934,     	0.010429487979,     	0.010429487979,     	Normal,             	
118,   	-0.103293867022,    	0.020399813315,     	0.994441664781,     	2.946608850757,     	1.465311806161,     	1.0,                	0.001297708514,     	0.01101855783,      	0.01101855783,      	Normal,             	
119,   	-0.104860170962,    	0.009493149819,     	0.994441664781,     	3.051307263185,     	1.465311806161,     	1.0,                	0.001345781887,     	0.010436913756,     	0.010436913756,     	Normal,             	
120,   	-0.105284855978,    	-0.000935119999,    	0.994441664781,     	3.150474229215,     	1.465311806161,     	1.0,                	0.001191069628,     	0.011372771867,     	0.011372771867,     	Normal,             	
121,   	0.122906632641,     	0.0,                	0.992418238271,     	0.0,                	1.447578132808,     	1.0,                	0.001406585531,     	0.010596095518,     	0.010596095518,     	Normal,             	
122,   	0.122449874377,     	0.010586246365,     	0.992418238271,     	0.086239282305,     	1.447578132808,     	1.0,                	0.001335418553,     	0.010572914611,     	0.010572914611,     	Normal,             	
123,   	0.121086974441,     	0.021070950803,     	0.992418238271,     	0.172289783701,     	1.447578132808,     	1.0,                	0.001298263376,     	0.010981390299,     	0.010981390299,     	Normal,             	
124,   	0.118722902647,     	0.031794853892,     	0.992418238271,     	0.261666947608,     	1.447578132808,     	1.0,                	0.001435267503,     	0.010052803658,     	0.01044049608,      	cover cap,          	
125,   	0.115596128918,     	0.04175614118,      	0.992418238271,     	0.346639072222,     	1.447578132808,     	1.0,                	0.001364460645,     	0.0105113868,       	0.0105113868,       	Normal,             	
126,   	0.111605521301,     	0.05148055907,      	0.992418238271,     	0.43218850649,      	1.447578132808,     	1.0,                	0.001255520491,     	0.010942860603,     	0.010942860603,     	Normal,             	
127,   	0.106584197984,     	0.061203342125,     	0.992418238271,     	0.521251870685,     	1.447578132808,     	1.0,                	0.001316785396,     	0.010497210823,     	0.010497210823,     	Normal,             	
128,   	0.10097297013,      	0.070074957368,     	0.992418238271,     	0.606685860099,     	1.447578132808,     	1.0,                	0.001288335425,     	0.010757322231,     	0.010757322231,     	Normal,             	
129,   	0.094458829104,     	0.078635678616,     	0.992418238271,     	0.694238163581,     	1.447578132808,     	1.0,                	0.001291561334,     	0.010952078348,     	0.010952078348,     	Normal,             	
130,   	0.087083625932,     	0.086732245685,     	0.992418238271,     	0.783376600202,     	1.447578132808,     	1.0,                	0.001322768638,     	0.010473525345,     	0.010473525345,     	Normal,             	
131,   	0.079383238304,     	0.093831454339,     	0.992418238271,     	0.868617702913,     	1.447578132808,     	1.0,                	0.001363021994,     	0.010591886432,     	0.010591886432,     	Normal,             	
132,   	0.071009734153,     	0.100317785076,     	0.992418238271,     	0.954822707166,     	1.447578132808,     	1.0,                	0.001323677926,     	0.010565197352,     	0.010565197352,     	Normal,             	
133,   	0.062131912413,     	0.106045583628,     	0.992418238271,     	1.040810360836,     	1.447578132808,     	1.0,                	0.001274791445,     	0.01074397203,      	0.01074397203,      	Normal,             	
134,   	0.052633329269,     	0.111066525097,     	0.992418238271,     	1.128253939613,     	1.447578132808,     	1.0,                	0.001277545485,     	0.010842076698,     	0.010842076698,     	Normal,             	
135,   	0.042640461542,     	0.115272856243,     	0.992418238271,     	1.216496493756,     	1.447578132808,     	1.0,                	0.001438790511,     	0.010369152059,     	0.01044049608,      	cover cap,          	
136,   	0.032703419784,     	0.118475848515,     	0.992418238271,     	1.301468618371,     	1.447578132808,     	1.0,                	0.001422235723,     	0.01031829178,      	0.01044049608,      	cover cap,          	
137,   	0.022530392809,     	0.120823928702,     	0.992418238271,     	1.386440742986,     	1.447578132808,     	1.0,                	0.001405598755,     	0.010613569778,     	0.010613569778,     	Normal,             	
138,   	0.012022398478,     	0.122317219891,     	0.992418238271,     	1.472822332868,     	1.447578132808,     	1.0,                	0.001262748578,     	0.010962358097,     	0.010962358097,     	Normal,             	
139,   	0.001075644887,     	0.122901925677,     	0.992418238271,     	1.562044491394,     	1.447578132808,     	1.0,                	0.001289233793,     	0.010834114043,     	0.010834114043,     	Normal,             	
140,   	-0.009751705555,    	0.122519160076,     	0.992418238271,     	1.650222196268,     	1.447578132808,     	1.0,                	0.001426506795,     	0.010200792095,     	0.01044049608,      	cover cap,          	
141,   	-0.020114711645,    	0.121249489576,     	0.992418238271,     	1.735194320883,     	1.447578132808,     	1.0,                	0.001369868949,     	0.010468840222,     	0.010468840222,     	Normal,             	
142,   	-0.030360063083,    	0.11909788796,      	0.992418238271,     	1.820397269596,     	1.447578132808,     	1.0,                	0.001364728953,     	0.010623969487,     	0.010623969487,     	Normal,             	
143,   	-0.040531766104,    	0.116031100501,     	0.992418238271,     	1.906863553249,     	1.447578132808,     	1.0,                	0.001296465575,     	0.010912404366,     	0.010912404366,     	Normal,             	
144,   	-0.05066380682,     	0.11197865433,      	0.992418238271,     	1.995678872433,     	1.447578132808,     	1.0,                	0.00135852151,      	0.010483401175,     	0.010483401175,     	Normal,             	
145,   	-0.06002211049,     	0.107253841886,     	0.992418238271,     	2.081000400545,     	1.447578132808,     	1.0,                	0.001435064532,     	0.010395791235,     	0.01044049608,      	cover cap,          	
146,   	-0.068908176852,    	0.10177280339,      	0.992418238271,     	2.16597252516,      	1.447578132808,     	1.0,                	0.001439515763,     	0.010338049991,     	0.01044049608,      	cover cap,          	
147,   	-0.077297007416,    	0.095557380623,     	0.992418238271,     	2.250944649775,     	1.447578132808,     	1.0,                	0.001447060759,     	0.010486336324,     	0.010486336324,     	Normal,             	
148,   	-0.085161157644,    	0.088620638543,     	0.992418238271,     	2.336290080768,     	1.447578132808,     	1.0,                	0.001355514283,     	0.010768519699,     	0.010768519699,     	Normal,             	
149,   	-0.092591372103,    	0.080826221978,     	0.992418238271,     	2.423933577186,     	1.447578132808,     	1.0,                	0.001301150548,     	0.010566277142,     	0.010566277142,     	Normal,             	
150,   	-0.099191412275,    	0.072574817105,     	0.992418238271,     	2.509930024432,     	1.447578132808,     	1.0,                	0.001352951344,     	0.01059178227,      	0.01059178227,      	Normal,             	
151,   	-0.105071592198,    	0.063765201011,     	0.992418238271,     	2.596134180409,     	1.447578132808,     	1.0,                	0.001389939036,     	0.010584113797,     	0.010584113797,     	Normal,             	
152,   	-0.110168049426,    	0.054488909263,     	0.992418238271,     	2.682275885758,     	1.447578132808,     	1.0,                	0.001340678606,     	0.01055722745,      	0.01055722745,      	Normal,             	
153,   	-0.114437707894,    	0.044833596321,     	0.992418238271,     	2.768198634319,     	1.447578132808,     	1.0,                	0.001287671813,     	0.010959445071,     	0.010959445071,     	Normal,             	
