This run aims to check if discrepancy is less than 0.0095
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
44,    	0.757130130937,     	0.007728054211,     	0.0179967618,       	0.750444461354,     	4551,  	4752,  	202,   	
45,    	0.741072228017,     	0.010842739368,     	0.017335071213,     	0.731695496038,     	4753,  	4946,  	194,   	
46,    	0.72472228074,      	0.008046931211,     	0.015344984116,     	0.717705702281,     	4947,  	5148,  	202,   	
47,    	0.710621010687,     	0.00821717898,      	0.016556596464,     	0.703511948792,     	5149,  	5358,  	210,   	
48,    	0.695975479862,     	0.008713492434,     	0.014976705933,     	0.688437255201,     	5359,  	5578,  	220,   	
49,    	0.680310349656,     	0.009433962442,     	0.01539569644,      	0.672048754026,     	5579,  	5794,  	216,   	
50,    	0.663378662014,     	0.01003333009,      	0.016300993856,     	0.65469930501,      	5795,  	6008,  	214,   	
51,    	0.646935541825,     	0.009172372309,     	0.014510132304,     	0.638999922912,     	6009,  	6224,  	216,   	
52,    	0.629481149611,     	0.010992425932,     	0.014164315568,     	0.619972334664,     	6225,  	6439,  	215,   	
53,    	0.611927036526,     	0.009304498266,     	0.015736911498,     	0.603876641307,     	6440,  	6659,  	220,   	
54,    	0.596148453931,     	0.008921422116,     	0.014153134849,     	0.588294890858,     	6660,  	6884,  	225,   	
55,    	0.580256142433,     	0.009308395316,     	0.013654936766,     	0.572201877538,     	6885,  	7116,  	232,   	
56,    	0.563605858703,     	0.010125066893,     	0.013478407142,     	0.554845317404,     	7117,  	7351,  	235,   	
57,    	0.54680872644,      	0.009285877115,     	0.011581900716,     	0.538734586118,     	7352,  	7593,  	242,   	
58,    	0.52992539075,      	0.010175014184,     	0.013502529126,     	0.52112107542,      	7594,  	7831,  	238,   	
59,    	0.512704862428,     	0.009715310663,     	0.012889410974,     	0.504189302076,     	7832,  	8070,  	239,   	
60,    	0.495171010707,     	0.010412744605,     	0.012402960562,     	0.486160547422,     	8071,  	8309,  	239,   	
61,    	0.477651434147,     	0.009842915399,     	0.014394388717,     	0.469133419316,     	8310,  	8550,  	241,   	
62,    	0.461439749893,     	0.008886790396,     	0.013089083974,     	0.453504054707,     	8551,  	8793,  	243,   	
63,    	0.445889776724,     	0.00882725001,      	0.012538119559,     	0.437770006234,     	8794,  	9041,  	248,   	
64,    	0.429477055141,     	0.009607036522,     	0.012545436808,     	0.421093021135,     	9042,  	9293,  	252,   	
65,    	0.413276569338,     	0.0090363296,       	0.012280836731,     	0.405350647547,     	9294,  	9550,  	257,   	
66,    	0.397874639926,     	0.008629126453,     	0.013475208376,     	0.390067474689,     	9551,  	9806,  	256,   	
67,    	0.381312244913,     	0.010246260048,     	0.013900470047,     	0.372443907432,     	9807,  	10060, 	254,   	
68,    	0.363941255737,     	0.00984893149,      	0.013711373421,     	0.355416380537,     	10061, 	10318, 	258,   	
69,    	0.346054868655,     	0.010803881318,     	0.013243631893,     	0.336703602876,     	10319, 	10575, 	257,   	
70,    	0.328860053731,     	0.009054931499,     	0.012926073071,     	0.320714481798,     	10576, 	10835, 	260,   	
71,    	0.312347024229,     	0.009690396359,     	0.012184449855,     	0.303958619609,     	10836, 	11097, 	262,   	
72,    	0.295886356435,     	0.009319775959,     	0.013122253318,     	0.287600699897,     	11098, 	11362, 	265,   	
73,    	0.279622244268,     	0.009233707211,     	0.012344359264,     	0.271444280015,     	11363, 	11628, 	266,   	
74,    	0.262975402193,     	0.009794622881,     	0.012826540867,     	0.254496170587,     	11629, 	11900, 	272,   	
75,    	0.246026457725,     	0.009781758837,     	0.012947093661,     	0.23755814202,      	11901, 	12172, 	272,   	
76,    	0.228648629094,     	0.010336143846,     	0.012641692145,     	0.219700294116,     	12173, 	12444, 	272,   	
77,    	0.211073952878,     	0.009959695996,     	0.012627053945,     	0.202424356824,     	12445, 	12717, 	273,   	
78,    	0.193480707419,     	0.010350306229,     	0.010992961441,     	0.184519623067,     	12718, 	12989, 	272,   	
79,    	0.176515404033,     	0.009438756239,     	0.009587771362,     	0.168343127134,     	12990, 	13262, 	273,   	
80,    	0.159937550452,     	0.009728895504,     	0.011983016189,     	0.151513921898,     	13263, 	13535, 	273,   	
81,    	0.142761046025,     	0.010117825343,     	0.010960099549,     	0.134000516861,     	13536, 	13807, 	272,   	
82,    	0.126152952909,     	0.009078621315,     	0.011846688007,     	0.11796205146,      	13808, 	14084, 	277,   	
83,    	0.110165462286,     	0.009025182043,     	0.011382561329,     	0.102350498631,     	14085, 	14367, 	283,   	
84,    	0.094212240171,     	0.009432956009,     	0.012317305354,     	0.086030917955,     	14368, 	14653, 	286,   	
85,    	0.077876242861,     	0.009457032754,     	0.010809812549,     	0.0696870236,       	14654, 	14939, 	286,   	
86,    	0.062094451348,     	0.008770400953,     	0.011528787421,     	0.054499610464,     	14940, 	15224, 	285,   	
87,    	0.046155567077,     	0.009784032365,     	0.01252830058,      	0.03768283164,      	15225, 	15505, 	281,   	
88,    	0.030099366182,     	0.008928082711,     	0.011194646797,     	0.022367668373,     	15506, 	15791, 	286,   	
89,    	0.014704288225,     	0.008872826791,     	0.012725504192,     	0.007020289109,     	15792, 	16071, 	280,   	
90,    	0.001098831794,     	0.00684260624,      	0.010906649031,     	-0.004827055723,    	16072, 	16423, 	352,   	
