Point's Coordinates for twisted_polar_coordinates_83

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.037837139679,     	0.000572905848,     	-0.999283754816,    	0.015140205559,     	-1.532945812896,    	1.0,                	
2,     	0.011147453339,     	0.036162295893,     	-0.999283754816,    	1.271777266995,     	-1.532945812896,    	1.0,                	
3,     	-0.030947634627,    	0.021776622125,     	-0.999283754816,    	2.528414328431,     	-1.532945812896,    	1.0,                	
4,     	-0.03027414341,     	-0.022703603259,    	-0.999283754816,    	3.785051389867,     	-1.532945812896,    	1.0,                	
5,     	0.012237185019,     	-0.035808220606,    	-0.999283754816,    	5.041688451303,     	-1.532945812896,    	1.0,                	
6,     	0.075621582336,     	0.001040907824,     	-0.99713604528,     	0.013763823236,     	-1.495095298998,    	1.0,                	
7,     	0.063054166041,     	0.041759781475,     	-0.99713604528,     	0.584962487525,     	-1.495095298998,    	1.0,                	
8,     	0.030467497549,     	0.069220219569,     	-0.99713604528,     	1.156161151814,     	-1.495095298998,    	1.0,                	
9,     	-0.011792386143,    	0.074703727036,     	-0.99713604528,     	1.727359816103,     	-1.495095298998,    	1.0,                	
10,    	-0.050308270555,    	0.056469329001,     	-0.99713604528,     	2.298558480392,     	-1.495095298998,    	1.0,                	
11,    	-0.072851634527,    	0.020306318001,     	-0.99713604528,     	2.869757144681,     	-1.495095298998,    	1.0,                	
12,    	-0.072265119282,    	-0.022303805487,    	-0.99713604528,     	3.44095580897,      	-1.495095298998,    	1.0,                	
13,    	-0.048734939266,    	-0.057832628324,    	-0.99713604528,     	4.012154473259,     	-1.495095298998,    	1.0,                	
14,    	-0.009731760377,    	-0.075000000293,    	-0.99713604528,     	4.583353137548,     	-1.495095298998,    	1.0,                	
15,    	0.03236118367,      	-0.068355402095,    	-0.99713604528,     	5.154551801837,     	-1.495095298998,    	1.0,                	
16,    	0.064179680555,     	-0.040008446707,    	-0.99713604528,     	5.725750466126,     	-1.495095298998,    	1.0,                	
17,    	0.113296263857,     	0.001608228682,     	-0.993559947963,    	0.014193942712,     	-1.457244785099,    	1.0,                	
18,    	0.104056656815,     	0.04484241269,      	-0.993559947963,    	0.406893024411,     	-1.457244785099,    	1.0,                	
19,    	0.078975367049,     	0.081249745863,     	-0.993559947963,    	0.799592106109,     	-1.457244785099,    	1.0,                	
20,    	0.041870793564,     	0.105287541759,     	-0.993559947963,    	1.192291187808,     	-1.457244785099,    	1.0,                	
21,    	-0.001608228682,    	0.113296263857,     	-0.993559947963,    	1.584990269507,     	-1.457244785099,    	1.0,                	
22,    	-0.04484241269,     	0.104056656815,     	-0.993559947963,    	1.977689351206,     	-1.457244785099,    	1.0,                	
23,    	-0.081249745863,    	0.078975367049,     	-0.993559947963,    	2.370388432904,     	-1.457244785099,    	1.0,                	
24,    	-0.105287541759,    	0.041870793564,     	-0.993559947963,    	2.763087514603,     	-1.457244785099,    	1.0,                	
25,    	-0.113296263857,    	-0.001608228682,    	-0.993559947963,    	3.155786596302,     	-1.457244785099,    	1.0,                	
26,    	-0.104056656815,    	-0.04484241269,     	-0.993559947963,    	3.548485678001,     	-1.457244785099,    	1.0,                	
27,    	-0.078975367049,    	-0.081249745863,    	-0.993559947963,    	3.941184759699,     	-1.457244785099,    	1.0,                	
28,    	-0.041870793564,    	-0.105287541759,    	-0.993559947963,    	4.333883841398,     	-1.457244785099,    	1.0,                	
29,    	0.001608228682,     	-0.113296263857,    	-0.993559947963,    	4.726582923097,     	-1.457244785099,    	1.0,                	
30,    	0.04484241269,      	-0.104056656815,    	-0.993559947963,    	5.119282004795,     	-1.457244785099,    	1.0,                	
31,    	0.081249745863,     	-0.078975367049,    	-0.993559947963,    	5.511981086494,     	-1.457244785099,    	1.0,                	
32,    	0.105287541759,     	-0.041870793564,    	-0.993559947963,    	5.904680168193,     	-1.457244785099,    	1.0,                	
33,    	0.150810011096,     	0.002075853422,     	-0.988560585592,    	0.013763823236,     	-1.4193942712,      	1.0,                	
34,    	0.144116310505,     	0.044479856796,     	-0.988560585592,    	0.29936315538,      	-1.4193942712,      	1.0,                	
35,    	0.12574716353,      	0.083280366704,     	-0.988560585592,    	0.584962487525,     	-1.4193942712,      	1.0,                	
36,    	0.097190729213,     	0.11533399659,      	-0.988560585592,    	0.870561819669,     	-1.4193942712,      	1.0,                	
37,    	0.06076048003,      	0.138043951989,     	-0.988560585592,    	1.156161151814,     	-1.4193942712,      	1.0,                	
38,    	0.019407778112,     	0.149570407377,     	-0.988560585592,    	1.441760483959,     	-1.4193942712,      	1.0,                	
39,    	-0.023517226566,    	0.148979557889,     	-0.988560585592,    	1.727359816103,     	-1.4193942712,      	1.0,                	
40,    	-0.06453700541,     	0.136319270637,     	-0.988560585592,    	2.012959148248,     	-1.4193942712,      	1.0,                	
41,    	-0.100328379893,    	0.112615206799,     	-0.988560585592,    	2.298558480392,     	-1.4193942712,      	1.0,                	
42,    	-0.127991745712,    	0.079787728655,     	-0.988560585592,    	2.584157812537,     	-1.4193942712,      	1.0,                	
43,    	-0.14528598149,     	0.040496323251,     	-0.988560585592,    	2.869757144681,     	-1.4193942712,      	1.0,                	
44,    	-0.150810011096,    	-0.002075853422,    	-0.988560585592,    	3.155356476826,     	-1.4193942712,      	1.0,                	
45,    	-0.144116310505,    	-0.044479856796,    	-0.988560585592,    	3.44095580897,      	-1.4193942712,      	1.0,                	
46,    	-0.12574716353,     	-0.083280366704,    	-0.988560585592,    	3.726555141115,     	-1.4193942712,      	1.0,                	
47,    	-0.097190729213,    	-0.11533399659,     	-0.988560585592,    	4.012154473259,     	-1.4193942712,      	1.0,                	
48,    	-0.06076048003,     	-0.138043951989,    	-0.988560585592,    	4.297753805404,     	-1.4193942712,      	1.0,                	
49,    	-0.019407778112,    	-0.149570407377,    	-0.988560585592,    	4.583353137548,     	-1.4193942712,      	1.0,                	
50,    	0.023517226566,     	-0.148979557889,    	-0.988560585592,    	4.868952469693,     	-1.4193942712,      	1.0,                	
51,    	0.06453700541,      	-0.136319270637,    	-0.988560585592,    	5.154551801837,     	-1.4193942712,      	1.0,                	
52,    	0.100328379893,     	-0.112615206799,    	-0.988560585592,    	5.440151133982,     	-1.4193942712,      	1.0,                	
53,    	0.127991745712,     	-0.079787728655,    	-0.988560585592,    	5.725750466126,     	-1.4193942712,      	1.0,                	
54,    	0.14528598149,      	-0.040496323251,    	-0.988560585592,    	6.011349798271,     	-1.4193942712,      	1.0,                	
55,    	0.188106377128,     	0.002637181293,     	-0.982145119704,    	0.014018708851,     	-1.381543757302,    	1.0,                	
56,    	0.182427769527,     	0.045946411683,     	-0.982145119704,    	0.246729275784,     	-1.381543757302,    	1.0,                	
57,    	0.166914433652,     	0.086778659127,     	-0.982145119704,    	0.479439842717,     	-1.381543757302,    	1.0,                	
58,    	0.142402697454,     	0.122932646596,     	-0.982145119704,    	0.712150409649,     	-1.381543757302,    	1.0,                	
59,    	0.110213994977,     	0.152459303266,     	-0.982145119704,    	0.944860976582,     	-1.381543757302,    	1.0,                	
60,    	0.072083627503,     	0.173766839435,     	-0.982145119704,    	1.177571543514,     	-1.381543757302,    	1.0,                	
61,    	0.030067213012,     	0.185706560312,     	-0.982145119704,    	1.410282110447,     	-1.381543757302,    	1.0,                	
62,    	-0.013570132715,    	0.187634792454,     	-0.982145119704,    	1.642992677379,     	-1.381543757302,    	1.0,                	
63,    	-0.056475909074,    	0.179447584368,     	-0.982145119704,    	1.875703244312,     	-1.381543757302,    	1.0,                	
64,    	-0.096337054558,    	0.16158631056,      	-0.982145119704,    	2.108413811245,     	-1.381543757302,    	1.0,                	
