This run aims to check if discrepancy is less than 0.0184
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.534015527226,     	0.010448777612,     	0.322195416562,     	1.525156035327,     	0,     	11,    	12,    	
2,     	1.503200027229,     	0.024315761028,     	0.361967196039,     	1.4832205637,       	12,    	21,    	10,    	
3,     	1.464293053319,     	0.021514736632,     	0.21509686532,      	1.445754454767,     	22,    	37,    	16,    	
4,     	1.427116071598,     	0.021255331921,     	0.153052203694,     	1.408775796015,     	38,    	59,    	22,    	
5,     	1.390968715556,     	0.0219618856,       	0.13538642365,      	1.372280380122,     	60,    	85,    	26,    	
6,     	1.35405736922,      	0.020817655159,     	0.096843419494,     	1.336122156343,     	86,    	117,   	32,    	
7,     	1.317908888216,     	0.020838518752,     	0.096721823131,     	1.300071698654,     	118,   	153,   	36,    	
8,     	1.281087652958,     	0.021700197262,     	0.083843886579,     	1.262287325278,     	154,   	193,   	40,    	
9,     	1.243665963014,     	0.021342134088,     	0.071941539728,     	1.224977384756,     	194,   	238,   	45,    	
10,    	1.207421531065,     	0.020155945818,     	0.056716115411,     	1.189580089777,     	239,   	289,   	51,    	
11,    	1.171308772534,     	0.021141127764,     	0.055376642274,     	1.153131698932,     	290,   	345,   	56,    	
12,    	1.135887932207,     	0.019872010145,     	0.04716962643,      	1.118624582785,     	346,   	406,   	61,    	
13,    	1.101256714878,     	0.020003954554,     	0.050139926823,     	1.083411710682,     	407,   	469,   	63,    	
14,    	1.065288454297,     	0.020949939448,     	0.048656443517,     	1.047120035612,     	470,   	536,   	67,    	
15,    	1.029395552238,     	0.020945830437,     	0.04064772137,      	1.011346480804,     	537,   	609,   	73,    	
16,    	0.994065550294,     	0.019868006814,     	0.041726133549,     	0.97671076934,      	610,   	687,   	78,    	
17,    	0.962458265945,     	0.016451834607,     	0.037726378168,     	0.947512519757,     	688,   	773,   	86,    	
18,    	0.931595210766,     	0.018385338044,     	0.037888473469,     	0.915729442587,     	774,   	867,   	94,    	
19,    	0.903780589041,     	0.014431890364,     	0.02892809561,      	0.891026300263,     	868,   	980,   	113,   	
20,    	0.877545026267,     	0.015577303664,     	0.028897589219,     	0.86396279488,      	981,   	1089,  	109,   	
21,    	0.854037391538,     	0.011440056012,     	0.032618782487,     	0.843689941577,     	1090,  	1203,  	114,   	
22,    	0.835715262038,     	0.009260501489,     	0.027103852976,     	0.827535926073,     	1204,  	1337,  	134,   	
23,    	0.814228297857,     	0.015360055117,     	0.026475824308,     	0.800957083153,     	1338,  	1452,  	115,   	
24,    	0.791641128849,     	0.01080251346,      	0.029307947317,     	0.781371882739,     	1453,  	1584,  	132,   	
25,    	0.768783588157,     	0.0145577101,       	0.027284672245,     	0.756201644967,     	1585,  	1707,  	123,   	
26,    	0.746294639682,     	0.011439048423,     	0.029106813493,     	0.736403150447,     	1708,  	1835,  	128,   	
27,    	0.726254956282,     	0.011701276469,     	0.026553603719,     	0.716136439933,     	1836,  	1973,  	138,   	
28,    	0.704996031024,     	0.012856824254,     	0.027095850094,     	0.693879122666,     	1974,  	2100,  	127,   	
29,    	0.683333138829,     	0.012166949683,     	0.025446865188,     	0.672299629543,     	2101,  	2239,  	139,   	
30,    	0.660881277251,     	0.013202825428,     	0.027666652651,     	0.649464071205,     	2240,  	2374,  	135,   	
31,    	0.636332333919,     	0.015197637869,     	0.02993573794,      	0.623191872815,     	2375,  	2508,  	134,   	
32,    	0.610199386122,     	0.015082824693,     	0.023514918119,     	0.597156913325,     	2509,  	2652,  	144,   	
33,    	0.586938701369,     	0.011872235492,     	0.020381914639,     	0.575661528197,     	2653,  	2796,  	144,   	
34,    	0.563508626504,     	0.014026162002,     	0.023558690265,     	0.551376953581,     	2797,  	2939,  	143,   	
35,    	0.54008097444,      	0.013307130737,     	0.021335555918,     	0.528569762399,     	2940,  	3091,  	152,   	
36,    	0.516084709625,     	0.014458987591,     	0.023963484988,     	0.502880720269,     	3092,  	3239,  	148,   	
37,    	0.492406154153,     	0.012091938491,     	0.025526831882,     	0.480964145802,     	3240,  	3388,  	149,   	
38,    	0.469534456549,     	0.013202442699,     	0.02453904502,      	0.457691715951,     	3389,  	3547,  	159,   	
39,    	0.445760371027,     	0.013800841995,     	0.01952419068,      	0.433228053278,     	3548,  	3702,  	155,   	
40,    	0.419186318251,     	0.016360802159,     	0.023036286655,     	0.405032042111,     	3703,  	3857,  	155,   	
41,    	0.394565500685,     	0.012133213827,     	0.020657117095,     	0.382985362648,     	3858,  	4020,  	163,   	
42,    	0.369765866536,     	0.015327036453,     	0.023492407101,     	0.356503385852,     	4021,  	4181,  	161,   	
43,    	0.343307716463,     	0.015231995552,     	0.022075232985,     	0.329785748899,     	4182,  	4341,  	160,   	
44,    	0.319962769095,     	0.011344129009,     	0.021717068541,     	0.309357569538,     	4342,  	4508,  	167,   	
45,    	0.29719216578,      	0.01404205863,      	0.018870472846,     	0.284860571358,     	4509,  	4675,  	167,   	
46,    	0.271816310454,     	0.01520256616,      	0.017034705591,     	0.258460138021,     	4676,  	4837,  	162,   	
47,    	0.245152292916,     	0.015376745269,     	0.021865594269,     	0.231842773148,     	4838,  	5004,  	167,   	
48,    	0.221155555973,     	0.012335536849,     	0.018990345497,     	0.210285753551,     	5005,  	5177,  	173,   	
49,    	0.198052845403,     	0.01413873591,      	0.017076303566,     	0.185813151812,     	5178,  	5347,  	170,   	
50,    	0.173393094652,     	0.014358191158,     	0.019355916257,     	0.160849645689,     	5348,  	5518,  	171,   	
51,    	0.150956577935,     	0.01142537483,      	0.020571007038,     	0.14029104792,      	5519,  	5696,  	178,   	
52,    	0.128675197042,     	0.013493982968,     	0.020628155259,     	0.116785042692,     	5697,  	5870,  	174,   	
53,    	0.106767939189,     	0.011591410923,     	0.020268985179,     	0.096392653628,     	5871,  	6055,  	185,   	
54,    	0.085317779925,     	0.012788173111,     	0.019571516663,     	0.074244494575,     	6056,  	6234,  	179,   	
55,    	0.062684979607,     	0.013702885783,     	0.022545354491,     	0.050819219991,     	6235,  	6416,  	182,   	
56,    	0.041625464677,     	0.010618502036,     	0.019428880776,     	0.032430072753,     	6417,  	6610,  	194,   	
57,    	0.020569270485,     	0.013719300728,     	0.018602475939,     	0.008688305192,     	6611,  	6783,  	173,   	
58,    	0.002539004285,     	0.007316782125,     	0.016682294577,     	-0.003797526104,    	6784,  	7043,  	260,   	
