This run aims to check if discrepancy is less than 0.0213
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.042444707132,     	0.0,                	0.999098817353,     	0.0,                	1.528338864921,     	1.0,                	0.005450188277,     	0.013437266706,     	0.013437266706,     	Normal,             	
1,     	0.04031770298,      	0.013267855512,     	0.999098817353,     	0.317920050475,     	1.528338864921,     	1.0,                	0.005335967156,     	0.01418760808,      	0.01418760808,      	Normal,             	
2,     	0.033692799009,     	0.025813726163,     	0.999098817353,     	0.653757020196,     	1.528338864921,     	1.0,                	0.005497556161,     	0.01285179218,      	0.01285179218,      	Normal,             	
3,     	0.024422280499,     	0.034714627734,     	0.999098817353,     	0.957714826179,     	1.528338864921,     	1.0,                	0.005433258266,     	0.014035830231,     	0.014035830231,     	Normal,             	
4,     	0.011765354992,     	0.040781485817,     	0.999098817353,     	1.289925442205,     	1.528338864921,     	1.0,                	0.005473471775,     	0.012460258535,     	0.012460258535,     	Normal,             	
5,     	-0.000583939881,    	0.042440690118,     	0.999098817353,     	1.584554421558,     	1.528338864921,     	1.0,                	0.005545281891,     	0.012556026661,     	0.012556026661,     	Normal,             	
6,     	-0.012975134351,    	0.040412857509,     	0.999098817353,     	1.881464603572,     	1.528338864921,     	1.0,                	0.005391322929,     	0.013793376255,     	0.013793376255,     	Normal,             	
7,     	-0.025248551645,    	0.03411837926,      	0.999098817353,     	2.207884666519,     	1.528338864921,     	1.0,                	0.0055349996,       	0.012159219072,     	0.012159219072,     	Normal,             	
8,     	-0.033885701315,    	0.02555997672,      	0.999098817353,     	2.495345366503,     	1.528338864921,     	1.0,                	0.005357877637,     	0.013463368229,     	0.013463368229,     	Normal,             	
9,     	-0.040185957643,    	0.013661697252,     	0.999098817353,     	2.813888238138,     	1.528338864921,     	1.0,                	0.005460276602,     	0.012908357669,     	0.012908357669,     	Normal,             	
10,    	-0.042434060653,    	0.000950610337,     	0.999098817353,     	3.119194340821,     	1.528338864921,     	1.0,                	0.005413009057,     	0.01396750773,      	0.01396750773,      	Normal,             	
11,    	-0.040445014647,    	-0.012874546739,    	0.999098817353,     	3.449772921276,     	1.528338864921,     	1.0,                	0.005460748903,     	0.012720860679,     	0.012720860679,     	Normal,             	
12,    	0.071890431628,     	0.0,                	0.997412535434,     	0.0,                	1.498843826273,     	1.0,                	0.005020755554,     	0.021545504858,     	0.021545504858,     	Normal,             	
13,    	0.068661846342,     	0.02130223032,      	0.997412535434,     	0.300832307018,     	1.498843826273,     	1.0,                	0.005021189078,     	0.021627395597,     	0.021627395597,     	Normal,             	
14,    	0.059219158607,     	0.040759359828,     	0.997412535434,     	0.602816777996,     	1.498843826273,     	1.0,                	0.005022144662,     	0.021766930968,     	0.021766930968,     	Normal,             	
15,    	0.044305845216,     	0.056614717516,     	0.997412535434,     	0.906764678495,     	1.498843826273,     	1.0,                	0.00499870909,      	0.022055829625,     	0.022055829625,     	Normal,             	
16,    	0.025057006496,     	0.067382346243,     	0.997412535434,     	1.214778669347,     	1.498843826273,     	1.0,                	0.00496499574,      	0.021505940955,     	0.021505940955,     	Normal,             	
17,    	0.004005238637,     	0.07177877279,      	0.997412535434,     	1.515054367041,     	1.498843826273,     	1.0,                	0.004668878438,     	0.025033926154,     	0.025033926154,     	Normal,             	
18,    	-0.020850865468,    	0.068800258495,     	0.997412535434,     	1.865061540566,     	1.498843826273,     	1.0,                	0.00465182014,      	0.02386852196,      	0.02386852196,      	Normal,             	
19,    	-0.04222724472,     	0.058181560335,     	0.997412535434,     	2.198618205636,     	1.498843826273,     	1.0,                	0.005046183227,     	0.021375252875,     	0.021375252875,     	Normal,             	
20,    	-0.057467624093,    	0.043193822947,     	0.997412535434,     	2.497055469295,     	1.498843826273,     	1.0,                	0.004786660422,     	0.024275170421,     	0.024275170421,     	Normal,             	
21,    	-0.068567220463,    	0.021604870694,     	0.997412535434,     	2.836349620917,     	1.498843826273,     	1.0,                	0.0051220071,       	0.02171363038,      	0.02171363038,      	Normal,             	
22,    	-0.07189028128,     	0.000147028046,     	0.997412535434,     	3.139547483665,     	1.498843826273,     	1.0,                	0.005020344771,     	0.021442864266,     	0.021442864266,     	Normal,             	
23,    	-0.068735754549,    	-0.021062530861,    	0.997412535434,     	3.438935828127,     	1.498843826273,     	1.0,                	0.005020376577,     	0.021452355559,     	0.021452355559,     	Normal,             	
24,    	0.108021936401,     	0.0,                	0.994148510664,     	0.0,                	1.462563199595,     	1.0,                	0.005197250823,     	0.021556188012,     	0.021556188012,     	Normal,             	
25,    	0.105871126774,     	0.021448619059,     	0.994148510664,     	0.199886400613,     	1.462563199595,     	1.0,                	0.005341760224,     	0.02180265256,      	0.02180265256,      	Normal,             	
26,    	0.099407672391,     	0.042271188932,     	0.994148510664,     	0.402065992025,     	1.462563199595,     	1.0,                	0.005282226129,     	0.022174730057,     	0.022174730057,     	Normal,             	
27,    	0.088681565854,     	0.06167915873,      	0.994148510664,     	0.607708026555,     	1.462563199595,     	1.0,                	0.005266623871,     	0.022252497063,     	0.022252497063,     	Normal,             	
28,    	0.074161607847,     	0.078541674705,     	0.994148510664,     	0.814073815637,     	1.462563199595,     	1.0,                	0.005426137213,     	0.021660295136,     	0.021660295136,     	Normal,             	
29,    	0.05700105707,      	0.091758477738,     	0.994148510664,     	1.014928832343,     	1.462563199595,     	1.0,                	0.005444298496,     	0.022155868985,     	0.022155868985,     	Normal,             	
30,    	0.0370811718,       	0.101457998412,     	0.994148510664,     	1.220395336519,     	1.462563199595,     	1.0,                	0.005417214589,     	0.022265756224,     	0.022265756224,     	Normal,             	
31,    	0.015492026873,     	0.10690526576,      	0.994148510664,     	1.426884527405,     	1.462563199595,     	1.0,                	0.005564140759,     	0.02083068524,      	0.02083068524,      	Normal,             	
32,    	-0.005315318195,    	0.107891084601,     	0.994148510664,     	1.620022119628,     	1.462563199595,     	1.0,                	0.005180052738,     	0.022587246637,     	0.022587246637,     	Normal,             	
