This run aims to check if discrepancy is less than 0.0112
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	
33,    	0.836829686287,     	0.010572966007,     	0.01633760283,      	0.827688634474,     	2556,  	2715,  	160,   	
34,    	0.82062623664,      	0.008169033943,     	0.020086772247,     	0.813043644192,     	2716,  	2887,  	172,   	
35,    	0.804255298332,     	0.010167510831,     	0.016929012506,     	0.795463319202,     	2888,  	3067,  	180,   	
36,    	0.787703656207,     	0.008977448298,     	0.021118144776,     	0.77959156487,      	3068,  	3235,  	168,   	
37,    	0.770371826264,     	0.010674150459,     	0.019512783068,     	0.761141473881,     	3236,  	3403,  	168,   	
38,    	0.752140610395,     	0.010582796565,     	0.020794651419,     	0.74298865247,      	3404,  	3580,  	177,   	
39,    	0.733840079258,     	0.010729530201,     	0.016530763518,     	0.724560922765,     	3581,  	3768,  	188,   	
40,    	0.715627348453,     	0.010327374917,     	0.016929188651,     	0.706695090452,     	3769,  	3958,  	190,   	
41,    	0.699487701757,     	0.008328615675,     	0.020322373648,     	0.691795798631,     	3959,  	4140,  	182,   	
42,    	0.682589362912,     	0.010622374277,     	0.018283087706,     	0.673401496891,     	4141,  	4326,  	186,   	
43,    	0.665220910728,     	0.009440946432,     	0.017253864101,     	0.657053491222,     	4327,  	4522,  	196,   	
44,    	0.647683723899,     	0.010852030806,     	0.018072585322,     	0.638296634743,     	4523,  	4723,  	201,   	
45,    	0.628327195429,     	0.011498462605,     	0.01725818428,      	0.618381133021,     	4724,  	4920,  	197,   	
46,    	0.608534597893,     	0.011377635193,     	0.016553800369,     	0.598692445001,     	4921,  	5117,  	197,   	
47,    	0.589748218508,     	0.010344594883,     	0.017775373708,     	0.580630959654,     	5118,  	5315,  	198,   	
48,    	0.571419974155,     	0.010627831287,     	0.015459159308,     	0.562224993904,     	5316,  	5516,  	201,   	
49,    	0.552285380422,     	0.011474765342,     	0.017673638707,     	0.542357976206,     	5517,  	5724,  	208,   	
50,    	0.534139262858,     	0.00948671999,      	0.016070805911,     	0.525550307896,     	5725,  	5944,  	220,   	
51,    	0.515205588646,     	0.011946562736,     	0.016131098401,     	0.50486954034,      	5945,  	6159,  	215,   	
52,    	0.495105500588,     	0.011509084544,     	0.018017928835,     	0.485147171576,     	6160,  	6376,  	217,   	
53,    	0.477345691672,     	0.009038174481,     	0.015742057688,     	0.468789555569,     	6377,  	6591,  	215,   	
54,    	0.460394762651,     	0.009688957938,     	0.016047251187,     	0.45122140709,      	6592,  	6810,  	219,   	
55,    	0.442498463544,     	0.010097476442,     	0.016055844074,     	0.433351615168,     	6811,  	7035,  	225,   	
56,    	0.42524443512,      	0.009366526289,     	0.015652418997,     	0.416710710589,     	7036,  	7262,  	227,   	
57,    	0.407776572264,     	0.010310724599,     	0.012682569385,     	0.398454412488,     	7263,  	7487,  	225,   	
58,    	0.388806739292,     	0.011166016781,     	0.016146084322,     	0.379142969325,     	7488,  	7712,  	225,   	
59,    	0.370798460545,     	0.009657360197,     	0.011040760179,     	0.362241327658,     	7713,  	7943,  	231,   	
60,    	0.353748506645,     	0.009804552083,     	0.014280468463,     	0.345261884845,     	7944,  	8180,  	237,   	
61,    	0.336091827937,     	0.010588807968,     	0.013528574686,     	0.326750502979,     	8181,  	8417,  	237,   	
62,    	0.317639105609,     	0.010559420627,     	0.012584751251,     	0.308498876547,     	8418,  	8650,  	233,   	
63,    	0.30095531144,      	0.008722568107,     	0.012289318939,     	0.293182818109,     	8651,  	8883,  	233,   	
64,    	0.285271092462,     	0.009168508198,     	0.013796346219,     	0.277042998656,     	8884,  	9122,  	239,   	
65,    	0.268881984447,     	0.009489386263,     	0.012640887305,     	0.260418189491,     	9123,  	9363,  	241,   	
66,    	0.251616153967,     	0.010159952289,     	0.01521278022,      	0.24270069362,      	9364,  	9601,  	238,   	
67,    	0.233287799866,     	0.010867790192,     	0.01460348625,      	0.223879432974,     	9602,  	9839,  	238,   	
68,    	0.214324715287,     	0.011036627624,     	0.011295115812,     	0.204769932678,     	9840,  	10078, 	239,   	
69,    	0.195554392126,     	0.010647651298,     	0.013791702775,     	0.186335975725,     	10079, 	10318, 	240,   	
70,    	0.178406925351,     	0.009162632777,     	0.015446813344,     	0.169870564316,     	10319, 	10568, 	250,   	
71,    	0.161236782837,     	0.010160505111,     	0.012750128891,     	0.152272558753,     	10569, 	10815, 	247,   	
72,    	0.142682635382,     	0.01112554653,      	0.012964413454,     	0.133049752872,     	10816, 	11056, 	241,   	
73,    	0.124582793266,     	0.009784625325,     	0.014092487061,     	0.11557461418,      	11057, 	11299, 	243,   	
74,    	0.107307016274,     	0.009547808092,     	0.015042869433,     	0.098799902241,     	11300, 	11549, 	250,   	
75,    	0.090375030787,     	0.010194060505,     	0.013775834859,     	0.08154781618,      	11550, 	11808, 	259,   	
76,    	0.073304997147,     	0.009529778007,     	0.013482863903,     	0.065052738481,     	11809, 	12061, 	253,   	
77,    	0.055627057807,     	0.010956949459,     	0.014877828231,     	0.046138801969,     	12062, 	12309, 	248,   	
78,    	0.03909905229,      	0.008142408258,     	0.013431689046,     	0.031987488951,     	12310, 	12566, 	257,   	
79,    	0.02331036847,      	0.010055398186,     	0.011331784898,     	0.014602359543,     	12567, 	12831, 	265,   	
80,    	0.008345619805,     	0.008447902371,     	0.013663776729,     	0.001029552676,     	12832, 	13089, 	258,   	
81,    	0,                  	0.005618819822,     	0.009188526388,     	-0.004866053232,    	13090, 	13457, 	368,   	
