This run aims to check if discrepancy is less than 0.0112
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	
84,    	-0.110100944189,    	0.020212895251,     	0.993714858978,     	2.960029289278,     	1.458620251701,     	1.0,                	0.001746220847,     	0.013190171207,     	0.013446592048,     	cover cap,          	
85,    	-0.11173023604,     	0.006865376914,     	0.993714858978,     	3.080223803536,     	1.458620251701,     	1.0,                	0.001622297375,     	0.01365108276,      	0.01365108276,      	Normal,             	
86,    	-0.11173510305,     	-0.006785704978,    	0.993714858978,     	3.20224844512,      	1.458620251701,     	1.0,                	0.00150671283,      	0.014248649339,     	0.014248649339,     	Normal,             	
87,    	0.134806976563,     	0.0,                	0.990871878231,     	0.0,                	1.435577668521,     	1.0,                	0.001789525639,     	0.013690437072,     	0.013690437072,     	Normal,             	
88,    	0.134111804577,     	0.013672775985,     	0.990871878231,     	0.101599542471,     	1.435577668521,     	1.0,                	0.001831847561,     	0.013118210943,     	0.01317026089,      	cover cap,          	
89,    	0.132137576623,     	0.026694227359,     	0.990871878231,     	0.199335613978,     	1.435577668521,     	1.0,                	0.001647048677,     	0.013917886396,     	0.013917886396,     	Normal,             	
90,    	0.128681021165,     	0.040176059064,     	0.990871878231,     	0.302624594515,     	1.435577668521,     	1.0,                	0.001587727833,     	0.014154261575,     	0.014154261575,     	Normal,             	
91,    	0.123759185429,     	0.053447029402,     	0.990871878231,     	0.407669390368,     	1.435577668521,     	1.0,                	0.001709981745,     	0.013690374089,     	0.013690374089,     	Normal,             	
92,    	0.117700158999,     	0.065723614489,     	0.990871878231,     	0.509268465024,     	1.435577668521,     	1.0,                	0.001603513243,     	0.013900197441,     	0.013900197441,     	Normal,             	
93,    	0.110306590437,     	0.077494367771,     	0.990871878231,     	0.612426053684,     	1.435577668521,     	1.0,                	0.001635002143,     	0.013879678929,     	0.013879678929,     	Normal,             	
94,    	0.101753714226,     	0.088425689543,     	0.990871878231,     	0.715431233353,     	1.435577668521,     	1.0,                	0.001787364115,     	0.013644347053,     	0.013644347053,     	Normal,             	
95,    	0.092294072632,     	0.098258460638,     	0.990871878231,     	0.816688439294,     	1.435577668521,     	1.0,                	0.001715723213,     	0.013604507031,     	0.013604507031,     	Normal,             	
96,    	0.081920630191,     	0.107060409485,     	0.990871878231,     	0.917649733345,     	1.435577668521,     	1.0,                	0.001625413524,     	0.013947401076,     	0.013947401076,     	Normal,             	
97,    	0.070420320747,     	0.114951726198,     	0.990871878231,     	1.021157947103,     	1.435577668521,     	1.0,                	0.00165077172,      	0.013724174625,     	0.013724174625,     	Normal,             	
98,    	0.058367768355,     	0.121515943593,     	0.990871878231,     	1.123008079272,     	1.435577668521,     	1.0,                	0.001669637422,     	0.013590006269,     	0.013590006269,     	Normal,             	
99,    	0.045836623546,     	0.12677509563,      	0.990871878231,     	1.223861669415,     	1.435577668521,     	1.0,                	0.001642435608,     	0.013722787513,     	0.013722787513,     	Normal,             	
100,   	0.032710686395,     	0.130778178323,     	0.990871878231,     	1.325701498609,     	1.435577668521,     	1.0,                	0.001721798875,     	0.01370000916,      	0.01370000916,      	Normal,             	
101,   	0.019268362309,     	0.133422828421,     	0.990871878231,     	1.427372138739,     	1.435577668521,     	1.0,                	0.00177540305,      	0.013598431773,     	0.013598431773,     	Normal,             	
102,   	0.005728651784,     	0.13468520141,      	0.990871878231,     	1.528288308982,     	1.435577668521,     	1.0,                	0.001747394137,     	0.013642495344,     	0.013642495344,     	Normal,             	
103,   	-0.007913394505,    	0.134574511396,     	0.990871878231,     	1.629531761297,     	1.435577668521,     	1.0,                	0.001734040035,     	0.013620303707,     	0.013620303707,     	Normal,             	
104,   	-0.021452459279,    	0.133089116463,     	0.990871878231,     	1.730610384944,     	1.435577668521,     	1.0,                	0.001613746807,     	0.013893284187,     	0.013893284187,     	Normal,             	
105,   	-0.035036548415,    	0.13017434926,      	0.990871878231,     	1.833716622734,     	1.435577668521,     	1.0,                	0.001705358143,     	0.013724141699,     	0.013724141699,     	Normal,             	
106,   	-0.048090313945,    	0.125937455249,     	0.990871878231,     	1.935566510337,     	1.435577668521,     	1.0,                	0.001623235067,     	0.013771086526,     	0.013771086526,     	Normal,             	
107,   	-0.060687627584,    	0.120374136708,     	0.990871878231,     	2.037765088902,     	1.435577668521,     	1.0,                	0.001725238357,     	0.013811664627,     	0.013811664627,     	Normal,             	
108,   	-0.072685860267,    	0.113532755834,     	0.990871878231,     	2.140265070956,     	1.435577668521,     	1.0,                	0.00167422663,      	0.013795565825,     	0.013795565825,     	Normal,             	
109,   	-0.083908489731,    	0.10550965018,      	0.990871878231,     	2.242645475049,     	1.435577668521,     	1.0,                	0.001581340697,     	0.014108431599,     	0.014108431599,     	Normal,             	
110,   	-0.09447611147,     	0.096162286222,     	0.990871878231,     	2.347349835579,     	1.435577668521,     	1.0,                	0.001646596452,     	0.01388322597,      	0.01388322597,      	Normal,             	
111,   	-0.103865326725,    	0.085935527195,     	0.990871878231,     	2.45038136219,      	1.435577668521,     	1.0,                	0.001649918336,     	0.013757060181,     	0.013757060181,     	Normal,             	
112,   	-0.112082790931,    	0.07490239587,      	0.990871878231,     	2.552475757284,     	1.435577668521,     	1.0,                	0.001707760768,     	0.013584143771,     	0.013584143771,     	Normal,             	
113,   	-0.119051874095,    	0.063242171093,     	0.990871878231,     	2.653285804004,     	1.435577668521,     	1.0,                	0.00164396773,      	0.013913446613,     	0.013913446613,     	Normal,             	
114,   	-0.12493632013,     	0.050634344495,     	0.990871878231,     	2.756541806212,     	1.435577668521,     	1.0,                	0.001638772558,     	0.013964294227,     	0.013964294227,     	Normal,             	
115,   	-0.129504052348,    	0.03743823387,      	0.990871878231,     	2.860175501809,     	1.435577668521,     	1.0,                	0.001653765725,     	0.013714117568,     	0.013714117568,     	Normal,             	
116,   	-0.132637632014,    	0.024086915615,     	0.990871878231,     	2.961950933818,     	1.435577668521,     	1.0,                	0.001751940183,     	0.013967660089,     	0.013967660089,     	Normal,             	
117,   	-0.134418015125,    	0.010233188162,     	0.990871878231,     	3.065609630988,     	1.435577668521,     	1.0,                	0.001637345405,     	0.013828701894,     	0.013828701894,     	Normal,             	
118,   	-0.134759131238,    	-0.003591305893,    	0.990871878231,     	3.168236162085,     	1.435577668521,     	1.0,                	0.001754121809,     	0.013749066333,     	0.013749066333,     	Normal,             	
119,   	0.157120597254,     	0.0,                	0.9875794236,       	0.0,                	1.4130219709,       	1.0,                	0.001734327431,     	0.013202198809,     	0.013202198809,     	Normal,             	
120,   	0.156565933969,     	0.013190542144,     	0.9875794236,       	0.084050633515,     	1.4130219709,       	1.0,                	0.001696962778,     	0.013432339948,     	0.013432339948,     	Normal,             	
121,   	0.154867154075,     	0.02651502725,      	0.9875794236,       	0.169567326172,     	1.4130219709,       	1.0,                	0.001698469162,     	0.014132607395,     	0.014132607395,     	Normal,             	
122,   	0.151858125763,     	0.040323587652,     	0.9875794236,       	0.259545191435,     	1.4130219709,       	1.0,                	0.001712832154,     	0.013041130135,     	0.013041130135,     	Normal,             	
123,   	0.147991035446,     	0.052778172659,     	0.9875794236,       	0.342569802366,     	1.4130219709,       	1.0,                	0.001737512823,     	0.013583822537,     	0.013583822537,     	Normal,             	
124,   	0.142879302769,     	0.06536349839,      	0.9875794236,       	0.429051503714,     	1.4130219709,       	1.0,                	0.001641020822,     	0.014102320397,     	0.014102320397,     	Normal,             	
125,   	0.136443016975,     	0.077911393264,     	0.9875794236,       	0.518836411413,     	1.4130219709,       	1.0,                	0.001684937008,     	0.013026635716,     	0.013026635716,     	Normal,             	
126,   	0.129520108962,     	0.088946182919,     	0.9875794236,       	0.601768692611,     	1.4130219709,       	1.0,                	0.00158078981,      	0.014450028086,     	0.014450028086,     	Normal,             	
127,   	0.120800836729,     	0.100469099365,     	0.9875794236,       	0.693768886488,     	1.4130219709,       	1.0,                	0.001561145166,     	0.014298458607,     	0.014298458607,     	Normal,             	
128,   	0.111167098979,     	0.111034941285,     	0.9875794236,       	0.784803399831,     	1.4130219709,       	1.0,                	0.001648282195,     	0.013878669968,     	0.013878669968,     	Normal,             	
129,   	0.100935119876,     	0.12041172558,      	0.9875794236,       	0.87316346302,      	1.4130219709,       	1.0,                	0.001697120494,     	0.013966802391,     	0.013966802391,     	Normal,             	
130,   	0.089843242866,     	0.128899471655,     	0.9875794236,       	0.962084999717,     	1.4130219709,       	1.0,                	0.001655580103,     	0.013816364213,     	0.013816364213,     	Normal,             	
131,   	0.078172100493,     	0.136293817857,     	0.9875794236,       	1.05004812998,      	1.4130219709,       	1.0,                	0.001627797596,     	0.013745615541,     	0.013745615541,     	Normal,             	
132,   	0.065960771324,     	0.142604553672,     	0.9875794236,       	1.137560544012,     	1.4130219709,       	1.0,                	0.001607139122,     	0.014201511187,     	0.014201511187,     	Normal,             	
133,   	0.052815039732,     	0.147977882333,     	0.9875794236,       	1.227977396425,     	1.4130219709,       	1.0,                	0.001797789808,     	0.013338549582,     	0.013338549582,     	Normal,             	
134,   	0.040073653803,     	0.151924271768,     	0.9875794236,       	1.312896614459,     	1.4130219709,       	1.0,                	0.001773115118,     	0.013785875218,     	0.013785875218,     	Normal,             	
135,   	0.026602289389,     	0.154852188492,     	0.9875794236,       	1.40066550894,      	1.4130219709,       	1.0,                	0.001675604805,     	0.013193873485,     	0.013193873485,     	Normal,             	
136,   	0.013516575085,     	0.156538124045,     	0.9875794236,       	1.484663108814,     	1.4130219709,       	1.0,                	0.001710496966,     	0.013662031252,     	0.013662031252,     	Normal,             	
137,   	-0.000133036209,    	0.157120540932,     	0.9875794236,       	1.571643040895,     	1.4130219709,       	1.0,                	0.001699646879,     	0.013830140588,     	0.013830140588,     	Normal,             	
138,   	-0.013949255564,    	0.156500160865,     	0.9875794236,       	1.659693936378,     	1.4130219709,       	1.0,                	0.001768829099,     	0.013096332029,     	0.013096332029,     	Normal,             	
139,   	-0.026934082704,    	0.154794823138,     	0.9875794236,       	1.743070186084,     	1.4130219709,       	1.0,                	0.00169074524,      	0.013044538502,     	0.013044538502,     	Normal,             	
140,   	-0.039681627586,    	0.152027137425,     	0.9875794236,       	1.826116508404,     	1.4130219709,       	1.0,                	0.001629331352,     	0.014048976563,     	0.014048976563,     	Normal,             	
141,   	-0.053102950196,    	0.147874807733,     	0.9875794236,       	1.915561566141,     	1.4130219709,       	1.0,                	0.00169895672,      	0.013697866026,     	0.013697866026,     	Normal,             	
142,   	-0.065780705789,    	0.142687703841,     	0.9875794236,       	2.002769786428,     	1.4130219709,       	1.0,                	0.001799638832,     	0.012816761066,     	0.012996032831,     	cover cap,          	
143,   	-0.077347821001,    	0.136763286989,     	0.9875794236,       	2.085507127226,     	1.4130219709,       	1.0,                	0.00165902865,      	0.013603493929,     	0.013603493929,     	Normal,             	
144,   	-0.088887776604,    	0.129560199336,     	0.9875794236,       	2.1721141452,       	1.4130219709,       	1.0,                	0.001672241364,     	0.013586810324,     	0.013586810324,     	Normal,             	
145,   	-0.099748519772,    	0.121396519245,     	0.9875794236,       	2.258614880226,     	1.4130219709,       	1.0,                	0.001725021606,     	0.013226528194,     	0.013226528194,     	Normal,             	
146,   	-0.109605283605,    	0.112576924311,     	0.9875794236,       	2.342820496122,     	1.4130219709,       	1.0,                	0.001713607183,     	0.013678125581,     	0.013678125581,     	Normal,             	
147,   	-0.118981048172,    	0.102617699533,     	0.9875794236,       	2.429902958232,     	1.4130219709,       	1.0,                	0.001697654717,     	0.013837880819,     	0.013837880819,     	Normal,             	
148,   	-0.127548552336,    	0.09175101568,      	0.9875794236,       	2.518003164516,     	1.4130219709,       	1.0,                	0.00174777061,      	0.0131171713,       	0.0131171713,       	Normal,             	
149,   	-0.134757197635,    	0.080792201152,     	0.9875794236,       	2.601512162069,     	1.4130219709,       	1.0,                	0.001569029673,     	0.014331411326,     	0.014331411326,     	Normal,             	
150,   	-0.141558238654,    	0.06817732138,      	0.9875794236,       	2.692756622195,     	1.4130219709,       	1.0,                	0.001618377326,     	0.013714420031,     	0.013714420031,     	Normal,             	
151,   	-0.146964236052,    	0.055573333562,     	0.9875794236,       	2.780070301434,     	1.4130219709,       	1.0,                	0.001568493828,     	0.014113539288,     	0.014113539288,     	Normal,             	
152,   	-0.151358229631,    	0.042161219199,     	0.9875794236,       	2.869926684257,     	1.4130219709,       	1.0,                	0.001641883733,     	0.013775655506,     	0.013775655506,     	Normal,             	
153,   	-0.154469442405,    	0.028741493431,     	0.9875794236,       	2.957630472363,     	1.4130219709,       	1.0,                	0.001728738045,     	0.013388248997,     	0.013388248997,     	Normal,             	
