This run aims to check if discrepancy is less than 0.0106
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.549261357814,     	0.0064103605,       	0.308752390192,     	1.543940623637,     	0,     	11,    	12,    	
2,     	1.531107651364,     	0.014512043276,     	0.36964360181,      	1.519193068162,     	12,    	21,    	10,    	
3,     	1.508153701684,     	0.012485744326,     	0.207985091224,     	1.49756867039,      	22,    	38,    	17,    	
4,     	1.486616828735,     	0.012470630236,     	0.152813356468,     	1.475933496225,     	39,    	60,    	22,    	
5,     	1.464947338174,     	0.012711702969,     	0.128736336011,     	1.454054547937,     	61,    	87,    	27,    	
6,     	1.443345968558,     	0.012485403654,     	0.10562834414,      	1.43268530568,      	88,    	119,   	32,    	
7,     	1.421721621144,     	0.012938562234,     	0.088187396376,     	1.410567035327,     	120,   	156,   	37,    	
8,     	1.400013512199,     	0.01241209806,      	0.075254668449,     	1.389375883269,     	157,   	200,   	44,    	
9,     	1.378808778687,     	0.012145367802,     	0.072939045884,     	1.368199312348,     	201,   	248,   	48,    	
10,    	1.357735037542,     	0.012025096698,     	0.056876565135,     	1.347256132453,     	249,   	301,   	53,    	
11,    	1.336252004481,     	0.012631578893,     	0.054359486608,     	1.325396078352,     	302,   	359,   	58,    	
12,    	1.314697267668,     	0.012313813501,     	0.049888648191,     	1.304084410407,     	360,   	422,   	63,    	
13,    	1.293096088596,     	0.012647053086,     	0.048958312802,     	1.282213420416,     	423,   	489,   	67,    	
14,    	1.271514248354,     	0.012319054116,     	0.047773490281,     	1.260810824763,     	490,   	561,   	72,    	
15,    	1.249848144369,     	0.012607387679,     	0.039966931904,     	1.238989453542,     	562,   	639,   	78,    	
16,    	1.228571318082,     	0.012425751564,     	0.039275849153,     	1.217791590953,     	640,   	721,   	82,    	
17,    	1.20754293155,      	0.011824905769,     	0.033626687497,     	1.197116384577,     	722,   	808,   	87,    	
18,    	1.186699966339,     	0.011997969283,     	0.036695776931,     	1.17618591502,      	809,   	900,   	92,    	
19,    	1.165775141351,     	0.012070574754,     	0.034030767106,     	1.155304186651,     	901,   	997,   	97,    	
20,    	1.144846470839,     	0.012228998693,     	0.033105989341,     	1.134265529777,     	998,   	1098,  	101,   	
21,    	1.123969617142,     	0.011875140444,     	0.027730032904,     	1.113581123998,     	1099,  	1203,  	105,   	
22,    	1.103022900497,     	0.012363560698,     	0.027420597561,     	1.092353432459,     	1204,  	1311,  	108,   	
23,    	1.081810860651,     	0.012209522007,     	0.028236379127,     	1.071271995978,     	1312,  	1424,  	113,   	
24,    	1.06087545134,      	0.011985869663,     	0.027759069706,     	1.050490509314,     	1425,  	1539,  	115,   	
25,    	1.039852164098,     	0.012450863591,     	0.024590170277,     	1.02910226399,      	1540,  	1659,  	120,   	
26,    	1.019328822867,     	0.011373367712,     	0.026974979945,     	1.009502219172,     	1660,  	1782,  	123,   	
27,    	0.998785046921,     	0.012364085466,     	0.022840938926,     	0.988007262409,     	1783,  	1908,  	126,   	
28,    	0.977474440624,     	0.012170083337,     	0.024583647435,     	0.966802244087,     	1909,  	2038,  	130,   	
29,    	0.955802885606,     	0.012704549002,     	0.024483832476,     	0.944828839102,     	2039,  	2174,  	136,   	
30,    	0.934316575541,     	0.012155256705,     	0.023961047909,     	0.923754765896,     	2175,  	2316,  	142,   	
31,    	0.91359735133,      	0.011741345997,     	0.022910902633,     	0.903443851621,     	2317,  	2461,  	145,   	
32,    	0.893229740994,     	0.01183276314,      	0.024228259665,     	0.882873465344,     	2462,  	2609,  	148,   	
33,    	0.872637104705,     	0.011838072464,     	0.020388932801,     	0.862405789636,     	2610,  	2764,  	155,   	
34,    	0.854330837299,     	0.009326736527,     	0.023408888308,     	0.846232774228,     	2765,  	2925,  	161,   	
35,    	0.837031591126,     	0.010613615149,     	0.018160118292,     	0.827855460776,     	2926,  	3095,  	170,   	
36,    	0.820177995606,     	0.008889492434,     	0.018710385613,     	0.812193658834,     	3096,  	3276,  	181,   	
37,    	0.806018913793,     	0.007143331648,     	0.019200643447,     	0.799692267885,     	3277,  	3459,  	183,   	
38,    	0.789870499059,     	0.011344602296,     	0.018010207365,     	0.780061912453,     	3460,  	3629,  	170,   	
39,    	0.771313631473,     	0.010106345325,     	0.018798154629,     	0.762573618115,     	3630,  	3805,  	176,   	
40,    	0.755206235079,     	0.008525188996,     	0.017720330314,     	0.74783171256,      	3806,  	3991,  	186,   	
41,    	0.738999192737,     	0.01023731301,      	0.015978001304,     	0.730145280224,     	3992,  	4184,  	193,   	
42,    	0.723544480323,     	0.007615642577,     	0.017696949534,     	0.716726583678,     	4185,  	4370,  	186,   	
43,    	0.709380822436,     	0.008491003016,     	0.017154930137,     	0.70203509067,      	4371,  	4560,  	190,   	
44,    	0.69330270122,      	0.010090220712,     	0.016665795646,     	0.684574814396,     	4561,  	4759,  	199,   	
45,    	0.67553779614,      	0.01043424084,      	0.018012832549,     	0.666512301903,     	4760,  	4963,  	204,   	
46,    	0.656993583785,     	0.010991074509,     	0.015100442367,     	0.647486585532,     	4964,  	5165,  	202,   	
47,    	0.638718642928,     	0.010131826248,     	0.012619746214,     	0.629953677391,     	5166,  	5366,  	201,   	
48,    	0.621689591059,     	0.009718910988,     	0.01420557858,      	0.61328116059,      	5367,  	5567,  	201,   	
49,    	0.605207093515,     	0.009378367284,     	0.01633730074,      	0.597092735711,     	5568,  	5775,  	208,   	
50,    	0.587652219339,     	0.01089534691,      	0.0166309506,       	0.578226363959,     	5776,  	5987,  	212,   	
51,    	0.569821600758,     	0.00987763817,      	0.016103650651,     	0.561275059968,     	5988,  	6208,  	221,   	
52,    	0.551141692496,     	0.011765291674,     	0.017360242601,     	0.540963169431,     	6209,  	6423,  	215,   	
53,    	0.531254313416,     	0.01121244448,      	0.014966955071,     	0.521553184265,     	6424,  	6645,  	222,   	
54,    	0.512806932388,     	0.010117730844,     	0.015835159931,     	0.504051850723,     	6646,  	6872,  	227,   	
55,    	0.49641121214,      	0.009192501443,     	0.013895656955,     	0.488455937782,     	6873,  	7097,  	225,   	
56,    	0.478764168205,     	0.011185870955,     	0.015035346488,     	0.469084936992,     	7098,  	7325,  	228,   	
57,    	0.459606087133,     	0.011018632893,     	0.013323861014,     	0.450071086422,     	7326,  	7558,  	233,   	
58,    	0.442093384954,     	0.009226598656,     	0.014186580141,     	0.433921936706,     	7559,  	7795,  	237,   	
59,    	0.425674163829,     	0.00954961384,      	0.014026257523,     	0.417321683681,     	7796,  	8033,  	238,   	
60,    	0.408132390862,     	0.010618887199,     	0.014842225004,     	0.398942173359,     	8034,  	8267,  	234,   	
61,    	0.389618176012,     	0.011036127071,     	0.014059056469,     	0.38006676405,      	8268,  	8503,  	236,   	
62,    	0.371908984654,     	0.009417683029,     	0.011826926957,     	0.363354269599,     	8504,  	8743,  	240,   	
63,    	0.354106545411,     	0.010766980512,     	0.012626445099,     	0.344787333934,     	8744,  	8983,  	240,   	
64,    	0.335956098345,     	0.010211054948,     	0.014766383926,     	0.327117539742,     	8984,  	9230,  	247,   	
65,    	0.318209758001,     	0.010336259998,     	0.014826130721,     	0.309245875491,     	9231,  	9478,  	248,   	
66,    	0.299985938116,     	0.010700741157,     	0.012148945296,     	0.290684345694,     	9479,  	9723,  	245,   	
67,    	0.281415845414,     	0.0108779174,       	0.013504363673,     	0.271999475788,     	9724,  	9967,  	244,   	
68,    	0.264569682795,     	0.008589503202,     	0.013896098109,     	0.256485139387,     	9968,  	10212, 	245,   	
69,    	0.24699534791,      	0.011001101782,     	0.013778442228,     	0.237471832723,     	10213, 	10460, 	248,   	
70,    	0.228072527199,     	0.010874806687,     	0.013805695989,     	0.218658006813,     	10461, 	10710, 	250,   	
71,    	0.209523793634,     	0.010576705137,     	0.012514962035,     	0.200366986417,     	10711, 	10966, 	256,   	
72,    	0.191514042449,     	0.010219968316,     	0.014440939383,     	0.182665744695,     	10967, 	11224, 	258,   	
73,    	0.173000351136,     	0.011158446687,     	0.012018429637,     	0.163339472388,     	11225, 	11478, 	254,   	
74,    	0.155036420855,     	0.009609945792,     	0.011815864399,     	0.146417693805,     	11479, 	11733, 	255,   	
75,    	0.137616421283,     	0.010186769459,     	0.014420859283,     	0.128778129357,     	11734, 	11987, 	254,   	
76,    	0.120401068652,     	0.00970902747,      	0.012260940753,     	0.11188608215,      	11988, 	12244, 	257,   	
77,    	0.103322330672,     	0.009898072946,     	0.01392216247,      	0.094588696374,     	12245, 	12507, 	263,   	
78,    	0.087781295267,     	0.007860114939,     	0.012850464767,     	0.080329812456,     	12508, 	12773, 	266,   	
79,    	0.071332532755,     	0.010408964217,     	0.01336953194,      	0.06231899163,      	12774, 	13035, 	262,   	
80,    	0.053882299442,     	0.009863552042,     	0.012323725826,     	0.045340799416,     	13036, 	13298, 	263,   	
81,    	0.038397702638,     	0.008022912588,     	0.01373466846,      	0.031390881521,     	13299, 	13569, 	271,   	
82,    	0.024366926575,     	0.008247133383,     	0.01297297696,      	0.01722486618,      	13570, 	13852, 	283,   	
83,    	0.009591317301,     	0.008825902915,     	0.012720131322,     	0.001947905031,     	13853, 	14111, 	259,   	
84,    	0,                  	0.005878401619,     	0.010347810112,     	-0.003491512331,    	14112, 	14488, 	377,   	
