This run aims to check if discrepancy is less than 0.0106
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.021533304528,     	0.0,                	0.999768131517,     	0.0,                	1.549261357814,     	1.0,                	0.002637821843,     	0.0064103605,       	0.0064103605,       	Normal,             	
1,     	0.020579137886,     	0.006338950052,     	0.999768131517,     	0.298805534028,     	1.549261357814,     	1.0,                	0.002657620449,     	0.006483320809,     	0.006483320809,     	Normal,             	
2,     	0.017759573699,     	0.01217705818,      	0.999768131517,     	0.601037935665,     	1.549261357814,     	1.0,                	0.002646530165,     	0.006581686134,     	0.006581686134,     	Normal,             	
3,     	0.013251784276,     	0.016972725691,     	0.999768131517,     	0.907891869006,     	1.549261357814,     	1.0,                	0.002664447753,     	0.00644334505,      	0.00644334505,      	Normal,             	
4,     	0.007636989319,     	0.0201335441,       	0.999768131517,     	1.208246541924,     	1.549261357814,     	1.0,                	0.002640223817,     	0.006472628638,     	0.006472628638,     	Normal,             	
5,     	0.001308840548,     	0.02149349065,      	0.999768131517,     	1.509976688034,     	1.549261357814,     	1.0,                	0.002625022558,     	0.006527803899,     	0.006527803899,     	Normal,             	
6,     	-0.005191750699,    	0.020898060402,     	0.999768131517,     	1.814298850963,     	1.549261357814,     	1.0,                	0.002626992656,     	0.006504615451,     	0.006504615451,     	Normal,             	
7,     	-0.011195190755,    	0.018394317271,     	0.999768131517,     	2.117531607274,     	1.549261357814,     	1.0,                	0.002621736428,     	0.006544887624,     	0.006544887624,     	Normal,             	
8,     	-0.016203956847,    	0.014181501556,     	0.999768131517,     	2.42265643166,      	1.549261357814,     	1.0,                	0.002629030463,     	0.006443175582,     	0.006443175582,     	Normal,             	
9,     	-0.019674187371,    	0.008752688454,     	0.999768131517,     	2.723003144967,     	1.549261357814,     	1.0,                	0.002604595239,     	0.006413918432,     	0.006413918432,     	Normal,             	
10,    	-0.021379436724,    	0.002569608777,     	0.999768131517,     	3.02197577066,      	1.549261357814,     	1.0,                	0.002592034444,     	0.006491332566,     	0.006491332566,     	Normal,             	
11,    	-0.021173777065,    	-0.003918465096,    	0.999768131517,     	3.324584530232,     	1.549261357814,     	1.0,                	0.002601108026,     	0.006622083001,     	0.006622083001,     	Normal,             	
12,    	0.039678256711,     	0.0,                	0.9992125079,       	0.0,                	1.531107651364,     	1.0,                	0.001344359187,     	0.014512043276,     	0.014512043276,     	Normal,             	
13,    	0.03702441784,      	0.014267324181,     	0.9992125079,       	0.367812796119,     	1.531107651364,     	1.0,                	0.001297135016,     	0.014538322299,     	0.014538322299,     	Normal,             	
14,    	0.029399955443,     	0.026645950454,     	0.9992125079,       	0.73629927631,      	1.531107651364,     	1.0,                	0.001338728006,     	0.014545614234,     	0.014545614234,     	Normal,             	
15,    	0.017821839196,     	0.035450614992,     	0.9992125079,       	1.10497269868,      	1.531107651364,     	1.0,                	0.001324685964,     	0.01465004805,      	0.01465004805,      	Normal,             	
16,    	0.003742930444,     	0.039501323109,     	0.9992125079,       	1.476323832299,     	1.531107651364,     	1.0,                	0.001321099278,     	0.014651428628,     	0.014651428628,     	Normal,             	
