number	direction_ind	# of covercap	
0	62	2	
1	89	2	
2	90	2	
3	91	2	
4	92	2	
5	93	2	
6	94	2	
7	131	2	
8	152	2	
9	155	2	
10	158	2	
11	159	2	
12	161	2	
13	164	2	
14	165	2	
15	172	2	
16	181	2	
17	193	2	
18	198	2	
19	229	2	
20	301	2	
21	305	2	
22	319	2	
23	326	2	
24	340	2	
25	356	2	
26	357	2	
27	358	2	
28	359	2	
29	424	2	
30	554	2	
31	565	2	
32	571	2	
33	578	2	
34	580	2	
35	582	2	
36	588	2	
37	589	2	
38	590	2	
39	596	2	
40	601	2	
41	603	2	
42	610	2	
43	614	2	
44	615	2	
45	630	2	
46	634	2	
47	639	2	
48	643	2	
49	659	2	
50	676	2	
51	681	2	
52	737	2	
53	834	2	
54	848	2	
55	870	2	
56	899	2	
57	942	2	
58	945	2	
59	954	2	
60	958	2	
61	963	2	
62	1014	2	
63	1017	2	
64	1022	2	
65	1029	2	
66	1036	2	
67	1054	2	
68	1058	2	
69	1069	2	
70	1083	2	
71	1091	2	
72	1103	2	
73	1108	2	
74	1118	2	
75	1120	2	
76	1179	2	
77	1208	2	
78	1209	2	
79	1210	2	
80	1221	2	
81	1232	2	
82	1291	2	
83	1297	2	
84	1302	2	
85	1304	2	
86	1309	2	
87	1310	2	
88	1311	2	
89	1320	2	
90	1321	2	
91	1329	2	
92	1331	2	
93	1349	2	
94	1388	2	
95	1431	2	
96	1533	2	
97	1541	2	
98	1542	2	
99	1543	2	
100	1544	2	
101	1545	2	
102	1546	2	
103	1547	2	
104	1610	2	
105	1655	2	
106	1657	2	
107	1658	2	
108	1659	2	
109	1665	2	
110	1781	2	
111	1790	2	
112	1796	2	
113	1852	2	
114	1898	2	
115	1908	2	
116	1911	2	
117	1918	2	
118	1998	2	
119	2024	2	
120	2040	2	
121	2041	2	
122	2051	2	
123	2052	2	
124	2090	2	
125	2098	2	
126	2099	2	
127	2106	2	
128	2107	2	
129	2108	2	
130	2111	2	
131	2113	2	
132	2124	2	
133	2155	2	
134	2161	2	
135	2162	2	
136	2163	2	
137	2165	2	
138	2237	2	
139	2247	2	
140	2251	2	
141	2259	2	
142	2264	2	
143	2318	2	
144	2328	2	
145	2372	2	
146	2385	2	
147	2481	2	
148	2532	2	
149	2585	2	
150	2646	2	
151	2672	2	
152	2676	2	
153	2680	2	
154	2689	2	
155	2690	2	
156	2692	2	
157	2696	2	
158	2699	2	
159	2703	2	
160	2743	2	
161	2747	2	
162	2850	2	
163	2854	2	
164	2935	2	
165	2936	2	
166	2988	2	
167	2994	2	
168	2996	2	
169	2997	2	
170	2998	2	
171	2999	2	
172	3000	2	
173	3003	2	
174	3006	2	
175	3014	2	
176	3022	2	
177	3025	2	
178	3026	2	
179	3028	2	
180	3030	2	
181	3031	2	
182	3033	2	
183	3034	2	
184	3038	2	
185	3159	2	
186	3161	2	
187	3163	2	
188	3165	2	
189	3211	2	
190	3213	2	
191	3245	2	
192	3340	2	
193	3398	2	
194	3513	2	
195	3514	2	
196	3515	2	
197	3516	2	
198	3518	2	
199	3574	2	
200	3575	2	
201	3576	2	
202	3577	2	
203	3579	2	
204	3679	2	
205	3681	2	
206	3682	2	
207	3683	2	
208	3684	2	
209	3685	2	
210	3745	2	
211	3752	2	
212	3753	2	
213	3754	2	
214	3755	2	
215	3758	2	
216	3763	2	
217	3859	2	
218	3860	2	
219	3861	2	
220	3938	2	
221	3940	2	
222	3942	2	
223	4043	2	
224	4044	2	
225	4045	2	
226	4046	2	
227	4047	2	
228	4048	2	
229	4050	2	
230	4117	2	
231	4130	2	
232	4131	2	
233	4133	2	
234	4134	2	
235	4150	2	
236	4234	2	
237	4374	2	
238	4419	2	
239	4420	2	
240	4421	2	
241	4514	2	
242	4599	2	
243	4603	2	
244	4609	2	
245	4610	2	
246	4613	2	
247	4614	2	
248	4709	2	
249	4711	2	
250	4712	2	
251	4714	2	
252	4721	2	
253	4722	2	
254	4763	2	
255	4772	2	
256	4776	2	
257	4781	2	
258	4783	2	
259	4801	2	
260	4807	2	
261	4808	2	
262	4809	2	
263	4810	2	
264	4811	2	
265	4813	2	
266	4874	2	
267	4912	2	
268	4914	2	
269	4916	2	
270	4917	2	
271	4922	2	
272	4924	2	
273	4925	2	
274	4944	2	
275	4960	2	
276	4967	2	
277	4970	2	
278	4975	2	
279	4981	2	
280	4983	2	
281	4993	2	
282	5000	2	
283	5003	2	
284	5004	2	
285	5007	2	
286	5008	2	
287	5009	2	
288	5010	2	
289	5011	2	
290	5012	2	
291	5014	2	
292	5015	2	
293	5017	2	
294	5029	2	
295	5033	2	
296	5112	2	
297	5114	2	
298	5117	2	
299	5118	2	
300	5120	2	
301	5121	2	
302	5122	2	
303	5123	2	
304	5125	2	
305	5127	2	
306	5128	2	
307	5141	2	
308	5167	2	
309	5180	2	
310	5196	2	
311	5207	2	
312	5210	2	
313	5211	2	
314	5213	2	
315	5214	2	
316	5318	2	
317	5320	2	
318	5323	2	
319	5324	2	
320	5329	2	
321	5366	2	
322	5370	2	
323	5410	2	
324	5411	2	
325	5414	2	
326	5417	2	
327	5525	2	
328	5610	2	
