This run aims to check if discrepancy is less than 0.0098
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.01997157493,      	0.0,                	0.999800548207,     	0.0,                	1.55082342397,      	1.0,                	0.002370604427,     	0.005826196396,     	0.005826196396,     	Normal,             	
1,     	0.019121753007,     	0.005763884726,     	0.999800548207,     	0.292768909759,     	1.55082342397,      	1.0,                	0.00236542136,      	0.00586358779,      	0.00586358779,      	Normal,             	
2,     	0.016623690834,     	0.011068726586,     	0.999800548207,     	0.587430422605,     	1.55082342397,      	1.0,                	0.002357212271,     	0.005864362549,     	0.005864362549,     	Normal,             	
3,     	0.012692078379,     	0.015419953035,     	0.999800548207,     	0.882131153452,     	1.55082342397,      	1.0,                	0.002349449409,     	0.005887958656,     	0.005887958656,     	Normal,             	
4,     	0.007644098653,     	0.018450787543,     	0.999800548207,     	1.1780263652,       	1.55082342397,      	1.0,                	0.002349245384,     	0.005906706241,     	0.005906706241,     	Normal,             	
5,     	0.001912849265,     	0.019879758874,     	0.999800548207,     	1.47487069199,      	1.55082342397,      	1.0,                	0.002354786845,     	0.005933334107,     	0.005933334107,     	Normal,             	
6,     	-0.004012099711,    	0.019564428463,     	0.999800548207,     	1.773063196695,     	1.55082342397,      	1.0,                	0.002368506299,     	0.005955453676,     	0.005955453676,     	Normal,             	
7,     	-0.009602552787,    	0.017511561471,     	0.999800548207,     	2.072375726468,     	1.55082342397,      	1.0,                	0.002366403283,     	0.005912655138,     	0.005912655138,     	Normal,             	
8,     	-0.014308977246,    	0.013932586815,     	0.999800548207,     	2.369521236112,     	1.55082342397,      	1.0,                	0.002358702931,     	0.005887392749,     	0.005887392749,     	Normal,             	
9,     	-0.017749558475,    	0.009155161338,     	0.999800548207,     	2.665387799296,     	1.55082342397,      	1.0,                	0.002359359627,     	0.00586726003,      	0.00586726003,      	Normal,             	
10,    	-0.019644036351,    	0.003602171708,     	0.999800548207,     	2.96023520056,      	1.55082342397,      	1.0,                	0.002365931879,     	0.005840475343,     	0.005840475343,     	Normal,             	
11,    	-0.019846144435,    	-0.00223480564,     	0.999800548207,     	3.253726822356,     	1.55082342397,      	1.0,                	0.002374775602,     	0.00584510139,      	0.00584510139,      	Normal,             	
12,    	0.036869089838,     	0.0,                	0.999320103978,     	0.0,                	1.533918878968,     	1.0,                	0.001118835132,     	0.013371675645,     	0.013371675645,     	Normal,             	
13,    	0.034444271238,     	0.013149979632,     	0.999320103978,     	0.364697581784,     	1.533918878968,     	1.0,                	0.00111757302,      	0.013404394031,     	0.013404394031,     	Normal,             	
14,    	0.02746658414,      	0.024595051151,     	0.999320103978,     	0.730297582671,     	1.533918878968,     	1.0,                	0.001112974424,     	0.01350199392,      	0.01350199392,      	Normal,             	
15,    	0.016769990156,     	0.032834390745,     	0.999320103978,     	1.098589973841,     	1.533918878968,     	1.0,                	0.00105645823,      	0.013810842282,     	0.013810842282,     	Normal,             	
16,    	0.003511596514,     	0.036701477837,     	0.999320103978,     	1.475406730055,     	1.533918878968,     	1.0,                	0.001098214993,     	0.013442604526,     	0.013442604526,     	Normal,             	
17,    	-0.009879065757,    	0.03552089308,      	0.999320103978,     	1.842060725481,     	1.533918878968,     	1.0,                	0.001121315702,     	0.013449910448,     	0.013449910448,     	Normal,             	
18,    	-0.021962415101,    	0.02961388371,      	0.999320103978,     	2.208916258464,     	1.533918878968,     	1.0,                	0.001121795989,     	0.013535196584,     	0.013535196584,     	Normal,             	
19,    	-0.031169420104,    	0.019692562959,     	0.999320103978,     	2.578124731916,     	1.533918878968,     	1.0,                	0.001090254831,     	0.013372926486,     	0.013372926486,     	Normal,             	
20,    	-0.036143393486,    	0.007279072249,     	0.999320103978,     	2.94285681226,      	1.533918878968,     	1.0,                	0.001095846191,     	0.013591416486,     	0.013591416486,     	Normal,             	
21,    	-0.036324914288,    	-0.006311132027,    	0.999320103978,     	3.313616606734,     	1.533918878968,     	1.0,                	0.00105927269,      	0.013938519678,     	0.013938519678,     	Normal,             	
22,    	0.058247062862,     	0.0,                	0.998302198569,     	0.0,                	1.512516277548,     	1.0,                	0.00147107996,      	0.012001254379,     	0.012001254379,     	Normal,             	
23,    	0.057010690592,     	0.011937398807,     	0.998302198569,     	0.206406716208,     	1.512516277548,     	1.0,                	0.001417861386,     	0.012037446673,     	0.012037446673,     	Normal,             	
24,    	0.053339452882,     	0.023401348217,     	0.998302198569,     	0.413438124565,     	1.512516277548,     	1.0,                	0.001392744711,     	0.012130472717,     	0.012130472717,     	Normal,             	
25,    	0.047335692345,     	0.033941899803,     	0.998302198569,     	0.62207528943,      	1.512516277548,     	1.0,                	0.001346458363,     	0.012218527608,     	0.012218527608,     	Normal,             	
26,    	0.039213473747,     	0.043069987332,     	0.998302198569,     	0.832232526257,     	1.512516277548,     	1.0,                	0.001340628752,     	0.012382107977,     	0.012382107977,     	Normal,             	
27,    	0.0292235343,       	0.050385567131,     	0.998302198569,     	1.045213938691,     	1.512516277548,     	1.0,                	0.001414917943,     	0.012100979873,     	0.012100979873,     	Normal,             	
28,    	0.018181768171,     	0.055336639203,     	0.998302198569,     	1.253342002255,     	1.512516277548,     	1.0,                	0.001418104241,     	0.012087127332,     	0.012087127332,     	Normal,             	
29,    	0.006369100474,     	0.057897796946,     	0.998302198569,     	1.461230949871,     	1.512516277548,     	1.0,                	0.001390194172,     	0.012182410406,     	0.012182410406,     	Normal,             	
30,    	-0.005813169679,    	0.057956254109,     	0.998302198569,     	1.670764688806,     	1.512516277548,     	1.0,                	0.001369180825,     	0.012178278065,     	0.012178278065,     	Normal,             	
31,    	-0.017737190865,    	0.055480738931,     	0.998302198569,     	1.880227091688,     	1.512516277548,     	1.0,                	0.001369472502,     	0.012172634922,     	0.012172634922,     	Normal,             	
32,    	-0.028880915391,    	0.050582734784,     	0.998302198569,     	2.089592078166,     	1.512516277548,     	1.0,                	0.001376172372,     	0.012111051528,     	0.012111051528,     	Normal,             	
33,    	-0.038717060711,    	0.043516773111,     	0.998302198569,     	2.297893995682,     	1.512516277548,     	1.0,                	0.001429834006,     	0.012008700018,     	0.012008700018,     	Normal,             	
34,    	-0.046818203728,    	0.034652216837,     	0.998302198569,     	2.504429224675,     	1.512516277548,     	1.0,                	0.001421149185,     	0.012083978665,     	0.012083978665,     	Normal,             	
35,    	-0.052960870209,    	0.024245959639,     	0.998302198569,     	2.712263821929,     	1.512516277548,     	1.0,                	0.001407442069,     	0.012002802422,     	0.012002802422,     	Normal,             	
36,    	-0.056806117804,    	0.012875764526,     	0.998302198569,     	2.918697257506,     	1.512516277548,     	1.0,                	0.001346948463,     	0.012182056064,     	0.012182056064,     	Normal,             	
37,    	-0.058241858641,    	0.00077861039,      	0.998302198569,     	3.128224879461,     	1.512516277548,     	1.0,                	0.001298877921,     	0.012386748364,     	0.012386748364,     	Normal,             	
38,    	-0.057089540676,    	-0.011554422422,    	0.998302198569,     	3.341286413261,     	1.512516277548,     	1.0,                	0.001385441489,     	0.01206199044,      	0.01206199044,      	Normal,             	
39,    	0.078347209006,     	0.0,                	0.996926133092,     	0.0,                	1.492368742657,     	1.0,                	0.00151997433,      	0.011689071845,     	0.011689071845,     	Normal,             	
40,    	0.077475228994,     	0.01165650254,      	0.996926133092,     	0.149334488654,     	1.492368742657,     	1.0,                	0.001346055864,     	0.012439482305,     	0.012439482305,     	Normal,             	
41,    	0.074653782361,     	0.023771788706,     	0.996926133092,     	0.308275513326,     	1.492368742657,     	1.0,                	0.001393626296,     	0.012108114301,     	0.012108114301,     	Normal,             	
42,    	0.070099459291,     	0.03499072686,      	0.996926133092,     	0.462974021513,     	1.492368742657,     	1.0,                	0.001347601852,     	0.01215639083,      	0.01215639083,      	Normal,             	
43,    	0.063842829755,     	0.045413414846,     	0.996926133092,     	0.618290571978,     	1.492368742657,     	1.0,                	0.001367856039,     	0.012046759562,     	0.012046759562,     	Normal,             	
44,    	0.056125974256,     	0.05466406656,      	0.996926133092,     	0.77220363033,      	1.492368742657,     	1.0,                	0.001497496144,     	0.011815273701,     	0.011815273701,     	Normal,             	
45,    	0.047267516932,     	0.062482533577,     	0.996926133092,     	0.92315347088,      	1.492368742657,     	1.0,                	0.001405447417,     	0.012193789702,     	0.012193789702,     	Normal,             	
46,    	0.036999877088,     	0.06906007714,      	0.996926133092,     	1.078948816691,     	1.492368742657,     	1.0,                	0.001376054261,     	0.012105631451,     	0.012105631451,     	Normal,             	
47,    	0.025919446108,     	0.073935562976,     	0.996926133092,     	1.233615539518,     	1.492368742657,     	1.0,                	0.001344314219,     	0.012302937741,     	0.012302937741,     	Normal,             	
48,    	0.014025544996,     	0.077081575274,     	0.996926133092,     	1.3908082935,       	1.492368742657,     	1.0,                	0.001387026717,     	0.012110808872,     	0.012110808872,     	Normal,             	
49,    	0.001978450724,     	0.078322224763,     	0.996926133092,     	1.545541297548,     	1.492368742657,     	1.0,                	0.001404194792,     	0.01201036472,      	0.01201036472,      	Normal,             	
50,    	-0.010016009712,    	0.077704341632,     	0.996926133092,     	1.698988448413,     	1.492368742657,     	1.0,                	0.001414694354,     	0.012183604176,     	0.012183604176,     	Normal,             	
