This run aims to check if discrepancy is less than 0.0070
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.556718032345,     	0.004454836847,     	0.320570678942,     	1.553016901672,     	0,     	10,    	11,    	
2,     	1.544639019569,     	0.009618076271,     	0.370678894582,     	1.536742586734,     	11,    	20,    	10,    	
3,     	1.529349114551,     	0.00831532652,      	0.209082952821,     	1.522169676538,     	21,    	37,    	17,    	
4,     	1.514960519262,     	0.008254117762,     	0.157016400606,     	1.507955873287,     	38,    	59,    	22,    	
5,     	1.500665738563,     	0.008294607494,     	0.125448409515,     	1.493477938302,     	60,    	86,    	27,    	
6,     	1.486497242432,     	0.008155611207,     	0.099640696854,     	1.479532689692,     	87,    	119,   	33,    	
7,     	1.472193008705,     	0.008505770142,     	0.086429354682,     	1.464889066835,     	120,   	156,   	37,    	
8,     	1.457933311897,     	0.00795386108,      	0.07582798555,      	1.450978708357,     	157,   	200,   	44,    	
9,     	1.443883522403,     	0.008264391699,     	0.068669781273,     	1.436771309612,     	201,   	248,   	48,    	
10,    	1.429583935365,     	0.008304272779,     	0.062154078555,     	1.422405029909,     	249,   	301,   	53,    	
11,    	1.415393968648,     	0.008036786803,     	0.057319195875,     	1.40818890741,      	302,   	359,   	58,    	
12,    	1.401137769708,     	0.008206163313,     	0.050734516749,     	1.394080129872,     	360,   	423,   	64,    	
13,    	1.387357445346,     	0.007822386175,     	0.049672797787,     	1.380348178934,     	424,   	491,   	68,    	
14,    	1.373200547551,     	0.008322576322,     	0.042624561486,     	1.365990194906,     	492,   	564,   	73,    	
15,    	1.359132203593,     	0.007896965905,     	0.039772807036,     	1.352122368071,     	565,   	643,   	79,    	
16,    	1.345211136532,     	0.007987963008,     	0.035731293355,     	1.338214149673,     	644,   	726,   	83,    	
17,    	1.330841113508,     	0.008567766107,     	0.0393886493,       	1.32345867134,      	727,   	813,   	87,    	
18,    	1.31595859407,      	0.008774208129,     	0.035574798117,     	1.308396802963,     	814,   	903,   	90,    	
19,    	1.300372176831,     	0.009396154674,     	0.037566435384,     	1.292251108139,     	904,   	991,   	88,    	
20,    	1.283647596099,     	0.009976651871,     	0.037175650587,     	1.275049625233,     	992,   	1078,  	87,    	
21,    	1.266366104341,     	0.010046642195,     	0.034598699699,     	1.257705543065,     	1079,  	1169,  	91,    	
22,    	1.249649823675,     	0.009341357851,     	0.029594680803,     	1.241553629558,     	1170,  	1273,  	104,   	
23,    	1.233618544758,     	0.009141496651,     	0.027633294077,     	1.225731520313,     	1274,  	1386,  	113,   	
24,    	1.21760439274,      	0.009367750319,     	0.027769271106,     	1.20946341656,      	1387,  	1499,  	113,   	
25,    	1.200500744768,     	0.010349393047,     	0.030141290925,     	1.191572318702,     	1500,  	1608,  	109,   	
26,    	1.182726577346,     	0.010263846737,     	0.029177054398,     	1.17386281589,      	1609,  	1722,  	114,   	
27,    	1.166205685222,     	0.008911037512,     	0.025482707939,     	1.158460585212,     	1723,  	1853,  	131,   	
28,    	1.151094809019,     	0.008561918877,     	0.023053372314,     	1.143629990336,     	1854,  	1994,  	141,   	
29,    	1.136553158417,     	0.008199551959,     	0.021285921032,     	1.129363132229,     	1995,  	2141,  	147,   	
30,    	1.122052055954,     	0.00842143602,      	0.021195835728,     	1.114631146988,     	2142,  	2292,  	151,   	
31,    	1.106911277712,     	0.008950537923,     	0.022325481371,     	1.099179849574,     	2293,  	2442,  	150,   	
32,    	1.090831132611,     	0.009631731595,     	0.021044253376,     	1.082512020961,     	2443,  	2588,  	146,   	
33,    	1.074078188313,     	0.009745080561,     	0.020472020501,     	1.065563694947,     	2589,  	2732,  	144,   	
34,    	1.057780146735,     	0.009035717373,     	0.018960258442,     	1.049910524658,     	2733,  	2884,  	152,   	
35,    	1.041912657785,     	0.009224787846,     	0.018440706,        	1.03394190227,      	2885,  	3049,  	165,   	
36,    	1.026444976241,     	0.008847552737,     	0.018232480437,     	1.018798885134,     	3050,  	3226,  	177,   	
37,    	1.011872350528,     	0.007999432174,     	0.017324477048,     	1.004642460549,     	3227,  	3411,  	185,   	
38,    	0.997247741687,     	0.008524301335,     	0.015709794438,     	0.989879496496,     	3412,  	3601,  	190,   	
39,    	0.982480811636,     	0.008537796553,     	0.016708238093,     	0.975100476656,     	3602,  	3793,  	192,   	
40,    	0.967319138425,     	0.009026411577,     	0.015905489238,     	0.959516760226,     	3794,  	3983,  	190,   	
41,    	0.951819402423,     	0.008901558784,     	0.018256442899,     	0.944124279842,     	3984,  	4172,  	189,   	
42,    	0.936551739748,     	0.00877164599,      	0.015045937119,     	0.928877785466,     	4173,  	4364,  	192,   	
43,    	0.921407748876,     	0.00864272488,      	0.016724922957,     	0.913652688134,     	4365,  	4559,  	195,   	
44,    	0.905883001768,     	0.008957692102,     	0.014695031962,     	0.898115553418,     	4560,  	4757,  	198,   	
45,    	0.890754501203,     	0.008490616899,     	0.015786452257,     	0.883412509793,     	4758,  	4963,  	206,   	
46,    	0.876113544054,     	0.008447978684,     	0.015970411489,     	0.868761495367,     	4964,  	5179,  	216,   	
47,    	0.862276339008,     	0.007503942803,     	0.015709967582,     	0.855699523434,     	5180,  	5403,  	224,   	
