Point's Coordinates for twisted_polar_coordinates_113

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.02779640468,      	0.000309127719,     	-0.999613557495,    	0.01112068196,      	-1.542994621896,    	1.0,                	
2,     	0.008295563497,     	0.026531477519,     	-0.999613557495,    	1.267757743396,     	-1.542994621896,    	1.0,                	
3,     	-0.022669464483,    	0.016088227159,     	-0.999613557495,    	2.524394804831,     	-1.542994621896,    	1.0,                	
4,     	-0.022306063054,    	-0.016588406316,    	-0.999613557495,    	3.781031866267,     	-1.542994621896,    	1.0,                	
5,     	0.008883559361,     	-0.026340426082,    	-0.999613557495,    	5.037668927703,     	-1.542994621896,    	1.0,                	
6,     	0.055571922334,     	0.000561835209,     	-0.998454528654,    	0.010109710872,     	-1.515192916997,    	1.0,                	
7,     	0.046446324943,     	0.030517095372,     	-0.998454528654,    	0.581308375161,     	-1.515192916997,    	1.0,                	
8,     	0.022574347557,     	0.050783393378,     	-0.998454528654,    	1.15250703945,      	-1.515192916997,    	1.0,                	
9,     	-0.008464825676,    	0.054926322805,     	-0.998454528654,    	1.72370570374,      	-1.515192916997,    	1.0,                	
10,    	-0.036816476566,    	0.041630532833,     	-0.998454528654,    	2.294904368029,     	-1.515192916997,    	1.0,                	
11,    	-0.053479156279,    	0.015117342833,     	-0.998454528654,    	2.866103032318,     	-1.515192916997,    	1.0,                	
12,    	-0.053162581739,    	-0.016195496703,    	-0.998454528654,    	3.437301696607,     	-1.515192916997,    	1.0,                	
13,    	-0.035967263126,    	-0.042366380467,    	-0.998454528654,    	4.008500360896,     	-1.515192916997,    	1.0,                	
14,    	-0.007352592603,    	-0.055086237779,    	-0.998454528654,    	4.579699025185,     	-1.515192916997,    	1.0,                	
15,    	0.023596474121,     	-0.050316603817,    	-0.998454528654,    	5.150897689474,     	-1.515192916997,    	1.0,                	
16,    	0.047053827036,     	-0.029571803664,    	-0.998454528654,    	5.722096353763,     	-1.515192916997,    	1.0,                	
17,    	0.083303920732,     	0.000868528101,     	-0.996523809274,    	0.010425639337,     	-1.487391212098,    	1.0,                	
18,    	0.076630416027,     	0.032681445651,     	-0.996523809274,    	0.403124721036,     	-1.487391212098,    	1.0,                	
19,    	0.058290625139,     	0.059518909359,     	-0.996523809274,    	0.795823802735,     	-1.487391212098,    	1.0,                	
20,    	0.031076614979,     	0.077295158657,     	-0.996523809274,    	1.188522884433,     	-1.487391212098,    	1.0,                	
21,    	-0.000868528101,    	0.083303920732,     	-0.996523809274,    	1.581221966132,     	-1.487391212098,    	1.0,                	
22,    	-0.032681445651,    	0.076630416027,     	-0.996523809274,    	1.973921047831,     	-1.487391212098,    	1.0,                	
23,    	-0.059518909359,    	0.058290625139,     	-0.996523809274,    	2.366620129529,     	-1.487391212098,    	1.0,                	
