This run aims to check if discrepancy is less than 0.0133
number,	x,                  	y,                  	z,                  	theta,              	phi,                	norm,               	discrepancy,        	conf. r,            	covered radius,     	covering type,      	

0,     	0.026883822361,     	0.0,                	0.99963856473,      	0.0,                	1.543909265045,     	1.0,                	0.003169492662,     	0.008064376527,     	0.008064376527,     	Normal,             	
1,     	0.025674281398,     	0.007973153669,     	0.99963856473,      	0.301107569256,     	1.543909265045,     	1.0,                	0.003129929881,     	0.008579073513,     	0.008579073513,     	Normal,             	
2,     	0.021855237695,     	0.015655302297,     	0.99963856473,      	0.621593960357,     	1.543909265045,     	1.0,                	0.003173746293,     	0.008140592435,     	0.008140592435,     	Normal,             	
3,     	0.016167389036,     	0.021479186122,     	0.99963856473,      	0.92556928864,      	1.543909265045,     	1.0,                	0.003149989808,     	0.008120536581,     	0.008120536581,     	Normal,             	
4,     	0.009016241769,     	0.02532680969,      	0.99963856473,      	1.228789918948,     	1.543909265045,     	1.0,                	0.003146206333,     	0.008210645855,     	0.008210645855,     	Normal,             	
5,     	0.000951344537,     	0.026866984354,     	0.99963856473,      	1.535401687185,     	1.543909265045,     	1.0,                	0.003151741022,     	0.008247579224,     	0.008247579224,     	Normal,             	
6,     	-0.007238291398,    	0.025891061051,     	0.99963856473,      	1.843403647889,     	1.543909265045,     	1.0,                	0.003134100986,     	0.008510412797,     	0.008510412797,     	Normal,             	
7,     	-0.014968431618,    	0.022331277608,     	0.99963856473,      	2.161303184827,     	1.543909265045,     	1.0,                	0.003131354125,     	0.008590700946,     	0.008590700946,     	Normal,             	
8,     	-0.021248474012,    	0.016469434018,     	0.99963856473,      	2.482227703369,     	1.543909265045,     	1.0,                	0.003161964594,     	0.008218627102,     	0.008218627102,     	Normal,             	
9,     	-0.02523124252,     	0.009280318186,     	0.99963856473,      	2.789139877493,     	1.543909265045,     	1.0,                	0.003155631582,     	0.008268779945,     	0.008268779945,     	Normal,             	
10,    	-0.026858212036,    	0.001173179851,     	0.99963856473,      	3.097939912822,     	1.543909265045,     	1.0,                	0.003109981024,     	0.008777168498,     	0.008777168498,     	Normal,             	
11,    	-0.025804657295,    	-0.007540528272,    	0.99963856473,      	3.425892758524,     	1.543909265045,     	1.0,                	0.003138726545,     	0.008665600155,     	0.008665600155,     	Normal,             	
12,    	0.049808497225,     	0.0,                	0.998758786497,     	0.0,                	1.520967211673,     	1.0,                	0.001587559067,     	0.018097047278,     	0.018097047278,     	Normal,             	
13,    	0.046520874245,     	0.017795916816,     	0.998758786497,     	0.365361293964,     	1.520967211673,     	1.0,                	0.001512788387,     	0.018264220344,     	0.018264220344,     	Normal,             	
14,    	0.03697831172,      	0.033369010447,     	0.998758786497,     	0.734136237304,     	1.520967211673,     	1.0,                	0.001554729101,     	0.018545953812,     	0.018545953812,     	Normal,             	
15,    	0.022207389649,     	0.044583833851,     	0.998758786497,     	1.10866660184,      	1.520967211673,     	1.0,                	0.001536797215,     	0.018336382088,     	0.018336382088,     	Normal,             	
16,    	0.004570013834,     	0.049598400876,     	0.998758786497,     	1.478915412592,     	1.520967211673,     	1.0,                	0.001521163193,     	0.018399967729,     	0.018399967729,     	Normal,             	
17,    	-0.013748907492,    	0.04787331134,      	0.998758786497,     	1.850463096727,     	1.520967211673,     	1.0,                	0.001551318863,     	0.018307561057,     	0.018307561057,     	Normal,             	
18,    	-0.030116729048,    	0.03967201819,      	0.998758786497,     	2.220123228019,     	1.520967211673,     	1.0,                	0.001481321103,     	0.018548975936,     	0.018548975936,     	Normal,             	
19,    	-0.042544055163,    	0.025901539842,     	0.998758786497,     	2.594715347259,     	1.520967211673,     	1.0,                	0.001572958553,     	0.018507747261,     	0.018507747261,     	Normal,             	
20,    	-0.0490639004,      	0.008580214062,     	0.998758786497,     	2.968465022458,     	1.520967211673,     	1.0,                	0.00152475476,      	0.018492509732,     	0.018492509732,     	Normal,             	
21,    	-0.048812566502,    	-0.009910587636,    	0.998758786497,     	3.341903359372,     	1.520967211673,     	1.0,                	0.001493301564,     	0.01832513537,      	0.01832513537,      	Normal,             	
22,    	0.078199099887,     	0.0,                	0.996937761737,     	0.0,                	1.492517307581,     	1.0,                	0.001966379908,     	0.015610101775,     	0.015610101775,     	Normal,             	
23,    	0.076641055883,     	0.015532152983,     	0.996937761737,     	0.199952898911,     	1.492517307581,     	1.0,                	0.001689933875,     	0.017562686532,     	0.017562686532,     	Normal,             	
24,    	0.071241861295,     	0.032244323879,     	0.996937761737,     	0.425016982667,     	1.492517307581,     	1.0,                	0.00180772631,      	0.017126359802,     	0.017126359802,     	Normal,             	
25,    	0.062513943707,     	0.04697984744,      	0.996937761737,     	0.644466743177,     	1.492517307581,     	1.0,                	0.001792766604,     	0.017007723584,     	0.017007723584,     	Normal,             	
26,    	0.050878222645,     	0.059384389225,     	0.996937761737,     	0.862390284386,     	1.492517307581,     	1.0,                	0.001852415811,     	0.015609632203,     	0.015610101775,     	cover cap,          	
27,    	0.038069406055,     	0.068306804536,     	0.996937761737,     	1.062343183297,     	1.492517307581,     	1.0,                	0.001807933926,     	0.017207342535,     	0.017207342535,     	Normal,             	
28,    	0.022208407002,     	0.074979236337,     	0.996937761737,     	1.28283483598,      	1.492517307581,     	1.0,                	0.001767175902,     	0.017160201365,     	0.017160201365,     	Normal,             	
29,    	0.005319398009,     	0.078017967341,     	0.996937761737,     	1.502719981519,     	1.492517307581,     	1.0,                	0.001848140863,     	0.016193704137,     	0.016193704137,     	Normal,             	
30,    	-0.010864016135,    	0.077440766891,     	0.996937761737,     	1.71017479463,      	1.492517307581,     	1.0,                	0.001798499093,     	0.017132183318,     	0.017132183318,     	Normal,             	
31,    	-0.027467236978,    	0.07321646069,      	0.996937761737,     	1.929699476226,     	1.492517307581,     	1.0,                	0.001819537142,     	0.017096314074,     	0.017096314074,     	Normal,             	
32,    	-0.042721868944,    	0.065497642226,     	0.996937761737,     	2.148762695372,     	1.492517307581,     	1.0,                	0.001853903105,     	0.015962119503,     	0.015962119503,     	Normal,             	
33,    	-0.055131518269,    	0.055458226771,     	0.996937761737,     	2.353240260104,     	1.492517307581,     	1.0,                	0.001822419044,     	0.017097518503,     	0.017097518503,     	Normal,             	
34,    	-0.065866530899,    	0.042150911385,     	0.996937761737,     	2.572318974199,     	1.492517307581,     	1.0,                	0.001832990886,     	0.017190232499,     	0.017190232499,     	Normal,             	
35,    	-0.073484820337,    	0.026740987328,     	0.996937761737,     	2.792590490864,     	1.492517307581,     	1.0,                	0.001916640159,     	0.016044846541,     	0.016044846541,     	Normal,             	
36,    	-0.0773957677,      	0.011180087893,     	0.996937761737,     	2.998131540526,     	1.492517307581,     	1.0,                	0.00172780427,      	0.017411603103,     	0.017411603103,     	Normal,             	
37,    	-0.077951124258,    	-0.006222656193,    	0.996937761737,     	3.221251397364,     	1.492517307581,     	1.0,                	0.001696022094,     	0.017349720823,     	0.017349720823,     	Normal,             	
38,    	0.105514184321,     	0.0,                	0.994417797964,     	0.0,                	1.465085369201,     	1.0,                	0.002007483718,     	0.016105101645,     	0.016105101645,     	Normal,             	
39,    	0.104285087491,     	0.016058132518,     	0.994417797964,     	0.152783025441,     	1.465085369201,     	1.0,                	0.002107775116,     	0.015360386888,     	0.016105101645,     	cover cap,          	
40,    	0.100626431615,     	0.031742154202,     	0.994417797964,     	0.305566050882,     	1.465085369201,     	1.0,                	0.00200375846,      	0.016136346038,     	0.016136346038,     	Normal,             	
41,    	0.094609584092,     	0.046714769516,     	0.994417797964,     	0.458646059706,     	1.465085369201,     	1.0,                	0.001944073377,     	0.016483723771,     	0.016483723771,     	Normal,             	
42,    	0.086179468252,     	0.060879736734,     	0.994417797964,     	0.615028183553,     	1.465085369201,     	1.0,                	0.001965399922,     	0.016128909964,     	0.016128909964,     	Normal,             	
43,    	0.075893761785,     	0.073303342455,     	0.994417797964,     	0.768037510899,     	1.465085369201,     	1.0,                	0.001934068969,     	0.016454943803,     	0.016454943803,     	Normal,             	
44,    	0.063574022498,     	0.084211559517,     	0.994417797964,     	0.924146041046,     	1.465085369201,     	1.0,                	0.001942408302,     	0.01624367244,      	0.01624367244,      	Normal,             	
45,    	0.049894955351,     	0.092971697432,     	0.994417797964,     	1.078246231761,     	1.465085369201,     	1.0,                	0.001920317064,     	0.016210658616,     	0.016210658616,     	Normal,             	
46,    	0.035064613812,     	0.099517415316,     	0.994417797964,     	1.232032608143,     	1.465085369201,     	1.0,                	0.001994893008,     	0.016333924909,     	0.016333924909,     	Normal,             	
47,    	0.019285079978,     	0.103736824624,     	0.994417797964,     	1.38699071704,      	1.465085369201,     	1.0,                	0.001963816075,     	0.016392521538,     	0.016392521538,     	Normal,             	
48,    	0.002984648774,     	0.105471962931,     	0.994417797964,     	1.54250584663,      	1.465085369201,     	1.0,                	0.001928274376,     	0.016503016052,     	0.016503016052,     	Normal,             	
