number	direction_ind	# of covercap	
0	26	2	
1	39	2	
2	97	2	
3	103	2	
4	108	2	
5	109	2	
6	155	2	
7	214	2	
8	223	2	
9	230	2	
10	239	2	
11	246	2	
12	275	2	
13	351	2	
14	371	2	
15	404	2	
16	411	2	
17	486	2	
18	507	2	
19	544	2	
20	546	2	
21	558	2	
22	578	2	
23	588	2	
24	618	2	
25	627	2	
26	651	2	
27	661	2	
28	684	2	
29	691	2	
30	912	2	
31	933	2	
32	959	2	
33	960	2	
34	963	2	
35	964	2	
36	965	2	
37	1010	2	
38	1052	2	
39	1053	2	
40	1054	2	
41	1056	2	
42	1059	2	
43	1060	2	
44	1103	2	
45	1107	2	
46	1134	2	
47	1153	2	
48	1205	2	
49	1240	2	
50	1261	2	
51	1262	2	
52	1269	2	
53	1270	2	
54	1313	2	
55	1315	2	
56	1327	2	
57	1354	2	
58	1358	2	
59	1359	2	
60	1367	2	
61	1369	2	
62	1370	2	
63	1480	2	
64	1493	2	
65	1496	2	
66	1531	2	
67	1641	2	
68	1656	2	
69	1660	2	
70	1666	2	
71	1801	2	
72	1939	2	
73	1943	2	
74	1948	2	
75	1950	2	
76	1952	2	
77	2073	2	
78	2074	2	
79	2076	2	
80	2078	2	
81	2102	2	
82	2105	2	
83	2106	2	
84	2107	2	
85	2112	2	
86	2221	2	
87	2371	2	
88	2372	3	
89	2375	2	
90	2417	2	
91	2421	2	
92	2514	2	
93	2515	2	
94	2516	2	
95	2518	2	
96	2571	2	
97	2573	2	
98	2669	2	
99	2670	2	
100	2671	2	
101	2735	2	
102	2756	2	
103	2821	2	
104	2828	2	
105	2829	3	
106	2830	2	
107	2832	2	
108	2852	2	
109	2895	2	
110	2896	2	
111	2897	2	
112	2904	2	
113	2911	2	
114	2981	2	
115	2984	2	
116	2986	2	
117	3055	2	
118	3057	2	
119	3139	2	
120	3140	2	
121	3222	2	
122	3223	2	
123	3305	2	
124	3393	2	
125	3467	2	
126	3569	2	
127	3635	2	
128	3636	2	
129	3644	2	
130	3648	2	
131	3731	2	
132	3738	2	
133	3739	2	
134	3740	2	
135	3745	2	
136	3786	2	
137	3806	2	
138	3815	2	
139	3818	2	
140	3819	2	
141	3822	2	
142	3823	2	
143	3904	2	
144	3911	2	
145	3912	2	
146	3915	2	
147	3916	2	
148	3938	2	
149	3942	2	
150	3959	2	
151	3976	2	
152	3992	2	
153	3993	2	
154	3995	2	
155	3998	2	
156	4020	2	
157	4024	2	
