Point's Coordinates for twisted_polar_coordinates_59

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.053210103324,     	0.001133489844,     	-0.998582695677,    	0.021298933245,     	-1.517548993683,    	1.0,                	
2,     	0.015364813297,     	0.050956083123,     	-0.998582695677,    	1.277935994681,     	-1.517548993683,    	1.0,                	
3,     	-0.043714126475,    	0.03035910146,      	-0.998582695677,    	2.534573056117,     	-1.517548993683,    	1.0,                	
4,     	-0.042381629247,    	-0.032193126554,    	-0.998582695677,    	3.791210117552,     	-1.517548993683,    	1.0,                	
5,     	0.017520839102,     	-0.050255547874,    	-0.998582695677,    	5.047847178988,     	-1.517548993683,    	1.0,                	
6,     	0.106273560873,     	0.002057996722,     	-0.99433480021,     	0.019362666586,     	-1.464301660572,    	1.0,                	
7,     	0.0882903715,       	0.059187121837,     	-0.99433480021,     	0.590561330875,     	-1.464301660572,    	1.0,                	
8,     	0.042275613007,     	0.097524753965,     	-0.99433480021,     	1.161759995164,     	-1.464301660572,    	1.0,                	
9,     	-0.017161353911,    	0.104898965786,     	-0.99433480021,     	1.732958659453,     	-1.464301660572,    	1.0,                	
10,    	-0.071149712219,    	0.078968497151,     	-0.99433480021,     	2.304157323742,     	-1.464301660572,    	1.0,                	
11,    	-0.102548539617,    	0.027966088635,     	-0.99433480021,     	2.875355988031,     	-1.464301660572,    	1.0,                	
12,    	-0.10138893026,     	-0.031915355424,    	-0.99433480021,     	3.44655465232,      	-1.464301660572,    	1.0,                	
13,    	-0.068039051925,    	-0.081663899639,    	-0.99433480021,     	4.017753316609,     	-1.464301660572,    	1.0,                	
14,    	-0.013087255345,    	-0.105484732728,    	-0.99433480021,     	4.588951980898,     	-1.464301660572,    	1.0,                	
15,    	0.046019652337,     	-0.095814908495,    	-0.99433480021,     	5.160150645188,     	-1.464301660572,    	1.0,                	
16,    	0.090515645561,     	-0.055724527811,    	-0.99433480021,     	5.731349309477,     	-1.464301660572,    	1.0,                	
17,    	0.159031786887,     	0.003175929053,     	-0.987268354721,    	0.019967749917,     	-1.41105432746,     	1.0,                	
18,    	0.145710837493,     	0.06379300591,      	-0.987268354721,    	0.412666831616,     	-1.41105432746,     	1.0,                	
19,    	0.110206733962,     	0.114698175902,     	-0.987268354721,    	0.805365913314,     	-1.41105432746,     	1.0,                	
20,    	0.057924654212,     	0.148141588355,     	-0.987268354721,    	1.198064995013,     	-1.41105432746,     	1.0,                	
21,    	-0.003175929053,    	0.159031786887,     	-0.987268354721,    	1.590764076712,     	-1.41105432746,     	1.0,                	
22,    	-0.06379300591,     	0.145710837493,     	-0.987268354721,    	1.983463158411,     	-1.41105432746,     	1.0,                	
23,    	-0.114698175902,    	0.110206733962,     	-0.987268354721,    	2.376162240109,     	-1.41105432746,     	1.0,                	
24,    	-0.148141588355,    	0.057924654212,     	-0.987268354721,    	2.768861321808,     	-1.41105432746,     	1.0,                	
25,    	-0.159031786887,    	-0.003175929053,    	-0.987268354721,    	3.161560403507,     	-1.41105432746,     	1.0,                	
26,    	-0.145710837493,    	-0.06379300591,     	-0.987268354721,    	3.554259485205,     	-1.41105432746,     	1.0,                	
27,    	-0.110206733962,    	-0.114698175902,    	-0.987268354721,    	3.946958566904,     	-1.41105432746,     	1.0,                	
28,    	-0.057924654212,    	-0.148141588355,    	-0.987268354721,    	4.339657648603,     	-1.41105432746,     	1.0,                	
29,    	0.003175929053,     	-0.159031786887,    	-0.987268354721,    	4.732356730302,     	-1.41105432746,     	1.0,                	
30,    	0.06379300591,      	-0.145710837493,    	-0.987268354721,    	5.125055812,        	-1.41105432746,     	1.0,                	
31,    	0.114698175902,     	-0.110206733962,    	-0.987268354721,    	5.517754893699,     	-1.41105432746,     	1.0,                	
32,    	0.148141588355,     	-0.057924654212,    	-0.987268354721,    	5.910453975398,     	-1.41105432746,     	1.0,                	
33,    	0.211342999836,     	0.004092675519,     	-0.977403389818,    	0.019362666586,     	-1.357806994348,    	1.0,                	
34,    	0.201629083427,     	0.063469097119,     	-0.977403389818,    	0.304961998731,     	-1.357806994348,    	1.0,                	
35,    	0.175580377813,     	0.117703629934,     	-0.977403389818,    	0.590561330875,     	-1.357806994348,    	1.0,                	
36,    	0.135307194205,     	0.162402514663,     	-0.977403389818,    	0.87616066302,      	-1.357806994348,    	1.0,                	
37,    	0.084072226426,     	0.193944513499,     	-0.977403389818,    	1.161759995164,     	-1.357806994348,    	1.0,                	
38,    	0.026026226858,     	0.209774281284,     	-0.977403389818,    	1.447359327309,     	-1.357806994348,    	1.0,                	
39,    	-0.034128262826,    	0.208609384374,     	-0.977403389818,    	1.732958659453,     	-1.357806994348,    	1.0,                	
40,    	-0.091517883624,    	0.190544195791,     	-0.977403389818,    	2.018557991598,     	-1.357806994348,    	1.0,                	
41,    	-0.141493269769,    	0.157042249674,     	-0.977403389818,    	2.304157323742,     	-1.357806994348,    	1.0,                	
42,    	-0.18000571269,     	0.110817674455,     	-0.977403389818,    	2.589756655887,     	-1.357806994348,    	1.0,                	
43,    	-0.203935163304,    	0.05561531031,      	-0.977403389818,    	2.875355988031,     	-1.357806994348,    	1.0,                	
44,    	-0.211342999836,    	-0.004092675519,    	-0.977403389818,    	3.160955320176,     	-1.357806994348,    	1.0,                	
45,    	-0.201629083427,    	-0.063469097119,    	-0.977403389818,    	3.44655465232,      	-1.357806994348,    	1.0,                	
46,    	-0.175580377813,    	-0.117703629934,    	-0.977403389818,    	3.732153984465,     	-1.357806994348,    	1.0,                	
47,    	-0.135307194205,    	-0.162402514663,    	-0.977403389818,    	4.017753316609,     	-1.357806994348,    	1.0,                	
48,    	-0.084072226426,    	-0.193944513499,    	-0.977403389818,    	4.303352648754,     	-1.357806994348,    	1.0,                	
49,    	-0.026026226858,    	-0.209774281284,    	-0.977403389818,    	4.588951980898,     	-1.357806994348,    	1.0,                	
50,    	0.034128262826,     	-0.208609384374,    	-0.977403389818,    	4.874551313043,     	-1.357806994348,    	1.0,                	
51,    	0.091517883624,     	-0.190544195791,    	-0.977403389818,    	5.160150645188,     	-1.357806994348,    	1.0,                	
52,    	0.141493269769,     	-0.157042249674,    	-0.977403389818,    	5.445749977332,     	-1.357806994348,    	1.0,                	
53,    	0.18000571269,      	-0.110817674455,    	-0.977403389818,    	5.731349309477,     	-1.357806994348,    	1.0,                	
54,    	0.203935163304,     	-0.05561531031,     	-0.977403389818,    	6.016948641621,     	-1.357806994348,    	1.0,                	
55,    	0.263051402028,     	0.005188371031,     	-0.964767868815,    	0.019721234486,     	-1.304559661236,    	1.0,                	
56,    	0.254764296739,     	0.065712345948,     	-0.964767868815,    	0.252431801418,     	-1.304559661236,    	1.0,                	
57,    	0.23274278227,      	0.122693751285,     	-0.964767868815,    	0.485142368351,     	-1.304559661236,    	1.0,                	
58,    	0.198174044165,     	0.173060704732,     	-0.964767868815,    	0.717852935284,     	-1.304559661236,    	1.0,                	
59,    	0.152921692044,     	0.214097910792,     	-0.964767868815,    	0.950563502216,     	-1.304559661236,    	1.0,                	
60,    	0.099425291922,     	0.243593043064,     	-0.964767868815,    	1.183274069149,     	-1.304559661236,    	1.0,                	
61,    	0.040568848578,     	0.259956011333,     	-0.964767868815,    	1.415984636081,     	-1.304559661236,    	1.0,                	
62,    	-0.020474671894,    	0.262304683744,     	-0.964767868815,    	1.648695203014,     	-1.304559661236,    	1.0,                	
63,    	-0.080414397505,    	0.250512442759,     	-0.964767868815,    	1.881405769946,     	-1.304559661236,    	1.0,                	
64,    	-0.136018962132,    	0.225215011142,     	-0.964767868815,    	2.114116336879,     	-1.304559661236,    	1.0,                	
65,    	-0.184290709303,    	0.18777617998,      	-0.964767868815,    	2.346826903812,     	-1.304559661236,    	1.0,                	
66,    	-0.222627296633,    	0.140214286351,     	-0.964767868815,    	2.579537470744,     	-1.304559661236,    	1.0,                	
67,    	-0.248961988777,    	0.085093404252,     	-0.964767868815,    	2.812248037677,     	-1.304559661236,    	1.0,                	
68,    	-0.261875075665,    	0.025385114704,     	-0.964767868815,    	3.044958604609,     	-1.304559661236,    	1.0,                	
69,    	-0.26067040944,     	-0.035691692949,    	-0.964767868815,    	3.277669171542,     	-1.304559661236,    	1.0,                	
70,    	-0.24541293397,     	-0.094844352196,    	-0.964767868815,    	3.510379738474,     	-1.304559661236,    	1.0,                	
71,    	-0.216925183707,    	-0.148883927867,    	-0.964767868815,    	3.743090305407,     	-1.304559661236,    	1.0,                	
72,    	-0.176742940641,    	-0.194897132449,    	-0.964767868815,    	3.97580087234,      	-1.304559661236,    	1.0,                	
73,    	-0.127032439897,    	-0.230403382173,    	-0.964767868815,    	4.208511439272,     	-1.304559661236,    	1.0,                	
74,    	-0.070473587437,    	-0.253488525927,    	-0.964767868815,    	4.441222006205,     	-1.304559661236,    	1.0,                	
75,    	-0.010115485637,    	-0.262908037636,    	-0.964767868815,    	4.673932573137,     	-1.304559661236,    	1.0,                	
76,    	0.050787944612,     	-0.258154108984,    	-0.964767868815,    	4.90664314007,      	-1.304559661236,    	1.0,                	
77,    	0.108953383621,     	-0.239483025496,    	-0.964767868815,    	5.139353707003,     	-1.304559661236,    	1.0,                	
78,    	0.161245117518,     	-0.207901350115,    	-0.964767868815,    	5.372064273935,     	-1.304559661236,    	1.0,                	
79,    	0.204844085392,     	-0.165111659137,    	-0.964767868815,    	5.604774840868,     	-1.304559661236,    	1.0,                	
80,    	0.237399855601,     	-0.113420755877,    	-0.964767868815,    	5.8374854078,       	-1.304559661236,    	1.0,                	
81,    	0.257157338146,     	-0.05561531031,     	-0.964767868815,    	6.070195974733,     	-1.304559661236,    	1.0,                	
82,    	0.314014101177,     	0.006270988502,     	-0.949397608468,    	0.019967749917,     	-1.251312328125,    	1.0,                	
83,    	0.306756999107,     	0.067411605333,     	-0.949397608468,    	0.216317290766,     	-1.251312328125,    	1.0,                	
84,    	0.287711397593,     	0.125961631975,     	-0.949397608468,    	0.412666831616,     	-1.251312328125,    	1.0,                	
85,    	0.257609208419,     	0.179671023741,     	-0.949397608468,    	0.609016372465,     	-1.251312328125,    	1.0,                	
86,    	0.217607241835,     	0.226475758825,     	-0.949397608468,    	0.805365913314,     	-1.251312328125,    	1.0,                	
