This run aims to check if discrepancy is less than 0.0133
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.543909265045,     	0.008047012495,     	0.323747131009,     	1.537180668231,     	0,     	11,    	12,    	
2,     	1.520967211673,     	0.018097047278,     	0.370019088817,     	1.506026094201,     	12,    	21,    	10,    	
3,     	1.492517307581,     	0.015610101775,     	0.222323581915,     	1.479100281728,     	22,    	37,    	16,    	
4,     	1.465085369201,     	0.016105101645,     	0.154083518162,     	1.451443655657,     	38,    	59,    	22,    	
5,     	1.437998385862,     	0.015488990391,     	0.126186822245,     	1.424377081613,     	60,    	86,    	27,    	
6,     	1.411081643531,     	0.015228787063,     	0.103676284712,     	1.398072942685,     	87,    	119,   	33,    	
7,     	1.384660168208,     	0.015366943614,     	0.094939070953,     	1.371289835953,     	120,   	156,   	37,    	
8,     	1.358357620332,     	0.014798832447,     	0.083010477325,     	1.344997335524,     	157,   	197,   	41,    	
9,     	1.331329491505,     	0.015647711284,     	0.069773884023,     	1.317889809872,     	198,   	244,   	47,    	
10,    	1.304249273255,     	0.015690047856,     	0.064118611981,     	1.290582850487,     	245,   	296,   	52,    	
11,    	1.277294369932,     	0.015474785668,     	0.05734879348,      	1.263802983778,     	297,   	352,   	56,    	
12,    	1.250626487613,     	0.015178193208,     	0.054138308287,     	1.237366698057,     	353,   	412,   	60,    	
13,    	1.224286878722,     	0.015146660918,     	0.04611771195,      	1.210672889501,     	413,   	477,   	65,    	
14,    	1.197655182641,     	0.015064160578,     	0.050223367601,     	1.184240048415,     	478,   	547,   	70,    	
15,    	1.171048910306,     	0.015198712279,     	0.042063510083,     	1.157744637198,     	548,   	623,   	76,    	
16,    	1.145092971305,     	0.01466089255,      	0.036673988471,     	1.132331110426,     	624,   	704,   	81,    	
17,    	1.119776794139,     	0.014500789279,     	0.037120997065,     	1.106770035379,     	705,   	786,   	82,    	
18,    	1.094194091123,     	0.014543898776,     	0.034410107222,     	1.081067307542,     	787,   	871,   	85,    	
19,    	1.067697889116,     	0.015393280089,     	0.031928191695,     	1.054420479719,     	872,   	960,   	89,    	
20,    	1.040679872014,     	0.015878257247,     	0.031403971096,     	1.026982386868,     	961,   	1054,  	94,    	
21,    	1.013617184979,     	0.015446774734,     	0.030207282602,     	1.000287495356,     	1055,  	1154,  	100,   	
22,    	0.987672529274,     	0.014561148705,     	0.029991325238,     	0.974696012019,     	1155,  	1259,  	105,   	
23,    	0.962131133844,     	0.014718372394,     	0.025742352176,     	0.949423276189,     	1260,  	1367,  	108,   	
24,    	0.936778279065,     	0.014565352521,     	0.02458819513,      	0.924200158823,     	1368,  	1480,  	113,   	
25,    	0.912056550927,     	0.014048895615,     	0.028734801119,     	0.899847264703,     	1481,  	1597,  	117,   	
26,    	0.888547024709,     	0.013053976497,     	0.027519864115,     	0.876948904665,     	1598,  	1725,  	128,   	
27,    	0.868692142804,     	0.009567772052,     	0.026962976095,     	0.85975478053,      	1726,  	1869,  	144,   	
