Point's Coordinates for twisted_polar_coordinates_54

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.058129085685,     	0.001352969487,     	-0.998308158271,    	0.023271056693,     	-1.512618685062,    	1.0,                	
2,     	0.016676124897,     	0.055702136292,     	-0.998308158271,    	1.279908118129,     	-1.512618685062,    	1.0,                	
3,     	-0.047822673698,    	0.033072843987,     	-0.998308158271,    	2.536545179565,     	-1.512618685062,    	1.0,                	
4,     	-0.046232162675,    	-0.035261994603,    	-0.998308158271,    	3.793182241001,     	-1.512618685062,    	1.0,                	
5,     	0.019249625791,     	-0.054865955163,    	-0.998308158271,    	5.049819302437,     	-1.512618685062,    	1.0,                	
6,     	0.116066936087,     	0.002455821156,     	-0.993238357742,    	0.021155506085,     	-1.454441043329,    	1.0,                	
7,     	0.096314002871,     	0.064816491429,     	-0.993238357742,    	0.592354170374,     	-1.454441043329,    	1.0,                	
8,     	0.045982054266,     	0.106598383644,     	-0.993238357742,    	1.163552834663,     	-1.454441043329,    	1.0,                	
9,     	-0.018948871675,    	0.114536042241,     	-0.993238357742,    	1.734751498952,     	-1.454441043329,    	1.0,                	
10,    	-0.077863664746,    	0.0861093167,       	-0.993238357742,    	2.305950163241,     	-1.454441043329,    	1.0,                	
11,    	-0.112057294417,    	0.030343491525,     	-0.993238357742,    	2.87714882753,      	-1.454441043329,    	1.0,                	
12,    	-0.110673524871,    	-0.035056177812,    	-0.993238357742,    	3.448347491819,     	-1.454441043329,    	1.0,                	
13,    	-0.074151693159,    	-0.089325758388,    	-0.993238357742,    	4.019546156108,     	-1.454441043329,    	1.0,                	
14,    	-0.014087222801,    	-0.115235041823,    	-0.993238357742,    	4.590744820397,     	-1.454441043329,    	1.0,                	
15,    	0.050449841262,     	-0.10455801369,     	-0.993238357742,    	5.161943484686,     	-1.454441043329,    	1.0,                	
16,    	0.098969437185,     	-0.060684554982,    	-0.993238357742,    	5.733142148975,     	-1.454441043329,    	1.0,                	
17,    	0.173606854103,     	0.003788115032,     	-0.984807753012,    	0.02181661565,      	-1.396263401595,    	1.0,                	
18,    	0.158942170347,     	0.069936228755,     	-0.984807753012,    	0.414515697349,     	-1.396263401595,    	1.0,                	
19,    	0.120079981969,     	0.125437185624,     	-0.984807753012,    	0.807214779047,     	-1.396263401595,    	1.0,                	
20,    	0.062936704865,     	0.161841468072,     	-0.984807753012,    	1.199913860746,     	-1.396263401595,    	1.0,                	
21,    	-0.003788115032,    	0.173606854103,     	-0.984807753012,    	1.592612942445,     	-1.396263401595,    	1.0,                	
22,    	-0.069936228755,    	0.158942170347,     	-0.984807753012,    	1.985312024144,     	-1.396263401595,    	1.0,                	
23,    	-0.125437185624,    	0.120079981969,     	-0.984807753012,    	2.378011105842,     	-1.396263401595,    	1.0,                	
24,    	-0.161841468072,    	0.062936704865,     	-0.984807753012,    	2.770710187541,     	-1.396263401595,    	1.0,                	
25,    	-0.173606854103,    	-0.003788115032,    	-0.984807753012,    	3.16340926924,      	-1.396263401595,    	1.0,                	
26,    	-0.158942170347,    	-0.069936228755,    	-0.984807753012,    	3.556108350938,     	-1.396263401595,    	1.0,                	
27,    	-0.120079981969,    	-0.125437185624,    	-0.984807753012,    	3.948807432637,     	-1.396263401595,    	1.0,                	
28,    	-0.062936704865,    	-0.161841468072,    	-0.984807753012,    	4.341506514336,     	-1.396263401595,    	1.0,                	
29,    	0.003788115032,     	-0.173606854103,    	-0.984807753012,    	4.734205596035,     	-1.396263401595,    	1.0,                	
30,    	0.069936228755,     	-0.158942170347,    	-0.984807753012,    	5.126904677733,     	-1.396263401595,    	1.0,                	
31,    	0.125437185624,     	-0.120079981969,    	-0.984807753012,    	5.519603759432,     	-1.396263401595,    	1.0,                	
32,    	0.161841468072,     	-0.062936704865,    	-0.984807753012,    	5.912302841131,     	-1.396263401595,    	1.0,                	
33,    	0.230564265974,     	0.004878431543,     	-0.97304487058,     	0.021155506085,     	-1.338085759862,    	1.0,                	
34,    	0.219850380176,     	0.069638280957,     	-0.97304487058,     	0.306754838229,     	-1.338085759862,    	1.0,                	
35,    	0.191325524078,     	0.128756451002,     	-0.97304487058,     	0.592354170374,     	-1.338085759862,    	1.0,                	
36,    	0.147300611875,     	0.177443539132,     	-0.97304487058,     	0.877953502518,     	-1.338085759862,    	1.0,                	
37,    	0.091342280129,     	0.211755207018,     	-0.97304487058,     	1.163552834663,     	-1.338085759862,    	1.0,                	
38,    	0.02798394008,      	0.228911727388,     	-0.97304487058,     	1.449152166807,     	-1.338085759862,    	1.0,                	
39,    	-0.037641492368,    	0.227523180996,     	-0.97304487058,     	1.734751498952,     	-1.338085759862,    	1.0,                	
40,    	-0.100217434966,    	0.207702059612,     	-0.97304487058,     	2.020350831096,     	-1.338085759862,    	1.0,                	
41,    	-0.154674356999,    	0.17105415261,      	-0.97304487058,     	2.305950163241,     	-1.338085759862,    	1.0,                	
42,    	-0.196600482512,    	0.120548455462,     	-0.97304487058,     	2.591549495386,     	-1.338085759862,    	1.0,                	
43,    	-0.22259920616,     	0.060276639381,     	-0.97304487058,     	2.87714882753,      	-1.338085759862,    	1.0,                	
44,    	-0.230564265974,    	-0.004878431543,    	-0.97304487058,     	3.162748159675,     	-1.338085759862,    	1.0,                	
45,    	-0.219850380176,    	-0.069638280957,    	-0.97304487058,     	3.448347491819,     	-1.338085759862,    	1.0,                	
46,    	-0.191325524078,    	-0.128756451002,    	-0.97304487058,     	3.733946823964,     	-1.338085759862,    	1.0,                	
47,    	-0.147300611875,    	-0.177443539132,    	-0.97304487058,     	4.019546156108,     	-1.338085759862,    	1.0,                	
48,    	-0.091342280129,    	-0.211755207018,    	-0.97304487058,     	4.305145488253,     	-1.338085759862,    	1.0,                	
49,    	-0.02798394008,     	-0.228911727388,    	-0.97304487058,     	4.590744820397,     	-1.338085759862,    	1.0,                	
50,    	0.037641492368,     	-0.227523180996,    	-0.97304487058,     	4.876344152542,     	-1.338085759862,    	1.0,                	
51,    	0.100217434966,     	-0.207702059612,    	-0.97304487058,     	5.161943484686,     	-1.338085759862,    	1.0,                	
52,    	0.154674356999,     	-0.17105415261,     	-0.97304487058,     	5.447542816831,     	-1.338085759862,    	1.0,                	
53,    	0.196600482512,     	-0.120548455462,    	-0.97304487058,     	5.733142148975,     	-1.338085759862,    	1.0,                	
54,    	0.22259920616,      	-0.060276639381,    	-0.97304487058,     	6.01874148112,      	-1.338085759862,    	1.0,                	
55,    	0.286736656061,     	0.006179349855,     	-0.957989512315,    	0.021547274716,     	-1.279908118129,    	1.0,                	
56,    	0.27758257624,      	0.072138808292,     	-0.957989512315,    	0.254257841649,     	-1.279908118129,    	1.0,                	
57,    	0.253463947884,     	0.1342092449,       	-0.957989512315,    	0.486968408581,     	-1.279908118129,    	1.0,                	
58,    	0.215681012491,     	0.189044426378,     	-0.957989512315,    	0.719678975514,     	-1.279908118129,    	1.0,                	
59,    	0.166270657888,     	0.233688173897,     	-0.957989512315,    	0.952389542446,     	-1.279908118129,    	1.0,                	
60,    	0.10789660908,      	0.265733731473,     	-0.957989512315,    	1.185100109379,     	-1.279908118129,    	1.0,                	
61,    	0.043705826149,     	0.283453514803,     	-0.957989512315,    	1.417810676311,     	-1.279908118129,    	1.0,                	
62,    	-0.022841149183,    	0.285892245781,     	-0.957989512315,    	1.650521243244,     	-1.279908118129,    	1.0,                	
63,    	-0.088156752249,    	0.272918451788,     	-0.957989512315,    	1.883231810177,     	-1.279908118129,    	1.0,                	
64,    	-0.148719801984,    	0.245231553417,     	-0.957989512315,    	2.115942377109,     	-1.279908118129,    	1.0,                	
65,    	-0.201265328699,    	0.204324158526,     	-0.957989512315,    	2.348652944042,     	-1.279908118129,    	1.0,                	
66,    	-0.242960589448,    	0.152401595361,     	-0.957989512315,    	2.581363510974,     	-1.279908118129,    	1.0,                	
67,    	-0.271557781932,    	0.092263022742,     	-0.957989512315,    	2.814074077907,     	-1.279908118129,    	1.0,                	
68,    	-0.285515224102,    	0.027150526686,     	-0.957989512315,    	3.046784644839,     	-1.279908118129,    	1.0,                	
69,    	-0.284080466638,    	-0.039425661291,    	-0.957989512315,    	3.279495211772,     	-1.279908118129,    	1.0,                	
70,    	-0.267330857686,    	-0.103876401663,    	-0.957989512315,    	3.512205778705,     	-1.279908118129,    	1.0,                	
71,    	-0.236169373,       	-0.162727138334,    	-0.957989512315,    	3.744916345637,     	-1.279908118129,    	1.0,                	
72,    	-0.192275936285,    	-0.212805212857,    	-0.957989512315,    	3.97762691257,      	-1.279908118129,    	1.0,                	
73,    	-0.138016854077,    	-0.251410903273,    	-0.957989512315,    	4.210337479502,     	-1.279908118129,    	1.0,                	
74,    	-0.076317247541,    	-0.276462966817,    	-0.957989512315,    	4.443048046435,     	-1.279908118129,    	1.0,                	
75,    	-0.010503358435,    	-0.286610840261,    	-0.957989512315,    	4.675758613368,     	-1.279908118129,    	1.0,                	
76,    	0.055876769441,     	-0.28130744912,     	-0.957989512315,    	4.9084691803,       	-1.279908118129,    	1.0,                	
77,    	0.119244566215,     	-0.260838700583,    	-0.957989512315,    	5.141179747233,     	-1.279908118129,    	1.0,                	
78,    	0.176183857558,     	-0.226308070182,    	-0.957989512315,    	5.373890314165,     	-1.279908118129,    	1.0,                	
79,    	0.223625031537,     	-0.17957711314,     	-0.957989512315,    	5.606600881098,     	-1.279908118129,    	1.0,                	
80,    	0.259010522182,     	-0.123165107447,    	-0.957989512315,    	5.83931144803,      	-1.279908118129,    	1.0,                	
81,    	0.280432688535,     	-0.060113238931,    	-0.957989512315,    	6.072022014963,     	-1.279908118129,    	1.0,                	
82,    	0.341938751793,     	0.007461130106,     	-0.939692620786,    	0.02181661565,      	-1.221730476396,    	1.0,                	
83,    	0.333912900283,     	0.07402670778,      	-0.939692620786,    	0.218166156499,     	-1.221730476396,    	1.0,                	
84,    	0.313054963276,     	0.137747480589,     	-0.939692620786,    	0.414515697349,     	-1.221730476396,    	1.0,                	
85,    	0.280166499593,     	0.196174694969,     	-0.939692620786,    	0.610865238198,     	-1.221730476396,    	1.0,                	
86,    	0.23651139445,      	0.247063025837,     	-0.939692620786,    	0.807214779047,     	-1.221730476396,    	1.0,                	
87,    	0.183767289056,     	0.288456863177,     	-0.939692620786,    	1.003564319897,     	-1.221730476396,    	1.0,                	
88,    	0.1239611098,       	0.318765465033,     	-0.939692620786,    	1.199913860746,     	-1.221730476396,    	1.0,                	
89,    	0.059391174614,     	0.336824088833,     	-0.939692620786,    	1.396263401595,     	-1.221730476396,    	1.0,                	
90,    	-0.007461130106,    	0.341938751793,     	-0.939692620786,    	1.592612942445,     	-1.221730476396,    	1.0,                	
91,    	-0.07402670778,     	0.333912900283,     	-0.939692620786,    	1.788962483294,     	-1.221730476396,    	1.0,                	
92,    	-0.137747480589,    	0.313054963276,     	-0.939692620786,    	1.985312024144,     	-1.221730476396,    	1.0,                	
93,    	-0.196174694969,    	0.280166499593,     	-0.939692620786,    	2.181661564993,     	-1.221730476396,    	1.0,                	
94,    	-0.247063025837,    	0.23651139445,      	-0.939692620786,    	2.378011105842,     	-1.221730476396,    	1.0,                	
95,    	-0.288456863177,    	0.183767289056,     	-0.939692620786,    	2.574360646692,     	-1.221730476396,    	1.0,                	
96,    	-0.318765465033,    	0.1239611098,       	-0.939692620786,    	2.770710187541,     	-1.221730476396,    	1.0,                	
97,    	-0.336824088833,    	0.059391174614,     	-0.939692620786,    	2.96705972839,      	-1.221730476396,    	1.0,                	
98,    	-0.341938751793,    	-0.007461130106,    	-0.939692620786,    	3.16340926924,      	-1.221730476396,    	1.0,                	
99,    	-0.333912900283,    	-0.07402670778,     	-0.939692620786,    	3.359758810089,     	-1.221730476396,    	1.0,                	
100,   	-0.313054963276,    	-0.137747480589,    	-0.939692620786,    	3.556108350938,     	-1.221730476396,    	1.0,                	
101,   	-0.280166499593,    	-0.196174694969,    	-0.939692620786,    	3.752457891788,     	-1.221730476396,    	1.0,                	
102,   	-0.23651139445,     	-0.247063025837,    	-0.939692620786,    	3.948807432637,     	-1.221730476396,    	1.0,                	
103,   	-0.183767289056,    	-0.288456863177,    	-0.939692620786,    	4.145156973487,     	-1.221730476396,    	1.0,                	
104,   	-0.1239611098,      	-0.318765465033,    	-0.939692620786,    	4.341506514336,     	-1.221730476396,    	1.0,                	
105,   	-0.059391174614,    	-0.336824088833,    	-0.939692620786,    	4.537856055185,     	-1.221730476396,    	1.0,                	
106,   	0.007461130106,     	-0.341938751793,    	-0.939692620786,    	4.734205596035,     	-1.221730476396,    	1.0,                	
107,   	0.07402670778,      	-0.333912900283,    	-0.939692620786,    	4.930555136884,     	-1.221730476396,    	1.0,                	
108,   	0.137747480589,     	-0.313054963276,    	-0.939692620786,    	5.126904677733,     	-1.221730476396,    	1.0,                	
109,   	0.196174694969,     	-0.280166499593,    	-0.939692620786,    	5.323254218583,     	-1.221730476396,    	1.0,                	
110,   	0.247063025837,     	-0.23651139445,     	-0.939692620786,    	5.519603759432,     	-1.221730476396,    	1.0,                	
111,   	0.288456863177,     	-0.183767289056,    	-0.939692620786,    	5.715953300281,     	-1.221730476396,    	1.0,                	
112,   	0.318765465033,     	-0.1239611098,      	-0.939692620786,    	5.912302841131,     	-1.221730476396,    	1.0,                	
113,   	0.336824088833,     	-0.059391174614,    	-0.939692620786,    	6.10865238198,      	-1.221730476396,    	1.0,                	
114,   	0.395983803889,     	0.008718263796,     	-0.91821610688,     	0.022013161737,     	-1.163552834663,    	1.0,                	
115,   	0.388814543619,     	0.075514447199,     	-0.91821610688,     	0.19182898085,      	-1.163552834663,    	1.0,                	
116,   	0.370459796843,     	0.140138217445,     	-0.91821610688,     	0.361644799963,     	-1.163552834663,    	1.0,                	
117,   	0.341447596206,     	0.200730466324,     	-0.91821610688,     	0.531460619076,     	-1.163552834663,    	1.0,                	
118,   	0.302612569898,     	0.255548065157,     	-0.91821610688,     	0.701276438189,     	-1.163552834663,    	1.0,                	
119,   	0.25507193092,      	0.303014011429,     	-0.91821610688,     	0.871092257302,     	-1.163552834663,    	1.0,                	
120,   	0.200193336897,     	0.34176279629,      	-0.91821610688,     	1.040908076415,     	-1.163552834663,    	1.0,                	
121,   	0.139555545063,     	0.370679687747,     	-0.91821610688,     	1.210723895528,     	-1.163552834663,    	1.0,                	
122,   	0.074902994285,     	0.388932799482,     	-0.91821610688,     	1.380539714641,     	-1.163552834663,    	1.0,                	
123,   	0.008095620738,     	0.395997022704,     	-0.91821610688,     	1.550355533754,     	-1.163552834663,    	1.0,                	
124,   	-0.058944649079,    	0.391669132573,     	-0.91821610688,     	1.720171352866,     	-1.163552834663,    	1.0,                	
125,   	-0.124289188661,    	0.376073634608,     	-0.91821610688,     	1.889987171979,     	-1.163552834663,    	1.0,                	
126,   	-0.186058154579,    	0.349659182891,     	-0.91821610688,     	2.059802991092,     	-1.163552834663,    	1.0,                	
127,   	-0.242474566145,    	0.313185673105,     	-0.91821610688,     	2.229618810205,     	-1.163552834663,    	1.0,                	
128,   	-0.291915425915,    	0.26770238172,      	-0.91821610688,     	2.399434629318,     	-1.163552834663,    	1.0,                	
129,   	-0.33295841037,     	0.214517780217,     	-0.91821610688,     	2.569250448431,     	-1.163552834663,    	1.0,                	
130,   	-0.364422787575,    	0.155161892749,     	-0.91821610688,     	2.739066267544,     	-1.163552834663,    	1.0,                	
131,   	-0.385403384685,    	0.091342280129,     	-0.91821610688,     	2.908882086657,     	-1.163552834663,    	1.0,                	
132,   	-0.395296628119,    	0.024894916416,     	-0.91821610688,     	3.07869790577,      	-1.163552834663,    	1.0,                	
