This run aims to check if discrepancy is less than 0.0146
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.541364770426,     	0.008670531211,     	0.301470444517,     	1.534068538727,     	0,     	11,    	12,    	
2,     	1.516499286272,     	0.019598175569,     	0.375858625808,     	1.500277069045,     	12,    	21,    	10,    	
3,     	1.485360071732,     	0.016961348665,     	0.20376246044,      	1.471091702598,     	22,    	38,    	17,    	
4,     	1.456271957533,     	0.017582128086,     	0.169632802918,     	1.440674518475,     	39,    	59,    	21,    	
5,     	1.426076536816,     	0.016810697261,     	0.127648059474,     	1.411615254868,     	60,    	86,    	27,    	
6,     	1.396770988808,     	0.01695870966,      	0.098766973751,     	1.382237790005,     	87,    	119,   	33,    	
7,     	1.368072182067,     	0.016387629029,     	0.086029926099,     	1.353423916951,     	120,   	155,   	36,    	
8,     	1.339025237793,     	0.01713295946,      	0.081173650986,     	1.324342824162,     	156,   	196,   	41,    	
9,     	1.309182982814,     	0.017416060851,     	0.067349975448,     	1.294241501653,     	197,   	243,   	47,    	
10,    	1.279692259774,     	0.01680928623,      	0.061402923818,     	1.264911522473,     	244,   	294,   	51,    	
11,    	1.250429672309,     	0.016665521802,     	0.053389085001,     	1.235514965947,     	295,   	349,   	55,    	
12,    	1.220734362086,     	0.017130355257,     	0.054610988625,     	1.205999164905,     	350,   	411,   	62,    	
13,    	1.191879858505,     	0.016275508238,     	0.044001634629,     	1.177509583169,     	412,   	479,   	68,    	
14,    	1.163762066414,     	0.015831978574,     	0.044891724043,     	1.149647486899,     	480,   	550,   	71,    	
15,    	1.135510100542,     	0.016322793149,     	0.048214930023,     	1.121335811413,     	551,   	624,   	74,    	
16,    	1.107260040471,     	0.016241578759,     	0.039126410314,     	1.09300081025,      	625,   	702,   	78,    	
17,    	1.078211376942,     	0.01705179014,      	0.038676801776,     	1.063511462199,     	703,   	786,   	84,    	
18,    	1.050160640987,     	0.015357149498,     	0.035902761917,     	1.036889599896,     	787,   	871,   	85,    	
19,    	1.022330971877,     	0.016826265136,     	0.032274062244,     	1.007816583324,     	872,   	961,   	90,    	
20,    	0.993085818504,     	0.016973502293,     	0.036154831982,     	0.978441228947,     	962,   	1057,  	96,    	
21,    	0.963885774944,     	0.016790219074,     	0.031876034396,     	0.949395434013,     	1058,  	1157,  	100,   	
22,    	0.936506668535,     	0.014891317857,     	0.032337013701,     	0.923066013809,     	1158,  	1262,  	105,   	
23,    	0.912519612539,     	0.012177632565,     	0.030741476409,     	0.90002956623,      	1263,  	1375,  	113,   	
24,    	0.88887496343,      	0.012906171841,     	0.03016267763,      	0.877076978567,     	1376,  	1500,  	125,   	
25,    	0.866295371828,     	0.012458372143,     	0.026771917345,     	0.855528791344,     	1501,  	1639,  	139,   	
26,    	0.845758221993,     	0.011283780073,     	0.028090508472,     	0.835813618664,     	1640,  	1773,  	134,   	
27,    	0.82495856727,      	0.01254208457,      	0.025877441047,     	0.81411794562,      	1774,  	1907,  	134,   	
28,    	0.803656317183,     	0.012072518778,     	0.02171616317,      	0.7931992508,       	1908,  	2052,  	145,   	
29,    	0.784956141501,     	0.009517627646,     	0.022798153339,     	0.776310467449,     	2053,  	2198,  	146,   	
30,    	0.766745501085,     	0.011061935962,     	0.025408534107,     	0.757180221875,     	2199,  	2338,  	140,   	
31,    	0.747030046994,     	0.011736348952,     	0.022624081691,     	0.736881899252,     	2339,  	2493,  	155,   	
32,    	0.727535881002,     	0.010782637633,     	0.019578694823,     	0.718210694372,     	2494,  	2643,  	150,   	
33,    	0.706392892299,     	0.013636062056,     	0.023618627536,     	0.694603366513,     	2644,  	2791,  	148,   	
34,    	0.683815795221,     	0.012487087,        	0.021400070041,     	0.673017405664,     	2792,  	2947,  	156,   	
35,    	0.661771250281,     	0.01303252257,      	0.016519949311,     	0.65050113322,      	2948,  	3114,  	167,   	
36,    	0.640503759238,     	0.012416320911,     	0.019459318224,     	0.629765135208,     	3115,  	3280,  	166,   	
37,    	0.619284781064,     	0.012514723967,     	0.019087883994,     	0.608446104252,     	3281,  	3441,  	161,   	
38,    	0.598436195198,     	0.013957916946,     	0.01952384287,      	0.58636469385,      	3442,  	3606,  	165,   	
39,    	0.576670461648,     	0.011194483597,     	0.019415119399,     	0.566985842082,     	3607,  	3780,  	174,   	
40,    	0.555403278672,     	0.013410749207,     	0.021324571276,     	0.543803006551,     	3781,  	3948,  	168,   	
41,    	0.531859907315,     	0.013840868425,     	0.02072331103,      	0.519887263225,     	3949,  	4120,  	172,   	
42,    	0.508625159968,     	0.013610259103,     	0.018235243836,     	0.496851058524,     	4121,  	4294,  	174,   	
43,    	0.486299909849,     	0.012182753082,     	0.018078741644,     	0.475637362907,     	4295,  	4476,  	182,   	
44,    	0.466582035317,     	0.010461971563,     	0.01969543931,      	0.456791095137,     	4477,  	4661,  	185,   	
45,    	0.446335896876,     	0.012064246552,     	0.019456578406,     	0.435024073404,     	4662,  	4840,  	179,   	
46,    	0.423184761901,     	0.013708799076,     	0.021005679819,     	0.411322988598,     	4841,  	5023,  	183,   	
47,    	0.400854321625,     	0.012088077828,     	0.019506854176,     	0.3903933527,       	5024,  	5215,  	192,   	
48,    	0.380751553391,     	0.011350209771,     	0.019497091633,     	0.370551298998,     	5216,  	5407,  	192,   	
49,    	0.360502839402,     	0.011750934929,     	0.015495920275,     	0.349930040191,     	5408,  	5598,  	191,   	
50,    	0.339021527192,     	0.012604263217,     	0.017461748835,     	0.328112773566,     	5599,  	5792,  	194,   	
51,    	0.318216513874,     	0.01233850469,      	0.01856132848,      	0.307537188645,     	5793,  	5992,  	200,   	
52,    	0.296441992182,     	0.013099895248,     	0.016801308525,     	0.285103540072,     	5993,  	6188,  	196,   	
53,    	0.27527091723,      	0.01137907725,      	0.017627076228,     	0.264870758246,     	6189,  	6384,  	196,   	
54,    	0.254519136886,     	0.011969652402,     	0.015990740052,     	0.244157649466,     	6385,  	6586,  	202,   	
55,    	0.234333191064,     	0.011348725036,     	0.017286939621,     	0.224215177449,     	6587,  	6792,  	206,   	
56,    	0.214854338005,     	0.010851271099,     	0.020068132703,     	0.204927705888,     	6793,  	6990,  	198,   	
57,    	0.193731237177,     	0.0129515169,       	0.018497229129,     	0.18251885157,      	6991,  	7191,  	201,   	
58,    	0.171621590949,     	0.012782292728,     	0.016378522356,     	0.160555190057,     	7192,  	7398,  	207,   	
59,    	0.148970255011,     	0.013568534027,     	0.017873900616,     	0.137222833533,     	7399,  	7601,  	203,   	
60,    	0.125373145652,     	0.013738642066,     	0.013847439328,     	0.113477919174,     	7602,  	7803,  	202,   	
61,    	0.103143374479,     	0.011958920394,     	0.017886948365,     	0.092788372657,     	7804,  	8008,  	205,   	
62,    	0.0852143783,       	0.008779484626,     	0.013666114056,     	0.077509995051,     	8009,  	8224,  	216,   	
63,    	0.067696482603,     	0.011332882481,     	0.017078439406,     	0.057882901901,     	8225,  	8431,  	207,   	
64,    	0.048869969858,     	0.010408258383,     	0.01719205231,      	0.039856734682,     	8432,  	8639,  	208,   	
65,    	0.030082159232,     	0.011334029502,     	0.014984282968,     	0.020266979845,     	8640,  	8858,  	219,   	
66,    	0.011173269398,     	0.010503598644,     	0.016511281538,     	0.00207695657,      	8859,  	9066,  	208,   	
67,    	0,                  	0.006403063545,     	0.011895821562,     	-0.002030732866,    	9067,  	9391,  	325,   	
