Point's Coordinates for twisted_polar_coordinates_122

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.025746547788,     	0.000265206643,     	-0.999668467514,    	0.010300303782,     	-1.545045567339,    	1.0,                	
2,     	0.007703894307,     	0.024568375406,     	-0.999668467514,    	1.266937365218,     	-1.545045567339,    	1.0,                	
3,     	-0.020985279261,    	0.014918884406,     	-0.999668467514,    	2.523574426654,     	-1.545045567339,    	1.0,                	
4,     	-0.020673510154,    	-0.015347997769,    	-0.999668467514,    	3.78021148809,      	-1.545045567339,    	1.0,                	
5,     	0.008208347319,     	-0.024404468687,    	-0.999668467514,    	5.036848549526,     	-1.545045567339,    	1.0,                	
6,     	0.051476497885,     	0.000482035512,     	-0.998674089885,    	0.009363912529,     	-1.519294807884,    	1.0,                	
7,     	0.04304417763,      	0.028235809974,     	-0.998674089885,    	0.580562576818,     	-1.519294807884,    	1.0,                	
8,     	0.020945635113,     	0.047024914273,     	-0.998674089885,    	1.151761241107,     	-1.519294807884,    	1.0,                	
9,     	-0.007802998557,    	0.050883940553,     	-0.998674089885,    	1.722959905396,     	-1.519294807884,    	1.0,                	
10,    	-0.034074235319,    	0.038587675236,     	-0.998674089885,    	2.294158569686,     	-1.519294807884,    	1.0,                	
11,    	-0.049527143124,    	0.014040095679,     	-0.998674089885,    	2.865357233975,     	-1.519294807884,    	1.0,                	
12,    	-0.049255532929,    	-0.014965115053,    	-0.998674089885,    	3.436555898264,     	-1.519294807884,    	1.0,                	
13,    	-0.033345639052,    	-0.039219007495,    	-0.998674089885,    	4.007754562553,     	-1.519294807884,    	1.0,                	
14,    	-0.006848740385,    	-0.051021142165,    	-0.998674089885,    	4.578953226842,     	-1.519294807884,    	1.0,                	
15,    	0.021822584963,     	-0.046624424696,    	-0.998674089885,    	5.150151891131,     	-1.519294807884,    	1.0,                	
16,    	0.043565393777,     	-0.027424781818,    	-0.998674089885,    	5.72135055542,      	-1.519294807884,    	1.0,                	
17,    	0.0771718639,       	0.000745235953,     	-0.997017526449,    	0.009656534796,     	-1.493544048428,    	1.0,                	
18,    	0.071012316091,     	0.030220902003,     	-0.997017526449,    	0.402355616495,     	-1.493544048428,    	1.0,                	
19,    	0.054041786885,     	0.055095709677,     	-0.997017526449,    	0.795054698193,     	-1.493544048428,    	1.0,                	
20,    	0.028843885515,     	0.071582694996,     	-0.997017526449,    	1.187753779892,     	-1.493544048428,    	1.0,                	
21,    	-0.000745235953,    	0.0771718639,       	-0.997017526449,    	1.580452861591,     	-1.493544048428,    	1.0,                	
22,    	-0.030220902003,    	0.071012316091,     	-0.997017526449,    	1.973151943289,     	-1.493544048428,    	1.0,                	
23,    	-0.055095709677,    	0.054041786885,     	-0.997017526449,    	2.365851024988,     	-1.493544048428,    	1.0,                	
24,    	-0.071582694996,    	0.028843885515,     	-0.997017526449,    	2.758550106687,     	-1.493544048428,    	1.0,                	
25,    	-0.0771718639,      	-0.000745235953,    	-0.997017526449,    	3.151249188386,     	-1.493544048428,    	1.0,                	
26,    	-0.071012316091,    	-0.030220902003,    	-0.997017526449,    	3.543948270084,     	-1.493544048428,    	1.0,                	
27,    	-0.054041786885,    	-0.055095709677,    	-0.997017526449,    	3.936647351783,     	-1.493544048428,    	1.0,                	
28,    	-0.028843885515,    	-0.071582694996,    	-0.997017526449,    	4.329346433482,     	-1.493544048428,    	1.0,                	
29,    	0.000745235953,     	-0.0771718639,      	-0.997017526449,    	4.722045515181,     	-1.493544048428,    	1.0,                	
30,    	0.030220902003,     	-0.071012316091,    	-0.997017526449,    	5.114744596879,     	-1.493544048428,    	1.0,                	
31,    	0.055095709677,     	-0.054041786885,    	-0.997017526449,    	5.507443678578,     	-1.493544048428,    	1.0,                	
32,    	0.071582694996,     	-0.028843885515,    	-0.997017526449,    	5.900142760277,     	-1.493544048428,    	1.0,                	
33,    	0.102816489351,     	0.000962792753,     	-0.994699875615,    	0.009363912529,     	-1.467793288972,    	1.0,                	
34,    	0.09838044904,      	0.029890545312,     	-0.994699875615,    	0.294963244674,     	-1.467793288972,    	1.0,                	
35,    	0.085974209839,     	0.056396743656,     	-0.994699875615,    	0.580562576818,     	-1.467793288972,    	1.0,                	
36,    	0.066602851465,     	0.078334013232,     	-0.994699875615,    	0.866161908963,     	-1.467793288972,    	1.0,                	
37,    	0.041835726167,     	0.093925126928,     	-0.994699875615,    	1.151761241107,     	-1.467793288972,    	1.0,                	
38,    	0.013679319143,     	0.101906985433,     	-0.994699875615,    	1.437360573252,     	-1.467793288972,    	1.0,                	
39,    	-0.015585304965,    	0.101632946043,     	-0.994699875615,    	1.722959905396,     	-1.467793288972,    	1.0,                	
40,    	-0.043587300354,    	0.093125209799,     	-0.994699875615,    	2.008559237541,     	-1.467793288972,    	1.0,                	
41,    	-0.068058111891,    	0.077073022895,     	-0.994699875615,    	2.294158569686,     	-1.467793288972,    	1.0,                	
42,    	-0.087015259961,    	0.054776838046,     	-0.994699875615,    	2.57975790183,      	-1.467793288972,    	1.0,                	
43,    	-0.098922949168,    	0.028042959549,     	-0.994699875615,    	2.865357233975,     	-1.467793288972,    	1.0,                	
44,    	-0.102816489351,    	-0.000962792753,    	-0.994699875615,    	3.150956566119,     	-1.467793288972,    	1.0,                	
45,    	-0.09838044904,     	-0.029890545312,    	-0.994699875615,    	3.436555898264,     	-1.467793288972,    	1.0,                	
46,    	-0.085974209839,    	-0.056396743656,    	-0.994699875615,    	3.722155230408,     	-1.467793288972,    	1.0,                	
47,    	-0.066602851465,    	-0.078334013232,    	-0.994699875615,    	4.007754562553,     	-1.467793288972,    	1.0,                	
48,    	-0.041835726167,    	-0.093925126928,    	-0.994699875615,    	4.293353894697,     	-1.467793288972,    	1.0,                	
49,    	-0.013679319143,    	-0.101906985433,    	-0.994699875615,    	4.578953226842,     	-1.467793288972,    	1.0,                	
50,    	0.015585304965,     	-0.101632946043,    	-0.994699875615,    	4.864552558986,     	-1.467793288972,    	1.0,                	
51,    	0.043587300354,     	-0.093125209799,    	-0.994699875615,    	5.150151891131,     	-1.467793288972,    	1.0,                	
52,    	0.068058111891,     	-0.077073022895,    	-0.994699875615,    	5.435751223275,     	-1.467793288972,    	1.0,                	
53,    	0.087015259961,     	-0.054776838046,    	-0.994699875615,    	5.72135055542,      	-1.467793288972,    	1.0,                	
54,    	0.098922949168,     	-0.028042959549,    	-0.994699875615,    	6.006949887564,     	-1.467793288972,    	1.0,                	
55,    	0.128392515605,     	0.00122455742,      	-0.991722674136,    	0.009537318317,     	-1.442042529517,    	1.0,                	
56,    	0.124649276355,     	0.030800901099,     	-0.991722674136,    	0.242247885249,     	-1.442042529517,    	1.0,                	
57,    	0.114186162352,     	0.058716760228,     	-0.991722674136,    	0.474958452182,     	-1.442042529517,    	1.0,                	
58,    	0.097567242781,     	0.083467183614,     	-0.991722674136,    	0.707669019115,     	-1.442042529517,    	1.0,                	
59,    	0.075688447897,     	0.103717869527,     	-0.991722674136,    	0.940379586047,     	-1.442042529517,    	1.0,                	
60,    	0.049729269195,     	0.118377098248,     	-0.991722674136,    	1.17309015298,      	-1.442042529517,    	1.0,                	
61,    	0.02108917272,      	0.126654586961,     	-0.991722674136,    	1.405800719912,     	-1.442042529517,    	1.0,                	
62,    	-0.008687846516,    	0.128104094108,     	-0.991722674136,    	1.638511286845,     	-1.442042529517,    	1.0,                	
63,    	-0.037996501697,    	0.122647476383,     	-0.991722674136,    	1.871221853778,     	-1.442042529517,    	1.0,                	
64,    	-0.065256755637,    	0.11057890146,      	-0.991722674136,    	2.10393242071,      	-1.442042529517,    	1.0,                	
65,    	-0.088999000989,    	0.092548989337,     	-0.991722674136,    	2.336642987643,     	-1.442042529517,    	1.0,                	
66,    	-0.107943287161,    	0.069529737244,     	-0.991722674136,    	2.569353554575,     	-1.442042529517,    	1.0,                	
67,    	-0.121068322783,    	0.042762119018,     	-0.991722674136,    	2.802064121508,     	-1.442042529517,    	1.0,                	
68,    	-0.127666533786,    	0.013689183888,     	-0.991722674136,    	3.03477468844,      	-1.442042529517,    	1.0,                	
69,    	-0.127382208907,    	-0.016121738689,    	-0.991722674136,    	3.267485255373,     	-1.442042529517,    	1.0,                	
70,    	-0.120230676174,    	-0.04506353416,     	-0.991722674136,    	3.500195822306,     	-1.442042529517,    	1.0,                	
71,    	-0.106597476569,    	-0.071575942841,    	-0.991722674136,    	3.732906389238,     	-1.442042529517,    	1.0,                	
72,    	-0.087217579409,    	-0.094229673916,    	-0.991722674136,    	3.965616956171,     	-1.442042529517,    	1.0,                	
73,    	-0.063135759969,    	-0.11180345888,     	-0.991722674136,    	4.198327523103,     	-1.442042529517,    	1.0,                	
74,    	-0.035650275366,    	-0.123349890436,    	-0.991722674136,    	4.431038090036,     	-1.442042529517,    	1.0,                	
75,    	-0.006242875191,    	-0.128246497471,    	-0.991722674136,    	4.663748656968,     	-1.442042529517,    	1.0,                	
76,    	0.023501080002,     	-0.126229302632,    	-0.991722674136,    	4.896459223901,     	-1.442042529517,    	1.0,                	
77,    	0.051978085889,     	-0.117407053415,    	-0.991722674136,    	5.129169790834,     	-1.442042529517,    	1.0,                	
78,    	0.077652939711,     	-0.102255359559,    	-0.991722674136,    	5.361880357766,     	-1.442042529517,    	1.0,                	
79,    	0.099141503454,     	-0.081591052801,    	-0.991722674136,    	5.594590924699,     	-1.442042529517,    	1.0,                	
80,    	0.115285323084,     	-0.056528151267,    	-0.991722674136,    	5.827301491631,     	-1.442042529517,    	1.0,                	
81,    	0.125214081106,     	-0.028417802467,    	-0.991722674136,    	6.060012058564,     	-1.442042529517,    	1.0,                	
82,    	0.153883829971,     	0.001440996841,     	-0.988087896091,    	0.009363912529,     	-1.416291770061,    	1.0,                	
83,    	0.150830238248,     	0.030537662459,     	-0.988087896091,    	0.199763467292,     	-1.416291770061,    	1.0,                	
84,    	0.14232524873,      	0.058530617392,     	-0.988087896091,    	0.390163022055,     	-1.416291770061,    	1.0,                	
85,    	0.128676253898,     	0.084408123312,     	-0.988087896091,    	0.580562576818,     	-1.416291770061,    	1.0,                	
86,    	0.110376563988,     	0.107234899732,     	-0.988087896091,    	0.770962131581,     	-1.416291770061,    	1.0,                	
87,    	0.088087577472,     	0.126185927478,     	-0.988087896091,    	0.961361686344,     	-1.416291770061,    	1.0,                	
