This run aims to check if discrepancy is less than 0.0099
each row contains covering data for one orbit at phi, i.e. z = sin(phi), with the range of indices of directions corresponding to this orbit and the expected confidence radius at it. dtheta shows the amount that directions vary horizontally at this orbit.
 fd = first direction, ld = last direction, #d = number of directions 

number,	phi,                	expected radius,    	dtheta,             	covered phi,        	fd,    	ld,    	#d,    	

1,     	1.550708834577,     	0.00627392768,      	0.322566383482,     	1.545442030655,     	0,     	10,    	11,    	
2,     	1.533283429309,     	0.01345540688,      	0.360724201795,     	1.522212637031,     	11,    	20,    	10,    	
3,     	1.511877190434,     	0.01196046458,      	0.20685821425,      	1.501806315102,     	21,    	37,    	17,    	
4,     	1.491471979703,     	0.012005024717,     	0.157681950368,     	1.481287647313,     	38,    	59,    	22,    	
5,     	1.471277327241,     	0.011626052138,     	0.120312253069,     	1.461275789759,     	60,    	86,    	27,    	
6,     	1.450978116781,     	0.011911923864,     	0.09969619965,      	1.440757627611,     	87,    	118,   	32,    	
7,     	1.430534055567,     	0.01178355363,      	0.091058989335,     	1.420321239826,     	119,   	155,   	37,    	
8,     	1.410560861263,     	0.011710218688,     	0.077408970353,     	1.400468758262,     	156,   	197,   	42,    	
9,     	1.390694292215,     	0.011273636648,     	0.072082345173,     	1.380903123343,     	198,   	245,   	48,    	
10,    	1.370678873941,     	0.011876374008,     	0.0675490859,       	1.360480456525,     	246,   	297,   	52,    	
11,    	1.350670121187,     	0.011439604725,     	0.052396462064,     	1.340622278422,     	298,   	355,   	58,    	
12,    	1.330382276129,     	0.01177364283,      	0.052418310683,     	1.320256575517,     	356,   	418,   	63,    	
13,    	1.310041477553,     	0.011746579104,     	0.048224688876,     	1.299933173736,     	419,   	486,   	68,    	
14,    	1.289828567638,     	0.011707298456,     	0.046236040852,     	1.279705865884,     	487,   	558,   	72,    	
15,    	1.269752723249,     	0.011525133296,     	0.044835661689,     	1.259753538035,     	559,   	635,   	77,    	
16,    	1.249524872468,     	0.011839548374,     	0.039587082799,     	1.23927287421,      	636,   	716,   	81,    	
17,    	1.229149575946,     	0.011687602694,     	0.039390460529,     	1.219075723027,     	717,   	803,   	87,    	
18,    	1.209095879405,     	0.011666858357,     	0.033888506598,     	1.198912417051,     	804,   	895,   	92,    	
19,    	1.189216325575,     	0.011201417721,     	0.030081155155,     	1.179352524184,     	896,   	993,   	98,    	
20,    	1.169749479898,     	0.011055224209,     	0.031018447983,     	1.160195779468,     	994,   	1096,  	103,   	
21,    	1.150981243797,     	0.010703657867,     	0.028286472994,     	1.141518243336,     	1097,  	1204,  	108,   	
22,    	1.132345458259,     	0.010560699894,     	0.032730325023,     	1.122829994317,     	1205,  	1310,  	106,   	
23,    	1.112786393749,     	0.011869216148,     	0.029360433983,     	1.102381074753,     	1311,  	1419,  	109,   	
24,    	1.093269556853,     	0.010569614544,     	0.025673431919,     	1.083924801634,     	1420,  	1532,  	113,   	
25,    	1.073196258095,     	0.012459287906,     	0.026483827535,     	1.0624417836,       	1533,  	1649,  	117,   	
26,    	1.0523118897,       	0.011765115099,     	0.023741400717,     	1.042153210707,     	1650,  	1775,  	126,   	
27,    	1.032374439408,     	0.011312146313,     	0.02206079838,      	1.022604510564,     	1776,  	1906,  	131,   	
28,    	1.012704095853,     	0.011471885577,     	0.021663112492,     	1.002795394311,     	1907,  	2042,  	136,   	
29,    	0.993452030492,     	0.010775950097,     	0.024446886236,     	0.983864989903,     	2043,  	2179,  	137,   	
30,    	0.973879709061,     	0.011503843432,     	0.024999074232,     	0.963937290154,     	2180,  	2320,  	141,   	
31,    	0.953784303731,     	0.01177653311,      	0.021013730344,     	0.943609847164,     	2321,  	2465,  	145,   	
32,    	0.935385489272,     	0.009496374273,     	0.023789988874,     	0.926453593771,     	2466,  	2612,  	147,   	
33,    	0.916717926845,     	0.011247485526,     	0.021197188865,     	0.906574261288,     	2613,  	2760,  	148,   	
34,    	0.897077393796,     	0.010968117718,     	0.022835971331,     	0.887597466911,     	2761,  	2914,  	154,   	
35,    	0.877419819006,     	0.011778010173,     	0.020048833805,     	0.86724051178,      	2915,  	3072,  	158,   	
36,    	0.858359246442,     	0.010518524842,     	0.020730553827,     	0.849265864231,     	3073,  	3237,  	165,   	
37,    	0.840545147783,     	0.010065566754,     	0.020052334127,     	0.831842182392,     	3238,  	3409,  	172,   	
38,    	0.823661047836,     	0.009441491691,     	0.016900261763,     	0.815496445525,     	3410,  	3589,  	180,   	
39,    	0.807178411613,     	0.009616762968,     	0.018160243034,     	0.798862061744,     	3590,  	3777,  	188,   	
40,    	0.790976182353,     	0.00911930575,      	0.017729180772,     	0.783089089242,     	3778,  	3975,  	198,   	
41,    	0.77698747702,      	0.007084183005,     	0.017381739305,     	0.769946802161,     	3976,  	4163,  	188,   	
42,    	0.760306883466,     	0.01112077971,      	0.017835401987,     	0.750690608919,     	4164,  	4347,  	184,   	
43,    	0.741336302708,     	0.010800578983,     	0.017119829818,     	0.731995986406,     	4348,  	4536,  	189,   	
44,    	0.725328295373,     	0.00769804314,      	0.015826102765,     	0.718668128765,     	4537,  	4734,  	198,   	
45,    	0.71155335337,      	0.008221061873,     	0.016402109117,     	0.704145937419,     	4735,  	4943,  	209,   	
46,    	0.697222706921,     	0.008003460486,     	0.014379233566,     	0.689801966885,     	4944,  	5144,  	201,   	
47,    	0.682188931787,     	0.008788491645,     	0.016040526535,     	0.674585668382,     	5145,  	5346,  	202,   	
48,    	0.665805832849,     	0.010389422683,     	0.01418030933,      	0.656818845918,     	5347,  	5553,  	207,   	
49,    	0.647623461193,     	0.010619554737,     	0.01386422883,      	0.638437234557,     	5554,  	5765,  	212,   	
50,    	0.630440515149,     	0.009309750552,     	0.015790143218,     	0.622385883034,     	5766,  	5987,  	222,   	
51,    	0.61351938028,      	0.010267121304,     	0.013536325149,     	0.604636993153,     	5988,  	6208,  	221,   	
52,    	0.596230217761,     	0.009714504221,     	0.01502175078,      	0.587825149637,     	6209,  	6430,  	222,   	
53,    	0.579107886264,     	0.01008127553,      	0.014154651757,     	0.570385478912,     	6431,  	6648,  	218,   	
54,    	0.561636098108,     	0.010106743795,     	0.015956115601,     	0.552891361118,     	6649,  	6867,  	219,   	
55,    	0.543896202439,     	0.010392805572,     	0.014842073172,     	0.534903852772,     	6868,  	7090,  	223,   	
56,    	0.526713794052,     	0.009484745334,     	0.013778898941,     	0.518379595631,     	7091,  	7318,  	228,   	
57,    	0.509466562108,     	0.010288158798,     	0.013556599477,     	0.500564068307,     	7319,  	7551,  	233,   	
58,    	0.49150454697,      	0.010454588176,     	0.013508519594,     	0.482457839481,     	7552,  	7790,  	239,   	
59,    	0.47426156912,      	0.009479571755,     	0.014722036834,     	0.46577190815,      	7791,  	8030,  	240,   	
60,    	0.457204382077,     	0.009889554712,     	0.013756954017,     	0.448645721348,     	8031,  	8271,  	241,   	
61,    	0.439909501272,     	0.010112941088,     	0.014610755087,     	0.431115046715,     	8272,  	8512,  	241,   	
62,    	0.422276755492,     	0.01059603265,      	0.014216328934,     	0.413106542113,     	8513,  	8752,  	240,   	
63,    	0.405112780417,     	0.009261699626,     	0.014514195092,     	0.396602560721,     	8753,  	8992,  	240,   	
64,    	0.388820662156,     	0.008990068406,     	0.014268540165,     	0.380654035298,     	8993,  	9239,  	247,   	
65,    	0.371538171097,     	0.010529039219,     	0.013554031072,     	0.362425070877,     	9240,  	9490,  	251,   	
66,    	0.354545629796,     	0.009131776295,     	0.013127134681,     	0.346311341221,     	9491,  	9749,  	259,   	
67,    	0.338559082687,     	0.008983011784,     	0.013630742355,     	0.330457549404,     	9750,  	10006, 	257,   	
68,    	0.322814916883,     	0.008849227794,     	0.012974287129,     	0.314652262578,     	10007, 	10259, 	253,   	
69,    	0.305486714437,     	0.010578527229,     	0.013665630442,     	0.296329767063,     	10260, 	10510, 	251,   	
70,    	0.287948793309,     	0.009674650936,     	0.012679356308,     	0.279295764847,     	10511, 	10764, 	254,   	
71,    	0.271040994216,     	0.009567183541,     	0.012045172258,     	0.262584584913,     	10765, 	11022, 	258,   	
72,    	0.254153484596,     	0.009760639558,     	0.011656135183,     	0.24551652439,      	11023, 	11283, 	261,   	
73,    	0.23674425178,      	0.010139377054,     	0.011884721171,     	0.227966318991,     	11284, 	11546, 	263,   	
74,    	0.219639421794,     	0.009613963492,     	0.012338931868,     	0.211316000351,     	11547, 	11815, 	269,   	
75,    	0.202958702553,     	0.009706176479,     	0.011591230991,     	0.194555264641,     	11816, 	12080, 	265,   	
76,    	0.186261719749,     	0.009578678478,     	0.012824580641,     	0.177875258179,     	12081, 	12345, 	265,   	
77,    	0.169628226456,     	0.009623688947,     	0.010509131704,     	0.161051268812,     	12346, 	12611, 	266,   	
78,    	0.152911692035,     	0.009410630396,     	0.011896089264,     	0.144716825704,     	12612, 	12879, 	268,   	
79,    	0.136517164989,     	0.009511245379,     	0.012855576281,     	0.128123992304,     	12880, 	13153, 	274,   	
80,    	0.119954314442,     	0.009443062895,     	0.011980155313,     	0.111777664832,     	13154, 	13432, 	279,   	
81,    	0.10409450113,      	0.008880213545,     	0.009771270733,     	0.095739145818,     	13433, 	13704, 	272,   	
82,    	0.087776585233,     	0.009209859619,     	0.010765029471,     	0.079774402253,     	13705, 	13974, 	270,   	
83,    	0.071273289975,     	0.009820988795,     	0.011677623882,     	0.062768856541,     	13975, 	14245, 	271,   	
84,    	0.055715244661,     	0.008199228173,     	0.011963059213,     	0.048578047043,     	14246, 	14523, 	278,   	
85,    	0.040959318934,     	0.008805771596,     	0.013186909683,     	0.033333644953,     	14524, 	14808, 	285,   	
86,    	0.027404670415,     	0.006846516583,     	0.012844688074,     	0.02147555052,      	14809, 	15091, 	283,   	
87,    	0.013281830126,     	0.009462766822,     	0.012018150467,     	0.005086921224,     	15092, 	15356, 	265,   	
88,    	0,                  	0.004627162374,     	0.009959959421,     	-0.004007247129,    	15357, 	15745, 	389,   	
