number	direction_ind	# of covercap	
0	20	4	
1	42	2	
2	54	2	
3	58	2	
4	81	2	
5	100	2	
6	118	2	
7	159	2	
8	169	2	
9	236	2	
10	254	2	
11	268	2	
12	272	2	
13	274	2	
14	275	2	
15	276	2	
16	280	2	
17	300	2	
18	305	2	
19	310	2	
20	355	2	
21	387	2	
22	388	2	
23	407	2	
24	408	2	
25	420	2	
26	421	2	
27	458	2	
28	488	2	
29	651	2	
30	661	2	
31	665	2	
32	670	2	
33	683	2	
34	749	2	
35	754	2	
36	755	2	
37	761	2	
38	763	2	
39	778	2	
40	808	2	
41	810	2	
42	832	2	
43	840	2	
44	847	2	
45	852	2	
46	861	2	
47	864	2	
48	891	2	
49	912	2	
50	915	2	
51	917	2	
52	925	2	
53	932	2	
54	976	2	
55	993	2	
56	1000	2	
57	1017	2	
58	1040	2	
59	1050	2	
60	1052	2	
61	1062	2	
62	1100	2	
63	1123	2	
64	1142	2	
65	1150	2	
66	1152	2	
67	1163	2	
68	1168	2	
69	1319	2	
70	1327	2	
71	1417	2	
72	1427	2	
73	1528	2	
74	1534	2	
75	1537	2	
76	1538	2	
77	1539	2	
78	1540	2	
79	1541	2	
80	1545	2	
81	1562	2	
82	1564	2	
83	1565	2	
84	1569	2	
85	1583	2	
86	1585	2	
87	1598	2	
88	1606	2	
89	1609	2	
90	1620	2	
91	1630	2	
92	1639	2	
93	1642	2	
94	1643	2	
95	1644	2	
96	1645	2	
97	1646	2	
98	1648	2	
99	1651	2	
100	1652	2	
101	1653	2	
102	1654	2	
103	1655	2	
104	1656	2	
105	1657	2	
106	1669	2	
107	1676	2	
108	1718	2	
109	1748	2	
110	1760	2	
111	1762	2	
112	1766	2	
113	1770	2	
114	1771	2	
115	1772	2	
116	1773	2	
117	1774	2	
118	1775	2	
119	1777	2	
120	1778	2	
121	1779	2	
122	1783	2	
123	1788	2	
124	1789	2	
125	1793	2	
126	1803	2	
127	1816	2	
128	1883	2	
129	1905	2	
130	1906	2	
131	1909	2	
132	1910	2	
133	1911	2	
134	1912	2	
135	1929	2	
136	1999	2	
137	2010	2	
138	2016	2	
139	2033	2	
140	2036	2	
141	2040	2	
142	2042	2	
143	2124	2	
144	2173	2	
145	2190	2	
146	2226	2	
147	2251	2	
148	2257	2	
149	2277	2	
150	2282	2	
151	2311	2	
152	2323	2	
153	2326	2	
154	2334	2	
155	2335	2	
156	2359	2	
157	2368	2	
158	2371	2	
159	2372	2	
160	2373	2	
161	2390	2	
162	2400	2	
163	2413	2	
164	2414	2	
165	2415	2	
166	2421	2	
167	2452	2	
168	2458	2	
169	2461	2	
170	2781	2	
171	2831	2	
172	2832	2	
173	2836	2	
174	2837	2	
175	2849	2	
176	2896	2	
177	2916	2	
178	2924	2	
179	2936	2	
180	2937	2	
181	2964	2	
182	2976	2	
183	2982	2	
184	2987	2	
185	2988	2	
186	2992	2	
187	2994	2	
188	2996	2	
189	3001	2	
190	3002	2	
191	3009	2	
192	3010	2	
193	3016	2	
194	3021	2	
195	3024	2	
196	3051	2	
197	3074	2	
198	3140	2	
199	3153	2	
200	3155	2	
201	3156	2	
202	3158	2	
203	3160	2	
204	3163	2	
205	3167	2	
206	3170	2	
207	3183	2	
208	3306	2	
209	3309	2	
210	3312	2	
211	3314	2	
212	3315	2	
213	3317	2	
214	3320	2	
215	3333	2	
216	3335	2	
217	3338	2	
218	3339	2	
219	3341	2	
220	3343	2	
221	3475	2	
222	3477	2	
223	3478	2	
224	3479	2	
225	3480	2	
226	3522	2	
227	3524	2	
228	3525	2	
229	3527	2	
230	3654	2	
231	3655	2	
232	3656	2	
233	3657	2	
234	3658	2	
235	3659	2	
236	3664	2	
237	3713	2	
238	3714	2	
239	3715	2	
240	3716	2	
241	3719	2	
242	3735	2	
243	3840	2	
244	3841	2	
245	3842	2	
246	3843	2	
247	3844	2	
248	3845	2	
249	3912	2	
250	3913	2	
251	3914	2	
252	3915	2	
253	3917	2	
254	3918	2	
255	3933	2	
256	4204	2	
257	4207	2	
258	4210	2	
259	4215	2	
260	4216	2	
261	4217	2	
262	4218	2	
263	4219	2	
264	4220	2	
265	4222	2	
266	4289	2	
267	4290	2	
268	4293	2	
269	4294	2	
270	4295	2	
271	4296	2	
272	4297	3	
273	4299	2	
274	4301	2	
275	4341	2	
276	4369	2	
277	4380	2	
278	4387	2	
279	4397	2	
280	4399	2	
281	4400	2	
282	4401	2	
283	4402	3	
284	4403	2	
285	4482	2	
286	4485	2	
287	4486	2	
288	4487	2	
289	4499	2	
290	4502	2	
291	4521	2	
292	4588	2	
293	4589	2	
294	4681	2	
295	4684	2	
296	4786	2	
297	4788	2	
298	4790	2	
299	5098	2	
300	5187	2	
301	5192	2	
302	5193	2	
303	5194	2	
304	5380	2	
305	5384	2	
306	5387	2	
307	5392	2	
308	5394	2	
309	5395	2	
310	5396	2	
311	5397	2	
312	5399	2	
313	5400	2	
314	5410	2	
315	5502	2	
316	5504	2	
317	5506	2	
318	5507	2	
319	5509	2	
320	5510	2	
321	5513	2	
322	5514	2	
323	5523	2	
324	5592	2	
325	5594	2	
326	5595	2	
327	5596	2	
328	5599	2	
329	5600	2	
330	5601	2	
331	5602	2	
332	5603	2	
333	5605	2	
334	5704	2	
335	5715	2	
336	5718	2	
337	5720	2	
338	5721	2	
339	5723	2	
340	5725	2	
341	5726	2	
342	5736	2	
343	5755	2	
344	5813	2	
345	5814	2	
346	5816	2	
347	5817	2	
348	5895	2	
349	5936	2	
350	5937	2	
351	5938	2	
352	5940	2	
353	5941	2	
354	5967	2	
355	5991	2	
356	6005	2	
357	6030	2	
358	6032	2	
359	6035	2	
360	6036	2	
361	6038	2	
362	6039	2	
363	6041	2	
364	6072	2	
365	6083	2	
366	6156	2	
367	6159	2	
368	6160	2	
369	6162	2	
370	6166	2	
371	6193	2	
372	6210	2	
373	6252	2	
374	6253	2	
375	6256	2	
376	6257	2	
377	6258	2	
378	6260	2	
379	6383	2	
380	6384	2	
381	6409	2	
382	6423	2	
383	6426	2	
384	6461	2	
385	6469	2	
386	6473	2	
387	6474	2	
388	6477	2	
389	6519	2	
390	6602	2	
391	6603	2	
392	6604	2	
393	6606	2	
394	6607	2	
395	6608	2	
396	6676	2	
397	6690	2	
398	6691	2	
399	6692	2	
400	6700	2	
401	6825	2	
402	6826	2	
403	6871	2	
404	6895	2	
405	6896	2	
406	6910	2	
407	6911	2	
408	6912	2	
409	6913	2	
410	6924	2	
411	7048	2	
412	7051	2	
413	7053	2	
414	7073	2	
415	7082	2	
416	7134	2	
417	7277	2	
418	7279	2	
419	7322	2	
420	7326	2	
421	7329	2	
422	7352	2	
423	7354	2	
424	7361	2	
425	7364	2	
426	7407	2	
427	7451	2	
428	7459	2	
429	7480	2	
430	7492	2	
431	7508	2	
432	7511	2	
433	7523	2	
434	7535	2	
435	7536	2	
436	7539	2	
437	7543	2	
438	7561	2	
439	7568	2	
440	7572	2	
441	7577	2	
442	7582	2	
443	7588	2	
444	7593	2	
445	7594	2	
446	7595	2	
447	7597	2	
448	7600	2	
449	7604	2	
