Point's Coordinates for twisted_polar_coordinates_79

num,   	x,,                 	y,,                 	z,,                 	theta,,             	phi,,               	norm,               	

1,     	0.039751485482,     	0.000632372196,     	-0.999209397227,    	0.015906798246,     	-1.53102933118,     	1.0,                	
2,     	0.011682462868,     	0.038001323056,     	-0.999209397227,    	1.272543859682,     	-1.53102933118,     	1.0,                	
3,     	-0.032531326358,    	0.02285373707,      	-0.999209397227,    	2.529180921118,     	-1.53102933118,     	1.0,                	
4,     	-0.031787928256,    	-0.023876936777,    	-0.999209397227,    	3.785817982554,     	-1.53102933118,     	1.0,                	
5,     	0.012885306263,     	-0.037610495545,    	-0.999209397227,    	5.04245504399,      	-1.53102933118,     	1.0,                	
6,     	0.079441860101,     	0.001148867028,     	-0.996838839015,    	0.014460725678,     	-1.491262335565,    	1.0,                	
7,     	0.066209621056,     	0.043916000632,     	-0.996838839015,    	0.585659389967,     	-1.491262335565,    	1.0,                	
8,     	0.03195629514,      	0.07274011433,      	-0.996838839015,    	1.156858054256,     	-1.491262335565,    	1.0,                	
9,     	-0.012442928691,    	0.078469755686,     	-0.996838839015,    	1.728056718545,     	-1.491262335565,    	1.0,                	
10,    	-0.05289161058,     	0.059285804052,     	-0.996838839015,    	2.299255382834,     	-1.491262335565,    	1.0,                	
11,    	-0.076547579824,    	0.021279028525,     	-0.996838839015,    	2.870454047123,     	-1.491262335565,    	1.0,                	
12,    	-0.075900233333,    	-0.023483688208,    	-0.996838839015,    	3.441652711413,     	-1.491262335565,    	1.0,                	
13,    	-0.051155099044,    	-0.060790499863,    	-0.996838839015,    	4.012851375702,     	-1.491262335565,    	1.0,                	
14,    	-0.010168582254,    	-0.078796757337,    	-0.996838839015,    	4.584050039991,     	-1.491262335565,    	1.0,                	
15,    	0.034046387554,     	-0.071785601107,    	-0.996838839015,    	5.15524870428,      	-1.491262335565,    	1.0,                	
16,    	0.067451869874,     	-0.041983023739,    	-0.996838839015,    	5.726447368569,     	-1.491262335565,    	1.0,                	
17,    	0.119004958037,     	0.001774807683,     	-0.992892073702,    	0.014912623356,     	-1.45149533995,     	1.0,                	
18,    	0.109267055502,     	0.047180934303,     	-0.992892073702,    	0.407611705054,     	-1.45149533995,     	1.0,                	
19,    	0.082894234275,     	0.085404191371,     	-0.992892073702,    	0.800310786753,     	-1.45149533995,     	1.0,                	
20,    	0.043901517318,     	0.110625434494,     	-0.992892073702,    	1.193009868452,     	-1.45149533995,     	1.0,                	
21,    	-0.001774807683,    	0.119004958037,     	-0.992892073702,    	1.585708950151,     	-1.45149533995,     	1.0,                	
22,    	-0.047180934303,    	0.109267055502,     	-0.992892073702,    	1.978408031849,     	-1.45149533995,     	1.0,                	
23,    	-0.085404191371,    	0.082894234275,     	-0.992892073702,    	2.371107113548,     	-1.45149533995,     	1.0,                	
24,    	-0.110625434494,    	0.043901517318,     	-0.992892073702,    	2.763806195247,     	-1.45149533995,     	1.0,                	
25,    	-0.119004958037,    	-0.001774807683,    	-0.992892073702,    	3.156505276945,     	-1.45149533995,     	1.0,                	
26,    	-0.109267055502,    	-0.047180934303,    	-0.992892073702,    	3.549204358644,     	-1.45149533995,     	1.0,                	
27,    	-0.082894234275,    	-0.085404191371,    	-0.992892073702,    	3.941903440343,     	-1.45149533995,     	1.0,                	
28,    	-0.043901517318,    	-0.110625434494,    	-0.992892073702,    	4.334602522042,     	-1.45149533995,     	1.0,                	
29,    	0.001774807683,     	-0.119004958037,    	-0.992892073702,    	4.72730160374,      	-1.45149533995,     	1.0,                	
30,    	0.047180934303,     	-0.109267055502,    	-0.992892073702,    	5.120000685439,     	-1.45149533995,     	1.0,                	
31,    	0.085404191371,     	-0.082894234275,    	-0.992892073702,    	5.512699767138,     	-1.45149533995,     	1.0,                	
32,    	0.110625434494,     	-0.043901517318,    	-0.992892073702,    	5.905398848837,     	-1.45149533995,     	1.0,                	
33,    	0.158381463185,     	0.002290470549,     	-0.987375341936,    	0.014460725678,     	-1.411728344335,    	1.0,                	
34,    	0.151320600953,     	0.046818904978,     	-0.987375341936,    	0.300060057823,     	-1.411728344335,    	1.0,                	
35,    	0.13200064357,      	0.087554350168,     	-0.987375341936,    	0.585659389967,     	-1.411728344335,    	1.0,                	
36,    	0.101986779082,     	0.121196662613,     	-0.987375341936,    	0.871258722112,     	-1.411728344335,    	1.0,                	
37,    	0.063710552292,     	0.145020342238,     	-0.987375341936,    	1.156858054256,     	-1.411728344335,    	1.0,                	
38,    	0.020272875457,     	0.157095336203,     	-0.987375341936,    	1.442457386401,     	-1.411728344335,    	1.0,                	
39,    	-0.02480718918,     	0.156443400312,     	-0.987375341936,    	1.728056718545,     	-1.411728344335,    	1.0,                	
40,    	-0.067877522884,    	0.143117350532,     	-0.987375341936,    	2.01365605069,      	-1.411728344335,    	1.0,                	
41,    	-0.105448823368,    	0.118196784163,     	-0.987375341936,    	2.299255382834,     	-1.411728344335,    	1.0,                	
42,    	-0.13447728731,     	0.083700617285,     	-0.987375341936,    	2.584854714979,     	-1.411728344335,    	1.0,                	
43,    	-0.152611201201,    	0.042423524181,     	-0.987375341936,    	2.870454047123,     	-1.411728344335,    	1.0,                	
44,    	-0.158381463185,    	-0.002290470549,    	-0.987375341936,    	3.156053379268,     	-1.411728344335,    	1.0,                	
45,    	-0.151320600953,    	-0.046818904978,    	-0.987375341936,    	3.441652711413,     	-1.411728344335,    	1.0,                	
46,    	-0.13200064357,     	-0.087554350168,    	-0.987375341936,    	3.727252043557,     	-1.411728344335,    	1.0,                	
47,    	-0.101986779082,    	-0.121196662613,    	-0.987375341936,    	4.012851375702,     	-1.411728344335,    	1.0,                	
48,    	-0.063710552292,    	-0.145020342238,    	-0.987375341936,    	4.298450707846,     	-1.411728344335,    	1.0,                	
49,    	-0.020272875457,    	-0.157095336203,    	-0.987375341936,    	4.584050039991,     	-1.411728344335,    	1.0,                	
50,    	0.02480718918,      	-0.156443400312,    	-0.987375341936,    	4.869649372135,     	-1.411728344335,    	1.0,                	
51,    	0.067877522884,     	-0.143117350532,    	-0.987375341936,    	5.15524870428,      	-1.411728344335,    	1.0,                	
52,    	0.105448823368,     	-0.118196784163,    	-0.987375341936,    	5.440848036424,     	-1.411728344335,    	1.0,                	
53,    	0.13447728731,      	-0.083700617285,    	-0.987375341936,    	5.726447368569,     	-1.411728344335,    	1.0,                	
54,    	0.152611201201,     	-0.042423524181,    	-0.987375341936,    	6.012046700713,     	-1.411728344335,    	1.0,                	
55,    	0.197505972834,     	0.002909180423,     	-0.980297366805,    	0.014728516894,     	-1.37196134872,     	1.0,                	
56,    	0.191511270599,     	0.04837877499,      	-0.980297366805,    	0.247439083827,     	-1.37196134872,     	1.0,                	
57,    	0.175192146195,     	0.091240257275,     	-0.980297366805,    	0.48014965076,      	-1.37196134872,     	1.0,                	
58,    	0.149428367842,     	0.129182953674,     	-0.980297366805,    	0.712860217692,     	-1.37196134872,     	1.0,                	
59,    	0.115608867502,     	0.160161363602,     	-0.980297366805,    	0.945570784625,     	-1.37196134872,     	1.0,                	
60,    	0.075556863189,     	0.182505432963,     	-0.980297366805,    	1.178281351557,     	-1.37196134872,     	1.0,                	
61,    	0.031431568826,     	0.195010587192,     	-0.980297366805,    	1.41099191849,      	-1.37196134872,     	1.0,                	
62,    	-0.014388209549,    	0.19700267019,      	-0.980297366805,    	1.643702485423,     	-1.37196134872,     	1.0,                	
63,    	-0.059432315823,    	0.188374288245,     	-0.980297366805,    	1.876413052355,     	-1.37196134872,     	1.0,                	
64,    	-0.101272410567,    	0.169590599662,     	-0.980297366805,    	2.109123619288,     	-1.37196134872,     	1.0,                	
65,    	-0.137652883445,    	0.141664237955,     	-0.980297366805,    	2.34183418622,      	-1.37196134872,     	1.0,                	
66,    	-0.166612453745,    	0.106100720511,     	-0.980297366805,    	2.574544753153,     	-1.37196134872,     	1.0,                	
67,    	-0.186589903539,    	0.064817285761,     	-0.980297366805,    	2.807255320085,     	-1.37196134872,     	1.0,                	
68,    	-0.196508243335,    	0.020039534358,     	-0.980297366805,    	3.039965887018,     	-1.37196134872,     	1.0,                	
69,    	-0.195832772869,    	-0.025818553529,    	-0.980297366805,    	3.272676453951,     	-1.37196134872,     	1.0,                	
70,    	-0.184599906928,    	-0.070284756512,    	-0.980297366805,    	3.505387020883,     	-1.37196134872,     	1.0,                	
71,    	-0.163415212223,    	-0.110961890079,    	-0.980297366805,    	3.738097587816,     	-1.37196134872,     	1.0,                	
72,    	-0.133420761128,    	-0.145657039431,    	-0.980297366805,    	3.970808154748,     	-1.37196134872,     	1.0,                	
73,    	-0.096233562267,    	-0.172499780085,    	-0.980297366805,    	4.203518721681,     	-1.37196134872,     	1.0,                	
74,    	-0.053858387154,    	-0.190043012945,    	-0.980297366805,    	4.436229288613,     	-1.37196134872,     	1.0,                	
75,    	-0.008579692449,    	-0.197340977786,    	-0.980297366805,    	4.668939855546,     	-1.37196134872,     	1.0,                	
76,    	0.037161535696,     	-0.194000239434,    	-0.980297366805,    	4.901650422479,     	-1.37196134872,     	1.0,                	
77,    	0.080899375833,     	-0.18020089796,     	-0.980297366805,    	5.134360989411,     	-1.37196134872,     	1.0,                	
78,    	0.12027590968,      	-0.156686879434,    	-0.980297366805,    	5.367071556344,     	-1.37196134872,     	1.0,                	
79,    	0.153168338103,     	-0.12472583068,     	-0.980297366805,    	5.599782123276,     	-1.37196134872,     	1.0,                	
80,    	0.177803421772,     	-0.08604078011,     	-0.980297366805,    	5.832492690209,     	-1.37196134872,     	1.0,                	
81,    	0.192853076951,     	-0.042717248814,    	-0.980297366805,    	6.065203257141,     	-1.37196134872,     	1.0,                	
82,    	0.236318159133,     	0.003524384961,     	-0.97166934004,     	0.014912623356,     	-1.332194353105,    	1.0,                	
83,    	0.231089798573,     	0.049560050656,     	-0.97166934004,     	0.211262164205,     	-1.332194353105,    	1.0,                	
84,    	0.21698078665,      	0.093691151398,     	-0.97166934004,     	0.407611705054,     	-1.332194353105,    	1.0,                	
85,    	0.19453332478,      	0.134221753734,     	-0.97166934004,     	0.603961245904,     	-1.332194353105,    	1.0,                	
86,    	0.164610056335,     	0.169594289346,     	-0.97166934004,     	0.800310786753,     	-1.332194353105,    	1.0,                	
87,    	0.128360915739,     	0.198449411529,     	-0.97166934004,     	0.996660327602,     	-1.332194353105,    	1.0,                	
88,    	0.087178937137,     	0.219678234118,     	-0.97166934004,     	1.193009868452,     	-1.332194353105,    	1.0,                	
89,    	0.042646720871,     	0.232464945367,     	-0.97166934004,     	1.389359409301,     	-1.332194353105,    	1.0,                	
90,    	-0.003524384961,    	0.236318159133,     	-0.97166934004,     	1.585708950151,     	-1.332194353105,    	1.0,                	
91,    	-0.049560050656,    	0.231089798573,     	-0.97166934004,     	1.782058491,        	-1.332194353105,    	1.0,                	
92,    	-0.093691151398,    	0.21698078665,      	-0.97166934004,     	1.978408031849,     	-1.332194353105,    	1.0,                	
93,    	-0.134221753734,    	0.19453332478,      	-0.97166934004,     	2.174757572699,     	-1.332194353105,    	1.0,                	
94,    	-0.169594289346,    	0.164610056335,     	-0.97166934004,     	2.371107113548,     	-1.332194353105,    	1.0,                	
95,    	-0.198449411529,    	0.128360915739,     	-0.97166934004,     	2.567456654397,     	-1.332194353105,    	1.0,                	
96,    	-0.219678234118,    	0.087178937137,     	-0.97166934004,     	2.763806195247,     	-1.332194353105,    	1.0,                	
97,    	-0.232464945367,    	0.042646720871,     	-0.97166934004,     	2.960155736096,     	-1.332194353105,    	1.0,                	
98,    	-0.236318159133,    	-0.003524384961,    	-0.97166934004,     	3.156505276945,     	-1.332194353105,    	1.0,                	
99,    	-0.231089798573,    	-0.049560050656,    	-0.97166934004,     	3.352854817795,     	-1.332194353105,    	1.0,                	
100,   	-0.21698078665,     	-0.093691151398,    	-0.97166934004,     	3.549204358644,     	-1.332194353105,    	1.0,                	
101,   	-0.19453332478,     	-0.134221753734,    	-0.97166934004,     	3.745553899494,     	-1.332194353105,    	1.0,                	
102,   	-0.164610056335,    	-0.169594289346,    	-0.97166934004,     	3.941903440343,     	-1.332194353105,    	1.0,                	
103,   	-0.128360915739,    	-0.198449411529,    	-0.97166934004,     	4.138252981192,     	-1.332194353105,    	1.0,                	
104,   	-0.087178937137,    	-0.219678234118,    	-0.97166934004,     	4.334602522042,     	-1.332194353105,    	1.0,                	
105,   	-0.042646720871,    	-0.232464945367,    	-0.97166934004,     	4.530952062891,     	-1.332194353105,    	1.0,                	
106,   	0.003524384961,     	-0.236318159133,    	-0.97166934004,     	4.72730160374,      	-1.332194353105,    	1.0,                	
107,   	0.049560050656,     	-0.231089798573,    	-0.97166934004,     	4.92365114459,      	-1.332194353105,    	1.0,                	
108,   	0.093691151398,     	-0.21698078665,     	-0.97166934004,     	5.120000685439,     	-1.332194353105,    	1.0,                	
109,   	0.134221753734,     	-0.19453332478,     	-0.97166934004,     	5.316350226288,     	-1.332194353105,    	1.0,                	
110,   	0.169594289346,     	-0.164610056335,    	-0.97166934004,     	5.512699767138,     	-1.332194353105,    	1.0,                	
111,   	0.198449411529,     	-0.128360915739,    	-0.97166934004,     	5.709049307987,     	-1.332194353105,    	1.0,                	
112,   	0.219678234118,     	-0.087178937137,    	-0.97166934004,     	5.905398848837,     	-1.332194353105,    	1.0,                	
113,   	0.232464945367,     	-0.042646720871,    	-0.97166934004,     	6.101748389686,     	-1.332194353105,    	1.0,                	
114,   	0.27475827944,      	0.004025771159,     	-0.961504904327,    	0.014650998384,     	-1.292427357489,    	1.0,                	
115,   	0.270348314475,     	0.049194591318,     	-0.961504904327,    	0.179997980152,     	-1.292427357489,    	1.0,                	
116,   	0.258563952236,     	0.093021511267,     	-0.961504904327,    	0.34534496192,      	-1.292427357489,    	1.0,                	
117,   	0.239726639406,     	0.134311046877,     	-0.961504904327,    	0.510691943688,     	-1.292427357489,    	1.0,                	
118,   	0.214350208774,     	0.171936927252,     	-0.961504904327,    	0.676038925456,     	-1.292427357489,    	1.0,                	
119,   	0.183126863216,     	0.204872816457,     	-0.961504904327,    	0.841385907224,     	-1.292427357489,    	1.0,                	
120,   	0.146908294206,     	0.232220309293,     	-0.961504904327,    	1.006732888992,     	-1.292427357489,    	1.0,                	
121,   	0.10668244989,      	0.253233437444,     	-0.961504904327,    	1.17207987076,      	-1.292427357489,    	1.0,                	
122,   	0.063546586443,     	0.267339017552,     	-0.961504904327,    	1.337426852528,     	-1.292427357489,    	1.0,                	
